timestamp,local_hostname,target_hostname,target_ip,bandwidth,bandwidth_metric,avg_ping_ms
2023-04-12_16-08-20,gc-t4-2,gc-t4-1,34.127.102.38,6.92,Gbits/sec,0.661
2023-04-12_16-08-35,gc-t4-2,gc-t4-1,34.127.102.38,6.92,Gbits/sec,0.746
2023-04-12_16-08-50,gc-t4-2,gc-t4-1,34.127.102.38,6.92,Gbits/sec,0.729
2023-04-12_16-09-05,gc-t4-2,gc-t4-1,34.127.102.38,6.92,Gbits/sec,0.585
2023-04-12_16-09-20,gc-t4-2,gc-t4-1,34.127.102.38,6.92,Gbits/sec,0.645
