03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
193,4.929601655614814,1,192,0,3284.48,49,0,10.0,4.929601655614814,1683059008,0,,,,,,,,,,,,,,,
514,22.818482466045246,1,512,1,695.48,50,0,10.0,22.818482466045246,1683059009,0,192.0,0.0,4.93,0.0,,,,,,,,,,,
809,57.12027641309082,1,800,2,272.68,51,0,10.0,57.12027641309082,1683059010,0,512.0,0.0,22.82,0.0,,,,,,,,,,,
1110,111.53219520000778,1,1088,3,136.95,52,0,10.0,111.53219520000778,1683059011,0,800.0,0.0,57.12,0.0,,,,,,,,,,,
1427,176.09068706294437,1,1408,4,84.94,54,0,10.0,176.09068706294437,1683059013,0,1088.0,0.0,111.53,0.0,,,,,,,,,,,
1728,216.48920000584832,1,1696,5,67.7,55,0,10.0,216.48920000584832,1683059014,0,1408.0,0.0,176.09,0.0,,,,,,,,,,,
2293,295.2757233593699,2,2240,6,47.72,56,0,10.0,295.2757233593699,1683059015,0,1696.0,0.0,216.49,0.0,,,,,,,,,,,
2902,381.3474350712896,2,2848,7,35.35,57,0,10.0,381.3474350712896,1683059016,0,1984.0,0.0,237.41,0.0,256.0,0.0,0.0,57.87,,,,,,,
3522,449.7346736814242,2,3456,8,28.6,58,0,10.0,449.7346736814242,1683059017,0,2304.0,0.0,247.25,0.0,544.0,0.0,0.0,134.09,,,,,,,
4129,482.56138693360435,2,4064,9,25.39,60,0,10.0,482.56138693360435,1683059019,0,2592.0,0.0,250.3,0.0,864.0,0.0,0.0,199.43,,,,,,,
4735,497.74964025106635,2,4672,10,23.4,61,0,9.36,497.74964025106635,1683059020,0,2912.0,0.0,251.88,0.0,1152.0,0.0,0.0,230.68,,,,,,,
5338,503.4314035553947,2,5248,11,21.94,62,0,8.78,503.4314035553947,1683059021,0,3200.0,0.0,252.23,0.0,1472.0,0.0,0.0,245.52,,,,,,,
5940,505.659345798578,2,5888,12,20.65,63,0,8.26,505.659345798578,1683059022,0,3488.0,0.0,252.53,0.0,1760.0,0.0,0.0,250.9,,,,,,,
6541,505.8372510688196,2,6464,13,19.46,64,0,7.78,505.8372510688196,1683059023,0,3808.0,0.0,252.87,0.0,2080.0,0.0,0.0,252.79,,,,,,,
7142,505.4181316144188,2,7040,14,18.29,65,0,7.31,505.4181316144188,1683059024,0,4096.0,0.0,252.62,0.0,2368.0,0.0,0.0,253.22,,,,,,,
7744,505.5193794935044,2,7680,15,17.09,67,0,6.84,505.5193794935044,1683059026,0,4384.0,0.0,252.27,0.0,2656.0,0.0,0.0,253.15,,,,,,,
8343,505.6072983533654,2,8256,16,15.9,68,0,6.36,505.6072983533654,1683059027,0,4704.0,0.0,252.33,0.0,2976.0,0.0,0.0,253.19,,,,,,,
8945,505.9107069221791,2,8896,17,14.7,69,0,5.88,505.9107069221791,1683059028,0,4992.0,0.0,252.36,0.0,3264.0,0.0,0.0,253.25,,,,,,,
9543,506.0085134331475,2,9472,18,13.52,70,0,5.41,506.0085134331475,1683059029,0,5312.0,0.0,252.16,0.0,3584.0,0.0,0.0,253.75,,,,,,,
10145,505.64859727844987,2,10048,19,12.34,71,0,4.94,505.64859727844987,1683059030,0,5600.0,0.0,252.08,0.0,3872.0,0.0,0.0,253.93,,,,,,,
10745,505.7406963964485,2,10688,20,11.15,73,0,4.46,505.7406963964485,1683059032,0,5888.0,0.0,252.05,0.0,4160.0,0.0,0.0,253.6,,,,,,,
11345,505.42097706440705,2,11264,21,9.97,74,0,3.99,505.42097706440705,1683059033,0,6208.0,0.0,252.09,0.0,4480.0,0.0,0.0,253.65,,,,,,,
11945,505.25542698887756,2,11872,22,8.79,75,0,3.51,505.25542698887756,1683059034,0,6496.0,0.0,252.35,0.0,4768.0,0.0,0.0,253.07,,,,,,,
12548,505.82935795245265,2,12480,23,7.58,76,0,3.03,505.82935795245265,1683059035,0,6784.0,0.0,252.31,0.0,5088.0,0.0,0.0,252.94,,,,,,,
13148,505.64843701775885,2,13056,24,6.4,77,0,2.56,505.64843701775885,1683059036,0,7104.0,0.0,252.2,0.0,5376.0,0.0,0.0,253.62,,,,,,,
13749,504.4103006067056,2,13664,25,5.22,79,0,2.09,504.4103006067056,1683059038,0,7392.0,0.0,252.23,0.0,5664.0,0.0,0.0,253.41,,,,,,,
