_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,80.0,540929.032192,1681407055,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681407055,2.9625000000000004,0.0,0.0,7254.859776,0.0,10.0,0.0,106.35264,0.0,321.4336,0.0,0.0,0.0,1.2750000000000001,0.0,0.0,530167.312384,2.854912,3515.0,0.0,4775.510016,0.0,31.0,2.0,2.9625000000000004,42402.025472,87.0,,,,,,,,,,,,,,
2,3,,,1681407056,2.9625000000000004,0.0,0.0,7335.2192,0.0,3167.0,0.07178515400505857,106.692608,0.0,321.82272,0.0,0.0,0.0,1.2750000000000001,2080.0,0.08445265407209167,530086.977536,2.854912,3516.0,0.0,4775.510016,0.0,2490.0,2.0,2.9625000000000004,42402.025472,87.0,,,,,,,,,,,,,,
3,4,,,1681407057,2.9499999999999997,0.0,0.0,7331.192832,0.0,4748.0,3.449990883103942,106.692608,0.0,321.830912,0.0,0.0,0.0,1.175,4439.0,0.10172468571532034,530091.003904,2.854912,3516.0,0.0,4775.518208,0.0,3428.0,2.0,2.9125,42402.025472,87.0,,,,,,,,,,,,,,
4,5,,,1681407058,2.9499999999999997,0.0,0.0,7329.83296,0.0,5742.0,35.19395910139268,106.692608,0.0,321.830912,0.0,0.0,0.0,1.175,5985.0,0.09249002885583893,530092.384256,2.854912,3516.0,0.0,4775.518208,0.0,4128.0,2.0,2.9125,42402.025472,87.0,,,,,,,,,,,,,,
5,6,,,1681407059,2.9499999999999997,0.0,0.007999999999981355,7613.313024,0.013017275210419881,8450.0,22.387338726323158,107.483136,2.0,601.411584,0.0,0.0,0.0,1.175,9107.0,0.17475691966643395,529808.904192,2.854912,3601.0,0.0,5063.909376,0.0,6021.0,2.1,2.9125,42757.394432,89.0,,,,,,,,,,,,,,
6,8,,,1681407061,2.9499999999999997,0.0,0.012000000000000455,7861.067776,0.13221326313305723,10344.0,0.3344521630440057,107.667456,4.0,849.75616,0.0,0.0,0.0,1.175,11304.0,0.28246458355614446,529561.14944,2.854912,3656.0,0.0010000000000047748,6337.400832,0.0,7276.0,2.1,2.9125,44030.885888,90.0,,,,,,,,,,,,,,
7,9,,,1681407062,2.9375,0.0,0.012000000000000455,8562.376704,0.0,11242.0,0.0013239605240119622,107.667456,4.0,1549.385728,0.0,0.0,0.0,1.1875,13173.0,0.0017546463965031978,528859.840512,2.854912,3656.0,0.0010000000000047748,6337.400832,0.0,8120.0,2.2,2.8875,44030.885888,91.0,,,,,,,,,,,,,,
8,10,,,1681407063,2.9375,0.0,0.012000000000000455,8945.319936,0.0,12205.0,0.4738018084090758,107.995136,4.0,1932.24704,0.0,0.0,0.0,1.1875,14589.0,0.027536790431552917,528476.89728,2.854912,3656.0,0.0010000000000047748,6404.521984,0.0,8910.0,2.3,2.8875,44098.00704,92.0,,,,,,,,,,,,,,
9,11,,,1681407064,2.9375,0.0,0.012000000000000455,9488.510976,0.0,13251.0,0.08289174171781985,107.995136,4.0,2474.409984,0.0,0.0,0.0,1.1875,16653.0,0.012275534391712953,527933.70624,2.854912,3657.0,0.0010000000000047748,6938.083328,0.0,9855.0,2.4,2.8875,44631.564288,94.0,,,,,,,,,,,,,,
