02_timing/opt_step_time_s,memory/available_memory_sys_MB,02_timing/dataload_cuda_move_time_s,_timestamp,01_general/lr,memory/used_memory_sys_percent,cpu/interrupts/interrupts_count,disk/time/disk_write_time_sys_s,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,process/memory/text_resident_set_proc_MB,_step,_runtime,01_general/minibatch_loss,process/memory/lib_memory_proc_MB,process/voluntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,02_timing/forward_time_s,01_general/dataset_iteration_count,process/memory/shared_memory_proc_MB,process/involuntary_proc_ctx_switches,cpu/load/avg_sys_load_fifteen_min_percent,02_timing/dataload_time_s,02_timing/loss_calc_time_s,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/net_recv_sys_bandwidth_Mbits,bandwidth/net_sent_sys_bandwidth_Mbits,02_timing/step_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,disk/time/disk_read_time_sys_s,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,03_hivemind/num_peers,03_hivemind/global_epoch,disk/time/disk_busy_time_sys_s,01_general/locally_processed_samples,cpu/interrupts/soft_interrupts_count,process/memory/virtual_memory_size_proc_MB,01_general/step,cpu/logical_core_count,02_timing/backward_time_s,process/memory/resident_set_size_proc_MB
,201562.607616,,1681395434.0,,4.5,935252.0,0.033999999999991815,0.0,0.3,0.004082451219721231,0.4,2.719744,10,9,,6755.885056,660.0,0.0,,,2045.329408,452.0,0.7333333333333333,,,0.0,0.0,1.148452531094216,1.2965849113410692,,6170.329088,,0.0,39183.0,82.0,,,0.05200000000000671,,24051.0,23301.603328,,,,6195.07712
,200739.672064,0.002837188999819773,1681395435.0,,4.9,943498.0,0.03499999999996817,0.0,0.3,0.093963073006695,0.4,2.719744,11,10,,6756.159488,664.0,0.0,,,2150.240256,472.0,0.7333333333333333,,,0.0,0.0,238.40018684342263,1.6481997525380072,,6891.319296,,0.0,45071.0,85.0,,,0.060000000000002274,,33547.0,23481.724928,,,,6300.073984
,199701.54496,,1681395436.0,,5.4,945482.0,0.043000000000006366,0.0,0.3,0.14708277907400413,0.4,2.719744,12,11,,6774.063104,665.0,0.0,,,2405.625856,476.0,0.7333333333333333,,,0.0,0.0,2.4471982614851293,1.0368729463694275,,7929.430016,,0.0,47067.0,104.0,,,0.07200000000000273,,34733.0,27434.692608,,,,6559.444992
0.039032579000377154,,,1681395436.0,0.0001,,,,,,,,,13,11,7.1795654296875,,,,1.5036396350001269,0.0,,,,0.9895833030000176,0.00021595099997284706,,,,,2.719966743000441,,,,,,5.0,0.0,,32.0,,,0.0,,0.1846580860001268,
0.03960238599984223,,0.003013007999925321,1681395437.0,0.0001,,,,,,,,,14,12,7.2235107421875,,,,0.017570760999660706,0.0,,,,0.003874012999858678,0.0005348099998627731,,,,,0.20406767699887496,,,,,,5.0,0.0,,64.0,,,1.0,,0.13947269899972525,
0.0394811349997326,199572.2752,0.0030377219995898486,1681395437.0,,5.5,949268.0,0.04399999999998272,0.0,0.5333333333333333,0.012259854651333718,0.46666666666666673,2.719744,15,12,,6887.79264,714.0,0.0,0.01660769899990555,,2451.873792,493.0,0.7333333333333333,,0.0003318519998174452,0.0,0.0,55.107607674159794,1.6320931507165062,,8058.933248,,0.0,50989.0,107.0,,,0.08400000000000318,,38057.0,32186.998784,,,0.14082293199999185,6710.870016
,,,1681395437.0,0.0001,,,,,,,,,16,12,7.1915283203125,,,,,0.0,,,,0.003896765000263258,,,,,,0.20417810499930056,,,,,,5.0,0.0,,96.0,,,2.0,,,
0.039442654000140465,,0.003093448000072385,1681395438.0,0.0001,,,,,,,,,17,13,7.15283203125,,,,0.016634449000321183,0.0,,,,0.00339609599996038,0.0003803860004154558,,,,,0.20699934600088454,,,,,,5.0,0.0,,128.0,,,3.0,,0.14405231299997467,
0.03947883000000729,,0.0030793410001024313,1681395438.0,0.0001,,,,,,,,,18,13,7.035400390625,,,,0.01659687799974563,0.0,,,,0.003401927999675536,0.00041110900019702967,,,,,0.20643906999976025,,,,,,5.0,0.0,,160.0,,,4.0,,0.14347098400003233,
0.0392298909996498,199567.70816,0.0029985050000505,1681395438.0,,5.5,953779.0,0.04499999999995907,0.0,0.5333333333333333,0.016348487300351135,0.46666666666666673,2.719744,19,13,,6887.79264,751.0,0.0,0.01664297900015299,,2451.894272,512.0,0.7333333333333333,,0.0003980190003858297,0.0,0.0,88.03195819207605,2.371680161227189,,8062.963712,,0.0,55309.0,111.0,,,0.1039999999999992,,42585.0,32186.998784,,,0.14156017700042867,6710.898688
,,,1681395438.0,0.0001,,,,,,,,,20,13,7.1494140625,,,,,0.0,,,,0.003626196000368509,,,,,,0.2044557670010363,,,,,,5.0,0.0,,192.0,,,5.0,,,
0.039478943000176514,,0.003056117999676644,1681395439.0,0.0001,,,,,,,,,21,14,7.2816162109375,,,,0.016802979000203777,0.0,,,,0.0033908400000655092,0.0003718719999596942,,,,,0.2071124190001683,,,,,,5.0,0.0,,224.0,,,6.0,,0.14401166700008616,
0.039344903000255727,,0.0030322990000968275,1681395439.0,0.0001,,,,,,,,,22,14,7.1248779296875,,,,0.016630340999654436,0.0,,,,0.003592648999983794,0.00037931499991827877,,,,,0.2039307899999585,,,,,,5.0,0.0,,256.0,,,7.0,,0.14095128300004944,
0.03957624399981796,199563.1616,0.0029925260000709386,1681395439.0,,5.5,958820.0,0.04599999999999227,0.0,0.5333333333333333,0.01634845228915472,0.46666666666666673,2.719744,23,14,,6887.79264,789.0,0.0,0.016721093999876757,,2451.808256,530.0,0.7333333333333333,,0.00038680599982399144,0.0,0.0,92.20014608226606,2.3411654227225913,,8067.108864,,0.0,59894.0,115.0,,,0.12400000000000944,,47804.0,32187.00288,,,0.14148159500018664,6710.816768
,,,1681395439.0,0.0001,,,,,,,,,24,14,7.3597412109375,,,,,0.0,,,,0.0035372799998185656,,,,,,0.20469554499959486,,,,,,5.0,0.0,,288.0,,,8.0,,,
0.039562584000123024,,0.0030418450000979647,1681395440.0,0.0001,,,,,,,,,25,15,6.9808349609375,,,,0.01675273199998628,0.0,,,,0.0031418819999089465,0.00039240499972947873,,,,,0.20627540699979363,,,,,,5.0,0.0,,320.0,,,9.0,,0.14338395899994794,
0.039479409999785275,,0.0030029140002625354,1681395440.0,0.0001,,,,,,,,,26,15,7.1771240234375,,,,0.01690018399995097,0.0,,,,0.003638435000084428,0.00037915899974905187,,,,,0.2043333859996892,,,,,,5.0,0.0,,352.0,,,10.0,,0.14093328399985694,
0.03953973699981361,199553.097728,0.0031111459998101054,1681395440.0,,5.5,963816.0,0.05000000000001137,0.0,0.5333333333333333,0.10217512869864478,0.46666666666666673,2.719744,27,15,,6887.800832,818.0,0.0,0.016680186000030517,,2451.894272,552.0,0.7333333333333333,,0.0003918840002370416,0.0,0.0,93.84831070521226,2.4805806341981964,,8077.627392,,0.0,64288.0,122.0,,,0.14400000000000546,,53172.0,32187.00288,,,0.14146490099983566,6711.001088
,,,1681395440.0,0.0001,,,,,,,,,28,15,7.3497314453125,,,,,0.0,,,,0.003488871999707044,,,,,,0.20467672599943398,,,,,,5.0,0.0,,384.0,,,11.0,,,
0.039533858000140754,,0.0030384719998437504,1681395441.0,0.0001,,,,,,,,,29,16,7.1239013671875,,,,0.01662460000034116,0.0,,,,0.0033939180002562352,0.0003992799997831753,,,,,0.20697631200073374,,,,,,5.0,0.0,,416.0,,,12.0,,0.14398618400036867,
0.03940691100024196,,0.0031173120000858034,1681395441.0,0.0001,,,,,,,,,30,16,7.11328125,,,,0.01780166700018526,0.0,,,,0.0026175080001848983,0.0004305899997234519,,,,,0.20483453600036228,,,,,,5.0,0.0,,448.0,,,13.0,,0.1414605479999409,
,199539.499008,0.003124129999832803,1681395441.0,,5.5,968606.0,0.05099999999998772,0.0,0.5333333333333333,0.016347215586876043,0.46666666666666673,2.719744,31,16,,6887.809024,852.0,0.0,0.0173850040000616,,2451.873792,590.0,0.7333333333333333,,0.0003910899999937101,0.0,0.0,87.85000040789203,2.647011708675387,,8091.639808,,0.0,68714.0,126.0,,,0.1599999999999966,,58090.0,32187.00288,,,0.14092861700009962,6710.980608
0.03961878500012972,,,1681395441.0,0.0001,,,,,,,,,32,16,7.450927734375,,,,,0.0,,,,0.00262514399992142,,,,,,0.20407277000003887,,,,,,5.0,0.0,,480.0,,,14.0,,,
0.03963792200011085,,0.0031430140002157714,1681395442.0,0.0001,,,,,,,,,33,17,7.2388916015625,,,,0.01754025799982628,0.0,,,,0.002710343000217108,0.00039166899978226866,,,,,0.20496328800027186,,,,,,5.0,0.0,,512.0,,,15.0,,0.14154008200011958,
0.03958806699984052,,0.0031913930001792323,1681395442.0,0.0001,,,,,,,,,34,17,7.1322021484375,,,,0.017126671000369242,0.0,,,,0.002665414000148303,0.0004029819997413142,,,,,0.20513661800032423,,,,,,5.0,0.0,,544.0,,,16.0,,0.14216209100004562,
,199537.225728,0.003183782999713003,1681395442.0,,5.5,973699.0,0.051999999999964075,0.0,1.0333333333333332,0.01634413628599219,0.5666666666666667,2.719744,35,17,,6896.668672,886.0,0.0,0.017135483999936696,,2451.902464,605.0,0.7666666666666667,,0.00038711100023647305,0.0,0.0,78.94994334621363,2.496909981459849,,8093.376512,,0.0,73506.0,130.0,,,0.1839999999999975,,63228.0,32262.766592,,,0.14166076299989072,6711.267328
0.039313672999924165,,,1681395442.0,0.0001,,,,,,,,,36,17,7.00604248046875,,,,,0.0,,,,0.002622844999677909,,,,,,0.20430365899937897,,,,,,8.0,0.0,,576.0,,,17.0,,,
0.039596955999968486,,0.003167399000176374,1681395443.0,0.0001,,,,,,,,,37,18,7.29638671875,,,,0.017171370000141906,0.0,,,,0.0026718829999481386,0.00040921999971033074,,,,,0.205016040999908,,,,,,8.0,0.0,,608.0,,,18.0,,0.14199921299996277,
0.03978124600007504,,0.003164972999911697,1681395443.0,0.0001,,,,,,,,,38,18,7.40576171875,,,,0.017384506000325928,0.0,,,,0.0027191160002075776,0.00045762399986415403,,,,,0.2058258390006813,,,,,,8.0,0.0,,640.0,,,19.0,,0.1423183740002969,
,199527.99744,0.003239261000089755,1681395443.0,,5.5,979218.0,0.05299999999999727,0.0,1.0333333333333332,0.01634793503349793,0.5666666666666667,2.719744,39,18,,6896.672768,932.0,0.0,0.017435189999559952,,2451.939328,621.0,0.7666666666666667,,0.00039712000034342054,0.0,0.0,88.00000033337652,2.329636618682218,,8102.641664,,0.0,78225.0,134.0,,,0.20400000000000773,,69380.0,32262.766592,,,,6711.308288
0.03953509699977076,,,1681395443.0,0.0001,,,,,,,,,40,18,7.2027587890625,,,,,0.0,,,,0.0027815299999929266,,,,,,0.20501903199965454,,,,,,8.0,0.0,,672.0,,,20.0,,0.14163083399989773,
0.039606759999969654,,0.0030852380000396806,1681395444.0,0.0001,,,,,,,,,41,19,7.096435546875,,,,0.017137047999767674,0.0,,,,0.002724125999975513,0.0004042969999318302,,,,,0.20525081499954467,,,,,,8.0,0.0,,704.0,,,21.0,,0.14229334599986032,
0.03949862599984044,,0.003158986000016739,1681395444.0,0.0001,,,,,,,,,42,19,7.066650390625,,,,0.017194465000102355,0.0,,,,0.002556649999860383,0.0004174059999968449,,,,,0.20496332299990172,,,,,,8.0,0.0,,736.0,,,22.0,,0.14213719000008496,
,199533.559808,0.0031453359997613006,1681395444.0,,5.5,984020.0,0.05500000000000682,0.0,1.0333333333333332,0.01634628234507319,0.5666666666666667,2.719744,43,19,,6896.676864,959.0,0.0,0.01727425699982632,,2451.902464,645.0,0.7666666666666667,,0.00039931399987835903,0.0,0.0,87.24515322402138,2.2495373836785038,,8097.595392,,0.0,82465.0,138.0,,,0.21999999999999886,,74693.0,32262.766592,,,,6711.271424
0.03998724100028994,,,1681395444.0,0.0001,,,,,,,,,44,19,7.116943359375,,,,,0.0,,,,0.002754848999757087,,,,,,0.2049271999994744,,,,,,8.0,0.0,,768.0,,,23.0,,0.1413662029999614,
0.039886284999738564,,0.003107168000042293,1681395445.0,0.0001,,,,,,,,,45,20,7.2431640625,,,,0.017441459000110626,0.0,,,,0.0026014690001829877,0.00038097700007710955,,,,,0.2051133730001311,,,,,,8.0,0.0,,800.0,,,24.0,,0.14169601499997952,
0.03965145599977404,,0.00299526299977515,1681395445.0,0.0001,,,,,,,,,46,20,7.0892333984375,,,,0.017056681999747525,0.0,,,,0.0032036550001066644,0.0003965579999203328,,,,,0.2048241909992612,,,,,,8.0,0.0,,832.0,,,25.0,,0.14152057699993748,
,199510.331392,0.0030067339998822717,1681395445.0,,5.5,989333.0,0.05899999999996908,0.0,1.0333333333333332,0.04903731897936588,0.5666666666666667,2.719744,47,20,,6896.685056,989.0,0.0,0.016653098999995564,,2451.939328,673.0,0.7666666666666667,,0.00039392400003634975,0.0,0.0,88.28549132619352,1.953758846083367,,8140.02176,,0.0,86548.0,144.0,,,0.2400000000000091,,79579.0,32262.770688,,,,6711.308288
0.039924063999933423,,,1681395445.0,0.0001,,,,,,,,,48,20,7.0948486328125,,,,,0.0,,,,0.002795577000142657,,,,,,0.20429459599972688,,,,,,8.0,0.0,,864.0,,,26.0,,0.14152119799973661,
0.03995448800014856,,0.0030321180001919856,1681395446.0,0.0001,,,,,,,,,49,21,7.3531494140625,,,,0.01682213000003685,0.0,,,,0.002686240999992151,0.000404410000101052,,,,,0.20481651500040243,,,,,,8.0,0.0,,896.0,,,27.0,,0.14191712799993184,
0.03986117800013744,,0.0031416109995916486,1681395446.0,0.0001,,,,,,,,,50,21,7.4713134765625,,,,0.016700250999747368,0.0,,,,0.002707563000058144,0.00040437699999529286,,,,,0.20550862499976574,,,,,,8.0,0.0,,928.0,,,28.0,,0.14269364500023585,
,199516.925952,0.0030991309999990335,1681395446.0,,5.5,993989.0,0.060000000000002274,0.0,1.0333333333333332,0.016347938915310726,0.5666666666666667,2.719744,51,21,,6896.689152,1024.0,0.0,0.016754461999880732,,2451.902464,712.0,0.7666666666666667,,0.000381288999960816,0.0,0.0,103.78955993478976,2.051426862744003,,8132.907008,,0.0,90766.0,148.0,,,0.2560000000000002,,84555.0,32262.770688,,,,6711.27552
0.03965594500004954,,,1681395446.0,0.0001,,,,,,,,,52,21,7.1494140625,,,,,0.0,,,,0.002923976999682054,,,,,,0.20477700699939305,,,,,,8.0,0.0,,960.0,,,29.0,,0.14196220299982087,
0.03956583899980615,,0.003080453999700694,1681395447.0,0.0001,,,,,,,,,53,22,7.177978515625,,,,0.01679740400004448,0.0,,,,0.0028285240000514023,0.0004217760001665738,,,,,0.20453734099965004,,,,,,8.0,0.0,,992.0,,,30.0,,0.14184334399988074,
0.03974507199973232,,0.0030197080000107235,1681395447.0,0.0001,,,,,,,,,54,22,7.30322265625,,,,0.01677005800002007,0.0,,,,0.0025343669999529084,0.00039625199997317395,,,,,0.20416691499940498,,,,,,8.0,0.0,,1024.0,,,31.0,,0.14170145799971579,
,199507.918848,0.0030025290002413385,1681395447.0,,5.5,998557.0,0.06199999999995498,0.0,1.2333333333333334,0.016348681769393206,0.6,2.719744,55,22,,6896.959488,1064.0,0.0,0.016738612999688485,,2451.939328,745.0,0.8,,0.00038822400028948323,0.0,0.0,97.28532945742218,2.0934534899210773,,8141.971456,,0.0,95016.0,152.0,,,0.27599999999999625,,89442.0,32263.032832,,,,6711.54176
0.03969829199968444,,,1681395447.0,0.0001,,,,,,,,,56,22,7.3575439453125,,,,,0.0,,,,0.0028339719997347856,,,,,,0.20486043699975198,,,,,,8.0,0.0,,1056.0,,,32.0,,0.14219880700011345,
0.039781980000043404,,0.0030680579998261237,1681395448.0,0.0001,,,,,,,,,57,23,7.06396484375,,,,0.01668793499993626,0.0,,,,0.002852948999588989,0.000384591000056389,,,,,0.20460446099923502,,,,,,8.0,0.0,,1088.0,,,33.0,,0.14182894799978385,
0.03950940599997921,,0.0030095649999566376,1681395448.0,0.0001,,,,,,,,,58,23,7.3204345703125,,,,0.016896241000267764,0.0,,,,0.003166418000091653,0.00039603499999429914,,,,,0.20445297300057064,,,,,,8.0,0.0,,1120.0,,,34.0,,0.14147530800028107,
,199501.279232,0.003059215000121185,1681395448.0,,5.5,1004425.0,0.06499999999999773,0.0,1.2333333333333334,0.0980891269479275,0.6,2.719744,59,23,,6896.96768,1094.0,0.0,0.01673987100002705,,2451.898368,789.0,0.8,,0.0003843829999823356,0.0,0.0,93.59897103893572,2.796066963938526,,8148.652032,,0.0,100812.0,160.0,,,0.2960000000000065,,95388.0,32263.028736,,,,6711.517184
0.03965721200029293,,,1681395448.0,0.0001,,,,,,,,,60,23,7.063232421875,,,,,0.0,,,,0.0030950749996918603,,,,,,0.2055906240002514,,,,,,8.0,0.0,,1152.0,,,35.0,,0.14265486800013605,
0.03966486100034672,,0.003112933000011253,1681395449.0,0.0001,,,,,,,,,61,24,7.091552734375,,,,0.01671297200027766,0.0,,,,0.0028501130000222474,0.00038304200006678,,,,,0.20537982600080795,,,,,,8.0,0.0,,1184.0,,,36.0,,0.1426559050000833,
0.03988662400024623,,0.00308302499979618,1681395449.0,0.0001,,,,,,,,,62,24,7.349609375,,,,0.016845041000124183,0.0,,,,0.0029686670000046433,0.00040965999960462796,,,,,0.20536380599969561,,,,,,8.0,0.0,,1216.0,,,37.0,,0.14217078899991975,
,199472.390144,0.0030760489999011043,1681395449.0,,5.5,1009295.0,0.06599999999997408,0.0,1.2333333333333334,0.016346846165920675,0.6,2.719744,63,24,,6896.971776,1136.0,0.0,0.016896458999781316,,2451.935232,827.0,0.8,,0.0003924829998140922,0.0,0.0,92.98827612528726,2.1696128078734045,,8177.504256,,0.0,105357.0,164.0,,,0.3160000000000025,,100588.0,32263.028736,,,,6711.554048
0.040058083000076294,,,1681395449.0,0.0001,,,,,,,,,64,24,7.1668701171875,,,,,0.0,,,,0.0029006549998484843,,,,,,0.20672901199941407,,,,,,8.0,0.0,,1248.0,,,38.0,,0.14340528299999278,
0.040004193000186206,,0.0030933299999560404,1681395450.0,0.0001,,,,,,,,,65,25,7.2569580078125,,,,0.01702638200004003,0.0,,,,0.0027341050003997225,0.00038507599992954056,,,,,0.20660953000060545,,,,,,8.0,0.0,,1280.0,,,39.0,,0.1433664440000939,
0.03940086800002973,,0.0030666960001326515,1681395450.0,0.0001,,,,,,,,,66,25,7.382568359375,,,,0.01667117999977563,0.0,,,,0.0030596299998251197,0.0004060809997099568,,,,,0.2047329809997791,,,,,,8.0,0.0,,1312.0,,,40.0,,0.142128526000306,
,199468.306432,0.0030806859999756853,1681395450.0,,5.5,1014086.0,0.06799999999998363,0.0,1.2333333333333334,0.016348790674077636,0.6,2.719744,67,25,,6896.979968,1175.0,0.0,0.017119000000093365,,2451.894272,874.0,0.8,,0.0003956819996346894,0.0,0.0,108.33975570750766,2.2388104194641403,,8181.170176,,0.0,110150.0,168.0,,,0.33200000000000784,,105805.0,32263.028736,,,,6711.513088
0.039311293000082514,,,1681395450.0,0.0001,,,,,,,,,68,25,7.0662841796875,,,,,0.0,,,,0.002824512000188406,,,,,,0.20600693400001546,,,,,,8.0,0.0,,1344.0,,,41.0,,0.1432757610000408,
0.0393175419999352,,0.003087192000293726,1681395451.0,0.0001,,,,,,,,,69,26,7.3431396484375,,,,0.01682323400018504,0.0,,,,0.002735610999934579,0.0003888060000463156,,,,,0.20564722500057542,,,,,,8.0,0.0,,1376.0,,,42.0,,0.14329484000018056,
0.03943134500013912,,0.0030822450003142876,1681395451.0,0.0001,,,,,,,,,70,26,7.4068603515625,,,,0.01670784599991748,0.0,,,,0.002961213000162388,0.00039009700003589387,,,,,0.20495724400052495,,,,,,8.0,0.0,,1408.0,,,43.0,,0.14238449799995578,
,199451.824128,0.003080515999954514,1681395451.0,,5.5,1018951.0,0.06899999999995998,0.0,1.2333333333333334,0.024516828354467952,0.6,2.719744,71,26,,6896.984064,1221.0,0.0,,,2451.931136,914.0,0.8,,,0.0,0.0,90.78234378957534,2.446080357473991,,8197.603328,,0.0,116879.0,173.0,,,0.35999999999999943,,111316.0,32263.028736,,,,6711.554048
0.03932585399979871,,,1681395451.0,0.0001,,,,,,,,,72,26,7.2760009765625,,,,0.019241081000018312,0.0,,,,0.002589254000213259,0.00041238400035581435,,,,,0.20535885700064682,,,,,,8.0,0.0,,1440.0,,,44.0,,0.1407097680003062,
0.039426114999969286,,0.0030560000000150467,1681395452.0,0.0001,,,,,,,,,73,27,7.0556640625,,,,0.017045392999989417,0.0,,,,0.0028936670000803133,0.0004016429998046078,,,,,0.20603106599992316,,,,,,8.0,0.0,,1472.0,,,45.0,,0.1432082480000645,
0.039708818000235624,199430.516736,0.0030848080000396294,1681395452.0,,5.5,1024290.0,0.06999999999999318,0.0,1.4000000000000001,0.01226173594194481,0.6666666666666667,2.719744,74,27,,6897.340416,1274.0,0.0,0.0167686429999776,,2451.931136,951.0,0.8,,0.00041279400011262624,0.0,0.0,93.79249293390902,2.6052357088225766,,8199.675904,,0.0,124252.0,176.0,,,0.3760000000000048,,117468.0,32263.29088,,,0.14228881700000784,6711.877632
,,,1681395452.0,0.0001,,,,,,,,,75,27,7.2882080078125,,,,,0.0,,,,0.0029779970000163303,,,,,,0.20524187700038965,,,,,,8.0,0.0,,1504.0,,,46.0,,,
0.044327246000193554,,0.003130600000076811,1681395452.0,0.0001,,,,,,,,,76,27,7.2786865234375,,,,0.016651309999815567,0.0,,,,0.0029257940000206872,0.00039105599989852635,,,,,0.20968655399974523,,,,,,9.0,0.0,,1536.0,,,47.0,,0.14226054799974008,
0.039438317000076495,,0.003056403999835311,1681395453.0,0.0001,,,,,,,,,77,28,7.6488037109375,,,,0.01688257599971621,0.0,,,,0.0026824050000868738,0.00039762200003679027,,,,,0.20537618899970767,,,,,,9.0,0.0,,1568.0,,,48.0,,0.14291886499995599,
0.040096574000017426,199430.28736,0.003074728000228788,1681395453.0,,5.5,1030017.0,0.07299999999997908,0.0,1.4000000000000001,0.053132090753927365,0.6666666666666667,2.719744,78,28,,6897.37728,1332.0,0.0,0.017014627000207838,,2451.898368,995.0,0.8,,0.0003925199998775497,0.0,0.0,90.81649708722057,2.65306825201398,,8200.27392,,0.0,132112.0,182.0,,,0.3919999999999959,,123450.0,32263.299072,,,0.14353295599994453,6711.844864
,,,1681395453.0,0.0001,,,,,,,,,79,28,7.4776611328125,,,,,0.0,,,,0.003114893000201846,,,,,,0.20722629800047798,,,,,,9.0,0.0,,1600.0,,,49.0,,,
0.04028911399973367,,0.003078624999943713,1681395453.0,0.0001,,,,,,,,,80,28,7.15478515625,,,,0.01667543499979729,0.0,,,,0.0036214399997334112,0.00039918199991006986,,,,,0.2060736079988601,,,,,,9.0,0.0,,1632.0,,,50.0,,0.14200981199974194,
0.03997811499993986,,0.0030443250002463174,1681395454.0,0.0001,,,,,,,,,81,29,7.2713623046875,,,,0.016883582999980717,0.0,,,,0.003366069000094285,0.0004153319996476057,,,,,0.206215087000146,,,,,,9.0,0.0,,1664.0,,,51.0,,0.14252766300023723,
0.039478985000187095,199423.3856,0.003121140000075684,1681395454.0,,5.5,1034556.0,0.07399999999995543,0.0,1.4000000000000001,0.016348821789968253,0.6666666666666667,2.719744,82,29,,6897.37728,1379.0,0.0,0.01694734500006234,,2451.935232,1028.0,0.8,,0.0003930699999727949,0.0,0.0,87.59203778805744,2.577972904352851,,8206.790656,,0.0,138698.0,186.0,,,0.40800000000000125,,128516.0,32263.303168,,,0.14198365900028875,6711.881728
,,,1681395454.0,0.0001,,,,,,,,,83,29,7.1058349609375,,,,,0.0,,,,0.0035240879997218144,,,,,,0.20544828700030848,,,,,,9.0,0.0,,1696.0,,,52.0,,,
0.03972247999990941,,0.0030762489996050135,1681395455.0,0.0001,,,,,,,,,84,30,7.5184326171875,,,,0.016877005000424106,0.0,,,,0.003457419999904232,0.00037944699988656794,,,,,0.20314512499999182,,,,,,9.0,0.0,,1728.0,,,53.0,,0.1396325240002625,
0.04007313400006751,,0.003088479999860283,1681395455.0,0.0001,,,,,,,,,85,30,7.1527099609375,,,,0.016948056000273937,0.0,,,,0.00357293800016123,0.00038795699992988375,,,,,0.20699065000053452,,,,,,9.0,0.0,,1760.0,,,54.0,,0.14292008500024167,
0.039731001000291144,199412.625408,0.0030468690001725918,1681395455.0,,5.5,1039119.0,0.07599999999996498,0.0,1.4000000000000001,0.02043615364315826,0.6666666666666667,2.719744,86,30,,6897.37728,1422.0,0.0,0.016760608999902615,,2451.898368,1065.0,0.8,,0.0004052260001117247,0.0,0.0,101.07281736012933,2.276659361784342,,8218.37824,,0.0,145589.0,191.0,,,0.4240000000000066,,133826.0,32263.303168,,,0.14246284499995454,6711.86944
,,,1681395455.0,0.0001,,,,,,,,,87,30,7.295654296875,,,,,0.0,,,,0.003543317000094248,,,,,,0.20594986700052687,,,,,,9.0,0.0,,1792.0,,,55.0,,,
0.0398407689999658,,0.0031130110000958666,1681395456.0,0.0001,,,,,,,,,88,31,7.0618896484375,,,,0.017500524999832123,0.0,,,,0.0030864380000821257,0.00048411899979328155,,,,,0.20444215599945892,,,,,,9.0,0.0,,1824.0,,,56.0,,0.14041729399968972,
0.0399670540000443,,0.0031214750001709035,1681395456.0,0.0001,,,,,,,,,89,31,6.9259033203125,,,,0.017725967999922432,0.0,,,,0.002591096000287507,0.0004187300000921823,,,,,0.20421121200070047,,,,,,9.0,0.0,,1856.0,,,57.0,,0.14038688900018315,
0.04002612500016767,199408.668672,0.0030603109998992295,1681395456.0,,5.5,1044966.0,0.10599999999999454,0.0,1.4000000000000001,0.43732775748105013,0.6666666666666667,2.719744,90,31,,6897.37728,1464.0,0.0,0.016710173999854305,,2451.94752,1096.0,0.8,,0.00039516399965577875,0.0,0.0,102.46775196547793,3.4086962204121796,,8221.806592,,0.0,153807.0,237.0,,,0.4440000000000026,,139926.0,32263.303168,,,0.14317257499988045,6711.939072
,,,1681395456.0,0.0001,,,,,,,,,91,31,7.2799072265625,,,,,0.0,,,,0.0027656899997055007,,,,,,0.20613003899916293,,,,,,9.0,0.0,,1888.0,,,58.0,,,
0.04023326400010774,,0.003062478000174451,1681395457.0,0.0001,,,,,,,,,92,32,7.3232421875,,,,0.01664821199983635,0.0,,,,0.002541001999816217,0.0003857669998978963,,,,,0.20507520999990447,,,,,,9.0,0.0,,1920.0,,,59.0,,0.14220448700007182,
0.039692220999768324,,0.003040492000309314,1681395457.0,0.0001,,,,,,,,,93,32,6.9522705078125,,,,0.0167516610003986,0.0,,,,0.0031076909999683267,0.0003922410000996024,,,,,0.20436076300029526,,,,,,9.0,0.0,,1952.0,,,60.0,,0.1413764569997511,
0.039780905000043276,199410.143232,0.003053118000025279,1681395457.0,,5.5,1049973.0,0.1069999999999709,0.0,1.8000000000000003,0.01634821893341045,0.7666666666666667,2.719744,94,32,,6897.37728,1500.0,0.0,0.016558445999635296,,2451.910656,1097.0,0.8333333333333334,,0.0003755119996640133,0.0,0.0,88.05691935665283,2.568139158621065,,8220.28288,,0.0,160785.0,241.0,,,0.46000000000000796,,145543.0,32263.303168,,,0.14281168299976343,6711.902208
,,,1681395457.0,0.0001,,,,,,,,,95,32,7.38671875,,,,,0.0,,,,0.002542264000112482,,,,,,0.20512192799924378,,,,,,9.0,0.0,,1984.0,,,61.0,,,
0.039719342999887886,,0.0030775850000281935,1681395458.0,0.0001,,,,,,,,,96,33,7.4873046875,,,,0.01674572399997487,0.0,,,,0.002816592000272067,0.00040505100014343043,,,,,0.20542066400003023,,,,,,9.0,0.0,,2016.0,,,62.0,,0.14265636899972378,
