02_timing/forward_time_s,02_timing/dataload_time_s,memory/used_memory_sys_MB,memory/total_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/loss_calc_time_s,disk/counter/disk_write_sys_count,process/voluntary_proc_ctx_switches,process/involuntary_proc_ctx_switches,02_timing/step_time_s,disk/time/disk_read_time_sys_s,process/memory/data_resident_set_proc_MB,process/memory/dirty_pages_proc_count,01_general/step,_runtime,process/memory/resident_set_size_proc_MB,cpu/interrupts/interrupts_count,_timestamp,01_general/step_based_sps,process/memory/shared_memory_proc_MB,02_timing/opt_step_time_s,process/memory/text_resident_set_proc_MB,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,02_timing/backward_time_s,cpu/interrupts/soft_interrupts_count,02_timing/dataload_cuda_move_time_s,01_general/locally_processed_samples,disk/time/disk_write_time_sys_s,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/ctx_switches_count,disk/time/disk_busy_time_sys_s,_step,memory/available_memory_sys_MB,memory/used_memory_sys_percent,cpu/logical_core_count,01_general/minibatch_loss,01_general/lr,01_general/dataset_iteration_count,bandwidth/net_sent_sys_bandwidth_Mbits
0.18995774800009713,,4831.916032,,161.55026640723523,13.750000000000002,0.004084193310653845,0.011303324068341745,0.0015365809999821067,2448.0,17893.0,121.0,,0.006000000000000227,0.0,0.0,,38,3696.308224,97456.0,1696165031.0,,967.184384,2.5069998628168833e-06,2.654208,19.375,28253.954048,0.0726558250000835,60092.0,0.0011963889999151434,,151.712,7.0,3602.812928,17.0,57782.0,3.89200000000001,79,26234.79808,16.9,,,,,0.07663446315722137
,0.0018796199999542296,,,,,,,,,,,0.2672286699998949,,,,41.0,38,,,1696165031.0,11.22634034739304,,,,,,,,,126.0,,,,,,,80,,,,1.9784252643585205,0.0001,0.0,
0.18995308900002783,0.001968836000060037,,,,,,,0.0015192139999271603,,,,0.26558225200005836,,,,42.0,39,,,1696165032.0,11.295935543160244,,3.1150000268098665e-06,,,,0.0709862510000221,,0.0011517469999944296,129.0,,,,,,,81,,,,2.0735011100769043,0.0001,0.0,
0.1869565770000463,,4837.875712,,161.30072702284838,13.750000000000002,0.004084493353611884,0.0015795501618725734,0.0015387410001039825,3068.0,17914.0,122.0,,0.006000000000000227,0.0,0.0,,39,3696.308224,99621.0,1696165032.0,,967.184384,2.85299984170706e-06,2.654208,19.375,28253.954048,0.060556034999990516,61371.0,0.001230685999871639,,193.73099999999977,8.0,3602.817024,17.0,58412.0,4.89200000000001,82,26228.842496,16.9,,,,,0.004355729240249406
,0.00198810400002003,,,,,,,,,,,0.2522729959998742,,,,43.0,39,,,1696165032.0,11.891879224368097,,,,,,,,,132.0,,,,,,,83,,,,1.8710612058639526,0.0001,0.0,
0.18786297099995863,0.0018212859999948705,,,,,,,0.0014648750000105792,,,,0.2594410250001147,,,,44.0,40,,,1696165033.0,11.56332156796973,,2.4060000214376487e-06,,,,0.06717343000013898,,0.0011160569999901782,135.0,,,,,,,84,,,,1.8120511770248413,0.0001,0.0,
0.18988043400008792,,4842.25024,,161.81654032470735,13.750000000000002,0.012252949871781604,0.012117337792184537,0.0014722569999321422,3690.0,17933.0,125.0,,0.007999999999999119,0.0,0.0,,40,3696.308224,101664.0,1696165033.0,,967.184384,2.7490000320540275e-06,2.654208,19.375,28253.954048,0.06881541299981109,62628.0,0.001081984999927954,,232.9749999999999,11.0,3602.82112,17.0,59047.0,5.896000000000001,85,26224.459776,16.9,,,,,0.07824816750866222
,0.0017584229999556555,,,,,,,,,,,0.2630112609997468,,,,45.0,40,,,1696165033.0,11.406355714947459,,,,,,,,,138.0,,,,,,,86,,,,2.182208299636841,0.0001,0.0,
0.18940545800001019,0.002048590999947919,,,,,,,0.0014557009999407455,,,,0.2576377559998946,,,,46.0,41,,,1696165034.0,11.644256053841843,,2.328999926248798e-06,,,,0.06358012000009694,,0.0011455569999725412,141.0,,,,,,,87,,,,2.2824957370758057,0.0001,0.0,
0.19389856599991617,,4846.10048,,73.86712137033206,13.750000000000002,0.004084667184940069,0.0015796173929622519,0.0015362030001142557,3979.0,17962.0,126.0,,0.007999999999999119,0.0,0.0,,41,3696.320512,103329.0,1696165034.0,,967.184384,3.2619998364680214e-06,2.654208,19.375,28253.954048,0.06605274899993674,63441.0,0.001144251000141594,,251.2750000000001,12.0,3602.829312,17.0,59665.0,6.359999999999999,88,26220.613632,16.9,,,,,0.004292091690292449
,0.0017356009998366062,,,,,,,,,,,0.26437063199978184,,,,47.0,41,,,1696165034.0,11.347705217130455,,,,,,,,,144.0,,,,,,,89,,,,2.3914623260498047,0.0001,0.0,
0.19148668699995142,0.0019059090000155265,,,,,,,0.001487338000060845,,,,0.2528098759999011,,,,48.0,42,,,1696165035.0,11.866625020618947,,2.4599999051133636e-06,,,,0.05684075099998154,,0.0010867309999866848,147.0,,,,,,,90,,,,2.8686020374298096,0.0001,0.0,
0.1923379830000158,,4882.665472,,0.08578347695149455,13.750000000000002,0.0,0.013371754776784536,0.0016659410000556818,3985.0,17980.0,128.0,,0.007999999999999119,0.0,0.0,,42,3696.320512,104651.0,1696165035.0,,967.184384,2.7409998892835574e-06,2.654208,19.375,28253.954048,0.059572170999899754,63992.0,0.0011201419999906648,,251.28099999999995,12.0,3602.833408,17.0,60247.0,6.372,91,26186.932224,17.0,,,,,0.07798860558109018
,0.001720796999961749,,,,,,,,,,,0.25641977499981294,,,,49.0,42,,,1696165035.0,11.699565682881472,,,,,,,,,150.0,,,,,,,92,,,,2.2172698974609375,0.0001,0.0,
0.19058124499997575,0.001968243999954211,,,,,,,0.001550230000020747,,,,0.24937106599986691,,,,50.0,43,,,1696165036.0,12.030264970682689,,2.5729998469614657e-06,,,,0.05409756800008836,,0.0011712059999808844,153.0,,,,,,,93,,,,2.893446207046509,0.0001,0.0,
0.19273084900009962,,4873.23648,,0.01225304308843101,13.750000000000002,0.0,0.0015794938334570698,0.0016086509999695409,3988.0,17998.0,130.0,,0.007999999999999119,0.0,0.0,,43,3696.324608,105924.0,1696165036.0,,967.184384,2.835000032064272e-06,2.654208,19.375,28253.954048,0.05502730500006692,64473.0,0.0011550550000265503,,251.2829999999999,12.0,3602.837504,17.625,60826.0,6.384,94,26196.361216,17.0,,,,,0.004291755977614445
,0.0017419880000488774,,,,,,,,,,,0.2522666830002436,,,,51.0,43,,,1696165036.0,11.892176819866075,,,,,,,,,156.0,,,,,,,95,,,,3.019580841064453,0.0001,0.0,
0.19188802500002566,0.0017868869999801973,,,,,,,0.0015021780000097351,,,,0.26433072999975593,,,,52.0,44,,,1696165037.0,11.34941820802587,,2.6789998628373723e-06,,,,0.06791389099998923,,0.0012370699998882628,159.0,,,,,,,96,,,,2.1462738513946533,0.0001,0.0,
0.1949736720000601,,4875.780096,,0.012243984404172419,13.750000000000002,0.0,0.011582362848314102,0.001507387999936327,3991.0,18015.0,132.0,,0.007999999999999119,0.0,0.0,,44,3696.324608,107245.0,1696165037.0,,967.184384,,2.654208,19.375,28253.954048,,65058.0,0.0011592739999741752,,251.28600000000006,12.0,3602.8416,17.625,61353.0,6.400000000000006,97,26193.821696,17.0,,,,,0.07766480470910204
,0.0017063160000816424,,,,,,,,,,,0.2598338010000134,,,,53.0,44,,,1696165037.0,11.545841951485924,,2.947999973912374e-06,,,,0.06048420299998725,,,162.0,,,,,,,98,,,,2.2331182956695557,0.0001,0.0,
0.1944990870001675,0.0017866299999695912,,,,,,,0.0015732410001874086,,,,0.27450569800021185,,,,54.0,45,,,1696165038.0,10.928734892773281,,2.781999910439481e-06,,,,0.0754104229999939,,0.0012335349999830214,165.0,,,,,,,99,,,,2.0324902534484863,0.0001,0.0,
,,4875.546624,,0.21226748852668367,13.750000000000002,0.0,0.07461731615295893,,4028.0,18039.0,134.0,,0.007999999999999119,0.0,0.0,,45,3696.345088,108841.0,1696165038.0,,967.184384,,2.654208,19.375,28253.954048,,65939.0,0.0012445239999578916,,251.32999999999993,12.0,3602.845696,17.625,62166.0,6.424000000000007,100,26194.059264,17.0,,,,,0.06303285623127439
0.19785233899983723,0.0018005020001510275,,,,,,,0.001603164000016477,,,,0.27158515099995384,,,,55.0,45,,,1696165038.0,11.04625930009152,,5.4629999794997275e-06,,,,0.06907915900001171,,,168.0,,,,,,,101,,,,2.210411548614502,0.0001,0.0,
0.19038290100002087,0.0017895590001444361,,,,,,,0.0015041119997931673,,,,0.2561003260000234,,,,56.0,46,,,1696165039.0,11.714159239296421,,2.3529998998128576e-06,,,,0.061264871000048515,,0.0011565300001166179,171.0,,,,,,,102,,,,2.591120719909668,0.0001,0.0,
,,4874.416128,,0.01633796953011482,13.750000000000002,0.0,0.054303007121222296,,4032.0,18067.0,137.0,,0.007999999999999119,0.0,0.0,,46,3696.369664,110264.0,1696165039.0,,967.184384,,2.654208,19.375,28253.954048,,66628.0,0.0011829190000298695,,251.33300000000008,12.0,3602.845696,17.625,62802.0,6.444000000000003,103,26195.18976,17.0,,,,,0.09377579678759324
0.19209265900008177,0.0018102530000305705,,,,,,,0.0019605229999797302,,,,0.26854720000028465,,,,57.0,46,,,1696165039.0,11.171220552650782,,2.5740000637597404e-06,,,,0.07149827200009895,,,174.0,,,,,,,104,,,,2.3938069343566895,0.0001,0.0,
0.19495571800007383,0.0022756410000965843,,,,,,,0.00198516299997209,,,,0.2709212600002502,,,,58.0,47,,,1696165040.0,11.073328095392844,,3.7370000427472405e-06,,,,0.07050257700007023,,0.0011984239999947022,177.0,,,,,,,105,,,,1.9894578456878662,0.0001,0.0,
,,4875.022336,,0.07760458034932304,13.750000000000002,0.0,0.011367858452654585,,4038.0,18087.0,139.0,,0.007999999999999119,0.0,0.0,,47,3696.37376,111527.0,1696165040.0,,967.184384,,2.654208,19.375,28253.954048,,67285.0,0.0011665940000966657,,251.33899999999994,12.0,3602.849792,17.625,63439.0,6.475999999999999,106,26194.382848,17.0,,,,,0.005871399171167379
0.17252803399992445,0.002121861999967223,,,,,,,0.0017884110000068176,,,,0.24827256000003217,,,,59.0,48,,,1696165041.0,12.08349404380255,,2.9860000267944997e-06,,,,0.07066467300001023,,,180.0,,,,,,,107,,,,3.4645204544067383,0.0001,0.0,
0.20185437499981163,,4882.55488,,0.008169122660256854,13.875000000000002,0.0,0.0015795764498414116,0.0018241840000428056,4040.0,18102.0,140.0,,0.007999999999999119,0.0,0.0,,48,3696.406528,112884.0,1696165041.0,,967.184384,2.5320000531792175e-06,2.654208,19.5,28253.954048,0.07421908700007407,67818.0,0.0011731150000287016,,251.3399999999997,12.0,3602.857984,18.25,63861.0,6.4879999999999995,108,26184.065024,17.0,,,,,0.002776225279291318
,0.002301998999882926,,,,,,,,,,,0.2813752919998933,,,,60.0,48,,,1696165041.0,10.661916967468265,,,,,,,,,183.0,,,,,,,109,,,,2.177506446838379,0.0001,0.0,
0.18848467700013316,0.002069850999987466,,,,,,,0.0015392889999930048,,,,0.2671849519999796,,,,61.0,49,,,1696165042.0,11.228177251540084,,3.116000016234466e-06,,,,0.07390616099996805,,0.0011818579998816858,186.0,,,,,,,110,,,,1.7834014892578125,0.0001,0.0,
0.20085857699996268,,4886.34368,,0.012251764396247686,13.875000000000002,0.0,0.0120044957153004,0.0014740549997895869,4043.0,18119.0,144.0,,0.007999999999999119,0.0,0.0,,49,3696.406528,114184.0,1696165042.0,,967.184384,2.6479999633011175e-06,2.654208,19.5,28253.954048,0.07218562599996403,68451.0,0.0011881719999564666,,251.34299999999985,12.0,3602.86208,18.25,64446.0,6.5,111,26180.56704,17.0,,,,,0.08565865745599033
,0.0016545959999803017,,,,,,,,,,,0.27736367399961637,,,,62.0,49,,,1696165042.0,10.816124392713911,,,,,,,,,189.0,,,,,,,112,,,,1.8665313720703125,0.0001,0.0,
0.1900143670000034,0.0017989250000027823,,,,,,,0.0014547069999935047,,,,0.25873703000002024,,,,63.0,50,,,1696165043.0,11.594784094104217,,2.334999862796394e-06,,,,0.06421324000007189,,0.0012534560000858619,192.0,,,,,,,113,,,,2.3305389881134033,0.0001,0.0,
0.20037543200010077,,4890.566656,,0.012254263774816252,13.875000000000002,0.0,0.0015796511875612019,0.0015675890001602966,4046.0,18137.0,146.0,,0.007999999999999119,0.0,0.0,,50,3696.418816,115526.0,1696165043.0,,967.184384,3.7629999951604987e-06,2.654208,19.5,28253.954048,0.0663178270001481,69071.0,0.0012093709999589919,,251.346,12.0,3602.866176,18.25,64973.0,6.5120000000000005,114,26176.151552,17.1,,,,,0.004419832116714583
,0.0021578569999292085,,,,,,,,,,,0.27163183900029253,,,,64.0,50,,,1696165043.0,11.04436067230237,,,,,,,,,195.0,,,,,,,115,,,,2.1053340435028076,0.0001,0.0,
0.1915803929998674,0.0019178630000169505,,,,,,,0.0015751700000237179,,,,0.25055412599999727,,,,65.0,51,,,1696165044.0,11.973460776295628,,3.3230001008632826e-06,,,,0.05426062199990156,,0.0012167550000867777,198.0,,,,,,,116,,,,3.518671989440918,0.0001,0.0,
0.19783473500001492,,4912.771072,,0.0122529906538912,13.875000000000002,0.0,0.01305071139939358,0.0015736989998913486,4049.0,18158.0,147.0,,0.007999999999999119,0.0,0.0,,51,3696.427008,116860.0,1696165044.0,,967.184384,3.1179999950836645e-06,2.654208,19.5,28253.954048,0.059134738000011566,69637.0,0.001160592999895016,,251.3489999999997,12.0,3602.870272,18.25,65505.0,6.524000000000001,117,26156.834816,17.1,,,,,0.07769800063144157
,0.0018093669998506812,,,,,,,,,,,0.2615162499996586,,,,66.0,51,,,1696165044.0,11.471562474622194,,,,,,,,,201.0,,,,,,,118,,,,2.3902335166931152,0.0001,0.0,
0.19134680000001936,0.001810954000120546,,,,,,,0.0015093990000423219,,,,0.2676970410002468,,,,67.0,52,,,1696165045.0,11.20669839603208,,2.904999973907252e-06,,,,0.07187298100006956,,0.001154002000021137,204.0,,,,,,,119,,,,2.305973768234253,0.0001,0.0,
0.1975730519998251,,4916.46976,,0.048993710623091394,13.875000000000002,0.0,0.0015788988752833614,0.00153105799995501,4054.0,18179.0,150.0,,0.007999999999999119,0.0,0.0,,52,3696.431104,118222.0,1696165045.0,,967.184384,2.415000153632718e-06,2.654208,19.5,28253.954048,0.06864317200006553,70238.0,0.0011258689999067428,,251.35199999999986,12.0,3602.874368,18.25,66146.0,6.536000000000001,120,26153.132032,17.1,,,,,0.004353933268137289
,0.0018670380000003206,,,,,,,,,,,0.27074260399990635,,,,68.0,52,,,1696165045.0,11.080635096503089,,,,,,,,,207.0,,,,,,,121,,,,2.374884605407715,0.0001,0.0,
0.19777670300004502,0.001903926000068168,,,,,,,0.0018901549999554845,,,,0.26909468800022296,,,,69.0,53,,,1696165046.0,11.14849208765323,,2.7820001378131565e-06,,,,0.0661845810000159,,0.0013365410000005795,210.0,,,,,,,122,,,,2.0316781997680664,0.0001,0.0,
0.19809541900008298,,4913.905664,,0.08969859089537284,13.875000000000002,0.0,0.011992727089407365,0.0016396650000842783,4061.0,18194.0,154.0,,0.007999999999999119,0.0,0.0,,53,3696.603136,119492.0,1696165046.0,,967.184384,,2.654208,19.375,28253.954048,,70819.0,0.001233740000088801,,251.35799999999972,12.0,3602.88256,17.75,66721.0,6.552000000000007,123,26155.700224,17.1,,,,,0.07780142338859132
,0.002212487000178953,,,,,,,,,,,0.2759261760004392,,,,70.0,53,,,1696165046.0,10.87247336764173,,3.175000074406853e-06,,,,0.0727416899999298,,,213.0,,,,,,,124,,,,2.140087127685547,0.0001,0.0,
0.19423160899987124,0.001976332999902297,,,,,,,0.001491419999865684,,,,0.26246148199970776,,,,71.0,54,,,1696165047.0,11.430248648841129,,3.1060001219884725e-06,,,,0.06353930000000219,,0.0012197139999443607,216.0,,,,,,,125,,,,2.1491127014160156,0.0001,0.0,
,,4912.910336,,0.012247592298828013,13.875000000000002,0.0,0.0010525274641578568,,4064.0,18215.0,156.0,,0.007999999999999119,0.0,0.0,,54,3696.603136,120811.0,1696165047.0,,967.184384,,2.654208,19.375,28253.954048,,71429.0,0.001152020999825254,,251.35999999999967,12.0,3602.88256,17.75,67254.0,6.567999999999998,126,26156.498944,17.1,,,,,0.00435363632500943
0.1965696320000916,0.002118458000040846,,,,,,,0.001877884000123231,,,,0.2767899150001085,,,,72.0,55,,,1696165048.0,10.838545183262273,,2.3459999738406623e-06,,,,0.07506957400005376,,,219.0,,,,,,,127,,,,1.9776540994644165,0.0001,0.0,
0.19446004800010996,0.002108550999992076,,,,,,,0.0015826059998289566,,,,0.2536775519997718,,,,73.0,55,,,1696165048.0,11.826036542652771,,2.7769999633164844e-06,,,,0.05429392699988966,,0.0012296429999878455,222.0,,,,,,,128,,,,3.478534460067749,0.0001,0.0,
,,4909.518848,,0.05306800697457312,13.875000000000002,0.0,0.014231729630606154,,4070.0,18235.0,157.0,,0.007999999999999119,0.0,0.0,,55,3696.607232,122330.0,1696165048.0,,967.184384,,2.654208,19.375,28253.954048,,72154.0,0.001199701000132336,,251.36499999999978,12.0,3602.886656,17.75,67949.0,6.588000000000008,129,26159.878144,17.1,,,,,0.07779214904587003
0.1991479650000656,0.0019014309998510726,,,,,,,0.001569259999996575,,,,0.2675990349998756,,,,74.0,56,,,1696165049.0,11.210802759439677,,2.6959999104292365e-06,,,,0.06377798199991958,,,225.0,,,,,,,130,,,,1.7799301147460938,0.0001,0.0,
0.19805844300003628,0.0018422260000079405,,,,,,,0.0015005029999883845,,,,0.25843057900010535,,,,75.0,56,,,1696165049.0,11.608533369415145,,2.9370000902417814e-06,,,,0.05581720600002882,,0.0012092639999536914,228.0,,,,,,,131,,,,2.673152208328247,0.0001,0.0,
,,4913.139712,,0.012244697084360691,13.875000000000002,0.0,0.0015784179813713522,,4073.0,18265.0,159.0,,0.007999999999999119,0.0,0.0,,56,3696.607232,123703.0,1696165049.0,,967.184384,,2.654208,19.375,28253.954048,,72733.0,0.0012447860001429945,,251.36799999999994,12.0,3602.890752,17.75,68468.0,6.6000000000000085,132,26156.269568,17.1,,,,,0.004352607166741742
0.20177463400000306,0.002008281000144052,,,,,,,0.0018414680000660155,,,,0.272424373000149,,,,76.0,57,,,1696165050.0,11.012230539293043,,2.758999926300021e-06,,,,0.06555244499986657,,,231.0,,,,,,,133,,,,2.142815351486206,0.0001,0.0,
0.1978439349998098,,4917.485568,,0.012253415969212334,13.875000000000002,0.0,0.01254858289413759,0.0018859799999972893,4076.0,18290.0,166.0,,0.007999999999999119,0.0,0.0,,57,3696.607232,125213.0,1696165050.0,,967.184384,2.8969998311367817e-06,2.654208,19.375,28253.954048,0.07135849500014046,73343.0,0.0011910079999779555,,251.3699999999999,12.0,3602.894848,17.75,69114.0,6.612000000000009,134,26149.23264,17.1,,,,,0.07545902451414828
,0.0021323220000795118,,,,,,,,,,,0.27441463699983615,,,,77.0,57,,,1696165050.0,10.93236145418071,,,,,,,,,234.0,,,,,,,135,,,,2.03059983253479,0.0001,0.0,
0.195295754999961,0.0017939800000021933,,,,,,,0.001578087000098094,,,,0.26380225600019,,,,78.0,58,,,1696165051.0,11.372154451923409,,2.3970001166162547e-06,,,,0.06391483299989886,,0.00121720400011327,237.0,,,,,,,136,,,,2.239995241165161,0.0001,0.0,
0.20081152199986718,,4922.12224,,0.012251834295074317,13.875000000000002,0.0,0.0015793380124386467,0.0016116399999646092,4079.0,18309.0,168.0,,0.007999999999999119,0.0,0.0,,58,3696.611328,126503.0,1696165051.0,,967.184384,2.902999995058053e-06,2.654208,19.5,28254.216192,0.05851236700004847,73974.0,0.0011978600000475126,,251.37199999999984,12.0,3603.161088,18.375,69635.0,6.628,137,26144.591872,17.2,,,,,0.004355144222112622
,0.001781456999879083,,,,,,,,,,,0.2639177489998019,,,,79.0,58,,,1696165051.0,11.367177885418581,,,,,,,,,240.0,,,,,,,138,,,,2.863417148590088,0.0001,0.0,
0.19585401800009095,0.0019330010002249765,,,,,,,0.001474025000106849,,,,0.274666972000432,,,,80.0,59,,,1696165052.0,10.922317955270143,,2.719999883993296e-06,,,,0.07423942100012937,,0.0011637869999958639,243.0,,,,,,,139,,,,2.047067642211914,0.0001,0.0,
0.19758698900000127,,4946.10432,,0.012247842602754029,13.875000000000002,0.0,0.012271764169370812,0.0015777779999552877,4082.0,18327.0,173.0,,0.007999999999999119,0.0,0.0,,59,3696.611328,127670.0,1696165052.0,,967.184384,2.392000169493258e-06,2.654208,19.5,28254.216192,0.06931213999996544,74502.0,0.0011963929998728418,,251.375,12.0,3603.16928,18.375,70177.0,6.640000000000001,140,26123.501568,17.2,,,,,0.07394156540122336
,0.0017299230000844545,,,,,,,,,,,0.2714056150000488,,,,81.0,59,,,1696165052.0,11.053566448871962,,,,,,,,,246.0,,,,,,,141,,,,2.19822359085083,0.0001,0.0,
0.19869967199997518,0.0018838330001926806,,,,,,,0.0015111970001271402,,,,0.2715304430003016,,,,82.0,60,,,1696165053.0,11.04848490228651,,2.9949999316158937e-06,,,,0.06831063100003121,,0.0011221150000437774,249.0,,,,,,,142,,,,1.6999157667160034,0.0001,0.0,
0.1942228980001346,,4944.531456,,0.05713811878915811,13.875000000000002,0.0,0.002295727988488463,0.0015605910000431322,4087.0,18348.0,174.0,,0.007999999999999119,0.0,0.0,,60,3696.611328,128961.0,1696165053.0,,967.184384,,2.654208,19.5,28254.216192,,75121.0,0.0011813790001724556,,251.3789999999999,12.0,3603.173376,18.375,70721.0,6.656000000000006,143,26125.06624,17.2,,,,,0.005069732638035794
,0.0018591660000311094,,,,,,,,,,,0.27068380500054445,,,,83.0,60,,,1696165053.0,11.083042075583228,,3.2640000426908955e-06,,,,0.07185650700012047,,,252.0,,,,,,,144,,,,1.8242249488830566,0.0001,0.0,
0.19826041999999688,0.001999327000021367,,,,,,,0.0015718879999440105,,,,0.531802856000013,,,,84.0,61,,,1696165054.0,5.641188207533671,,0.2605019989998709,,,,0.06831483700011631,,0.0011543850000634848,255.0,,,,,,,145,,,,2.3046247959136963,0.0001,0.0,
,,4941.463552,,0.016326297686919164,13.875000000000002,0.0,0.0015784213563606211,,4091.0,18372.0,179.0,,0.007999999999999119,0.0,0.0,,61,3696.80384,130252.0,1696165054.0,,967.24992,,2.654208,19.5,28254.216192,,75707.0,0.0017447509999328759,,251.3829999999998,12.0,3603.173376,18.375,71281.0,6.676000000000002,146,26127.945728,17.2,,,,,0.004288841873204978
0.1949474119999195,0.0017700160001368204,,,,,,,0.0015896160000465898,,,,0.2586834829999134,,,,85.0,62,,,1696165055.0,11.597184192857819,,2.382999809924513e-06,,,,0.05862930500006769,,,258.0,,,,,,,147,,,,2.4344844818115234,0.0001,0.0,
0.198911532000011,0.0018468159998974443,,,,,,,0.0014882919999763544,,,,0.2740528419999464,,,,86.0,62,,,1696165055.0,10.946793976325875,,3.4219999633933185e-06,,,,0.07061646100009966,,0.001186318999998548,261.0,,,,,,,148,,,,1.6903228759765625,0.0001,0.0,
,,4942.012416,,0.012245232377642303,13.875000000000002,0.0,0.05481654806898059,,4094.0,18391.0,183.0,,0.007999999999999119,0.0,0.0,,62,3697.19296,131606.0,1696165055.0,,967.24992,,2.654208,19.5,29865.30816,,76403.0,0.001252243999942948,,251.38499999999976,12.0,3603.656704,18.375,71939.0,6.688000000000002,149,26127.593472,17.2,,,,,0.021795875859837048
0.2016686300000856,0.0017668000000412576,,,,,,,0.0015289880000182166,,,,0.26518281100015884,,,,87.0,63,,,1696165056.0,11.312950446091332,,2.3430000055668643e-06,,,,0.05896380600006523,,,264.0,,,,,,,150,,,,2.2930150032043457,0.0001,0.0,
0.19381722499997522,0.001820346000158679,,,,,,,0.0015111069999420579,,,,0.2608171909998873,,,,88.0,63,,,1696165056.0,11.502309293720199,,2.330999905097997e-06,,,,0.062434950999886496,,0.0012312310000197613,267.0,,,,,,,151,,,,2.111455202102661,0.0001,0.0,
,,4944.797696,,0.016327616581775103,14.000000000000002,0.0,0.0015785488665277197,,4098.0,18416.0,188.0,,0.007999999999999119,0.0,0.0,,63,3697.266688,132800.0,1696165056.0,,967.24992,,2.654208,19.625,29865.30816,,76959.0,0.001195566999967923,,251.38899999999967,12.0,3603.6608,18.875,72478.0,6.707999999999998,152,26124.607488,17.2,,,,,0.004289188340225149
0.19954862200006573,0.0016957380000803823,,,,,,,0.0015430969999670197,,,,0.2752716610000334,,,,89.0,64,,,1696165057.0,10.898324909659465,,3.00900001093396e-06,,,,0.07128562799994143,,,270.0,,,,,,,153,,,,2.0637741088867188,0.0001,0.0,
0.199167344999978,,4949.848064,,0.37988750611396727,14.000000000000002,0.0,0.023479690243809626,0.0015540939998572867,4150.0,18449.0,191.0,,0.007999999999999119,0.0,0.0,,64,3697.266688,134326.0,1696165057.0,,967.24992,3.11000007968687e-06,2.654208,19.625,29865.30816,0.07685760100002881,77656.0,0.001240085000063118,,251.46299999999974,12.0,3603.6608,18.875,73123.0,6.728000000000009,154,26116.870144,17.2,,,,,0.009629624913459438
,0.001817453000057867,,,,,,,,,,,0.2806396880000648,,,,90.0,64,,,1696165057.0,10.689863651784375,,,,,,,,,273.0,,,,,,,155,,,,1.6759146451950073,0.0001,0.0,
0.19966210600000522,0.0018679329998576577,,,,,,,0.0014783260000967857,,,,0.26055713000027936,,,,91.0,65,,,1696165058.0,11.513789701309587,,2.443000084895175e-06,,,,0.05634313500013377,,0.0012031870001010248,276.0,,,,,,,156,,,,2.654470682144165,0.0001,0.0,
0.19692891099998633,,4954.619904,,0.012257320927733269,14.000000000000002,0.0,0.001580045273678872,0.0015541630000370787,4153.0,18470.0,196.0,,0.007999999999999119,0.0,0.0,,65,3697.287168,135704.0,1696165058.0,,967.24992,2.6479999633011175e-06,2.654208,19.625,29865.30816,0.06777756599990425,78212.0,0.0011765530000502622,,251.4649999999997,12.0,3603.664896,18.875,73659.0,6.744,157,26112.294912,17.3,,,,,0.004357094548565624
,0.0017165980000299896,,,,,,,,,,,0.2691564389999712,,,,92.0,65,,,1696165058.0,11.14593435381392,,,,,,,,,279.0,,,,,,,158,,,,2.0196146965026855,0.0001,0.0,
0.20090310299997327,0.001825304000021788,,,,,,,0.0014713059999849065,,,,0.2679378050002015,,,,93.0,66,,,1696165059.0,11.196628262285511,,2.663000032043783e-06,,,,0.06251629000007597,,0.0012191390001135005,282.0,,,,,,,159,,,,2.1300528049468994,0.0001,0.0,
0.19722965800019665,,4976.66048,,0.11436915840657369,14.000000000000002,0.0,0.0015795963614270402,0.0015131280001696723,4160.0,18490.0,198.0,,0.007999999999999119,0.0,0.0,,66,3697.287168,136975.0,1696165059.0,,967.24992,2.812000047924812e-06,2.654208,19.625,29865.30816,0.07561092700007066,78771.0,0.0011590889998842613,,251.47299999999996,12.0,3603.664896,18.875,74144.0,6.760000000000005,160,26092.945408,17.3,,,,,0.004292034543999987
,0.0018268300000272575,,,,,,,,,,,0.2773424440003964,,,,94.0,66,,,1696165059.0,10.816952345006781,,,,,,,,,285.0,,,,,,,161,,,,1.8373571634292603,0.0001,0.0,
0.1916460840000127,0.0017602219998025248,,,,,,,0.0015473349999410857,,,,0.26857965299996067,,,,95.0,67,,,1696165060.0,11.169870712434196,,2.5570000161678763e-06,,,,0.07242752800016206,,0.0011959270000261313,288.0,,,,,,,162,,,,1.6152572631835938,0.0001,0.0,
0.19701888500003406,,4975.591424,,0.012252810049466809,14.000000000000002,0.0,0.0015794637932781315,0.0014626699999098491,4163.0,18516.0,201.0,,0.007999999999999119,0.0,0.0,,67,3697.287168,138243.0,1696165060.0,,967.24992,,2.654208,19.625,29865.30816,,79332.0,0.0012134999999489082,,251.4760000000001,12.0,3603.664896,18.875,74739.0,6.7760000000000105,163,26094.014464,17.3,,,,,0.004355491072306829
