_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696171555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696171555,10.75,0.0,0.0,1077.567488,0.0,16.0,0.23372408992479415,243.372032,0.0,551.424,0.0,0.0,0.0,7.249999999999999,23.0,0.12353987532223307,30018.330624,2.654208,97.0,0.0,1110.44608,0.0,18.0,4.9,9.625,9347.158016,26.0,,,,,,,,,,,,,,
2,2,,,1696171556,10.75,0.0,0.01999999999999602,1311.182848,0.21063784670692184,2434.0,0.2931744115570825,248.373248,5.0,593.649664,0.0,0.0,0.0,7.249999999999999,1010.0,0.3174316075909092,29784.69888,2.654208,144.0,0.0039999999999054126,1162.58816,0.0,2893.0,5.6,9.625,10017.456128,32.0,,,,,,,,,,,,,,
3,3,,,1696171557,10.75,0.0,0.02400000000000091,2002.264064,0.004084842974016912,3097.0,0.053278479263734066,250.011648,6.0,1278.521344,0.0,0.0,0.0,7.249999999999999,1392.0,0.05147540402958439,29093.613568,2.654208,161.0,0.005000000000109139,1845.612544,0.0,3630.0,7.8,9.625,10700.480512,33.0,,,,,,,,,,,,,,
4,4,,,1696171558,10.75,0.0,0.028000000000005798,2116.898816,0.004084684666457604,3926.0,0.06983055639328269,408.420352,7.0,1467.326464,0.0,0.0,0.0,7.249999999999999,2262.0,0.10100818857434708,28966.412288,2.654208,173.0,0.005000000000109139,1910.39488,0.0,5277.0,8.2,9.625,11406.852096,34.0,,,,,,,,,,,,,,
5,5,,,1696171559,10.75,0.0,0.031999999999996476,2747.768832,0.004083432233826044,4457.0,0.011149684113275373,526.974976,8.0,2212.2496,0.0,0.0,0.0,7.625,2664.0,0.016253974408731393,28335.538176,2.654208,176.0,0.005999999999858119,2537.889792,0.0,5977.0,10.2,9.625,12437.000192,37.0,,,,,,,,,,,,,,
6,6,,,1696171560,10.75,0.0,0.036000000000001364,3499.008,0.004067351205287826,7085.0,0.0614710227013949,904.298496,9.0,3222.786048,0.0,0.0,0.0,7.625,3484.0,0.2126462051695058,27211.051008,2.654208,546.0,0.007000000000061846,3281.77664,0.0,67865.0,13.8,9.625,14694.858752,43.0,,,,,,,,,,,,,,
7,7,,,1696171561,10.75,0.0,0.04800000000000182,3595.83744,0.0975545081968526,9004.0,0.019784003449462538,1112.776704,12.0,3290.570752,0.0,0.0,0.0,7.625,4523.0,0.593472469546073,26905.223168,2.654208,700.0,0.009000000000014552,3077.85728,0.0,118600.0,14.7,9.625,14766.383104,46.0,,,,,,,,,,,,,,
8,8,,,1696171562,10.75,0.0,0.0519999999999925,3578.503168,0.004082770406289124,10718.0,0.06317927723256113,1112.776704,13.0,3290.570752,0.0,0.0,0.0,7.625,6044.0,0.02808499486623508,26922.55744,2.654208,700.0,0.009000000000014552,3077.85728,0.0,120677.0,14.7,9.625,14766.383104,46.0,,,,,,,,,,,,,,
9,9,,,1696171563,10.75,0.0,0.060000000000002274,3581.657088,0.004081436730454774,11733.0,0.04636257035972649,1112.7808,14.0,3292.7744,0.0,0.0,0.0,7.625,7482.0,0.12367072154289167,26919.399424,2.654208,700.0,0.009999999999763531,3086.381056,0.0,121903.0,14.7,9.625,14841.884672,46.0,,,,,,,,,,,,,,
