_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681381919,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681381919,7.75,0.0,0.0,716.972032,0.0,23.0,0.2506467017073118,177.229824,0.0,400.314368,0.0,0.0,0.0,4.5,2.0,0.2900340408261692,30378.971136,2.654208,90.0,0.0,1009.598464,0.0,15.0,3.7,8.625,8492.617728,23.0,,,,,,,,,,,,,,
2,2,,,1681381920,7.75,0.0,0.015999999999991132,884.699136,0.01633086817704713,3504.0,0.6865343878781649,179.87584,4.0,404.45952,0.0,0.0,0.0,4.5,1739.0,0.7989287174269138,30211.244032,2.654208,141.0,0.0039999999999054126,1036.648448,0.0,4970.0,4.3,8.625,8720.60928,23.0,,,,,,,,,,,,,,
3,3,,,1681381921,7.75,0.0,0.027999999999991587,910.88896,0.228722165949681,4411.0,0.23069253338052353,179.941376,39.0,419.96288,0.0,0.0,0.0,4.5,2494.0,40.921747506310794,30185.013248,2.654208,351.0,0.05099999999947613,1052.229632,0.0,5971.0,4.3,8.625,8736.190464,23.0,,,,,,,,,,,,,,
4,4,,,1681381922,7.75,0.0,0.03200000000001069,914.960384,0.004086423808761846,5254.0,0.2021502777628068,179.941376,40.0,419.96288,0.0,0.0,0.0,4.5,3266.0,18.06408433188088,30180.978688,2.654208,444.0,0.05199999999967986,1052.24192,0.0,6889.0,4.4,8.625,8736.190464,23.0,,,,,,,,,,,,,,
5,5,,,1681381923,7.875,0.0,0.036000000000001364,1210.044416,0.004086621130975677,6524.0,0.2618630198537347,181.755904,41.0,709.328896,0.0,0.0,0.0,5.25,4010.0,55.20498361074814,29885.89056,2.654208,629.0,0.052999999999883585,1341.116416,0.0,8156.0,5.3,8.75,9025.06496,24.0,,,,,,,,,,,,,,
6,6,,,1681381924,7.875,0.0,0.03999999999999204,1543.778304,0.004085992285645231,7302.0,0.09737749582425388,182.542336,42.0,1042.776064,0.0,0.0,0.0,5.25,4525.0,1.0175716880537315,29552.152576,2.654208,650.0,0.052999999999883585,2588.852224,0.0,8984.0,6.4,8.75,10272.800768,26.0,,,,,,,,,,,,,,
7,7,,,1681381925,7.875,0.0,0.04800000000000182,2275.545088,0.1675068795990019,8169.0,0.11965347082518321,182.542336,45.0,1770.487808,0.0,0.0,0.0,5.25,5503.0,0.12399435032687045,28820.393984,2.654208,650.0,0.056999999999789,2588.852224,0.0,10341.0,8.7,8.75,10272.800768,31.0,,,,,,,,,,,,,,
8,8,,,1681381926,7.875,0.0,0.0519999999999925,2627.375104,0.004085793077120614,8623.0,0.11486504989246028,184.1152,46.0,2123.128832,0.0,0.0,0.0,5.25,5906.0,0.07159713962641505,28468.559872,2.654208,650.0,0.057999999999992724,2756.919296,0.0,11028.0,9.8,8.75,10440.86784,33.0,,,,,,,,,,,,,,
9,9,,,1681381927,7.875,0.0,0.06399999999999295,3191.373824,0.01634388750847208,10131.0,0.28100633153904747,184.1152,50.0,2683.916288,0.0,0.0,0.0,5.25,6648.0,0.304676238931379,27904.561152,2.654208,650.0,0.06099999999969441,3328.229376,0.0,12533.0,11.6,8.75,11012.17792,34.0,,,,,,,,,,,,,,
