_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
220,102,,,1681396989,2.9000000000000004,0.0,1.0200000000000102,13570.420736,0.004082898483384776,1928775.0,147.19420011453082,5137.14176,462.0,12473.01632,0.0,0.0,0.0,4.166666666666666,559932.0,129.75467338728524,191251.324928,2.719744,3149.0,0.2550000000000523,9959.550976,0.0,2207177.0,9.4,3.3666666666666663,40948.5312,1291.0,,,,,,,,,,,,,,
221,103,,,1681396990,2.9000000000000004,0.0,1.024000000000001,13571.960832,0.004082311528283685,1940795.0,73.23333591746852,5137.14176,463.0,12473.01632,0.0,0.0,0.0,4.166666666666666,564987.0,102.71614854136719,191249.780736,2.719744,3149.0,0.2550000000000523,9959.550976,0.0,2215236.0,9.4,3.3666666666666663,40948.5312,1291.0,,,,,,,,,,,,,,
222,104,,,1681396991,2.9000000000000004,0.0,1.0280000000000058,13599.834112,0.004085351968627344,1984388.0,206.55536377157947,5137.14176,464.0,12473.01632,0.0,0.0,0.0,4.166666666666666,571959.0,243.24409057096886,191221.911552,2.719744,3149.0,0.2550000000000523,9959.550976,0.0,2238828.0,9.4,3.3666666666666663,40948.5312,1291.0,,,,,,,,,,,,,,
223,105,,,1681396992,2.9000000000000004,0.0,1.0320000000000107,13603.500032,0.004085296601606631,1996660.0,108.99934370701473,5137.14176,465.0,12473.01632,0.0,0.0,0.0,4.166666666666666,577382.0,64.8088021201874,191218.245632,2.719744,3149.0,0.2550000000000523,9959.550976,0.0,2246879.0,9.4,3.3666666666666663,40948.5312,1291.0,,,,,,,,,,,,,,
224,106,,,1681396993,2.9000000000000004,0.0,1.0360000000000014,13620.764672,0.03269419006704057,2016720.0,162.28479619308584,5137.14176,468.0,12473.01632,0.0,0.0,0.0,4.166666666666666,583492.0,139.9189210690548,191200.980992,2.719744,3149.0,0.257000000000005,9959.550976,0.0,2259094.0,9.4,3.3666666666666663,40948.5312,1291.0,,,,,,,,,,,,,,
225,107,,,1681396994,2.9000000000000004,0.0,1.0440000000000111,13621.567488,0.3555552376127797,2027632.0,67.83903576085645,5137.14176,533.0,12473.01632,0.0,0.0,0.0,3.833333333333333,588927.0,100.05447630175472,191200.178176,2.719744,3149.0,0.35400000000004184,9959.550976,0.0,2266857.0,9.4,3.3000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
226,108,,,1681396995,2.9000000000000004,0.0,1.0520000000000067,13686.513664,0.004084570067467859,2076559.0,239.39209658050862,5137.14176,535.0,12473.01632,0.0,0.0,0.0,3.833333333333333,600604.0,234.96040985308323,191135.199232,2.719744,3149.0,0.3550000000000182,9959.550976,0.0,2295846.0,9.4,3.3000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
227,109,,,1681396996,2.9000000000000004,0.0,1.0559999999999974,13686.247424,0.004086849586171827,2085783.0,108.53169474274804,5137.14176,536.0,12473.01632,0.0,0.0,0.0,3.833333333333333,605533.0,77.83456128308441,191135.465472,2.719744,3149.0,0.3550000000000182,9959.550976,0.0,2302332.0,9.4,3.3000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
228,110,,,1681396997,2.9000000000000004,0.0,1.0600000000000023,13704.900608,0.004085178086267386,2103643.0,104.36300721035363,5137.14176,537.0,12473.01632,0.0,0.0,0.0,3.833333333333333,610900.0,157.86857926704505,191116.812288,2.719744,3149.0,0.3550000000000182,9959.550976,0.0,2313124.0,9.5,3.3000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
229,111,,,1681396998,2.9000000000000004,0.0,1.0679999999999978,13754.85952,0.08986291308694984,2152283.0,253.56225833837814,5137.145856,540.0,12473.020416,0.0,0.0,0.0,3.833333333333333,620773.0,270.2633653015688,191066.853376,2.719744,3150.0,0.35700000000002774,9959.550976,0.0,2340257.0,9.5,3.3000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
230,112,,,1681396999,2.8666666666666667,0.0,1.0760000000000076,13768.667136,0.06130041063505857,2169062.0,155.3495439842602,5137.145856,545.0,12473.020416,0.0,0.0,0.0,3.5333333333333337,625975.0,109.99062440609177,191053.041664,2.719744,3150.0,0.36000000000001364,9959.550976,0.0,2350300.0,9.5,3.2333333333333334,40948.5312,1291.0,,,,,,,,,,,,,,
231,113,,,1681397000,2.8666666666666667,0.0,1.088000000000008,13770.878976,0.48224538354616936,2180918.0,78.51097084777112,5137.145856,633.0,12473.020416,0.0,0.0,0.0,3.5333333333333337,632473.0,116.80252025913836,191050.829824,2.719744,3150.0,0.5270000000000437,9959.550976,0.0,2358902.0,9.5,3.2333333333333334,40948.5312,1291.0,,,,,,,,,,,,,,
232,114,,,1681397001,2.8666666666666667,0.0,1.0919999999999987,13821.325312,0.004085182943318287,2221276.0,203.26602462147414,5137.145856,634.0,12473.020416,0.0,0.0,0.0,3.5333333333333337,639499.0,251.42667714988676,191000.387584,2.719744,3150.0,0.52800000000002,9959.550976,0.0,2380718.0,9.5,3.2333333333333334,40948.5312,1291.0,,,,,,,,,,,,,,
233,115,,,1681397002,2.8666666666666667,0.0,1.0960000000000036,13827.1744,0.004084405954800778,2232964.0,65.01445720741833,5137.145856,635.0,12473.020416,0.0,0.0,0.0,3.5333333333333337,643202.0,99.09370346358281,190994.538496,2.719744,3150.0,0.52800000000002,9959.550976,0.0,2387878.0,9.5,3.2333333333333334,40948.5312,1291.0,,,,,,,,,,,,,,
234,116,,,1681397003,2.8666666666666667,0.0,1.1000000000000085,13844.76672,0.004086641545081632,2264459.0,154.38112959957235,5137.145856,636.0,12473.020416,0.0,0.0,0.0,3.5333333333333337,649642.0,137.2959508375482,190976.946176,2.719744,3150.0,0.52800000000002,9959.550976,0.0,2405622.0,9.5,3.2333333333333334,40948.5312,1291.0,,,,,,,,,,,,,,
235,117,,,1681397004,2.8666666666666667,0.0,1.108000000000004,13849.833472,0.11437601118427368,2289790.0,175.3447040160582,5137.145856,660.0,12473.020416,0.0,0.0,0.0,3.2333333333333334,656344.0,120.82493215816949,190971.879424,2.719744,3150.0,0.5530000000000541,9959.550976,0.0,2420482.0,9.5,3.2,40948.5312,1291.0,,,,,,,,,,,,,,
236,118,,,1681397005,2.8666666666666667,0.0,1.112000000000009,13872.242688,0.004086580310634837,2330294.0,190.2036467316711,5137.145856,661.0,12473.020416,0.0,0.0,0.0,3.2333333333333334,661827.0,152.7536501281695,190949.470208,2.719744,3150.0,0.5530000000000541,9959.550976,0.0,2441937.0,9.5,3.2,40948.5312,1291.0,,,,,,,,,,,,,,
237,119,,,1681397006,2.8666666666666667,0.0,1.1200000000000045,13871.616,0.0326938245359443,2342560.0,100.05538721811678,5137.145856,664.0,12473.020416,0.0,0.0,0.0,3.2333333333333334,664655.0,46.2145887477881,190950.096896,2.719744,3150.0,0.5550000000000068,9959.550976,0.0,2448852.0,9.5,3.2,40948.5312,1291.0,,,,,,,,,,,,,,
238,120,,,1681397007,2.8666666666666667,0.0,1.1240000000000094,13869.027328,0.004085297565815306,2343606.0,14.612941842825798,5137.145856,665.0,12473.020416,0.0,0.0,0.0,3.2333333333333334,665622.0,12.208105895818386,190952.685568,2.719744,3150.0,0.5550000000000068,9959.550976,0.0,2449796.0,9.5,3.2,40948.5312,1291.0,,,,,,,,,,,,,,
239,121,,,1681397008,2.8666666666666667,0.0,1.1280000000000001,13873.946624,0.004086817510947463,2350613.0,47.59555560747861,5137.145856,666.0,12473.020416,0.0,0.0,0.0,3.2333333333333334,667870.0,35.25048521149407,190947.766272,2.719744,3150.0,0.5550000000000068,9959.550976,0.0,2453979.0,9.5,3.2,40948.5312,1291.0,,,,,,,,,,,,,,
240,122,,,1681397009,2.833333333333333,0.0,1.13600000000001,13872.336896,0.028595281026877244,2353158.0,22.77603761588165,5137.145856,670.0,12473.020416,0.0,0.0,0.0,2.966666666666667,670675.0,35.32884737790734,190949.376,2.719744,3150.0,0.5570000000000164,9959.550976,0.0,2456541.0,9.5,3.1333333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
241,123,,,1681397010,2.833333333333333,0.0,1.1400000000000006,13877.284864,0.004086828197793186,2360258.0,53.39118568125245,5137.145856,671.0,12473.020416,0.0,0.0,0.0,2.966666666666667,673357.0,39.56510264806086,190944.428032,2.719744,3150.0,0.5580000000000496,9959.550976,0.0,2460862.0,9.5,3.1333333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
242,124,,,1681397011,2.833333333333333,0.0,1.1480000000000103,13871.132672,0.028586587233148802,2361186.0,17.04984143293796,5137.145856,674.0,12473.020416,0.0,0.0,0.0,2.966666666666667,674332.0,18.67898976314352,190950.572032,2.719744,3150.0,0.5590000000000259,9959.550976,0.0,2461770.0,9.5,3.1333333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
243,125,,,1681397012,2.833333333333333,0.0,1.152000000000001,13879.513088,0.004085053749696569,2368188.0,33.992139125935346,5137.145856,675.0,12473.020416,0.0,0.0,0.0,2.966666666666667,676759.0,47.240846070846075,190942.18752,2.719744,3150.0,0.5590000000000259,9959.550976,0.0,2466068.0,9.5,3.1333333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
244,126,,,1681397013,2.833333333333333,0.0,1.156000000000006,13882.810368,0.004083504056115707,2370505.0,36.538628054302464,5137.145856,676.0,12473.020416,0.0,0.0,0.0,2.966666666666667,678893.0,31.14005224940692,190938.89024,2.719744,3150.0,0.5600000000000023,9959.550976,0.0,2468125.0,9.5,3.1333333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
245,127,,,1681397014,2.833333333333333,0.0,1.1600000000000108,13883.265024,0.004084335069975695,2377815.0,66.85184604744228,5137.145856,677.0,12473.020416,0.0,0.0,0.0,2.733333333333333,681508.0,44.0754637632751,190938.43968,2.719744,3150.0,0.5600000000000023,9959.550976,0.0,2472590.0,9.5,3.1000000000000005,40948.5312,1291.0,,,,,,,,,,,,,,
246,128,,,1681397015,2.833333333333333,0.0,1.1680000000000064,13888.237568,0.024521920051082537,2379266.0,3.4586204557663254,5137.145856,680.0,12473.020416,0.0,0.0,0.0,2.733333333333333,682309.0,30.800712974440795,190933.475328,2.719744,3150.0,0.5610000000000355,9959.550976,0.0,2473656.0,9.5,3.1000000000000005,40948.5312,1291.0,,,,,,,,,,,,,,
247,129,,,1681397016,2.833333333333333,0.0,1.171999999999997,13906.341888,0.028592194430673335,2386558.0,38.768191530082724,5137.145856,683.0,12473.020416,0.0,0.0,0.0,2.733333333333333,684811.0,39.57233902070082,190915.371008,2.719744,3150.0,0.5620000000000118,9959.550976,0.0,2478124.0,9.6,3.1000000000000005,40948.5312,1291.0,,,,,,,,,,,,,,
248,130,,,1681397017,2.833333333333333,0.0,1.176000000000002,13918.031872,0.00408669695582589,2391821.0,37.99834777860546,5137.145856,684.0,12473.020416,0.0,0.0,0.0,2.733333333333333,686903.0,39.644703979446305,190903.681024,2.719744,3150.0,0.563000000000045,9959.550976,0.0,2481475.0,9.6,3.1000000000000005,40948.5312,1291.0,,,,,,,,,,,,,,
249,131,,,1681397018,2.833333333333333,0.0,1.1800000000000068,13919.98976,0.0040848196677861145,2395054.0,63.94675084689151,5137.145856,685.0,12473.020416,0.0,0.0,0.0,2.733333333333333,690610.0,31.24951665768522,190901.723136,2.719744,3150.0,0.563000000000045,9959.550976,0.0,2484699.0,9.6,3.1000000000000005,40948.5312,1291.0,,,,,,,,,,,,,,
250,132,,,1681397019,2.8000000000000003,0.0,1.1839999999999975,13935.382528,0.004086783477361254,2400470.0,3.5169326088751,5137.145856,686.0,12473.020416,0.0,0.0,0.0,2.5,691381.0,35.0863611912343,190886.330368,2.719744,3150.0,0.563000000000045,9959.550976,0.0,2487550.0,9.6,3.033333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
251,133,,,1681397020,2.8000000000000003,0.0,1.195999999999998,13935.747072,0.024512187610123935,2403236.0,66.72108151123216,5137.145856,689.0,12473.020416,0.0,0.0,0.0,2.5,694567.0,31.193929079449187,190885.965824,2.719744,3150.0,0.5640000000000214,9959.550976,0.0,2490344.0,9.6,3.033333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
252,134,,,1681397021,2.8000000000000003,0.0,1.2000000000000028,13943.119872,0.06125521077354585,2404884.0,0.12833285695886265,5137.145856,695.0,12473.020416,0.0,0.0,0.0,2.5,695224.0,35.045940550824504,190878.593024,2.719744,3150.0,0.5650000000000546,9959.550976,0.0,2491435.0,9.6,3.033333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
253,135,,,1681397022,2.8000000000000003,0.0,1.2040000000000077,13950.529536,0.004086324663379325,2411691.0,69.3706606650817,5137.145856,696.0,12473.020416,0.0,0.0,0.0,2.5,698417.0,35.45533117466279,190871.18336,2.719744,3150.0,0.5650000000000546,9959.550976,0.0,2496037.0,9.6,3.033333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
254,136,,,1681397023,2.8000000000000003,0.0,1.2079999999999984,13950.529536,0.004085159629579291,2412437.0,0.8762507819774814,5137.145856,697.0,12473.020416,0.0,0.0,0.0,2.5,698874.0,0.08317129674842641,190871.18336,2.719744,3150.0,0.5660000000000309,9959.550976,0.0,2496595.0,9.6,3.033333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
255,137,,,1681397024,2.8000000000000003,0.0,1.2120000000000033,13956.345856,0.004085624976044352,2414396.0,0.21262805312817892,5137.145856,698.0,12473.020416,0.0,0.0,0.0,2.3,700099.0,35.115898816975815,190865.36704,2.719744,3150.0,0.5660000000000309,9959.550976,0.0,2498087.0,9.6,2.966666666666667,40948.5312,1291.0,,,,,,,,,,,,,,
256,138,,,1681397025,2.8000000000000003,0.0,1.2160000000000082,13973.118976,0.004083825361571091,2420787.0,28.46460571839231,5137.145856,699.0,12473.020416,0.0,0.0,0.0,2.3,702189.0,35.16367454878975,190848.59392,2.719744,3150.0,0.5660000000000309,9959.550976,0.0,2501926.0,9.6,2.966666666666667,40948.5312,1291.0,,,,,,,,,,,,,,
257,139,,,1681397026,2.8000000000000003,0.0,1.2280000000000086,13970.501632,0.04902517962631067,2422625.0,44.96020706676771,5137.145856,704.0,12473.020416,0.0,0.0,0.0,2.3,704026.0,23.157072322366197,190851.198976,2.719744,3150.0,0.5680000000000405,9959.550976,0.0,2503604.0,9.6,2.966666666666667,40948.5312,1291.0,,,,,,,,,,,,,,
258,140,,,1681397027,2.8000000000000003,0.0,1.2319999999999993,13992.599552,0.004086774727826005,2430870.0,32.301548193657844,5137.145856,705.0,12473.020416,0.0,0.0,0.0,2.3,706464.0,47.73060745134909,190829.105152,2.719744,3150.0,0.5680000000000405,9959.550976,0.0,2508530.0,9.6,2.966666666666667,40948.5312,1291.0,,,,,,,,,,,,,,
259,141,,,1681397028,2.8000000000000003,0.0,1.2360000000000042,13984.800768,0.00408543941201094,2431691.0,41.45765867879498,5137.145856,706.0,12473.020416,0.0,0.0,0.0,2.3,708769.0,2.8883897025922227,190836.903936,2.719744,3150.0,0.5690000000000168,9959.550976,0.0,2509914.0,9.6,2.966666666666667,40948.5312,1291.0,,,,,,,,,,,,,,
260,142,,,1681397029,2.7666666666666666,0.0,1.240000000000009,14005.772288,0.004086820420256458,2437262.0,11.585704868245573,5137.145856,707.0,12473.020416,0.0,0.0,0.0,2.1333333333333333,710625.0,54.22741355953393,190815.940608,2.719744,3150.0,0.5690000000000168,9959.550976,0.0,2513264.0,9.6,2.933333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
261,143,,,1681397030,2.7666666666666666,0.0,1.2439999999999998,14009.434112,0.0040835487048046185,2440048.0,57.909537988821704,5137.145856,708.0,12473.020416,0.0,0.0,0.0,2.1333333333333333,714799.0,18.31938970388817,190812.278784,2.719744,3150.0,0.5690000000000168,9959.550976,0.0,2516522.0,9.6,2.933333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
262,144,,,1681397031,2.7666666666666666,0.0,1.2520000000000095,14024.216576,0.02042680843960958,2446449.0,5.294453202994238,5137.145856,713.0,12473.020416,0.0,0.0,0.0,2.1333333333333333,716647.0,41.96560922952578,190797.49632,2.719744,3150.0,0.5710000000000264,9959.550976,0.0,2520390.0,9.6,2.933333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
263,145,,,1681397032,2.7666666666666666,0.0,1.2560000000000002,14026.252288,0.03267715878231325,2449534.0,53.26218123298074,5137.145856,716.0,12473.020416,0.0,0.0,0.0,2.1333333333333333,720484.0,28.627153639887535,190795.456512,2.719744,3150.0,0.5720000000000027,9959.550976,0.0,2523604.0,9.6,2.933333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
264,146,,,1681397033,2.7666666666666666,0.0,1.2600000000000051,14035.668992,0.00408536556955675,2456588.0,17.42360541342003,5137.145856,717.0,12473.020416,0.0,0.0,0.0,2.1333333333333333,724312.0,42.20597556451046,190786.039808,2.719744,3150.0,0.5730000000000359,9959.550976,0.0,2528704.0,9.6,2.933333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
265,147,,,1681397034,2.7666666666666666,0.0,1.26400000000001,14035.88608,0.0040849653587687745,2459941.0,60.18050744830406,5137.145856,718.0,12473.020416,0.0,0.0,0.0,1.9666666666666666,728336.0,28.358236392269795,190785.826816,2.719744,3150.0,0.5730000000000359,9959.550976,0.0,2532067.0,9.6,2.9000000000000004,40948.5312,1291.0,,,,,,,,,,,,,,
266,148,,,1681397035,2.7666666666666666,0.0,1.2680000000000007,14039.678976,0.004087152936371151,2462147.0,5.8584867063325,5137.145856,719.0,12473.020416,0.0,0.0,0.0,1.9666666666666666,730324.0,30.092613460301973,190782.03392,2.719744,3150.0,0.5730000000000359,9959.550976,0.0,2534098.0,9.6,2.9000000000000004,40948.5312,1291.0,,,,,,,,,,,,,,
267,149,,,1681397036,2.7666666666666666,0.0,1.2760000000000105,14053.72416,0.05719710382858754,2468603.0,31.26504769963279,5137.145856,725.0,12473.020416,0.0,0.0,0.0,1.9666666666666666,732782.0,35.84948972961906,190767.980544,2.719744,3150.0,0.5760000000000218,9959.550976,0.0,2538179.0,9.6,2.9000000000000004,40948.5312,1291.0,,,,,,,,,,,,,,
268,150,,,1681397037,2.7666666666666666,0.0,1.2800000000000011,14055.165952,0.004084584641573817,2470759.0,39.218945143889606,5137.145856,726.0,12473.020416,0.0,0.0,0.0,1.9666666666666666,734962.0,34.83216506499441,190766.538752,2.719744,3150.0,0.5760000000000218,9959.550976,0.0,2540107.0,9.6,2.9000000000000004,40948.5312,1291.0,,,,,,,,,,,,,,
269,151,,,1681397038,2.7666666666666666,0.0,1.284000000000006,14065.893376,0.004084898332369779,2477770.0,33.397195327352875,5137.145856,727.0,12473.020416,0.0,0.0,0.0,1.9666666666666666,737026.0,39.967786213150305,190755.811328,2.719744,3150.0,0.5760000000000218,9959.550976,0.0,2544187.0,9.6,2.9000000000000004,40948.5312,1291.0,,,,,,,,,,,,,,
270,152,,,1681397039,2.733333333333333,0.0,1.288000000000011,14063.955968,0.0040851965358654875,2478935.0,36.95828637475659,5137.145856,728.0,12473.020416,0.0,0.0,0.0,1.8000000000000003,739808.0,18.936521632306686,190757.748736,2.719744,3150.0,0.5769999999999982,9959.550976,0.0,2545963.0,9.6,2.833333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
271,153,,,1681397040,2.733333333333333,0.0,1.2960000000000065,14083.33824,0.004083200284081709,2486073.0,30.43135001092978,5137.145856,729.0,12473.020416,0.0,0.0,0.0,1.8000000000000003,743326.0,51.691457368204695,190738.366464,2.719744,3150.0,0.5769999999999982,9959.550976,0.0,2550840.0,9.6,2.833333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
272,154,,,1681397041,2.733333333333333,0.0,1.2999999999999972,14087.770112,0.004086581275451848,2487767.0,39.97163368232562,5137.145856,730.0,12473.020416,0.0,0.0,0.0,1.8000000000000003,746921.0,19.08444631309739,190733.942784,2.719744,3150.0,0.5769999999999982,9959.550976,0.0,2553266.0,9.6,2.833333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
273,155,,,1681397042,2.733333333333333,0.0,1.308000000000007,14098.849792,0.07352306536852922,2495202.0,24.66947749221368,5137.145856,738.0,12473.020416,0.0,0.0,0.0,1.8000000000000003,750246.0,51.759376418902185,190722.863104,2.719744,3150.0,0.5800000000000409,9959.550976,0.0,2558261.0,9.6,2.833333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
274,156,,,1681397043,2.733333333333333,0.0,1.3160000000000025,14097.657856,0.036755153394232694,2497591.0,46.084661015249395,5137.145856,742.0,12473.020416,0.0,0.0,0.0,1.8000000000000003,754146.0,19.332484834086344,190724.050944,2.719744,3150.0,0.5810000000000173,9959.550976,0.0,2561213.0,9.6,2.833333333333333,40948.5312,1291.0,,,,,,,,,,,,,,
275,157,,,1681397044,2.733333333333333,0.0,1.3200000000000074,14118.44096,0.004084007866444456,2505667.0,30.63692685480782,5137.145856,743.0,12473.020416,0.0,0.0,0.0,1.6666666666666667,756806.0,51.843935374986096,190703.271936,2.719744,3150.0,0.5820000000000505,9959.550976,0.0,2566233.0,9.7,2.8000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
276,158,,,1681397045,2.733333333333333,0.0,1.323999999999998,14121.644032,0.004083169222067767,2507672.0,34.10937616738249,5137.145856,744.0,12473.020416,0.0,0.0,0.0,1.6666666666666667,760051.0,18.842302760408177,190700.068864,2.719744,3150.0,0.5820000000000505,9959.550976,0.0,2568654.0,9.7,2.8000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
277,159,,,1681397046,2.733333333333333,0.0,1.328000000000003,14128.644096,0.004083486592409116,2512325.0,14.665977666089344,5137.145856,745.0,12473.020416,0.0,0.0,0.0,1.6666666666666667,763204.0,35.447255642591784,190693.0688,2.719744,3150.0,0.5820000000000505,9959.550976,0.0,2572586.0,9.7,2.8000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
278,160,,,1681397047,2.733333333333333,0.0,1.3359999999999985,14131.666944,0.016345399751916585,2514242.0,36.743061935522206,5137.145856,748.0,12473.020416,0.0,0.0,0.0,1.6666666666666667,766566.0,34.848767380373495,190690.045952,2.719744,3150.0,0.5830000000000268,9959.550976,0.0,2574988.0,9.7,2.8000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
279,161,,,1681397048,2.733333333333333,0.0,1.3400000000000034,14138.884096,0.02860609616084836,2517242.0,2.3846022609441904,5137.145856,751.0,12473.020416,0.0,0.0,0.0,1.6666666666666667,768487.0,29.656085162435936,190682.8288,2.719744,3150.0,0.5840000000000032,9959.550976,0.0,2577379.0,9.7,2.8000000000000003,40948.5312,1291.0,,,,,,,,,,,,,,
280,162,,,1681397049,2.7666666666666666,0.0,1.3440000000000083,14106.714112,0.004086317866968684,2725733.0,7.27287961114492,5137.145856,752.0,12473.020416,0.0,0.0,0.0,2.0666666666666664,786743.0,11.663324873275638,190714.933248,2.719744,3150.0,0.5840000000000032,9959.550976,0.0,2682563.0,9.6,2.8666666666666667,40948.5312,1291.0,,,,,,,,,,,,,,
281,162,,,1681397049,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127.02242653400026,,,5.0,3808.0,12.572341918945312,127.09415217399965,1.0,0.0001,0.0007250539997585292,0.0,118.0
282,163,,,1681397050,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.001441107000118791,0.04831698299994969,0.005076857999938511,0.1001042010002493,0.0013564999999289284,5.0,3840.0,12.655479431152344,0.1687109760000567,1.0,0.0001,0.012415326999871468,0.0,119.0
283,163,,,1681397050,2.7666666666666666,0.0,1.3560000000000088,15258.84928,0.012256120031928296,2841193.0,22.910135377009798,5136.764928,755.0,12473.716736,0.0,0.0,0.0,2.0666666666666664,839015.0,26.869955304464412,189563.232256,2.719744,3222.0,0.5850000000000364,10215.264256,0.0,3483761.0,10.2,2.8666666666666667,43213.57824,1318.0,0.0009453720003875787,0.02542423199975019,0.009000026000194339,0.045062196000344557,0.002307802999894193,,,,,,,,,
284,163,,,1681397050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,3872.0,12.693638801574707,0.08352985300052751,1.0,0.0001,0.0007902239999566518,0.0,120.0
285,163,,,1681397050,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0008324460000039835,0.03437943099970653,0.015213321999908658,0.04448139599981005,0.0036215409995747905,5.0,3904.0,12.712273597717285,0.0993200999992041,1.0,0.0001,0.000791964000200096,0.0,121.0
286,163,,,1681397050,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009895719999803987,0.030589837999741576,0.008593259000008402,0.04469987099992068,0.0036662570000771666,5.0,3936.0,12.593199729919434,0.0914165339995634,1.0,0.0001,0.0028777369998351787,0.0,122.0
287,163,,,1681397050,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009770930000740918,0.02844574900018415,0.008957857000041258,0.04356262600003902,0.003692235000016808,5.0,3968.0,12.731207847595215,0.08636766100016757,1.0,0.0001,0.0007321009998122463,0.0,123.0
288,163,,,1681397050,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0007005430002209323,0.025820276999638736,0.008548990999770467,0.045229094000205805,0.0034153490000790043,5.0,4000.0,12.751256942749023,0.08553082999969774,1.0,0.0001,0.001816575999782799,0.0,124.0
289,163,,,1681397050,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010752289999800269,0.031795061999673635,0.009029911000197899,0.04387987999962206,0.0035522250000212807,5.0,4032.0,12.571213722229004,0.09009081099929972,1.0,0.0001,0.000758503999804816,0.0,125.0
290,164,,,1681397051,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0010447740000927297,0.03277901899991775,0.008906665000267822,0.043837402000008296,0.0033604850000301667,5.0,4064.0,12.656883239746094,0.09360314200057473,1.0,0.0001,0.0036747970002579677,0.0,126.0
291,164,,,1681397051,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0009069339998859505,0.03319419899980858,0.009137516999999207,0.04436717299995507,0.003102744999978313,5.0,4096.0,12.628800392150879,0.09139812900002653,1.0,0.0001,0.0006895610003994079,0.0,127.0
292,164,,,1681397051,2.7666666666666666,0.0,1.3920000000000101,16373.526528,0.03676194348155363,2915714.0,5.484486265737302,5136.756736,764.0,12473.745408,0.0,0.0,0.0,2.0666666666666664,862808.0,60.21560070488642,188448.575488,2.719744,3553.0,0.5870000000000459,10215.272448,0.0,5259039.0,10.7,2.8666666666666667,43213.57824,1346.0,,,,,0.0033154490001834347,,,,,,,,,
