_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1682973649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1682973649,2.933333333333333,0.0,0.0,1246.855168,0.0,9.0,0.2879529770973807,178.417664,0.0,394.764288,0.0,0.0,0.0,1.0,0.0,0.0,207980.978176,2.719744,144.0,0.0,2481.344512,0.0,8.0,1.5,2.3666666666666667,9963.716608,51.0,,,,,,,,,,,,,,
2,2,,,1682973650,2.933333333333333,0.0,0.007999999999981355,1632.980992,0.012253346050523282,4776.0,0.45694769654603135,182.894592,3.0,646.639616,0.0,0.0,0.0,1.0,1549.0,1.0497751089932614,207594.852352,2.719744,182.0,0.0010000000000047748,2745.4464,0.0,4060.0,1.6,2.3666666666666667,10361.040896,87.0,,,,,,,,,,,,,,
3,3,,,1682973651,2.966666666666667,0.0,0.01999999999998181,2661.322752,0.21565757113116096,6751.0,0.16995669911105038,421.695488,6.0,1832.083456,0.0,0.0,0.0,1.4666666666666666,2494.0,0.15312405162959022,206556.01664,2.719744,202.0,0.0030000000000143245,3702.300672,0.0,6167.0,2.1,2.433333333333333,12158.496768,99.0,,,,,,,,,,,,,,
4,4,,,1682973652,2.966666666666667,0.0,0.027999999999963165,3494.928384,0.8487243031748083,14771.0,0.5493006553840948,855.707648,134.0,2997.280768,0.0,0.0,0.0,1.4666666666666666,5246.0,0.24457726225297685,205331.914752,2.719744,724.0,0.057999999999992724,4722.282496,0.0,736756.0,2.7,2.433333333333333,16790.532096,496.0,,,,,,,,,,,,,,
5,5,,,1682973653,2.966666666666667,0.0,0.031999999999982265,3749.92896,0.004028230932205524,21049.0,0.506298275680219,945.025024,135.0,3097.243648,0.0,0.0,0.0,1.4666666666666666,9734.0,10.341137560037774,204982.386688,2.719744,762.0,0.057999999999992724,4809.248768,0.0,950981.0,2.9,2.433333333333333,17570.025472,574.0,,,,,,,,,,,,,,
6,6,,,1682973654,2.966666666666667,0.0,0.036000000000001364,4759.302144,0.004085582232400092,31815.0,2.065972005443746,1062.391808,136.0,3262.242816,0.0,0.0,0.0,1.4666666666666666,29057.0,633.1179170413633,203697.672192,2.719744,785.0,0.057999999999992724,4857.42592,0.0,969387.0,3.5,2.433333333333333,18081.476608,604.0,0.0030429720027314033,,,,,,,,,,,,,
7,7,,,1682973655,2.966666666666667,0.0,0.03999999999996362,5857.337344,0.004046115033749891,34212.0,0.20436832221442994,1377.619968,137.0,4662.276096,0.0,0.0,0.0,1.4666666666666666,30058.0,0.3394864375695063,202599.460864,2.719744,795.0,0.0589999999999975,5964.005376,0.0,971579.0,4.0,2.433333333333333,23466.991616,619.0,,0.00021357799778343178,1.4008564289979404,0.004350094000983518,0.13610285899994778,,,,,,,,,
8,7,,,1682973655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.12744140625,2.827853684000729,0.0,0.0001,1.2832877520013426,0.0,0.0
9,7,,,1682973655,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024096650013234466,0.00031167000270215794,0.058416397998371394,0.004124954000872094,0.06576936800047406,1.0,64.0,7.1097412109375,0.1335356710042106,0.0,0.0001,0.0025036160004674457,0.0,1.0
10,7,,,1682973655,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024411279991909396,0.00035859299896401353,0.053745963999972446,0.004284088001440978,0.06661677800002508,1.0,96.0,7.179443359375,0.1297527880014968,0.0,0.0001,0.002306237001903355,0.0,2.0
11,7,,,1682973655,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00242520200117724,0.00034987700200872496,0.05391960599808954,0.004249153000273509,0.06600336099654669,1.0,128.0,7.1431884765625,0.12933203199645504,0.0,0.0001,0.002384832998359343,0.0,3.0
12,7,,,1682973655,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024009009975998197,0.0003417409971007146,0.05368724700019811,0.0042498580005485564,0.0733398180018412,1.0,160.0,7.1890869140625,0.13657876700017368,0.0,0.0001,0.0025592020028852858,0.0,4.0
13,8,,,1682973656,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002390444999036845,0.0003747689988813363,0.05306909600039944,0.004064107000885997,0.04506146800122224,1.0,192.0,7.00537109375,0.10788738799965358,0.0,0.0001,0.002927502999227727,0.0,5.0
14,8,,,1682973656,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024316740018548444,0.0003826669999398291,0.05349760200260789,0.00414956199892913,0.04523404700012179,1.0,224.0,7.072021484375,0.10813383700224222,0.0,0.0001,0.002438284998788731,0.0,6.0
15,8,,,1682973656,2.966666666666667,0.0,0.07200000000000273,5906.90304,0.1880052334054625,39835.0,0.6170119105013129,1376.034816,149.0,4660.69504,0.0,0.0,0.0,1.866666666666667,35265.0,189.95380004760727,202550.341632,2.719744,859.0,0.06399999999999295,5964.005376,0.0,977207.0,4.0,2.5,23409.164288,708.0,0.002436605998809682,0.0005994300008751452,0.0785128950010403,0.007106544002454029,0.045687737001571804,,,,,,,,,
