_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,8.0,31557.189632,1681407327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1681407327,12.0,0.0,0.0,721.670144,0.0,11.0,0.12067308234669587,177.577984,0.0,402.149376,0.0,0.0,0.0,7.625,1.0,0.0,30374.27712,2.654208,94.0,0.0,1009.60256,0.0,10.0,3.7,11.125,8492.621824,23.0,,,,,,,,,,,,,,
2,1,,,1681407328,12.0,0.0,0.012000000000000455,1122.586624,0.012246934573973594,2796.0,0.31216128609968097,182.5792,3.0,635.846656,0.0,0.0,0.0,7.625,1402.0,1.0807361631862287,29973.364736,2.654208,113.0,0.0029999999997016857,1261.715456,0.0,3469.0,5.0,11.125,8878.6944,24.0,,,,,,,,,,,,,,
3,2,,,1681407329,12.0,0.0,0.015999999999991132,1683.095552,0.004081077995064323,3122.0,0.06796748456486369,184.283136,4.0,1202.4832,0.0,0.0,0.0,7.625,1890.0,0.05200186102797686,29412.851712,2.654208,118.0,0.0039999999999054126,1845.751808,0.0,4347.0,6.8,11.125,9663.664128,27.0,,,,,,,,,,,,,,
4,3,,,1681407330,12.0,0.0,0.02400000000000091,1683.644416,0.004085270368581076,3632.0,0.006279507359873922,184.283136,5.0,1202.507776,0.0,0.0,0.0,7.625,2957.0,0.017330482892707184,29412.302848,2.654208,121.0,0.0039999999999054126,1845.764096,0.0,5893.0,6.8,11.125,9663.664128,30.0,,,,,,,,,,,,,,
5,4,,,1681407331,12.0,0.0,0.027999999999991587,2056.523776,0.00408603601694585,3907.0,0.0,323.530752,6.0,1631.490048,0.0,0.0,0.0,7.625,3204.0,0.0,29026.865152,2.654208,132.0,0.005000000000109139,2145.865728,0.0,6655.0,8.0,11.125,10368.466944,31.0,,,,,,,,,,,,,,
6,5,,,1681407332,12.0,0.0,0.03999999999999204,2826.36288,0.11440476372044801,4128.0,0.052206749760810134,455.389184,9.0,2527.080448,0.0,0.0,0.0,8.0,3432.0,0.008339353918211351,28256.99328,2.654208,135.0,0.007999999999810825,2915.950592,0.0,7117.0,10.5,11.25,11474.096128,34.0,,,,,,,,,,,,,,
7,6,,,1681407333,12.0,0.0,0.04399999999998272,2680.713216,0.004082834446552217,5966.0,0.0010685543122693883,1098.637312,10.0,3020.443648,0.0,0.0,0.0,8.0,4155.0,0.0006379429240893879,27769.348096,2.654208,481.0,0.009000000000014552,2802.712576,0.0,9047.0,12.0,11.25,13638.770688,37.0,,,,,,,,,,,,,,
8,7,,,1681407334,12.0,0.0,0.0479999999999734,4949.471232,0.004066567511841205,7292.0,0.04247656851448961,1376.886784,11.0,5304.38144,0.0,0.0,0.0,8.0,4919.0,0.007958399684965107,25222.508544,2.654208,632.0,0.010000000000218279,4803.325952,0.0,112084.0,20.1,11.25,18567.426048,37.0,,,,,,,,,,,,,,
9,8,,,1681407335,12.0,0.0,0.0519999999999925,5795.254272,0.0040678886020827296,8748.0,0.011432991594162452,2042.560512,12.0,6479.695872,0.0,0.0,0.0,8.0,5646.0,0.04700318159031755,23712.39936,2.654208,865.0,0.010000000000218279,5312.94208,0.0,231627.0,24.9,11.25,19742.957568,38.0,,,,,,,,,,,,,,
