_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,64.0,255469.289472,1683055804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683055804,3.8593750000000004,0.0,0.0,1451.454464,0.0,15.0,0.0,178.905088,0.0,419.55328,0.0,0.0,0.0,0.359375,25.0,0.0,244824.670208,2.854912,157.0,0.0,4787.412992,0.0,15.0,4.2,3.484375,12271.398912,74.0,,,,,,,,,,,,,,
2,2,,,1683055805,3.8593750000000004,0.0,0.01999999999998181,1586.409472,0.5990555243014052,2370.0,0.2845879869278654,181.43232,115.0,422.170624,0.0,0.0,0.0,0.359375,1198.0,0.2799954191740573,244689.7152,2.854912,166.0,0.09200000000055297,4795.936768,0.0,2830.0,4.2,3.484375,12346.904576,74.0,,,,,,,,,,,,,,
3,3,,,1683055806,3.8593750000000004,0.0,0.024000000000114596,1652.40832,0.004072252729206405,3139.0,0.04928062129082624,181.43232,116.0,422.187008,0.0,0.0,0.0,0.359375,1583.0,0.047618314376157184,244623.716352,2.854912,166.0,0.0930000000007567,4795.949056,0.0,3391.0,4.2,3.484375,12346.904576,74.0,,,,,,,,,,,,,,
4,4,,,1683055807,3.8593750000000004,0.0,0.03600000000005821,2144.19456,0.31796319121328703,4317.0,0.1534640550086038,183.857152,119.0,909.099008,0.0,0.0,0.0,0.359375,3129.0,0.9261426359019205,244131.930112,2.854912,172.0,0.09600000000045839,5297.590272,0.0,4833.0,4.4,3.484375,12915.523584,75.0,,,,,,,,,,,,,,
5,5,,,1683055808,3.8593750000000004,0.0,0.03999999999996362,2456.02304,0.004079168076212405,7217.0,0.006620681343789823,185.561088,120.0,1220.407296,0.0,0.0,0.0,0.359375,9983.0,0.0061267186045316155,243820.101632,2.854912,177.0,0.09700000000066211,6135.074816,0.0,16337.0,4.6,3.484375,17972.604928,77.0,,,,,,,,,,,,,,
6,6,,,1683055809,4.375,0.0,0.044000000000096406,2456.272896,0.004080405293410214,12445.0,0.08549724209825159,185.888768,121.0,1220.743168,0.0,0.0,0.0,8.34375,21842.0,0.04194369771198674,243819.851776,2.854912,177.0,0.09700000000066211,6135.074816,0.0,32633.0,4.6,5.078125,17972.604928,80.0,,,,,,,,,,,,,,
7,7,,,1683055810,4.375,0.0,0.05600000000004002,3296.559104,0.5056464774303989,13546.0,0.018684580745627257,399.62624,213.0,2189.385728,0.0,0.0,0.0,8.34375,23419.0,0.019512882503803675,242966.97856,2.854912,221.0,0.33800000000064756,6909.878272,0.0,37967.0,4.9,5.078125,19420.54912,83.0,,,,,,,,,,,,,,
8,8,,,1683055811,4.375,0.0,0.05999999999994543,2881.380352,0.004075202804706159,14080.0,0.05004858390961046,466.538496,214.0,1836.146688,0.0,0.0,0.0,8.34375,23896.0,0.014613422676944732,243382.157312,2.854912,226.0,0.33800000000064756,6488.100864,0.0,38466.0,4.7,5.078125,20514.185216,85.0,,,,,,,,,,,,,,
9,9,,,1683055812,4.375,0.0,0.07200000000011642,2881.368064,0.061143082508389,14610.0,0.008462903704309611,466.538496,217.0,1836.146688,0.0,0.0,0.0,8.34375,24088.0,0.009187384569902474,243382.165504,2.854912,226.0,0.34100000000034925,6488.100864,0.0,38782.0,4.7,5.078125,20514.185216,85.0,,,,,,,,,,,,,,
10,10,,,1683055813,4.375,0.0,0.07600000000002183,2881.47456,0.004076083632151529,15025.0,0.05003551901390055,466.538496,218.0,1836.146688,0.0,0.0,0.0,8.34375,24272.0,0.015285314199814558,243382.059008,2.854912,226.0,0.342000000000553,6488.100864,0.0,39037.0,4.7,5.078125,20514.185216,85.0,,,,,,,,,,,,,,
11,11,,,1683055814,4.359375,0.0,0.07999999999992724,2991.075328,0.0040769271080282376,16261.0,0.009865845153960938,610.930688,219.0,2125.14816,0.0,0.0,0.0,7.671875,26791.0,0.006656857264757378,243137.056768,2.854912,366.0,0.342000000000553,6668.734464,0.0,42364.0,4.8,5.0,21111.025664,85.0,,,,,,,,,,,,,,
12,13,,,1683055816,4.359375,0.0,0.08400000000006003,5446.238208,0.003966193630361097,19984.0,0.08158584250714983,1260.146688,220.0,5196.607488,0.0,0.0,0.0,7.671875,40501.0,0.04123447036078785,240024.285184,2.854912,611.0,0.3430000000007567,9103.466496,0.0,86815.0,6.0,5.0,26841.358336,106.0,,,,,,,,,,,,,,
13,14,,,1683055817,4.359375,0.0,0.08799999999996544,5558.870016,0.0039797972522894725,24024.0,0.025557760236531016,1318.58432,221.0,5262.741504,0.0,0.0,0.0,7.671875,52743.0,0.03491650187814037,239850.43456,2.854912,702.0,0.3430000000007567,9103.466496,0.0,354673.0,6.1,5.0,26902.560768,120.0,,,,,,,,,,,,,,
14,15,,,1683055818,4.359375,0.0,0.09200000000009823,5695.97952,0.0040798820246402525,26373.0,0.07118278585098961,1387.372544,222.0,5331.664896,0.0,0.0,0.0,7.671875,64121.0,0.0447273006372905,239646.605312,2.854912,714.0,0.34400000000005093,9111.990272,0.0,601092.0,6.2,5.0,27044.732928,151.0,,,,,,,,,,,,,,
15,16,,,1683055819,4.359375,0.0,0.09999999999990905,5863.79264,0.06431079490049084,29124.0,0.1650790271584627,1470.140416,225.0,5414.432768,0.0,0.0,0.0,7.671875,75215.0,0.14561779008014578,239393.050624,2.854912,739.0,0.34500000000025466,9111.990272,0.0,893167.0,6.3,5.0,27130.630144,190.0,,,,,,,,,,,,,,
16,17,,,1683055820,4.859375,0.0,0.10400000000004184,6440.423424,0.004077975167986322,32160.0,0.09672447405172706,1889.071104,226.0,6279.942144,0.0,0.0,0.0,15.0625,87137.0,0.05759343456574337,238401.826816,2.854912,913.0,0.34500000000025466,9583.857664,0.0,1154349.0,6.7,6.578125,28021.645312,196.0,,,,,,,,,,,,,,
17,18,,,1683055821,4.859375,0.0,0.10799999999994725,6620.913664,0.004079223284475279,38644.0,0.38431541818500964,2047.83616,227.0,6200.213504,0.0,0.0,0.0,15.0625,100214.0,0.34273442883256394,238058.8032,2.854912,983.0,0.3460000000004584,9396.563968,0.0,1238332.0,6.8,6.578125,28594.884608,209.0,,,,,,,,,,,,,,
18,19,,,1683055822,4.859375,0.0,0.11200000000008004,6616.129536,0.004076781989841901,41092.0,0.7306994732134043,2047.901696,228.0,6200.283136,0.0,0.0,0.0,15.0625,104353.0,7.384573032921392,238063.521792,2.854912,985.0,0.3460000000004584,9396.563968,0.0,1243194.0,6.8,6.578125,28594.884608,209.0,,,,,,,,,,,,,,
19,20,,,1683055823,4.859375,0.0,0.11599999999998545,7063.728128,0.004077588010144442,51333.0,2.2440511901995683,2047.922176,229.0,6200.32,0.0,0.0,0.0,15.0625,115203.0,454.2128828477182,237423.525888,2.854912,1015.0,0.3470000000006621,9396.563968,0.0,1259348.0,7.1,6.578125,28787.642368,209.0,,,,,,,,,,,,,,
20,21,,,1683055824,4.859375,0.0,0.12400000000002365,7941.976064,0.08158593818822335,53851.0,0.5475659363604061,2282.508288,232.0,6438.924288,0.0,0.0,0.0,15.0625,117934.0,190.49448116848765,236463.702016,2.854912,1021.0,0.34900000000016007,9415.00416,0.0,1262998.0,7.4,6.578125,29431.332864,221.0,0.005086272023618221,,,,,,,,,,,,,
21,21,,,1683055824,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,0.00044637080281972885,1.3825522679835558,0.04810745641589165,32.0,7.1795654296875,0.17053243424743414,4.314124010503292,0.0,0.0001,2.7073992090299726,0.0,0.0
22,22,,,1683055825,4.84375,0.0,0.13599999999996726,8345.051136,0.061124286958960994,55430.0,0.3369476318591009,2404.831232,238.0,6635.4176,0.0,0.0,0.0,13.984374999999998,118911.0,5.9149049240441345,236060.102656,2.854912,1046.0,0.35200000000077125,9497.47712,0.0,1264482.0,7.6,6.484375000000001,37586.653184,231.0,0.003425862640142441,,0.0008441498503088951,0.02595705445855856,,,,0.12354176305234432,,,,,,
23,22,,,1683055825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,,,0.04567260853946209,64.0,7.223876953125,,0.2017784547060728,0.0,0.0001,0.0023370161652565002,0.0,1.0
24,22,,,1683055825,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0033398205414414406,3.0,0.000794949010014534,0.025934863835573196,0.04422513488680124,96.0,7.2169189453125,0.12320139538496733,0.200068605132401,0.0,0.0001,0.0025724414736032486,0.0,2.0
