_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,80.0,540929.032192,1681405754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681405754,1.4375,0.0,0.0,6915.780608,1.0504352909532464,16.0,0.0,106.627072,0.0,321.667072,0.0,0.0,0.0,1.2750000000000001,0.0,0.0,530506.440704,2.854912,3545.0,0.0,4775.510016,0.0,44.0,1.9,2.5374999999999996,42402.021376,108.0,,,,,,,,,,,,,,
2,3,,,1681405755,1.4375,0.0,0.0,7274.983424,0.0,6249.0,0.41525942308557046,107.741184,0.0,601.632768,0.0,0.0,0.0,1.2750000000000001,4763.0,0.604873847546509,530147.233792,2.854912,3636.0,0.0,5063.901184,0.0,5121.0,2.0,2.5374999999999996,42757.390336,113.0,,,,,,,,,,,,,,
3,4,,,1681405756,1.4375,0.0,0.0,7522.430976,0.0,8125.0,3.0153584276413294,107.966464,0.0,850.087936,0.0,0.0,0.0,1.2625000000000002,7537.0,0.3963587552105329,529899.78624,2.854912,3697.0,0.0,6337.396736,0.0,6494.0,2.0,2.5250000000000004,44030.877696,120.0,,,,,,,,,,,,,,
4,5,,,1681405757,1.4375,0.0,0.0,8227.672064,0.0,9065.0,70.07754296737411,107.966464,0.0,1554.04288,0.0,0.0,0.0,1.2625000000000002,8960.0,0.03737376280242319,529194.545152,2.854912,3697.0,0.0,6337.396736,0.0,7388.0,2.2,2.5250000000000004,44030.877696,122.0,,,,,,,,,,,,,,
5,6,,,1681405758,1.4375,0.0,0.0,8613.228544,0.0,9887.0,0.06567024164938212,108.294144,0.0,1939.648512,0.0,0.0,0.0,1.2625000000000002,10626.0,0.018249263428969428,528808.988672,2.854912,3697.0,0.0,6404.517888,0.0,8118.0,2.2,2.5250000000000004,44097.998848,123.0,,,,,,,,,,,,,,
6,7,,,1681405759,1.4375,0.0,0.008000000000009777,9160.552448,0.30617016318763746,11185.0,0.6200264731917066,108.294144,36.0,2486.284288,0.0,0.0,0.0,1.2625000000000002,12335.0,0.10762997476096685,528261.660672,2.854912,3697.0,0.00999999999999801,6959.046656,0.0,9263.0,2.3,2.5250000000000004,44652.527616,126.0,,,,,,,,,,,,,,
7,8,,,1681405760,1.4375,0.0,0.008000000000009777,9691.820032,0.0,12060.0,0.05929411210442836,108.294144,36.0,3016.880128,0.0,0.0,0.0,1.2625000000000002,14183.0,0.020051726764310333,527730.393088,2.854912,3697.0,0.00999999999999801,7479.754752,0.0,10085.0,2.4,2.5250000000000004,45173.235712,129.0,,,,,,,,,,,,,,
8,9,,,1681405761,1.4249999999999998,0.0,0.008000000000009777,9691.533312,0.0,13090.0,0.459920678130035,108.294144,36.0,3016.880128,0.0,0.0,0.0,1.2625000000000002,15412.0,0.03824767168696935,527730.679808,2.854912,3697.0,0.00999999999999801,7479.754752,0.0,10898.0,2.4,2.5,45173.235712,131.0,,,,,,,,,,,,,,
9,10,,,1681405762,1.4249999999999998,0.0,0.008000000000009777,9690.74688,0.0,14624.0,0.27961554993787896,108.302336,36.0,3016.941568,0.0,0.0,0.0,1.2625000000000002,17753.0,0.15363509279645673,527731.46624,2.854912,3697.0,0.00999999999999801,7479.754752,0.0,12132.0,2.4,2.5,45173.235712,132.0,,,,,,,,,,,,,,
