_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,80.0,540929.032192,1681405432,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681405432,0.1875,0.0,0.0,6796.386304,0.0,20.0,0.19855844995957098,106.2912,0.0,321.39264,0.0,0.0,0.0,0.13749999999999998,18.0,0.5333825514336892,530625.789952,2.854912,3502.0,0.0,4775.522304,0.0,55.0,1.9,0.125,42402.03776,84.0,,,,,,,,,,,,,,
2,3,,,1681405433,0.1875,0.0,0.0,6876.667904,0.0,3441.0,0.08903480294498725,106.704896,0.0,321.859584,0.0,0.0,0.0,0.13749999999999998,2240.0,0.11245202305854199,530545.532928,2.854912,3503.0,0.0,4775.522304,0.0,2496.0,1.9,0.125,42402.03776,84.0,,,,,,,,,,,,,,
3,4,,,1681405434,0.1875,0.0,0.0,6876.758016,0.0,4796.0,3.042100945607846,106.704896,0.0,321.867776,0.0,0.0,0.0,0.13749999999999998,4288.0,0.11544293154903265,530545.442816,2.854912,3503.0,0.0,4775.530496,0.0,3381.0,1.9,0.125,42402.03776,84.0,,,,,,,,,,,,,,
4,5,,,1681405435,0.1875,0.0,0.003999999999990678,6877.364224,0.1510485413551364,5606.0,35.12177589895042,106.704896,2.0,321.867776,0.0,0.0,0.0,0.13749999999999998,5264.0,0.09730766484925922,530544.832512,2.854912,3503.0,0.0009999999999976694,4775.530496,0.0,3901.0,1.9,0.125,42402.03776,84.0,,,,,,,,,,,,,,
5,6,,,1681405436,0.1875,0.0,0.003999999999990678,7256.674304,0.0,6848.0,35.07173585517388,107.147264,2.0,696.348672,0.0,0.0,0.0,0.125,6999.0,0.04564740675847873,530165.526528,2.854912,3536.0,0.0009999999999976694,5162.082304,0.0,4867.0,2.0,0.11249999999999999,42855.56736,85.0,,,,,,,,,,,,,,
6,7,,,1681405437,0.1875,0.0,0.003999999999990678,7685.451776,0.0,11354.0,0.5463445805784881,107.487232,2.0,1117.077504,0.0,0.0,0.0,0.125,13616.0,0.03938759545105436,529736.749056,2.854912,3542.0,0.0009999999999976694,5909.635072,0.0,13590.0,2.1,0.11249999999999999,46215.254016,89.0,,,,,,,,,,,,,,
7,8,,,1681405438,0.1875,0.0,0.003999999999990678,7692.972032,0.0,22751.0,0.35030295681037604,107.532288,2.0,1117.356032,0.0,0.0,0.0,0.125,34149.0,0.5546363777265312,529729.245184,2.854912,3585.0,0.0009999999999976694,5909.798912,0.0,37216.0,2.1,0.11249999999999999,46215.417856,92.0,,,,,,,,,,,,,,
8,9,,,1681405439,0.1875,0.0,0.012000000000000455,8347.377664,0.004081865351480351,24423.0,0.49180099567513585,279.683072,3.0,1829.720064,0.0,0.0,0.0,0.125,37188.0,0.043608990956033364,529064.353792,2.854912,3608.0,0.0009999999999976694,6460.27264,0.0,41174.0,2.2,0.11249999999999999,47571.197952,93.0,,,,,,,,,,,,,,
9,10,,,1681405440,0.1875,0.0,0.012000000000000455,8137.469952,0.0,25694.0,0.1540950483835526,340.033536,3.0,1675.554816,0.0,0.0,0.0,0.125,38653.0,0.10957125925091535,529274.261504,2.854912,3647.0,0.0009999999999976694,6248.61184,0.0,42152.0,2.2,0.11249999999999999,48903.041024,94.0,,,,,,,,,,,,,,
