_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681074087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681074087,7.249999999999999,0.0,0.0,722.57536,0.0,10.0,0.0,177.856512,0.0,402.993152,0.0,0.0,0.0,7.5,20.0,0.0,30373.384192,2.654208,123.0,0.0,1009.635328,0.0,12.0,3.8,10.875,8492.654592,26.0,,,,,,,,,,,,,,
2,2,,,1681074088,7.249999999999999,0.0,0.003999999999990678,1085.566976,0.008160731139815986,2328.0,0.2762455307225754,182.66112,2.0,610.136064,0.0,0.0,0.0,7.5,845.0,0.2594698089961113,30010.392576,2.654208,148.0,0.0010000000002037268,1232.961536,0.0,2994.0,4.9,10.875,8849.94048,28.0,,,,,,,,,,,,,,
3,3,,,1681074089,7.249999999999999,0.0,0.007999999999981355,1638.469632,0.00408349726546247,2547.0,0.009594623456378655,182.66112,3.0,1159.856128,0.0,0.0,0.0,7.5,1053.0,0.04249389341429857,29457.485824,2.654208,148.0,0.0020000000004074536,1813.74976,0.0,3632.0,6.7,10.875,9430.728704,31.0,,,,,,,,,,,,,,
4,4,,,1681074090,7.5,0.0,0.02400000000000091,1680.896,0.9069917053814657,3069.0,0.05671889993183388,184.6272,143.0,1203.531776,0.0,0.0,0.0,12.0,2086.0,0.01945423157106347,29415.063552,2.654208,148.0,0.09900000000016007,1845.78048,0.0,5189.0,6.8,11.75,9663.680512,33.0,,,,,,,,,,,,,,
5,5,,,1681074091,7.5,0.0,0.031999999999982265,1934.925824,0.004085587086783326,3516.0,0.013661181819532334,304.16896,144.0,1492.742144,0.0,0.0,0.0,12.0,2659.0,0.018895840276826475,29148.475392,2.654208,159.0,0.1000000000003638,2025.869312,0.0,6527.0,7.6,11.75,10181.361664,37.0,,,,,,,,,,,,,,
6,6,,,1681074092,7.5,0.0,0.055999999999983174,2690.797568,2.655697919633368,3852.0,0.07314341085151478,437.403648,301.0,2377.662464,0.0,0.0,0.0,12.0,3028.0,0.804457821438291,28392.57088,2.654208,159.0,0.34100000000034925,2777.341952,0.0,7181.0,10.0,11.75,11268.378624,41.0,,,,,,,,,,,,,,
7,7,,,1681074093,7.5,0.0,0.06399999999999295,2146.369536,0.016340350974390124,5799.0,0.017026518053927287,1021.825024,304.0,2409.41056,0.0,0.0,0.0,12.0,4012.0,0.02248393996737062,28379.25888,2.654208,496.0,0.34400000000005093,2275.24608,0.0,9269.0,10.1,11.75,13035.425792,42.0,,,,,,,,,,,,,,
8,8,,,1681074094,7.5,0.0009999999999994458,0.07200000000000273,4448.497664,0.00407513708301017,7023.0,0.04134831473297021,1347.186688,305.0,4821.622784,2.0,0.0,0.016300548329721973,12.0,4817.0,0.007712515296323471,25751.937024,2.654208,633.0,0.34400000000005093,4351.766528,0.0,97152.0,18.4,11.75,18087.182336,43.0,,,,,,,,,,,,,,
9,9,,,1681074095,7.75,0.0009999999999994458,0.08400000000000318,5312.036864,0.020384659778089825,8297.0,0.0,1928.0896,309.0,5893.218304,2.0,0.0,0.0,15.0,5399.0,0.0,24308.322304,2.654208,870.0,0.34799999999995634,4880.26112,0.0,233075.0,23.0,12.375,19196.645376,45.0,,,,,,,,,,,,,,
10,10,,,1681074096,7.75,0.0009999999999994458,0.09199999999998454,5297.491968,0.00815944628320712,9166.0,0.045283333243737234,2048.036864,311.0,5749.379072,2.0,0.0,0.0,15.0,5813.0,0.008645507049763102,24202.129408,2.654208,891.0,0.34900000000016007,4595.54816,0.0,234118.0,23.3,12.375,19165.708288,45.0,,,,,,,,,,,,,,
11,11,,,1681074097,7.75,0.0009999999999994458,0.09999999999999432,5298.76992,0.14290263568551814,9344.0,0.0,2048.036864,314.0,5749.379072,2.0,0.0,0.0,15.0,5900.0,0.0,24200.839168,2.654208,891.0,0.35200000000077125,4595.54816,0.0,234248.0,23.3,12.375,19165.708288,45.0,,,,,,,,,,,,,,
12,12,,,1681074098,7.75,0.0009999999999994458,0.103999999999985,5298.802688,0.004086056425206491,9614.0,0.043039262300879295,2048.036864,315.0,5749.395456,2.0,0.0,0.0,15.0,6055.0,0.009472947217597621,24200.8064,2.654208,891.0,0.3530000000000655,4595.54816,0.0,234453.0,23.3,12.375,19165.708288,45.0,,,,,,,,,,,,,,
