_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,02_timing/dataload_cuda_move_time_s,01_general/dataset_iteration_count,01_general/step
15,15,,,1680701063,2.566666666666667,0.0,0.07200000000000273,8400.5888,0.004081582176593344,56150.0,4.38028703174003,3309.727744,160.0,9012.707328,0.0,0.0,0.0,0.6333333333333333,37907.0,1.4224393614551,198071.345152,2.719744,1450.0,0.049000000000035016,8316.956672,0.0,919094.0,6.2,2.6333333333333333,27434.754048,111.0,,,,,,,,,,,,,,
16,16,,,1680701064,2.566666666666667,0.0,0.07600000000000762,8417.734656,0.004086049618801151,64503.0,4.666994899644241,3309.809664,161.0,9012.801536,0.0,0.0,0.0,0.6333333333333333,45904.0,57.305680783985345,198053.322752,2.719744,1458.0,0.049000000000035016,8316.956672,0.0,927916.0,6.2,2.6333333333333333,27435.565056,111.0,,,,,,,,,,,,,,
17,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,1.3861000297765713e-05,0.8685809690000497,0.012403188999996928,32.0,10.94771671295166,0.02505676600003426,2.089201205000336,0.0,0.0001,1.1815179629998056,0.001628457000151684,0.0,0.0
18,17,,,1680701065,2.566666666666667,0.0,0.09200000000001296,9325.244416,0.07762334874837867,75546.0,5.852591436030499,3498.196992,165.0,9201.68448,0.0,0.0,0.0,0.6333333333333333,54485.0,73.51589424817956,197141.03296,2.719744,1520.0,0.05099999999998772,8325.77536,0.0,937158.0,6.6,2.6333333333333333,31135.215616,118.0,,,,,,,,,,,,0.0017709119997562084,,
19,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0003945550001844822,0.020654448000186676,0.008514259000094171,64.0,10.85399055480957,0.02575208999996903,0.057442244999947434,0.0,0.0001,0.00035598099975686637,,0.0,1.0
20,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00039818100003685686,0.01819732500007376,0.008607449999999517,96.0,10.995244979858398,0.027390240999920934,0.05754563099981169,0.0,0.0001,0.0008114869997370988,0.002140947000043525,0.0,2.0
21,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004089429999112326,0.01839096799994877,0.008626178999747935,128.0,10.97777271270752,0.02723583199986024,0.05708720799884759,0.0,0.0001,0.00030571199977202923,0.0021195739996073826,0.0,3.0
22,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00041768599976421683,0.018212499000128446,0.008528831999683462,160.0,10.87348747253418,0.027581665000070643,0.05749243799982651,0.0,0.0001,0.0006200940001690469,0.0021316620000106923,0.0,4.0
23,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00046417200019277516,0.018470720000095753,0.008508988000357931,192.0,10.963068008422852,0.027194315000087954,0.05739252800049144,0.0,0.0001,0.0006039069999133062,0.002150425999843719,0.0,5.0
24,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0005057160001342709,0.018888507000156096,0.008552504000363115,224.0,10.89930534362793,0.02644067900018854,0.05744083700119518,0.0,0.0001,0.0009624980002627126,0.0020909330000904447,0.0,6.0
25,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0005088160000923381,0.018904797000232065,0.008686375999786833,256.0,10.873679161071777,0.026611105000029056,0.057489179000185686,0.0,0.0001,0.000619589000052656,0.0021584959999927378,0.0,7.0
26,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0005593700002464175,0.019429172999934963,0.008540278000054968,288.0,11.036978721618652,0.026252163000208384,0.057542764001027535,0.0,0.0001,0.0006067010003789619,0.002155079000203841,0.0,8.0
27,17,,,1680701065,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.000553015999685158,0.019056472000102076,0.008576997000091069,320.0,10.869695663452148,0.02648587400017277,0.05741400400074781,0.0,0.0001,0.0006446350002988765,0.0020970100003978587,0.0,9.0
28,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0005485159999807365,0.019079971999872214,0.008731880000141246,352.0,10.89820384979248,0.027124871000069106,0.0579110949997812,0.0,0.0001,0.0005882919999748992,0.0018375639997429971,0.0,10.0
29,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0005269079997560766,0.01930328299977191,0.00860287800014703,384.0,11.040777206420898,0.026514800999848376,0.057761694999044266,0.0,0.0001,0.0006400859997484076,0.0021737389997724677,0.0,11.0
30,18,,,1680701066,2.566666666666667,0.0,0.14800000000001035,9339.02336,0.1184892673096708,97727.0,8.382397448259393,3498.25024,181.0,9201.778688,0.0,0.0,0.0,1.1333333333333333,67595.0,93.81359010253969,197127.647232,2.719744,1754.0,0.057999999999992724,8325.812224,0.0,953418.0,6.6,2.7,31134.814208,133.0,,0.0004401840001264645,0.01851350500010085,,,,0.027162498000052437,,,,,0.0020637010002246825,,
31,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,0.008468837999771495,416.0,10.969075202941895,,0.05722956400040857,0.0,0.0001,0.0005808380001326441,,0.0,12.0
32,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004609880002135469,0.018744580000202404,0.008623955000075512,448.0,10.780729293823242,0.02688269800000853,0.05747670600021593,0.0,0.0001,0.0006115729997873132,0.0021529119999286195,0.0,13.0
33,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004263030000402068,0.01849516299989773,0.008451002000128938,480.0,10.82876968383789,0.02725424300024315,0.05739328099980412,0.0,0.0001,0.0006657479998466442,0.002100821999647451,0.0,14.0
34,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004555949999485165,0.01866010699995968,0.008601348999945913,512.0,10.933784484863281,0.02690411399998993,0.057331551000061154,0.0,0.0001,0.0006070700001146179,0.0021033160001024953,0.0,15.0
35,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00043822600036946824,0.01836092399980771,0.008687824999924487,544.0,10.950937271118164,0.027433769999788638,0.057720711999536434,0.0,0.0001,0.0006913249999342952,0.0021086419997118355,0.0,16.0
36,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004441930000211869,0.018552700000327604,0.008774578000156907,576.0,11.009292602539062,0.027192480999929103,0.05773644500050068,0.0,0.0001,0.0005770259999735572,0.0021954670000923215,0.0,17.0
37,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004177559999334335,0.019238956999743095,0.008706219000032434,608.0,10.86631965637207,0.02619745900028647,0.05723796299980677,0.0,0.0001,0.0005468770000334189,0.0021306949997779157,0.0,18.0
38,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004366739999568381,0.018295020000095974,0.008841822000249522,640.0,11.032506942749023,0.027346526000201266,0.0576671260000694,0.0,0.0001,0.0005967049996797869,0.0021503789998860157,0.0,19.0
39,18,,,1680701066,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00046016599981157924,0.018483791000107885,0.008735652000268601,672.0,10.81991195678711,0.02705780499991306,0.0577267240000765,0.0,0.0001,0.0008119929998429143,0.0021773170001324615,0.0,20.0
40,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00044004700021105236,0.01809490799996638,0.00875845299970024,704.0,10.860676765441895,0.027428270999735105,0.05740852500002802,0.0,0.0001,0.0005804270003864076,0.0021064190000288363,0.0,21.0
41,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00044138300017948495,0.01835972499975469,0.008842667999942933,736.0,10.907451629638672,0.02733063300001959,0.057685809999838966,0.0,0.0001,0.0005467569999382249,0.0021646440000040457,0.0,22.0
42,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00041689699992275564,0.018545890000041254,0.008766953999838734,768.0,10.87427043914795,0.027137683000091783,0.05763809499967465,0.0,0.0001,0.0005858069998794235,0.002184863999900699,0.0,23.0
43,19,,,1680701067,2.566666666666667,0.0,0.20400000000000773,9349.136384,0.1716034316445138,120383.0,8.793231479318113,3498.25024,215.0,9202.036736,0.0,0.0,0.0,1.1333333333333333,81740.0,93.39057115478565,197117.669376,2.719744,2009.0,0.07699999999999818,8325.8368,0.0,970297.0,6.6,2.7,31134.814208,136.0,,,,,,,,,,,,0.0021631820000038715,,
44,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004492849998314341,0.01915380999980698,0.008600651000051585,800.0,11.020668983459473,0.02650220499981515,0.058128649999616755,0.0,0.0001,0.001259517000107735,,0.0,24.0
45,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004503860000113491,0.01835492999998678,0.008742707999772392,832.0,10.918959617614746,0.027206696000121156,0.05746988800001418,0.0,0.0001,0.0006068610000511399,0.0021083070000713633,0.0,25.0
46,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00043634200028463965,0.018261585000345804,0.008732706000046164,864.0,10.863866806030273,0.02730206400019597,0.05803987300123481,0.0,0.0001,0.001141995000125462,0.002165181000236771,0.0,26.0
47,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004206710000289604,0.018110697999873082,0.00881542300021465,896.0,10.916091918945312,0.02742440700012594,0.058056889999988925,0.0,0.0001,0.0011409559997446195,0.002144735000001674,0.0,27.0
48,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004233360000398534,0.01819574899991494,0.008822789000078046,928.0,10.889423370361328,0.02750218400024096,0.05766563399993174,0.0,0.0001,0.0005614469996544358,0.002160129000003508,0.0,28.0
49,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00041962399973272113,0.01801764899983027,0.008719128999928216,960.0,10.88910961151123,0.027395322000302258,0.057241269999849465,0.0,0.0001,0.0005390070000430569,0.002150539000012941,0.0,29.0
50,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00041921399997590925,0.017966561000321235,0.008717771000192442,992.0,10.924793243408203,0.02781783099999302,0.05768871600048442,0.0,0.0001,0.0005820649998895533,0.0021852740001122584,0.0,30.0
51,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.000420910999764601,0.018157316999804607,0.008790017999672273,1024.0,10.936179161071777,0.02753936299995985,0.05765848299915888,0.0,0.0001,0.0006057649998183479,0.0021451090001392004,0.0,31.0
52,19,,,1680701067,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.000473911999961274,0.01832360099979269,0.00872993100028907,1056.0,10.996651649475098,0.02707525200003147,0.05733314999997674,0.0,0.0001,0.0005337229999895499,0.0021967309999126883,0.0,32.0
53,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004462910001166165,0.01819745300008435,0.008602332999998907,1088.0,10.805121421813965,0.027738032000343082,0.057822875000510976,0.0,0.0001,0.0006605990001844475,0.0021781669997835706,0.0,33.0
54,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.00041359800025020377,0.018113809999704245,0.008621451000180969,1120.0,10.96076774597168,0.027735760000268783,0.05757625900059793,0.0,0.0001,0.0005729660001634329,0.002118674000030296,0.0,34.0
55,20,,,1680701068,2.566666666666667,0.0,0.2560000000000002,9357.828096,0.04904233506815305,138582.0,7.419840288458213,3498.25024,227.0,9202.049024,0.0,0.0,0.0,1.1333333333333333,93959.0,86.80130119267749,197108.822016,2.719744,2224.0,0.07999999999998408,8326.127616,0.0,984970.0,6.6,2.7,31135.076352,142.0,,0.00043372399977670284,0.01858594199984509,0.00868450899997697,,,0.026902271999915683,,,,,0.0021758120001322823,,
56,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,,,,1152.0,10.83674144744873,,0.05766433999951914,0.0,0.0001,0.0008820809998724144,,0.0,35.0
57,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004393310000523343,0.018261131000144815,0.0088339779999842,1184.0,10.787012100219727,0.02739592200032348,0.05795730000090771,0.0,0.0001,0.0008598140002504806,0.0021671240001523984,0.0,36.0
58,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.0,0.0004349430000729626,0.01816407300020728,0.007710025000051246,1216.0,10.989547729492188,0.028585387000021,0.057587931000398385,0.0,0.0001,0.0005720510002902301,0.0021214519997556636,0.0,37.0
59,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0005015709998588136,0.01904364500023803,0.008691477999946073,1248.0,10.92282485961914,0.02656178799998088,0.05773597100005645,0.0,0.0001,0.0010116789999301545,0.0019258100001025014,0.0,38.0
60,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00044764499989469186,0.01857536799980153,0.008846983999774238,1280.0,10.937788963317871,0.027287494000120205,0.05849005399932139,0.0,0.0001,0.0012369239998406556,0.0020956389998900704,0.0,39.0
61,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0004533050000645744,0.018375799999830633,0.008678031000272313,1312.0,10.7998046875,0.0272163360000377,0.05783563900013178,0.0,0.0001,0.0009650440001678362,0.0021471229997587216,0.0,40.0
62,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00043604199981928105,0.018303011000170955,0.007683216000259563,1344.0,10.923041343688965,0.02828485500003808,0.05742940300024202,0.0,0.0001,0.0005957970001873036,0.0021264819997668383,0.0,41.0
63,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00044315900004221476,0.018105009000009886,0.008798674999979994,1376.0,11.092055320739746,0.02760292600032699,0.057999004000066634,0.0,0.0001,0.0008553679999749875,0.0021938669997325633,0.0,42.0
64,20,,,1680701068,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0004291619998184615,0.018310936999569094,0.008680913999796758,1408.0,10.949169158935547,0.02733068599991384,0.05773800599899914,0.0,0.0001,0.0008316859998558357,0.0021546210000451538,0.0,43.0
65,21,,,1680701069,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0004420430000209308,0.019304555999951845,0.008742153999719449,1440.0,10.89563274383545,0.026348718000008375,0.05749729499939349,0.0,0.0001,0.0005434179997791944,0.0021164059999136953,0.0,44.0
66,21,,,1680701069,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00043214600009378046,0.018570308000107616,0.009224656000242248,1472.0,10.992073059082031,0.027291448999676504,0.05873918799989042,0.0,0.0001,0.0010453199997755291,0.0021753089999947406,0.0,45.0
67,21,,,1680701069,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.00046776800036241184,0.020595690999925864,0.00856539399956091,1504.0,10.565625190734863,0.025124834000052942,0.05761988800031759,0.0,0.0001,0.0005633340001622855,0.0023028670002531726,0.0,46.0
68,21,,,1680701069,2.566666666666667,0.0,0.3160000000000025,9370.996736,0.13483174872001166,160984.0,7.766862545092303,3498.262528,244.0,9202.642944,0.0,0.0,0.0,1.1333333333333333,107832.0,106.6268238064684,197095.809024,2.719744,2464.0,0.08500000000003638,8335.364096,0.0,1001465.0,6.6,2.7,31211.102208,146.0,,,,,,,,,,,,0.002063333000023704,,
69,21,,,1680701069,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0005115099997965444,0.024613195000256383,0.008843288000207394,1536.0,10.838577270507812,0.025357290000101784,0.06234260700011873,0.0,0.0001,0.0009539909997329232,,0.0,47.0
70,21,,,1680701069,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.0,0.0004589519999171898,0.018226752999908058,0.008494094000070618,1568.0,10.916940689086914,0.027731476000099065,0.05763719800006584,0.0,0.0001,0.0005530859998543747,0.002172837000216532,0.0,48.0
71,22,,,1680701070,2.566666666666667,0.0,0.32800000000000296,9376.5632,0.01226144715546365,166671.0,1.990832740299029,3498.917888,247.0,9203.318784,0.0,0.0,0.0,1.1333333333333333,112266.0,35.88231883081332,197089.701888,2.719744,2530.0,0.08600000000001273,8335.372288,0.0,1008257.0,6.6,2.7,31211.102208,149.0,,0.00042258699977537617,0.018553520000295975,,,,0.02808410899979208,,,,,0.00213884999993752,,
72,23,,,1680701071,2.566666666666667,0.0,0.33200000000000784,9376.813056,0.004087512736968117,167138.0,0.0048299711102408665,3498.917888,248.0,9203.318784,0.0,0.0,0.0,1.0333333333333332,112393.0,0.004766103709317429,197089.447936,2.719744,2530.0,0.08600000000001273,8335.372288,0.0,1008521.0,6.6,2.6333333333333333,31211.102208,149.0,,,,,,,,,,,,,,
73,24,,,1680701072,2.566666666666667,0.0,0.3400000000000034,9376.813056,0.08583055885893646,167634.0,0.16245700365754168,3498.917888,256.0,9203.318784,0.0,0.0,0.0,1.0333333333333332,112577.0,0.019246417179875158,197089.447936,2.719744,2530.0,0.08800000000002228,8335.372288,0.0,1008834.0,6.6,2.6333333333333333,31211.102208,149.0,,,,,,,,,,,,,,
74,25,,,1680701073,2.566666666666667,0.0,0.3440000000000083,9376.813056,0.004086920558304856,168119.0,0.07291002423261787,3498.917888,257.0,9203.318784,0.0,0.0,0.0,1.0333333333333332,112720.0,0.009323287521591127,197089.447936,2.719744,2530.0,0.08899999999999864,8335.372288,0.0,1009115.0,6.6,2.6333333333333333,31211.102208,149.0,,,,,,,,,,,,,,
75,26,,,1680701074,2.566666666666667,0.0,0.35200000000000387,9376.813056,0.049043898431134936,168556.0,0.1203187957490792,3498.917888,260.0,9203.318784,0.0,0.0,0.0,1.0333333333333332,112874.0,0.014887185981909646,197089.447936,2.719744,2530.0,0.09000000000003183,8335.372288,0.0,1009383.0,6.6,2.6333333333333333,31211.102208,149.0,,,,,,,,,,,,,,
76,27,,,1680701075,2.566666666666667,0.0,0.35600000000000875,9377.058816,0.00408750690911941,169222.0,0.008566200989711949,3498.917888,261.0,9203.318784,0.0,0.0,0.0,1.0333333333333332,113039.0,0.008238881106206039,197089.193984,2.719744,2530.0,0.09100000000000819,8335.372288,0.0,1009790.0,6.6,2.6333333333333333,31211.102208,149.0,,,,,,,,,,,,,,
77,28,,,1680701076,2.533333333333333,0.0,0.35999999999999943,9377.05472,0.004087460221581664,169771.0,0.12466753685626138,3498.917888,262.0,9203.318784,0.0,0.0,0.0,0.9333333333333335,113232.0,0.02010998495521061,197089.19808,2.719744,2530.0,0.09100000000000819,8335.372288,0.0,1010134.0,6.6,2.6,31211.102208,149.0,,,,,,,,,,,,,,
78,29,,,1680701077,2.533333333333333,0.0,0.3680000000000092,9376.796672,0.024525601615449106,170344.0,0.07239523287851544,3498.917888,266.0,9203.318784,0.0,0.0,0.0,0.9333333333333335,113381.0,0.009564345955118988,197089.476608,2.719744,2530.0,0.09199999999998454,8335.372288,0.0,1010493.0,6.6,2.6,31211.102208,149.0,,,,,,,,,,,,,,
79,30,,,1680701078,2.533333333333333,0.0,0.3719999999999999,9376.78848,0.004087714058451087,170727.0,0.051351907898774765,3498.917888,267.0,9203.318784,0.0,0.0,0.0,0.9333333333333335,113515.0,0.01019533369933199,197089.480704,2.719744,2530.0,0.09199999999998454,8335.372288,0.0,1010727.0,6.6,2.6,31211.102208,149.0,,,,,,,,,,,,,,
80,31,,,1680701079,2.533333333333333,0.0,0.3760000000000048,9376.78848,0.004087841475046864,171229.0,0.07187255661137001,3498.917888,268.0,9203.318784,0.0,0.0,0.0,0.9333333333333335,113657.0,0.00827149172360275,197089.480704,2.719744,2530.0,0.09199999999998454,8335.372288,0.0,1011020.0,6.6,2.6,31211.102208,149.0,,,,,,,,,,,,,,
