_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681079694,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681079694,1.0,0.0,0.0,724.103168,0.0,9.0,0.9131416876721281,176.287744,0.0,401.334272,0.0,0.0,0.0,1.0,11.0,0.0,30371.827712,2.654208,121.0,0.0,1009.60256,0.0,16.0,3.8,0.25,8492.621824,15.0,,,,,,,,,,,,,,
2,2,,,1681079695,1.0,0.0,0.012000000000000455,879.37024,0.012242094017148587,2519.0,0.2965599454710944,178.864128,3.0,406.089728,0.0,0.0,0.0,0.8750000000000001,860.0,0.27267351591129535,30216.556544,2.654208,135.0,0.001999999999497959,1018.126336,0.0,2303.0,4.2,0.25,8568.127488,15.0,,,,,,,,,,,,,,
3,3,,,1681079696,1.0,0.0,0.015999999999991132,1198.493696,0.004083344885405536,3571.0,0.14939300072212233,180.96128,4.0,718.4384,0.0,0.0,0.0,0.8750000000000001,1428.0,0.16022343504625877,29897.428992,2.654208,144.0,0.0029999999997016857,1337.987072,0.0,3401.0,5.3,0.25,8954.966016,15.0,,,,,,,,,,,,,,
4,4,,,1681079697,1.0,0.0,0.01999999999998181,1683.300352,0.004085846517774537,3919.0,0.04308493225117528,183.123968,5.0,1203.908608,0.0,0.0,0.0,0.8750000000000001,1813.0,0.05031496544855015,29412.626432,2.654208,144.0,0.0039999999999054126,1845.522432,0.0,4110.0,6.8,0.25,9663.422464,17.0,,,,,,,,,,,,,,
5,5,,,1681079698,1.0,0.0,0.02400000000000091,1683.812352,0.004085358772709255,4373.0,0.01919799465550806,183.123968,6.0,1203.908608,0.0,0.0,0.0,0.8750000000000001,2640.0,0.017458525366387596,29412.114432,2.654208,144.0,0.005000000000109139,1845.522432,0.0,5555.0,6.8,0.25,9663.422464,20.0,,,,,,,,,,,,,,
6,6,,,1681079699,1.0,0.0,0.031999999999982265,2199.953408,0.15931073204461757,5507.0,0.16707361974029183,351.158272,9.0,1800.6016,0.0,0.0,0.0,0.8750000000000001,3959.0,0.9024735960523567,28883.390464,2.654208,155.0,0.007999999999810825,2319.474688,0.0,7501.0,8.5,0.25,10575.630336,21.0,,,,,,,,,,,,,,
7,7,,,1681079700,1.125,0.0,0.03999999999999204,2768.396288,0.17159906492638466,5964.0,0.05351298953355989,460.079104,33.0,2473.263104,0.0,0.0,0.0,1.875,4307.0,0.044407961134380336,28314.943488,2.654208,155.0,0.04399999999986903,2846.388224,0.0,8170.0,10.3,0.375,11639.414784,25.0,,,,,,,,,,,,,,
8,8,,,1681079701,1.125,0.0,0.04800000000000182,2646.593536,0.18779239891423558,8308.0,0.13963232394677563,1134.67392,63.0,3022.6432,0.0,0.0,0.0,1.875,5240.0,0.12177163367477385,27765.633024,2.654208,509.0,0.09100000000034925,2788.417536,0.0,10526.0,12.0,0.375,13662.257152,27.0,,,,,,,,,,,,,,
9,9,,,1681079702,1.125,0.0,0.0519999999999925,4959.756288,0.004068640039938664,10296.0,0.13549683828752646,1394.003968,64.0,5307.731968,0.0,0.0,0.0,1.875,6194.0,0.12966406157859878,25193.08288,2.654208,664.0,0.09100000000034925,4789.030912,0.0,116302.0,20.2,0.375,18572.201984,32.0,,,,,,,,,,,,,,
10,10,,,1681079703,1.125,0.0,0.055999999999983174,5586.284544,0.003963027117508193,12400.0,0.13273818771976456,2045.095936,65.0,6015.721472,0.0,0.0,0.0,1.875,7198.0,0.05967761535929148,23913.263104,2.654208,891.0,0.09199999999964348,4854.419456,0.0,225683.0,24.2,0.375,19357.659136,39.0,,,,,,,,,,,,,,
11,11,,,1681079704,1.125,0.0,0.06399999999999295,5679.63648,0.08560870436977232,15578.0,0.5956381662659289,2047.205376,68.0,6017.86368,0.0,0.0,0.0,1.875,9555.0,55.7328589678462,23819.894784,2.654208,900.0,0.09500000000025466,4871.467008,0.0,229521.0,24.5,0.375,19508.662272,39.0,,,,,,,,,,,,,,
12,12,,,1681079705,1.125,0.0,0.06799999999998363,6324.236288,0.004083898163050181,17408.0,0.21737983740514907,2143.00672,69.0,6113.767424,0.0,0.0,0.0,2.75,11700.0,188.36413171712266,23076.818944,2.654208,904.0,0.09500000000025466,4871.74144,0.0,233943.0,26.9,0.625,19688.783872,42.0,0.0068403319992285105,,,,,,,,,,,,,
13,13,,,1681079706,1.125,0.0,0.07200000000000273,6843.301888,0.004083756434734958,18258.0,0.16637319434691075,2320.232448,70.0,6294.921216,0.0,0.0,0.0,2.75,12195.0,0.1206542648230044,22557.753344,2.654208,904.0,0.09599999999954889,4889.645056,0.0,235329.0,28.5,0.625,20152.090624,45.0,,,,,,,,,,,,,,
14,14,,,1681079707,1.125,0.0,0.0759999999999934,7018.901504,0.00408519459665919,19057.0,0.1403806909019818,2375.90528,71.0,6425.00608,0.0,0.0,0.0,2.75,12639.0,0.12994429528244117,22382.153728,2.654208,925.0,0.09699999999975262,4972.38016,0.0,236521.0,29.1,0.625,28326.948864,46.0,,0.00040878700019675307,2.1372700960000657,0.1078257079998366,0.42597717300031945,,,,,,,,,
15,15,,,1681079708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.1793212890625,3.82806987999993,0.0,0.0001,1.149747784000283,0.0,0.0
