_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1680700495,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680700495,1.4000000000000001,0.0,0.0,1190.920192,0.0,28.0,0.7058758210103957,177.995776,0.0,394.170368,0.0,0.0,0.0,0.5666666666666667,23.0,1.0773894142492608,208141.115392,2.719744,130.0,0.0,2481.016832,0.0,31.0,1.4,1.8000000000000003,9963.384832,57.0,,,,,,,,,,,,,,
2,2,,,1680700496,1.4333333333333333,0.0,0.007999999999995566,1728.131072,0.01225457263206944,4163.0,0.8014299020193646,183.074816,3.0,790.822912,0.0,0.0,0.0,0.8,2475.0,0.9140905921543032,207603.904512,2.719744,149.0,0.0010000000000331966,2895.589376,0.0,4344.0,1.6,1.8333333333333333,10511.917056,61.0,,,,,,,,,,,,,,
3,3,,,1680700497,1.4333333333333333,0.0,0.02400000000000091,2138.673152,0.6128902424832956,9787.0,0.7831747736570951,184.909824,69.0,1195.327488,0.0,0.0,0.0,0.8,6086.0,0.36577896178101277,207193.358336,2.719744,209.0,0.03000000000002956,3538.857984,0.0,13651.0,1.8,1.8333333333333333,13097.529344,67.0,,,,,,,,,,,,,,
4,4,,,1680700498,1.4333333333333333,0.0,0.028000000000005798,2563.047424,0.004086554057492063,14558.0,1.1306824635267245,335.085568,70.0,1690.083328,0.0,0.0,0.0,0.8,9286.0,0.37066322377396366,206758.580224,2.719744,264.0,0.03000000000002956,3894.632448,0.0,21228.0,2.0,1.8333333333333333,14126.419968,73.0,,,,,,,,,,,,,,
5,5,,,1680700499,1.4333333333333333,0.0,0.036000000000001364,2540.859392,0.004086332446288023,17069.0,1.0484395727648101,609.206272,71.0,1993.621504,0.0,0.0,0.0,0.8,10768.0,0.8659353462889988,206637.264896,2.719744,405.0,0.03000000000002956,3957.121024,0.0,28088.0,2.1,1.8333333333333333,16215.728128,82.0,,,,,,,,,,,,,,
6,6,,,1680700500,1.4333333333333333,0.0,0.04000000000000625,5173.075968,0.004078667403066236,23749.0,1.359932866342941,1497.612288,72.0,5009.362944,0.0,0.0,0.0,0.8,15299.0,1.2497769817950486,203120.86528,2.719744,630.0,0.03100000000000591,6092.468224,0.0,897386.0,3.8,1.8333333333333333,21888.974848,262.0,,,,,,,,,,,,,,
7,7,,,1680700501,1.9666666666666666,0.0,0.04800000000000182,5788.790784,0.004081447392793501,30740.0,1.4729003005532957,2045.345792,73.0,5793.488896,0.0,0.0,0.0,8.733333333333333,20113.0,1.6058263461138633,201947.746304,2.719744,673.0,0.03100000000000591,6354.210816,0.0,1017915.0,4.3,3.4666666666666663,22899.929088,448.0,,,,,,,,,,,,,,
8,8,,,1680700502,1.9666666666666666,0.0,0.05200000000000671,6546.690048,0.004085397636505793,36351.0,1.7774831003267177,2151.723008,74.0,5899.943936,0.0,0.0,0.0,8.733333333333333,29022.0,237.39858645656363,201087.889408,2.719744,681.0,0.03100000000000591,6354.485248,0.0,1025459.0,4.7,3.4666666666666663,23099.326464,458.0,0.002786640999829615,,,,,,,,,,,,,
9,9,,,1680700503,1.9666666666666666,0.0,0.06400000000000716,7523.504128,0.49040025206778887,38166.0,1.0737562550513045,2419.11808,138.0,6173.683712,0.0,0.0,0.0,8.733333333333333,30041.0,2.8871756116573626,200111.06304,2.719744,693.0,0.07100000000002638,6383.2064,0.0,1027127.0,5.2,3.4666666666666663,31468.793856,463.0,,0.00017760600007932226,1.483856792000097,,,,,,,,,,,
