_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1680697343,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680697343,3.7000000000000006,0.0,0.0,1229.869056,0.0,31.0,0.21850937634897633,178.720768,0.0,394.89536,0.0,0.0,0.0,1.866666666666667,23.0,0.2449953942094228,208097.316864,2.719744,135.0,0.0,2481.053696,0.0,31.0,1.4,3.5000000000000004,9963.421696,52.0,,,,,,,,,,,,,,
2,2,,,1680697344,3.7000000000000006,0.0,0.007999999999981355,1769.218048,0.012255260320323388,2717.0,0.3167218837638953,183.631872,3.0,792.7808,0.0,0.0,0.0,1.866666666666667,1058.0,0.8997323828789957,207557.951488,2.719744,151.0,0.0009999999999763531,2895.552512,0.0,2762.0,1.7,3.5000000000000004,10511.880192,57.0,,,,,,,,,,,,,,
3,3,,,1680697345,4.233333333333333,0.0,0.016000000000019554,2178.301952,0.5229996735874876,7181.0,0.019926913232928337,185.729024,82.0,1196.126208,0.0,0.0,0.0,9.733333333333333,3994.0,0.02220131057420904,207148.863488,2.719744,216.0,0.013000000000033651,3538.812928,0.0,10960.0,1.9,5.1000000000000005,13097.484288,63.0,,,,,,,,,,,,,,
4,4,,,1680697346,4.233333333333333,0.0,0.031999999999982265,2647.281664,0.26561931658420573,10022.0,0.06011552564305453,341.794816,85.0,1743.204352,0.0,0.0,0.0,9.733333333333333,5826.0,0.06249396771689515,206669.47584,2.719744,255.0,0.014000000000010004,3940.511744,0.0,15910.0,2.1,5.1000000000000005,14172.299264,68.0,,,,,,,,,,,,,,
5,5,,,1680697347,4.233333333333333,0.0,0.036000000000001364,2735.69792,0.00408653267220658,12140.0,0.002729676117853895,619.593728,86.0,2146.988032,0.0,0.0,0.0,9.733333333333333,6704.0,0.002570045997332078,206429.36832,2.719744,411.0,0.014999999999986358,4107.403264,0.0,17919.0,2.2,5.1000000000000005,16375.62368,74.0,,,,,,,,,,,,,,
6,6,,,1680697348,4.233333333333333,0.0,0.040000000000020464,5509.632,0.004080325839931293,18502.0,0.05907706136270888,1431.20384,87.0,5382.959104,0.0,0.0,0.0,9.733333333333333,9903.0,0.011093385910382727,202842.112,2.719744,635.0,0.014999999999986358,6532.698112,0.0,616970.0,3.9,5.1000000000000005,22262.534144,223.0,,,,,,,,,,,,,,
7,7,,,1680697349,4.233333333333333,0.0,0.04399999999998272,6212.25984,0.0040820893925321376,22193.0,0.004002361049782445,2045.779968,88.0,6224.416768,0.0,0.0,0.0,9.733333333333333,11775.0,0.0028861647008640886,201523.585024,2.719744,641.0,0.014999999999986358,6767.955968,0.0,957154.0,4.5,5.1000000000000005,23179.661312,428.0,,,,,,,,,,,,,,
8,8,,,1680697350,4.2,0.0,0.05200000000002092,6213.55008,0.22067848612045246,22759.0,0.05652651329257799,2045.784064,124.0,6224.531456,0.0,0.0,0.0,8.933333333333334,11979.0,0.012395605141859535,201522.294784,2.719744,641.0,0.02800000000002001,6776.479744,0.0,957524.0,4.5,5.033333333333333,23255.16288,428.0,,,,,,,,,,,,,,
9,9,,,1680697351,4.2,0.0,0.060000000000002274,6213.55008,0.07357817034049721,23144.0,0.002730439909788786,2045.784064,127.0,6224.531456,0.0,0.0,0.0,8.933333333333334,12067.0,0.0025707648907317545,201522.294784,2.719744,641.0,0.028999999999996362,6776.479744,0.0,957743.0,4.5,5.033333333333333,23255.16288,428.0,,,,,,,,,,,,,,
10,10,,,1680697352,4.2,0.0,0.06400000000002137,6213.55008,0.004087113070473637,23624.0,0.048765964401041716,2045.784064,128.0,6224.531456,0.0,0.0,0.0,8.933333333333334,12223.0,0.01221344343325822,201522.294784,2.719744,641.0,0.029999999999972715,6776.479744,0.0,958035.0,4.5,5.033333333333333,23255.16288,428.0,,,,,,,,,,,,,,
11,11,,,1680697353,4.2,0.0,0.06799999999998363,6213.55008,0.004086913752651002,24153.0,0.002729930667681722,2045.784064,129.0,6224.531456,0.0,0.0,0.0,8.933333333333334,12323.0,0.002570285661210825,201522.294784,2.719744,641.0,0.029999999999972715,6776.479744,0.0,958334.0,4.5,5.033333333333333,23255.16288,428.0,,,,,,,,,,,,,,
12,12,,,1680697354,4.2,0.0,0.07200000000000273,6213.55008,0.004086967233516088,24663.0,0.04613802848322865,2045.784064,130.0,6224.531456,0.0,0.0,0.0,8.933333333333334,12482.0,0.011007671453729018,201522.294784,2.719744,641.0,0.029999999999972715,6776.479744,0.0,958670.0,4.5,5.033333333333333,23255.16288,428.0,,,,,,,,,,,,,,
13,13,,,1680697355,4.166666666666666,0.0,0.07999999999998408,6213.55008,0.0735019374611237,25066.0,0.0027276109555553403,2045.784064,145.0,6224.531456,0.0,0.0,0.0,8.233333333333334,12572.0,0.002568101604711823,201522.294784,2.719744,641.0,0.03999999999996362,6776.479744,0.0,958938.0,4.5,4.933333333333334,23255.16288,428.0,,,,,,,,,,,,,,
14,14,,,1680697356,4.166666666666666,0.0,0.09199999999998454,6213.55008,0.04085595831233968,25529.0,0.04739929540102402,2045.784064,148.0,6224.539648,0.0,0.0,0.0,8.233333333333334,12725.0,0.011410941511236068,201522.294784,2.719744,641.0,0.04100000000005366,6776.479744,0.0,959225.0,4.5,4.933333333333334,23255.16288,428.0,,,,,,,,,,,,,,
15,15,,,1680697357,4.166666666666666,0.0,0.09600000000000364,6213.689344,0.004087375616297327,26031.0,0.002730239178163886,2045.784064,149.0,6224.539648,0.0,0.0,0.0,8.233333333333334,12820.0,0.0025705758978109058,201519.218688,2.719744,641.0,0.04200000000003001,6776.479744,0.0,959495.0,4.5,4.933333333333334,23255.16288,428.0,,,,,,,,,,,,,,
16,16,,,1680697358,4.166666666666666,0.0,0.10000000000002274,6213.689344,0.00408724336677759,26517.0,0.047562101570009,2045.784064,150.0,6224.539648,0.0,0.0,0.0,8.233333333333334,12969.0,0.011431508952659703,201519.235072,2.719744,641.0,0.04200000000003001,6776.479744,0.0,959770.0,4.5,4.933333333333334,23255.16288,428.0,,,,,,,,,,,,,,
17,17,,,1680697359,4.166666666666666,0.0,0.103999999999985,6213.914624,0.004086005894467548,27115.0,0.03918415801745107,2045.784064,151.0,6224.539648,0.0,0.0,0.0,8.233333333333334,13229.0,0.06696420966489264,201519.005696,2.719744,641.0,0.04200000000003001,6776.479744,0.0,960164.0,4.5,4.933333333333334,23255.16288,428.0,,,,,,,,,,,,,,
18,18,,,1680697360,4.166666666666666,0.0,0.11599999999998545,6213.914624,0.036813067539077815,27821.0,0.12426806976519066,2045.784064,158.0,6224.539648,0.0,0.0,0.0,7.566666666666667,13513.0,0.042317452185965145,201519.009792,2.719744,641.0,0.04399999999998272,6776.479744,0.0,960619.0,4.5,4.866666666666666,23255.16288,428.0,,,,,,,,,,,,,,
19,19,,,1680697361,4.166666666666666,0.0,0.12400000000002365,6213.906432,0.03677505010331578,28361.0,0.024500738728264394,2045.784064,161.0,6224.539648,0.0,0.0,0.0,7.566666666666667,13634.0,0.005442834975596683,201519.009792,2.719744,641.0,0.04600000000004911,6776.479744,0.0,960925.0,4.5,4.866666666666666,23255.16288,428.0,,,,,,,,,,,,,,
20,20,,,1680697362,4.166666666666666,0.0,0.1279999999999859,6213.906432,0.004087305608040147,28943.0,0.05368580113840685,2045.784064,162.0,6224.539648,0.0,0.0,0.0,7.566666666666667,13800.0,0.018249180900723635,201519.009792,2.719744,641.0,0.04600000000004911,6776.479744,0.0,961250.0,4.5,4.866666666666666,23255.16288,428.0,,,,,,,,,,,,,,
21,21,,,1680697363,4.166666666666666,0.0,0.132000000000005,6213.906432,0.004087180162309055,29423.0,0.030119005372178147,2045.784064,163.0,6224.539648,0.0,0.0,0.0,7.566666666666667,13932.0,0.008709206275032088,201519.009792,2.719744,641.0,0.04600000000004911,6776.479744,0.0,961554.0,4.5,4.866666666666666,23255.16288,428.0,,,,,,,,,,,,,,
22,22,,,1680697364,4.166666666666666,0.0,0.13999999999998636,6213.906432,0.053113933133572065,29957.0,0.05364060372687499,2045.784064,168.0,6224.539648,0.0,0.0,0.0,7.566666666666667,14110.0,0.015113850454149704,201519.009792,2.719744,641.0,0.04800000000000182,6776.479744,0.0,961865.0,4.5,4.866666666666666,23255.16288,428.0,,,,,,,,,,,,,,
23,23,,,1680697365,4.133333333333333,0.0,0.14400000000000546,6214.631424,0.004085174193378253,30610.0,0.00964643674021765,2045.784064,169.0,6224.539648,0.0,0.0,0.0,6.966666666666667,14262.0,0.00790704621413764,201518.292992,2.719744,641.0,0.04800000000000182,6776.479744,0.0,962274.0,4.5,4.766666666666667,23255.16288,428.0,,,,,,,,,,,,,,
