03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
47714,3303.4298031716544,3,33984,15,0.0,58,0,0.5,3303.4298031716544,1682817832,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
51643,3303.4298031716544,3,33984,16,0.0,59,0,0.5,3303.4298031716544,1682817833,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
55615,3303.4298031716544,3,33984,17,0.0,60,0,0.5,3303.4298031716544,1682817834,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
59579,3303.4298031716544,3,33984,18,0.0,61,0,0.5,3303.4298031716544,1682817835,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
63511,3303.4298031716544,3,33984,19,0.0,62,0,0.5,3303.4298031716544,1682817836,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
67450,3303.4298031716544,3,33984,20,0.0,64,0,0.5,3303.4298031716544,1682817838,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
71392,3303.4298031716544,3,33984,21,0.0,65,0,0.5,3303.4298031716544,1682817839,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
75350,3303.4298031716544,3,33984,22,0.0,66,0,0.5,3303.4298031716544,1682817840,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
847,3321.4408970165077,3,480,23,9.61,67,1,4.81,3321.4408970165077,1682817841,0,18784.0,0.0,1063.27,0.0,1117.11,7552.0,0.0,0.0,0.0,7648.0,0.0,1123.04,,,,,,,
4385,2896.1631907059427,3,3424,24,9.8,68,1,4.9,2896.1631907059427,1682817842,0,160.0,1.0,1083.14,0.0,1126.16,160.0,1.0,0.0,1.0,160.0,0.0,1112.14,30.579373919405043,0.0,33984.0,33984.0,0.0,1111.3373376959314,1.0
8013,3605.765844641793,3,7584,25,6.87,70,1,3.43,3605.765844641793,1682817844,0,1184.0,1.0,714.33,0.0,1163.31,960.0,1.0,0.0,1.0,1280.0,0.0,1018.52,,,,,,,
12008,3472.195113587919,3,11552,26,5.98,71,1,2.99,3472.195113587919,1682817845,0,2560.0,1.0,1216.25,0.0,1214.97,2336.0,1.0,0.0,1.0,2688.0,0.0,1174.54,,,,,,,
15733,3216.235104780939,3,15360,27,5.3,72,1,2.65,3216.235104780939,1682817846,0,3808.0,1.0,1195.49,0.0,1232.94,3680.0,1.0,0.0,1.0,4064.0,0.0,1043.77,,,,,,,
19270,3203.100430481167,3,18912,28,4.21,73,1,2.11,3203.100430481167,1682817847,0,5088.0,1.0,977.27,0.0,1077.58,4992.0,1.0,0.0,1.0,5280.0,0.0,1161.39,,,,,,,
23054,3393.162737179108,3,22496,29,2.86,74,1,1.43,3393.162737179108,1682817848,0,6304.0,1.0,1051.58,0.0,1170.7,5952.0,1.0,0.0,1.0,6656.0,0.0,980.82,,,,,,,
26581,3333.4175310178402,3,26144,30,1.86,76,1,0.93,3333.4175310178402,1682817850,0,7168.0,1.0,988.47,0.0,1244.82,7328.0,1.0,0.0,1.0,8000.0,0.0,1159.87,,,,,,,
29873,2692.6774524412313,3,29536,31,1.08,77,1,0.54,2692.6774524412313,1682817851,0,8416.0,1.0,1094.39,0.0,1153.33,8608.0,1.0,0.0,1.0,9120.0,0.0,1085.7,,,,,,,
33577,2842.447872661607,3,32704,32,0.0,78,1,0.5,2842.447872661607,1682817852,0,9696.0,1.0,993.41,0.0,857.92,9856.0,1.0,0.0,1.0,9984.0,0.0,841.35,,,,,,,
36987,2842.447872661607,3,32704,33,0.0,79,1,0.5,2842.447872661607,1682817853,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
40397,2842.447872661607,3,32704,34,0.0,80,1,0.5,2842.447872661607,1682817854,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
43803,2842.447872661607,3,32704,35,0.0,82,1,0.5,2842.447872661607,1682817856,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
47210,2842.447872661607,3,32704,36,0.0,83,1,0.5,2842.447872661607,1682817857,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
50629,2842.447872661607,3,32704,37,0.0,84,1,0.5,2842.447872661607,1682817858,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
54010,2842.447872661607,3,32704,38,0.0,85,1,0.5,2842.447872661607,1682817859,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
57411,2842.447872661607,3,32704,39,0.0,86,1,0.5,2842.447872661607,1682817860,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
60793,2842.447872661607,3,32704,40,0.0,88,1,0.5,2842.447872661607,1682817862,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
2847,2918.5058789468026,3,2496,41,10.25,89,2,5.13,2918.5058789468026,1682817863,0,10624.0,1.0,513.58,0.0,1167.99,11008.0,1.0,0.0,1.0,11072.0,0.0,1160.88,,,,,,,
6569,3314.2214060892766,3,6208,42,7.91,90,2,3.95,3314.2214060892766,1682817864,0,800.0,2.0,898.8,0.0,913.39,864.0,2.0,0.0,2.0,832.0,0.0,1106.31,21.550386636517942,1.0,66688.0,32704.0,0.0,1517.5597798594406,1.0
9943,2982.3088887820113,3,9536,43,7.65,91,2,3.83,2982.3088887820113,1682817865,0,1952.0,2.0,978.15,0.0,1207.56,2112.0,2.0,0.0,2.0,2144.0,0.0,1128.51,,,,,,,
13770,3127.747588206754,3,13216,44,6.07,92,2,3.04,3127.747588206754,1682817866,0,3072.0,2.0,847.28,0.0,1123.24,3296.0,2.0,0.0,2.0,3168.0,0.0,1011.78,,,,,,,
16889,3053.0423312775074,3,16512,45,5.2,94,2,2.6,3053.0423312775074,1682817868,0,4160.0,2.0,996.68,0.0,1074.82,4608.0,2.0,0.0,2.0,4448.0,0.0,1056.25,,,,,,,
20189,2777.0888068490735,3,19872,46,4.53,95,2,2.26,2777.0888068490735,1682817869,0,5248.0,2.0,1121.98,0.0,1005.65,5632.0,2.0,0.0,2.0,5632.0,0.0,925.42,,,,,,,
23945,3179.9581864853335,3,23584,47,2.77,96,2,1.39,3179.9581864853335,1682817870,0,6592.0,2.0,1142.03,0.0,540.24,6752.0,2.0,0.0,2.0,6528.0,0.0,1094.82,,,,,,,
28054,3447.715155283586,3,27648,48,1.37,97,2,0.68,3447.715155283586,1682817871,0,7616.0,2.0,823.69,0.0,1191.43,8096.0,2.0,0.0,2.0,7872.0,0.0,1164.83,,,,,,,
31905,3139.144387122668,3,31520,49,0.28,98,2,0.5,3139.144387122668,1682817872,0,8832.0,2.0,1052.85,0.0,1286.12,9504.0,2.0,0.0,2.0,9312.0,0.0,1108.75,,,,,,,
35632,3103.0292284002535,3,32768,50,0.0,100,2,0.5,3103.0292284002535,1682817874,0,10112.0,2.0,1078.09,0.0,960.7,10848.0,2.0,0.0,2.0,10560.0,0.0,1100.35,,,,,,,
39357,3103.0292284002535,3,32768,51,0.0,101,2,0.5,3103.0292284002535,1682817875,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
43074,3103.0292284002535,3,32768,52,0.0,102,2,0.5,3103.0292284002535,1682817876,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
46794,3103.0292284002535,3,32768,53,0.0,103,2,0.5,3103.0292284002535,1682817877,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
50515,3103.0292284002535,3,32768,54,0.0,104,2,0.5,3103.0292284002535,1682817878,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
54203,3103.0292284002535,3,32768,55,0.0,106,2,0.5,3103.0292284002535,1682817880,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
57910,3103.0292284002535,3,32768,56,0.0,107,2,0.5,3103.0292284002535,1682817881,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
61625,3103.0292284002535,3,32768,57,0.0,108,2,0.5,3103.0292284002535,1682817882,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
1376,3423.454569598328,3,960,58,9.17,109,3,4.58,3423.454569598328,1682817883,0,10528.0,2.0,993.53,0.0,1005.52,11264.0,2.0,0.0,2.0,10976.0,0.0,1103.98,,,,,,,
4763,2927.6662675791536,3,4416,59,9.57,110,3,4.78,2927.6662675791536,1682817884,0,320.0,3.0,1119.21,0.0,1163.96,288.0,3.0,0.0,3.0,352.0,0.0,1140.28,20.327498277649283,1.0,99456.0,32768.0,1.0,1612.0035801960655,1.0
8498,2951.7724222172856,3,8128,60,8.22,112,3,4.11,2951.7724222172856,1682817886,0,1440.0,3.0,1071.72,0.0,925.36,1472.0,3.0,0.0,3.0,1504.0,0.0,930.59,,,,,,,
12233,2926.6827239248937,3,11808,61,7.02,113,3,3.51,2926.6827239248937,1682817887,0,2464.0,3.0,653.46,0.0,1242.18,2688.0,3.0,0.0,3.0,2976.0,0.0,1056.13,,,,,,,
15868,3125.803257579089,3,14688,62,5.41,114,3,2.7,3125.803257579089,1682817888,0,3456.0,3.0,855.83,0.0,861.52,4128.0,3.0,0.0,3.0,4224.0,0.0,1209.33,,,,,,,
18161,2571.7716801910474,3,17824,63,5.68,115,3,2.84,2571.7716801910474,1682817889,0,3520.0,3.0,704.1,0.0,1183.33,5600.0,3.0,0.0,3.0,5568.0,0.0,1238.37,,,,,,,
21996,3038.743167489401,3,21504,64,3.55,116,3,1.77,3038.743167489401,1682817890,0,4096.0,3.0,510.72,0.0,993.99,6880.0,3.0,0.0,3.0,6848.0,0.0,1067.06,,,,,,,
25024,2791.9603982974304,3,24704,65,2.77,118,3,1.39,2791.9603982974304,1682817892,0,5440.0,3.0,1152.31,0.0,916.47,8096.0,3.0,0.0,3.0,7968.0,0.0,969.97,,,,,,,
28927,3028.3027714392647,3,28576,66,1.27,119,3,0.63,3028.3027714392647,1682817893,0,6848.0,3.0,1154.08,0.0,680.52,9248.0,3.0,0.0,3.0,8608.0,0.0,957.35,,,,,,,
32407,2832.0270748699913,3,32064,67,0.13,120,3,0.5,2832.0270748699913,1682817894,0,7936.0,3.0,632.27,0.0,1157.41,10688.0,3.0,0.0,3.0,9952.0,0.0,1238.62,,,,,,,
36347,3183.631578123939,3,32896,68,0.0,121,3,0.5,3183.631578123939,1682817895,0,8928.0,3.0,712.2,0.0,909.23,11968.0,3.0,0.0,3.0,11168.0,0.0,1210.6,,,,,,,
40165,3183.631578123939,3,32896,69,0.0,122,3,0.5,3183.631578123939,1682817896,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
43942,3183.631578123939,3,32896,70,0.0,124,3,0.5,3183.631578123939,1682817898,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
47755,3183.631578123939,3,32896,71,0.0,125,3,0.5,3183.631578123939,1682817899,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
51563,3183.631578123939,3,32896,72,0.0,126,3,0.5,3183.631578123939,1682817900,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
55386,3183.631578123939,3,32896,73,0.0,127,3,0.5,3183.631578123939,1682817901,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
59192,3183.631578123939,3,32896,74,0.0,128,3,0.5,3183.631578123939,1682817902,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
63010,3183.631578123939,3,32896,75,0.0,129,3,0.5,3183.631578123939,1682817903,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
3378,3183.631578123939,3,0,76,9.23,131,4,4.62,3183.631578123939,1682817905,0,9216.0,3.0,966.75,0.0,1029.5,12256.0,3.0,0.0,3.0,11424.0,0.0,1187.38,,,,,,,
7170,3183.631578123939,3,0,77,8.04,132,4,4.02,3183.631578123939,1682817906,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,21.531539898365736,1.0,132352.0,32896.0,1.0,1527.8052640580918,2.0
10981,3183.631578123939,3,0,78,6.84,133,4,3.42,3183.631578123939,1682817907,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
14794,3183.631578123939,3,0,79,5.65,134,4,2.82,3183.631578123939,1682817908,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
27620,3183.631578123939,3,0,80,1.62,138,4,0.81,3183.631578123939,1682817912,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
30872,3183.631578123939,3,0,81,0.6,139,4,0.5,3183.631578123939,1682817913,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
34114,3183.631578123939,3,0,82,0.0,140,4,0.5,3183.631578123939,1682817914,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
37358,3183.631578123939,3,0,83,0.0,141,4,0.5,3183.631578123939,1682817915,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
40627,3183.631578123939,3,0,84,0.0,142,4,0.5,3183.631578123939,1682817916,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
43904,3183.631578123939,3,0,85,0.0,143,4,0.5,3183.631578123939,1682817917,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
47166,3183.631578123939,3,0,86,0.0,144,4,0.5,3183.631578123939,1682817918,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
50420,3183.631578123939,3,0,87,0.0,145,4,0.5,3183.631578123939,1682817919,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
53690,3183.631578123939,3,0,88,0.0,146,4,0.5,3183.631578123939,1682817920,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
56943,3183.631578123939,3,0,89,0.0,148,4,0.5,3183.631578123939,1682817922,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
60201,3183.631578123939,3,0,90,0.0,149,4,0.5,3183.631578123939,1682817923,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
63449,3183.631578123939,3,0,91,0.0,150,4,0.5,3183.631578123939,1682817924,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
66731,3183.631578123939,3,0,92,0.0,151,4,0.5,3183.631578123939,1682817925,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
69995,3183.631578123939,3,0,93,0.0,152,4,0.5,3183.631578123939,1682817926,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
73261,3183.631578123939,3,0,94,0.0,153,4,0.5,3183.631578123939,1682817927,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
76517,3183.631578123939,3,0,95,0.0,154,4,0.5,3183.631578123939,1682817928,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
79772,3183.631578123939,3,0,96,0.0,155,4,0.5,3183.631578123939,1682817929,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
83028,3183.631578123939,3,0,97,0.0,156,4,0.5,3183.631578123939,1682817930,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
86285,3183.631578123939,3,0,98,0.0,157,4,0.5,3183.631578123939,1682817931,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
89534,3183.631578123939,3,0,99,0.0,158,4,0.5,3183.631578123939,1682817932,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
92787,3183.631578123939,3,0,100,0.0,159,4,0.5,3183.631578123939,1682817933,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
96045,3183.631578123939,3,0,101,0.0,160,4,0.5,3183.631578123939,1682817934,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
99300,3183.631578123939,3,0,102,0.0,161,4,0.5,3183.631578123939,1682817935,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
102557,3183.631578123939,3,0,103,0.0,162,4,0.5,3183.631578123939,1682817936,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
105814,3183.631578123939,3,0,104,0.0,163,4,0.5,3183.631578123939,1682817937,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
109068,3183.631578123939,3,0,105,0.0,164,4,0.5,3183.631578123939,1682817938,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
112319,3183.631578123939,3,0,106,0.0,165,4,0.5,3183.631578123939,1682817939,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
115575,3183.631578123939,3,0,107,0.0,166,4,0.5,3183.631578123939,1682817940,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
118830,3183.631578123939,3,0,108,0.0,167,4,0.5,3183.631578123939,1682817941,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
122082,3183.631578123939,3,0,109,0.0,168,4,0.5,3183.631578123939,1682817942,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
125347,3183.631578123939,3,0,110,0.0,169,4,0.5,3183.631578123939,1682817943,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
128604,3183.631578123939,3,0,111,0.0,170,4,0.5,3183.631578123939,1682817944,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
131867,3183.631578123939,3,0,112,0.0,171,4,0.5,3183.631578123939,1682817945,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
135129,3183.631578123939,3,0,113,0.0,172,4,0.5,3183.631578123939,1682817946,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
138410,3183.631578123939,3,0,114,0.0,173,4,0.5,3183.631578123939,1682817947,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
141668,3183.631578123939,3,0,115,0.0,174,4,0.5,3183.631578123939,1682817948,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
144918,3183.631578123939,3,0,116,0.0,175,4,0.5,3183.631578123939,1682817949,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
148172,3183.631578123939,3,0,117,0.0,176,4,0.5,3183.631578123939,1682817950,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
151430,3183.631578123939,3,0,118,0.0,177,4,0.5,3183.631578123939,1682817951,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
154689,3183.631578123939,3,0,119,0.0,178,4,0.5,3183.631578123939,1682817952,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
157941,3183.631578123939,3,0,120,0.0,179,4,0.5,3183.631578123939,1682817953,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
161205,3183.631578123939,3,0,121,0.0,180,4,0.5,3183.631578123939,1682817954,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
164462,3183.631578123939,3,0,122,0.0,181,4,0.5,3183.631578123939,1682817955,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
167720,3183.631578123939,3,0,123,0.0,182,4,0.5,3183.631578123939,1682817956,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
170979,3183.631578123939,3,0,124,0.0,183,4,0.5,3183.631578123939,1682817957,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
174243,3183.631578123939,3,0,125,0.0,184,4,0.5,3183.631578123939,1682817958,0,0.0,4.0,966.75,0.0,1029.5,0.0,4.0,0.0,4.0,0.0,0.0,1187.38,,,,,,,
