03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
96,2.110854612086194,1,96,0,7716.21,48,0,10.0,2.110854612086194,1683042026,0,,,,,,,,,,,,,,,
386,13.759335582601732,1,384,1,1162.69,49,0,10.0,13.759335582601732,1683042027,0,96.0,0.0,2.11,0.0,,,,,,,,,,,
680,39.3761780332835,1,672,2,398.81,51,0,10.0,39.3761780332835,1683042029,0,384.0,0.0,13.76,0.0,,,,,,,,,,,
1004,91.96809465448683,1,992,3,167.23,52,0,10.0,91.96809465448683,1683042030,0,672.0,0.0,39.38,0.0,,,,,,,,,,,
1307,152.07333178495534,1,1280,4,99.15,53,0,10.0,152.07333178495534,1683042031,0,992.0,0.0,91.97,0.0,,,,,,,,,,,
1644,207.36491960825364,2,1600,5,71.08,54,0,10.0,207.36491960825364,1683042032,0,1280.0,0.0,152.07,0.0,,,,,,,,,,,
2252,307.017799033125,2,2208,6,46.03,55,0,10.0,307.017799033125,1683042033,0,1568.0,0.0,201.17,0.0,32.0,0.0,0.0,6.19,,,,,,,
2875,400.9715313701744,2,2816,7,33.69,56,0,10.0,400.9715313701744,1683042034,0,1888.0,0.0,231.81,0.0,320.0,0.0,0.0,75.21,,,,,,,
3479,457.35251879973674,2,3424,8,28.22,58,0,10.0,457.35251879973674,1683042036,0,2176.0,0.0,243.53,0.0,640.0,0.0,0.0,157.44,,,,,,,
4083,485.8004207354552,2,4000,9,25.32,59,0,10.0,485.8004207354552,1683042037,0,2496.0,0.0,249.01,0.0,928.0,0.0,0.0,208.34,,,,,,,
4687,497.7704111366024,2,4608,10,23.5,60,0,9.4,497.7704111366024,1683042038,0,2784.0,0.0,250.77,0.0,1216.0,0.0,0.0,235.03,,,,,,,
5288,503.02115040793365,2,5216,11,22.06,61,0,8.82,503.02115040793365,1683042039,0,3072.0,0.0,250.34,0.0,1536.0,0.0,0.0,247.43,,,,,,,
