_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1682817065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1682817065,0.7000000000000001,0.0,0.0,1196.417024,0.0,36.0,0.2090026910190719,178.225152,0.0,394.633216,0.0,0.0,0.0,0.7333333333333333,6.0,0.4465057499771435,208139.542528,2.719744,136.0,0.0,2481.33632,0.0,26.0,1.4,1.0333333333333332,9963.708416,49.0,,,,,,,,,,,,,,
2,2,,,1682817066,0.7000000000000001,0.0,0.008000000000009777,1759.657984,0.012253558716829446,7735.0,4.296053012358646,317.661184,3.0,880.750592,0.0,0.0,0.0,0.7333333333333333,5050.0,1.9099038016233003,207565.9264,2.719744,165.0,0.0009999999999763531,2870.72256,0.0,7792.0,1.7,1.0333333333333332,11160.174592,53.0,,,,,,,,,,,,,,
3,3,,,1682817067,0.7000000000000001,0.0,0.016000000000005343,2595.667968,0.4375173008475101,16007.0,6.107616615294548,460.849152,78.0,1842.429952,0.0,0.0,0.0,0.7333333333333333,10420.0,2.1901979995292535,206729.58464,2.719744,207.0,0.009999999999990905,3951.304704,0.0,16606.0,2.1,1.0333333333333332,13179.94496,59.0,,,,,,,,,,,,,,
4,4,,,1682817068,0.7000000000000001,0.0,0.020000000000010232,3078.51264,0.004084865316509367,30780.0,6.813882449288767,665.74336,79.0,2352.451584,0.0,0.0,0.0,0.7333333333333333,20384.0,7.378367752875069,206046.580736,2.719744,405.0,0.009999999999990905,4343.95136,0.0,306738.0,2.4,1.0333333333333332,16390.26688,221.0,,,,,,,,,,,,,,
5,5,,,1682817069,0.7000000000000001,0.0,0.02400000000000091,4177.821696,0.0040854102589624255,49073.0,7.935263109303039,792.006656,80.0,2919.018496,0.0,0.0,0.0,0.6666666666666667,45290.0,639.302201208154,204666.310656,2.719744,422.0,0.01099999999999568,4793.667584,0.0,331056.0,3.0,1.0333333333333332,17345.961984,265.0,0.0028685750003205612,,,,,,,,,,,,,
6,6,,,1682817070,0.7000000000000001,0.0,0.03200000000001069,5203.419136,0.1920779097432129,59405.0,6.855458870595581,1098.19904,83.0,4232.97024,0.0,0.0,0.0,0.6666666666666667,51891.0,4.6544331221271555,203640.520704,2.719744,446.0,0.012999999999976808,5824.647168,0.0,340120.0,3.5,1.0333333333333332,20978.020352,273.0,,0.00021434300015243934,1.306198810999831,0.10734390100014934,,,,,,,,,,
7,7,,,1682817071,0.7000000000000001,0.0,0.036000000000001364,5216.99328,0.004083822442021421,68030.0,3.4927768845257203,1098.19904,84.0,4233.240576,0.0,0.0,0.0,0.6666666666666667,57154.0,1.3207815599268569,203626.950656,2.719744,446.0,0.013999999999981583,5824.974848,0.0,347309.0,3.5,1.0333333333333332,20978.282496,273.0,,,,,,,,,,,,,,
8,8,,,1682817072,0.7000000000000001,0.0,0.04000000000000625,5217.701888,0.004085043064875675,76254.0,3.3311292151892316,1098.19904,85.0,4233.240576,0.0,0.0,0.0,0.6666666666666667,61786.0,1.2026622085790544,203626.233856,2.719744,446.0,0.013999999999981583,5824.974848,0.0,353578.0,3.5,1.0333333333333332,20978.282496,273.0,,,,,,,,,,,,,,
9,9,,,1682817073,0.7000000000000001,0.0,0.04800000000000182,5218.217984,0.29006454247192154,83307.0,2.7340210910890255,1098.19904,129.0,4233.240576,0.0,0.0,0.0,0.6666666666666667,65552.0,0.9751377532606069,203625.71776,2.719744,446.0,0.028999999999996362,5824.974848,0.0,358821.0,3.5,1.0333333333333332,20978.282496,273.0,,,,,,,,,,,,,,
10,10,,,1682817074,0.6666666666666667,0.0,0.05200000000000671,5217.923072,0.004087261842299147,83987.0,0.08153768064172853,1098.19904,130.0,4233.240576,0.0,0.0,0.0,0.6,65882.0,0.028251600914302257,203626.012672,2.719744,446.0,0.028999999999996362,5824.974848,0.0,359414.0,3.5,1.0,20978.282496,273.0,,,,,,,,,,,,,,
11,11,,,1682817075,0.6666666666666667,0.0,0.060000000000002274,5217.923072,0.09400961688099893,84442.0,0.07223955699186727,1098.19904,133.0,4233.240576,0.0,0.0,0.0,0.6,66039.0,0.011551623274078304,203626.012672,2.719744,446.0,0.03099999999997749,5824.974848,0.0,359684.0,3.5,1.0,20978.282496,273.0,,,,,,,,,,,,,,
12,12,,,1682817076,0.6666666666666667,0.0,0.06400000000000716,5218.164736,0.004086933197436435,85292.0,0.11670908266518897,1098.19904,134.0,4233.240576,0.0,0.0,0.0,0.6,66217.0,0.013713576633829704,203625.791488,2.719744,446.0,0.031999999999982265,5824.974848,0.0,360149.0,3.5,1.0,20978.282496,273.0,,,,,,,,,,,,,,
13,13,,,1682817077,0.6666666666666667,0.0,0.06800000000001205,5218.164736,0.004086833058768674,85760.0,0.0026021632383677103,1098.19904,135.0,4233.240576,0.0,0.0,0.0,0.6,66355.0,0.007758597139373301,203625.791488,2.719744,446.0,0.031999999999982265,5824.974848,0.0,360417.0,3.5,1.0,20978.282496,273.0,,,,,,,,,,,,,,
14,14,,,1682817078,0.6666666666666667,0.0,0.07200000000000273,5218.16064,0.004087060572616333,86308.0,0.1172874627569949,1098.19904,136.0,4233.240576,0.0,0.0,0.0,0.6,66530.0,0.01682719468872711,203625.791488,2.719744,446.0,0.031999999999982265,5824.974848,0.0,360739.0,3.5,1.0,20978.282496,273.0,,,,,,,,,,,,,,
