_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681076995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681076995,4.5,0.0,0.0,725.131264,0.0,9.0,0.14192466752952687,177.47968,0.0,400.531456,0.0,0.0,0.0,4.0,11.0,0.0,30370.799616,2.654208,87.0,0.0,1009.60256,0.0,18.0,3.8,6.0,8492.621824,28.0,,,,,,,,,,,,,,
2,2,,,1681076996,4.5,0.0,0.012000000000000455,874.00448,0.012253279051227632,2265.0,0.2960650685967019,180.056064,3.0,403.193856,0.0,0.0,0.0,4.0,932.0,0.27472553635909713,30221.922304,2.654208,105.0,0.0020000000004074536,1018.126336,0.0,2201.0,4.2,6.0,8568.127488,28.0,,,,,,,,,,,,,,
3,3,,,1681076997,4.5,0.0,0.02400000000000091,1181.278208,0.22043885085604376,3779.0,0.22417821070502292,182.153216,14.0,701.952,0.0,0.0,0.0,4.0,1721.0,0.2719367725006383,29914.636288,2.654208,114.0,0.011999999999716238,1328.508928,0.0,3700.0,5.2,6.0,8945.487872,30.0,,,,,,,,,,,,,,
4,4,,,1681076998,4.5,0.0,0.02800000000002001,1681.866752,0.0040818042535198384,4306.0,0.1143622695478972,183.529472,15.0,1202.212864,0.0,0.0,0.0,4.0,2151.0,0.06046969776580547,29414.047744,2.654208,120.0,0.012999999999919964,1845.448704,0.0,4497.0,6.8,6.0,9663.348736,34.0,,,,,,,,,,,,,,
5,5,,,1681076999,4.5,0.0,0.03200000000001069,1682.153472,0.004084577840069578,5548.0,0.18191528998853482,183.529472,16.0,1202.212864,0.0,0.0,0.0,4.0,3434.0,0.1482972997182336,29413.773312,2.654208,122.0,0.014000000000123691,1845.448704,0.0,6642.0,6.8,6.0,9663.348736,39.0,,,,,,,,,,,,,,
6,6,,,1681077000,4.5,0.0,0.04400000000001114,2027.78624,0.036767310907313125,6537.0,0.16368155729074416,321.286144,23.0,1598.210048,0.0,0.0,0.0,4.625,4793.0,0.9170763122580045,29055.557632,2.654208,133.0,0.02099999999973079,2111.995904,0.0,8872.0,7.9,6.125,10301.042688,43.0,,,,,,,,,,,,,,
7,7,,,1681077001,4.5,0.0,0.05200000000002092,2763.350016,0.016341493380742447,7127.0,0.1410491105718298,442.527744,27.0,2451.009536,0.0,0.0,0.0,4.625,5232.0,0.1292637659676401,28319.993856,2.654208,133.0,0.02400000000034197,2844.823552,0.0,9701.0,10.3,6.125,11369.414656,45.0,,,,,,,,,,,,,,
8,8,,,1681077002,4.5,0.0,0.06400000000002137,2120.056832,0.3021095740393183,9442.0,0.2010023791810898,948.051968,57.0,2307.321856,0.0,0.0,0.0,4.625,6093.0,0.17594087179094356,28480.978944,2.654208,440.0,0.068000000000211,2228.379648,0.0,11798.0,9.7,6.125,12921.724928,48.0,,,,,,,,,,,,,,
9,9,,,1681077003,4.5,0.0,0.06800000000001205,4407.955456,0.004069679986734677,12058.0,0.3381570227568159,1328.41472,58.0,4802.60096,0.0,0.0,0.0,4.625,7429.0,0.36077872048421317,25812.307968,2.654208,595.0,0.068000000000211,4351.639552,0.0,83425.0,18.2,6.125,18067.984384,50.0,,,,,,,,,,,,,,
