03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
33013,1619.511794123344,3,32768,17,0.0,60,0,0.5,1619.511794123344,1682818052,0,12512.0,0.0,523.09,0.0,527.0,9408.0,0.0,0.0,0.0,8960.0,0.0,548.56,,,,,,,
34950,1619.6482636808114,3,32800,18,0.0,61,0,0.5,1619.6482636808114,1682818053,0,13152.0,0.0,536.26,0.0,536.42,10048.0,0.0,0.0,0.0,9568.0,0.0,546.83,,,,,,,
36882,1619.6482636808114,3,32800,19,0.0,63,0,0.5,1619.6482636808114,1682818055,0,13152.0,0.0,536.26,0.0,536.55,10048.0,0.0,0.0,0.0,9600.0,0.0,546.83,,,,,,,
38818,1619.6482636808114,3,32800,20,0.0,64,0,0.5,1619.6482636808114,1682818056,0,13152.0,0.0,536.26,0.0,536.55,10048.0,0.0,0.0,0.0,9600.0,0.0,546.83,,,,,,,
40758,1619.6482636808114,3,32800,21,0.0,65,0,0.5,1619.6482636808114,1682818057,0,13152.0,0.0,536.26,0.0,536.55,10048.0,0.0,0.0,0.0,9600.0,0.0,546.83,,,,,,,
42686,1619.6482636808114,3,32800,22,0.0,66,0,0.5,1619.6482636808114,1682818058,0,13152.0,0.0,536.26,0.0,536.55,10048.0,0.0,0.0,0.0,9600.0,0.0,546.83,,,,,,,
44624,1619.6482636808114,3,32800,23,0.0,67,0,0.5,1619.6482636808114,1682818059,0,13152.0,0.0,536.26,0.0,536.55,10048.0,0.0,0.0,0.0,9600.0,0.0,546.83,,,,,,,
855,1592.4415999398013,3,672,24,20.04,69,1,10.0,1592.4415999398013,1682818061,0,13152.0,0.0,536.26,0.0,536.55,10048.0,0.0,0.0,0.0,9600.0,0.0,546.83,,,,,,,
2806,1615.4602892831408,3,2592,25,18.55,70,1,9.27,1615.4602892831408,1682818062,0,224.0,1.0,527.85,0.0,528.22,224.0,1.0,0.0,1.0,224.0,0.0,536.37,31.818761692382395,0.0,32800.0,32800.0,0.0,1030.8383562221568,1.0
4740,1616.8437661981652,3,4480,26,17.33,71,1,8.67,1616.8437661981652,1682818063,0,864.0,1.0,534.03,0.0,540.38,864.0,1.0,0.0,1.0,864.0,0.0,541.05,,,,,,,
6649,1585.5372329768827,3,6432,27,16.47,72,1,8.24,1585.5372329768827,1682818064,0,1472.0,1.0,531.09,0.0,543.5,1504.0,1.0,0.0,1.0,1504.0,0.0,542.26,,,,,,,
8507,1570.44084611992,3,8288,28,15.45,73,1,7.72,1570.44084611992,1682818065,0,2080.0,1.0,496.45,0.0,546.51,2176.0,1.0,0.0,1.0,2176.0,0.0,542.59,,,,,,,
10437,1611.3044120482361,3,10240,29,13.86,75,1,6.93,1611.3044120482361,1682818067,0,2656.0,1.0,480.46,0.0,548.48,2816.0,1.0,0.0,1.0,2816.0,0.0,541.5,,,,,,,
12363,1607.5213315623655,3,12160,30,12.69,76,1,6.35,1607.5213315623655,1682818068,0,3296.0,1.0,527.35,0.0,546.8,3456.0,1.0,0.0,1.0,3488.0,0.0,537.16,,,,,,,
14286,1607.1824320745318,3,14048,31,11.5,77,1,5.75,1607.1824320745318,1682818069,0,3936.0,1.0,536.26,0.0,543.17,4096.0,1.0,0.0,1.0,4128.0,0.0,528.09,,,,,,,
16214,1612.9213228954868,3,16000,32,10.26,78,1,5.13,1612.9213228954868,1682818070,0,4576.0,1.0,534.97,0.0,542.61,4704.0,1.0,0.0,1.0,4768.0,0.0,529.61,,,,,,,
18150,1616.5595059832003,3,17920,33,9.04,79,1,4.52,1616.5595059832003,1682818071,0,5216.0,1.0,537.24,0.0,544.58,5344.0,1.0,0.0,1.0,5440.0,0.0,531.1,,,,,,,
20075,1609.3847411606778,3,19840,34,7.89,81,1,3.94,1609.3847411606778,1682818073,0,5856.0,1.0,537.98,0.0,545.06,5984.0,1.0,0.0,1.0,6080.0,0.0,533.52,,,,,,,
21960,1591.8195269318962,3,21728,35,6.79,82,1,3.39,1591.8195269318962,1682818074,0,6496.0,1.0,532.18,0.0,544.92,6624.0,1.0,0.0,1.0,6720.0,0.0,532.29,,,,,,,
23844,1585.5312293643383,3,23648,36,5.63,83,1,2.81,1585.5312293643383,1682818075,0,7136.0,1.0,534.5,0.0,545.34,7200.0,1.0,0.0,1.0,7392.0,0.0,511.97,,,,,,,
25636,1496.8818849273687,3,25408,37,4.76,84,1,2.38,1496.8818849273687,1682818076,0,7776.0,1.0,528.72,0.0,536.46,7840.0,1.0,0.0,1.0,8032.0,0.0,520.34,,,,,,,
27316,1424.3132167748445,3,27104,38,3.83,85,1,1.91,1424.3132167748445,1682818077,0,8384.0,1.0,534.58,0.0,523.98,8352.0,1.0,0.0,1.0,8672.0,0.0,438.32,,,,,,,
29062,1488.6787413524403,3,28864,39,2.49,87,1,1.24,1488.6787413524403,1682818079,0,9024.0,1.0,534.79,0.0,489.2,8832.0,1.0,0.0,1.0,9248.0,0.0,400.32,,,,,,,
30997,1584.350467429119,3,30784,40,1.12,88,1,0.56,1584.350467429119,1682818080,0,9664.0,1.0,532.81,0.0,515.5,9344.0,1.0,0.0,1.0,9856.0,0.0,440.37,,,,,,,
32933,1609.1270506522224,3,32704,41,0.0,89,1,0.5,1609.1270506522224,1682818081,0,10304.0,1.0,527.47,0.0,540.53,9984.0,1.0,0.0,1.0,10496.0,0.0,516.36,,,,,,,
34850,1607.66717841478,3,32800,42,0.0,90,1,0.5,1607.66717841478,1682818082,0,10944.0,1.0,536.71,0.0,542.42,10592.0,1.0,0.0,1.0,11168.0,0.0,530.0,,,,,,,
711,1624.3397058807964,3,480,43,19.74,91,2,9.87,1624.3397058807964,1682818083,0,10976.0,1.0,534.6,0.0,542.45,10624.0,1.0,0.0,1.0,11200.0,0.0,530.61,,,,,,,
2640,1617.0751287582268,3,2400,44,18.63,92,2,9.32,1617.0751287582268,1682818084,0,160.0,2.0,542.2,0.0,545.88,160.0,2.0,0.0,2.0,160.0,0.0,536.27,22.728074602782726,0.0,65600.0,32800.0,0.0,1443.149082060128,2.0
4555,1591.083100626456,3,4352,45,17.73,94,2,8.87,1591.083100626456,1682818086,0,800.0,2.0,539.19,0.0,536.3,800.0,2.0,0.0,2.0,800.0,0.0,541.59,,,,,,,
6496,1625.064639220107,3,6272,46,16.17,95,2,8.08,1625.064639220107,1682818087,0,1472.0,2.0,542.77,0.0,509.15,1472.0,2.0,0.0,2.0,1408.0,0.0,539.17,,,,,,,
8433,1621.9260753074914,3,8224,47,15.0,96,2,7.5,1621.9260753074914,1682818088,0,2112.0,2.0,544.7,0.0,538.02,2112.0,2.0,0.0,2.0,2048.0,0.0,542.35,,,,,,,
10296,1582.9739967353414,3,10080,48,14.2,97,2,7.1,1582.9739967353414,1682818089,0,2752.0,2.0,542.45,0.0,542.53,2752.0,2.0,0.0,2.0,2720.0,0.0,536.95,,,,,,,
12164,1562.4011936875206,3,11968,49,13.19,98,2,6.59,1562.4011936875206,1682818090,0,3392.0,2.0,544.61,0.0,543.98,3328.0,2.0,0.0,2.0,3360.0,0.0,494.38,,,,,,,
14056,1578.1351214648619,3,13856,50,11.86,100,2,5.93,1578.1351214648619,1682818092,0,4064.0,2.0,542.12,0.0,536.2,3904.0,2.0,0.0,2.0,4000.0,0.0,484.08,,,,,,,
15917,1566.6969259205237,3,15712,51,10.76,101,2,5.38,1566.6969259205237,1682818093,0,4704.0,2.0,537.73,0.0,536.12,4512.0,2.0,0.0,2.0,4640.0,0.0,504.28,,,,,,,
17755,1527.2772778469268,3,17536,52,9.83,102,2,4.92,1527.2772778469268,1682818094,0,5344.0,2.0,541.48,0.0,541.9,5088.0,2.0,0.0,2.0,5280.0,0.0,483.32,,,,,,,
19668,1597.8326105159717,3,19456,53,8.2,103,2,4.1,1597.8326105159717,1682818095,0,5984.0,2.0,533.57,0.0,540.28,5632.0,2.0,0.0,2.0,5920.0,0.0,453.43,,,,,,,
21585,1605.7933292483854,3,21344,54,6.96,104,2,3.48,1605.7933292483854,1682818096,0,6624.0,2.0,542.05,0.0,539.5,6272.0,2.0,0.0,2.0,6560.0,0.0,516.28,,,,,,,
23505,1604.8248428405377,3,23296,55,5.77,106,2,2.89,1604.8248428405377,1682818098,0,7264.0,2.0,539.13,0.0,540.2,6880.0,2.0,0.0,2.0,7200.0,0.0,526.46,,,,,,,
25388,1563.218037914215,3,25184,56,4.72,107,2,2.36,1563.218037914215,1682818099,0,7904.0,2.0,534.39,0.0,542.2,7520.0,2.0,0.0,2.0,7872.0,0.0,528.24,,,,,,,
27263,1585.2421270055856,3,27040,57,3.47,108,2,1.74,1585.2421270055856,1682818100,0,8512.0,2.0,489.47,0.0,541.04,8160.0,2.0,0.0,2.0,8512.0,0.0,532.71,,,,,,,
29171,1597.3528379233503,3,28960,58,2.25,109,2,1.13,1597.3528379233503,1682818101,0,9088.0,2.0,519.29,0.0,529.12,8800.0,2.0,0.0,2.0,9152.0,0.0,536.83,,,,,,,
31088,1613.323350904987,3,30880,59,1.04,110,2,0.52,1613.323350904987,1682818102,0,9728.0,2.0,527.01,0.0,535.31,9440.0,2.0,0.0,2.0,9792.0,0.0,535.03,,,,,,,
32924,1573.951810848714,3,32704,60,0.0,112,2,0.5,1573.951810848714,1682818104,0,10368.0,2.0,535.06,0.0,541.55,10080.0,2.0,0.0,2.0,10432.0,0.0,536.71,,,,,,,
34808,1578.6516105547587,3,32800,61,0.0,113,2,0.5,1578.6516105547587,1682818105,0,11008.0,2.0,531.61,0.0,527.61,10656.0,2.0,0.0,2.0,11040.0,0.0,514.73,,,,,,,
783,1607.5502918930142,3,576,62,19.9,114,3,9.95,1607.5502918930142,1682818106,0,11040.0,2.0,532.29,0.0,528.96,10688.0,2.0,0.0,2.0,11072.0,0.0,517.4,,,,,,,
2697,1591.3414059891097,3,2464,63,18.9,115,3,9.45,1591.3414059891097,1682818107,0,192.0,3.0,538.07,0.0,538.97,192.0,3.0,0.0,3.0,192.0,0.0,530.52,22.67359249293804,0.0,98400.0,32800.0,0.0,1446.6168080870266,3.0
4626,1614.7984854403694,3,4416,64,17.43,116,3,8.71,1614.7984854403694,1682818108,0,800.0,3.0,506.52,0.0,543.38,832.0,3.0,0.0,3.0,832.0,0.0,541.43,,,,,,,
6552,1621.7599677122807,3,6336,65,16.17,118,3,8.08,1621.7599677122807,1682818110,0,1440.0,3.0,530.11,0.0,541.23,1472.0,3.0,0.0,3.0,1504.0,0.0,543.46,,,,,,,
8481,1616.3653586333605,3,8288,66,15.03,119,3,7.51,1616.3653586333605,1682818111,0,2080.0,3.0,538.59,0.0,539.15,2112.0,3.0,0.0,3.0,2144.0,0.0,544.02,,,,,,,
10409,1613.4339335698521,3,10208,67,13.86,120,3,6.93,1613.4339335698521,1682818112,0,2720.0,3.0,533.64,0.0,542.07,2784.0,3.0,0.0,3.0,2784.0,0.0,540.65,,,,,,,
12350,1613.9844697447365,3,12128,68,12.65,121,3,6.33,1613.9844697447365,1682818113,0,3360.0,3.0,534.63,0.0,539.57,3424.0,3.0,0.0,3.0,3424.0,0.0,539.23,,,,,,,
14272,1615.2409201825285,3,14080,69,11.45,122,3,5.73,1615.2409201825285,1682818114,0,4000.0,3.0,534.12,0.0,541.58,4064.0,3.0,0.0,3.0,4064.0,0.0,538.28,,,,,,,
16195,1609.800497695305,3,15968,70,10.29,124,3,5.15,1609.800497695305,1682818116,0,4640.0,3.0,533.1,0.0,541.27,4704.0,3.0,0.0,3.0,4736.0,0.0,540.86,,,,,,,
18112,1602.801359775456,3,17888,71,9.14,125,3,4.57,1602.801359775456,1682818117,0,5248.0,3.0,526.5,0.0,542.61,5344.0,3.0,0.0,3.0,5376.0,0.0,540.69,,,,,,,
20028,1612.7564286009037,3,19840,72,7.9,126,3,3.95,1612.7564286009037,1682818118,0,5888.0,3.0,524.35,0.0,538.82,5984.0,3.0,0.0,3.0,6016.0,0.0,539.63,,,,,,,
21963,1625.652442392428,3,21760,73,6.65,127,3,3.32,1625.652442392428,1682818119,0,6528.0,3.0,530.94,0.0,537.36,6656.0,3.0,0.0,3.0,6656.0,0.0,544.45,,,,,,,
23902,1623.7573405009148,3,23680,74,5.46,128,3,2.73,1623.7573405009148,1682818120,0,7168.0,3.0,543.17,0.0,542.54,7296.0,3.0,0.0,3.0,7296.0,0.0,539.94,,,,,,,
25878,1655.043159935853,3,25440,75,4.16,129,3,2.08,1655.043159935853,1682818121,0,7808.0,3.0,537.81,0.0,541.93,7936.0,3.0,0.0,3.0,7936.0,0.0,544.01,,,,,,,
27111,1330.5251387231585,3,26944,76,4.25,131,3,2.13,1330.5251387231585,1682818123,0,8288.0,3.0,573.43,0.0,539.4,8576.0,3.0,0.0,3.0,8576.0,0.0,542.21,,,,,,,
29071,1548.5566524161122,3,28864,77,2.39,132,3,1.19,1548.5566524161122,1682818124,0,8480.0,3.0,245.67,0.0,542.32,9216.0,3.0,0.0,3.0,9248.0,0.0,542.54,,,,,,,
31028,1617.7658018899085,3,30816,78,1.08,133,3,0.54,1617.7658018899085,1682818125,0,9120.0,3.0,468.43,0.0,541.41,9856.0,3.0,0.0,3.0,9888.0,0.0,538.71,,,,,,,
32969,1617.8134846938945,3,32768,79,0.0,134,3,0.5,1617.8134846938945,1682818126,0,9760.0,3.0,526.16,0.0,549.28,10528.0,3.0,0.0,3.0,10528.0,0.0,542.32,,,,,,,
34901,1617.4908307187955,3,32800,80,0.0,135,3,0.5,1617.4908307187955,1682818127,0,10400.0,3.0,535.05,0.0,542.54,11168.0,3.0,0.0,3.0,11200.0,0.0,540.22,,,,,,,
686,1617.4908307187955,3,0,81,19.83,137,4,9.92,1617.4908307187955,1682818129,0,10400.0,3.0,535.05,0.0,542.54,11200.0,3.0,0.0,3.0,11200.0,0.0,539.89,,,,,,,
2618,1617.4908307187955,3,0,82,18.64,138,4,9.32,1617.4908307187955,1682818130,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,22.682149555534124,0.0,131200.0,32800.0,0.0,1446.0710577581597,4.0
4546,1617.4908307187955,3,0,83,17.45,139,4,8.72,1617.4908307187955,1682818131,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
6471,1617.4908307187955,3,0,84,16.26,140,4,8.13,1617.4908307187955,1682818132,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
8374,1617.4908307187955,3,0,85,15.08,141,4,7.54,1617.4908307187955,1682818133,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
10031,1617.4908307187955,3,0,86,14.06,142,4,7.03,1617.4908307187955,1682818134,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
11688,1617.4908307187955,3,0,87,13.03,143,4,6.52,1617.4908307187955,1682818135,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
13360,1617.4908307187955,3,0,88,12.0,144,4,6.0,1617.4908307187955,1682818136,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
15012,1617.4908307187955,3,0,89,10.98,146,4,5.49,1617.4908307187955,1682818138,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
16670,1617.4908307187955,3,0,90,9.95,147,4,4.98,1617.4908307187955,1682818139,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
18320,1617.4908307187955,3,0,91,8.93,148,4,4.47,1617.4908307187955,1682818140,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
19981,1617.4908307187955,3,0,92,7.91,149,4,3.95,1617.4908307187955,1682818141,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
21648,1617.4908307187955,3,0,93,6.88,150,4,3.44,1617.4908307187955,1682818142,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
23301,1617.4908307187955,3,0,94,5.85,151,4,2.93,1617.4908307187955,1682818143,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
24958,1617.4908307187955,3,0,95,4.83,152,4,2.41,1617.4908307187955,1682818144,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
26615,1617.4908307187955,3,0,96,3.8,153,4,1.9,1617.4908307187955,1682818145,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
28283,1617.4908307187955,3,0,97,2.77,154,4,1.39,1617.4908307187955,1682818146,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
29947,1617.4908307187955,3,0,98,1.74,155,4,0.87,1617.4908307187955,1682818147,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
31610,1617.4908307187955,3,0,99,0.72,156,4,0.5,1617.4908307187955,1682818148,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
33263,1617.4908307187955,3,0,100,0.0,157,4,0.5,1617.4908307187955,1682818149,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
34923,1617.4908307187955,3,0,101,0.0,158,4,0.5,1617.4908307187955,1682818150,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
36586,1617.4908307187955,3,0,102,0.0,159,4,0.5,1617.4908307187955,1682818151,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
38241,1617.4908307187955,3,0,103,0.0,160,4,0.5,1617.4908307187955,1682818152,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
39894,1617.4908307187955,3,0,104,0.0,161,4,0.5,1617.4908307187955,1682818153,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
41557,1617.4908307187955,3,0,105,0.0,162,4,0.5,1617.4908307187955,1682818154,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
43218,1617.4908307187955,3,0,106,0.0,163,4,0.5,1617.4908307187955,1682818155,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
44875,1617.4908307187955,3,0,107,0.0,164,4,0.5,1617.4908307187955,1682818156,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
46527,1617.4908307187955,3,0,108,0.0,165,4,0.5,1617.4908307187955,1682818157,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
48181,1617.4908307187955,3,0,109,0.0,166,4,0.5,1617.4908307187955,1682818158,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
49836,1617.4908307187955,3,0,110,0.0,167,4,0.5,1617.4908307187955,1682818159,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
51493,1617.4908307187955,3,0,111,0.0,168,4,0.5,1617.4908307187955,1682818160,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
53149,1617.4908307187955,3,0,112,0.0,169,4,0.5,1617.4908307187955,1682818161,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
54805,1617.4908307187955,3,0,113,0.0,170,4,0.5,1617.4908307187955,1682818162,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
56460,1617.4908307187955,3,0,114,0.0,171,4,0.5,1617.4908307187955,1682818163,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
58122,1617.4908307187955,3,0,115,0.0,172,4,0.5,1617.4908307187955,1682818164,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
59784,1617.4908307187955,3,0,116,0.0,173,4,0.5,1617.4908307187955,1682818165,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
61432,1617.4908307187955,3,0,117,0.0,174,4,0.5,1617.4908307187955,1682818166,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
63089,1617.4908307187955,3,0,118,0.0,175,4,0.5,1617.4908307187955,1682818167,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
64747,1617.4908307187955,3,0,119,0.0,176,4,0.5,1617.4908307187955,1682818168,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
66406,1617.4908307187955,3,0,120,0.0,177,4,0.5,1617.4908307187955,1682818169,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
68077,1617.4908307187955,3,0,121,0.0,178,4,0.5,1617.4908307187955,1682818170,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
69737,1617.4908307187955,3,0,122,0.0,179,4,0.5,1617.4908307187955,1682818171,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
71398,1617.4908307187955,3,0,123,0.0,180,4,0.5,1617.4908307187955,1682818172,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
73057,1617.4908307187955,3,0,124,0.0,181,4,0.5,1617.4908307187955,1682818173,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
74714,1617.4908307187955,3,0,125,0.0,182,4,0.5,1617.4908307187955,1682818174,0,0.0,4.0,535.05,0.0,542.54,0.0,4.0,0.0,4.0,0.0,0.0,539.89,,,,,,,
