disk/time/disk_write_time_sys_s,01_general/dataset_iteration_count,bandwidth/disk_read_sys_bandwidth_MBs,bandwidth/disk_write_sys_bandwidth_MBs,cpu/logical_core_count,02_timing/backward_time_s,02_timing/opt_step_time_s,memory/available_memory_sys_MB,bandwidth/net_sent_sys_bandwidth_Mbits,cpu/load/avg_sys_load_five_min_percent,_timestamp,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,cpu/load/avg_sys_load_fifteen_min_percent,cpu/interrupts/interrupts_count,cpu/interrupts/ctx_switches_count,disk/counter/disk_write_sys_count,01_general/locally_processed_samples,cpu/load/avg_sys_load_one_min_percent,process/memory/resident_set_size_proc_MB,process/memory/text_resident_set_proc_MB,03_hivemind/global_epoch,memory/used_memory_sys_MB,disk/counter/disk_read_sys_count,process/memory/lib_memory_proc_MB,01_general/minibatch_loss,memory/total_memory_sys_MB,memory/used_memory_sys_percent,bandwidth/net_recv_sys_bandwidth_Mbits,02_timing/dataload_time_s,disk/time/disk_busy_time_sys_s,disk/time/disk_read_time_sys_s,process/memory/dirty_pages_proc_count,process/involuntary_proc_ctx_switches,process/memory/data_resident_set_proc_MB,01_general/step,02_timing/loss_calc_time_s,process/voluntary_proc_ctx_switches,cpu/interrupts/soft_interrupts_count,03_hivemind/num_peers,process/memory/shared_memory_proc_MB,process/memory/virtual_memory_size_proc_MB,_step,_runtime,01_general/lr,02_timing/step_time_s
,0.0,,,,0.14131249099955312,0.039411434000612644,,,,1681398646.0,0.01792960199964,,,,,,4544.0,,,,0.0,,,,7.2806396484375,,,,0.0028444580002542352,,,,,,141.0,0.00039795699922251515,,,3.0,,,201,59,0.0001,0.20500036499925045
,0.0,,,,0.13980579100007162,0.039676416000475,,,,1681398646.0,0.017872655000246596,0.0030944860000090557,,,,,4576.0,,,,0.0,,,,7.0570068359375,,,,0.002862801999981457,,,,,,142.0,0.0004747479997604387,,,3.0,,,202,59,0.0001,0.20378689800054417
,0.0,,,,0.1430942180004422,0.03917356500005553,,,,1681398646.0,0.016926409999541647,0.0030867179993947502,,,,,4608.0,,,,0.0,,,,7.25634765625,,,,0.002709796999624814,,,,,,143.0,0.00039655099953961326,,,3.0,,,203,59,0.0001,0.20538725899859855
0.3250000000000455,,0.0,0.012260125871571067,,,,199755.595776,0.5115569448111726,2.966666666666667,1681398646.0,,,2.3,1167310.0,200496.0,476.0,,6.7333333333333325,6278.754304,2.719744,,7874.658304,421.0,6467.104768,,,5.4,102.14950102435641,,1.0839999999999748,0.04899999999999949,0.0,845.0,0.0,,,3164.0,221732.0,,2449.051648,31852.261376,204,59,,
,0.0,,,,0.14136822399996163,0.03951625600075204,,,,1681398647.0,0.017061860000467277,0.0030847509997329325,,,,,4640.0,,,,0.0,,,,7.0198974609375,,,,0.0029530889996749465,,,,,,144.0,0.0003921059997082921,,,3.0,,,205,60,0.0001,0.2043762860002971
,0.0,,,,0.14019549699969502,0.03956847100016603,,,,1681398647.0,0.016784006000307272,0.0030323009996209294,,,,,4672.0,,,,0.0,,,,7.351318359375,,,,0.0030549090006388724,,,,,,145.0,0.000470799000140687,,,3.0,,,206,60,0.0001,0.2031059830005688
0.32600000000002183,,0.0,0.016349059052529,,0.1422146889999567,0.039201298999614664,199755.624448,0.5377467361860889,2.966666666666667,1681398647.0,0.01681429800009937,0.003115696000349999,2.3,1171756.0,205349.0,480.0,,6.7333333333333325,6283.337728,2.719744,,7874.56,421.0,6467.104768,,,5.4,148.35041185217045,,1.0959999999999752,0.04899999999999949,0.0,907.0,0.0,,0.0003987139998571365,3221.0,227344.0,,2453.610496,31832.989696,207,60,,
,0.0,,,,,,,,,1681398647.0,,,,,,,4704.0,,,,0.0,,,,7.362060546875,,,,0.0027637470002446207,,,,,,146.0,,,,3.0,,,208,60,0.0001,0.2045084430001225
,0.0,,,,0.14259367199974804,0.03935731699948519,,,,1681398648.0,0.016458674000205065,0.003097214000263193,,,,,4736.0,,,,0.0,,,,7.1329345703125,,,,0.002533459000005678,,,,,,147.0,0.0003937940000469098,,,3.0,,,209,61,0.0001,0.20443412999975408
,0.0,,,,0.1412967699998262,0.039508304000264616,,,,1681398648.0,0.016813236999951187,0.003108996999799274,,,,,4768.0,,,,0.0,,,,7.1229248046875,,,,0.002729900999838719,,,,,,148.0,0.0003975950003223261,,,3.0,,,210,61,0.0001,0.20385480400000233
0.3269999999999982,,0.0,0.016348331728448497,,0.14119813700017403,0.03943059199991694,199754.100736,0.44002396961551754,2.966666666666667,1681398648.0,0.016394096000112768,0.0031087450006452855,2.3,1175402.0,209013.0,484.0,,6.7333333333333325,6283.399168,2.719744,,7876.009984,421.0,6467.104768,,,5.4,93.40846835382757,,1.1119999999999948,0.04899999999999949,0.0,934.0,0.0,,0.00038351500006683636,3265.0,231302.0,,2453.671936,31832.989696,211,61,,
,0.0,,,,,,,,,1681398648.0,,,,,,,4800.0,,,,0.0,,,,7.2330322265625,,,,0.002777955000055954,,,,,,149.0,,,,3.0,,,212,61,0.0001,0.20329304000097181
,0.0,,,,0.14192964300036692,0.03905770599976677,,,,1681398649.0,0.0164778460002708,0.003063653000026534,,,,,4832.0,,,,0.0,,,,7.2320556640625,,,,0.0026284450004823157,,,,,,150.0,0.0003868670000883867,,,3.0,,,213,62,0.0001,0.20354416000100173
,0.0,,,,0.14154104299996106,0.03923352999936469,,,,1681398649.0,0.016765717999987828,0.0031115850006244727,,,,,4864.0,,,,0.0,,,,7.1517333984375,,,,0.002695727999707742,,,,,,151.0,0.00038152100023580715,,,3.0,,,214,62,0.0001,0.2037291249998816
0.3290000000000646,,0.0,0.01634828893943424,,0.14132672599953366,0.03951291099929222,199752.978432,0.32179307809730895,2.966666666666667,1681398649.0,0.016627091000373184,0.0030604069997934857,2.3,1178496.0,213867.0,488.0,,6.7333333333333325,6283.337728,2.719744,,7877.173248,421.0,6467.104768,,,5.4,100.76884144746003,,1.1319999999999766,0.04899999999999949,0.0,973.0,0.0,,0.00038720199972885894,3311.0,235066.0,,2453.6064,31832.989696,215,62,,
,0.0,,,,,,,,,1681398649.0,,,,,,,4896.0,,,,0.0,,,,7.1573486328125,,,,0.002737085999797273,,,,,,152.0,,,,3.0,,,216,62,0.0001,0.20365142299851868
,0.0,,,,0.1404327979998925,0.039431131000128516,,,,1681398650.0,0.016477740999107482,0.0030596970000260626,,,,,4928.0,,,,0.0,,,,6.8914794921875,,,,0.002846054000656295,,,,,,153.0,0.00039436499992007157,,,3.0,,,217,63,0.0001,0.20264178599973093
,0.0,,,,0.13966592799988575,0.0395054299997355,,,,1681398650.0,0.016949369000030856,0.0031431429997610394,,,,,4960.0,,,,0.0,,,,7.2144775390625,,,,0.0036170069997751852,,,,,,154.0,0.00039489299979322823,,,3.0,,,218,63,0.0001,0.20327576999898156
0.3310000000000173,,0.0,0.10217969861024032,,0.1392692290000923,0.03944779499943252,199749.439488,0.3396437215896976,3.033333333333333,1681398650.0,0.017149491000054695,0.0030872460001774016,2.3,1181640.0,219115.0,494.0,,6.699999999999999,6283.403264,2.719744,,7880.626176,421.0,6467.104768,,,5.4,110.42684559951059,,1.1479999999999961,0.04899999999999949,0.0,996.0,0.0,,0.00042248299996572314,3360.0,238951.0,,2453.671936,31832.989696,219,63,,
,0.0,,,,,,,,,1681398650.0,,,,,,,4992.0,,,,0.0,,,,7.09765625,,,,0.0027121189996250905,,,,,,155.0,,,,3.0,,,220,63,0.0001,0.20208836299934774
,0.0,,,,0.1408378719997927,0.03958918799980893,,,,1681398651.0,0.016813777000606933,0.0030734530000700033,,,,,5024.0,,,,0.0,,,,7.11181640625,,,,0.002850568000212661,,,,,,156.0,0.0003850680004688911,,,3.0,,,221,64,0.0001,0.2035499260009601
,0.0,,,,0.1414527189999717,0.039806784000575135,,,,1681398651.0,0.01671710000027815,0.0030964679999669897,,,,,5056.0,,,,0.0,,,,7.1314697265625,,,,0.0024577160002081655,,,,,,157.0,0.0003829610004686401,,,3.0,,,222,64,0.0001,0.20391374800146878
0.33199999999999363,,0.0,0.016348743993203487,,0.14216938800018397,0.03965594100009184,199749.246976,0.3637276228189564,3.033333333333333,1681398651.0,0.01682655600052385,0.003145698000480479,2.3,1184526.0,223765.0,498.0,,6.699999999999999,6283.657216,2.719744,,7880.78592,421.0,6467.104768,,,5.4,88.53599248209535,,1.1639999999999873,0.04899999999999949,0.0,1012.0,0.0,,0.0003850499997497536,3413.0,242250.0,,2453.671936,31832.989696,223,64,,
,0.0,,,,,,,,,1681398651.0,,,,,,,5088.0,,,,0.0,,,,7.32958984375,,,,0.0028036650001013186,,,,,,158.0,,,,3.0,,,224,64,0.0001,0.20498629800113122
,0.0,,,,0.1419793099994422,0.039600905000042985,,,,1681398652.0,0.01678683599948272,0.0031102969996936736,,,,,5120.0,,,,0.0,,,,7.1943359375,,,,0.0028869970001323964,,,,,,159.0,0.00039262400059669744,,,3.0,,,225,65,0.0001,0.20475696899939066
,0.0,,,,0.14193491700007144,0.03975909400014643,,,,1681398652.0,0.016666128999531793,0.003074293999816291,,,,,5152.0,,,,0.0,,,,7.4053955078125,,,,0.002760233000117296,,,,,,160.0,0.00038063800002419157,,,3.0,,,226,65,0.0001,0.20457530499970744
0.3330000000000837,,0.0,0.01634874400046379,,0.14179566200073168,0.03962097900057415,199748.390912,0.3227360210507517,3.033333333333333,1681398652.0,0.016911436000555113,0.0030955590000303346,2.3,1187356.0,228204.0,502.0,,6.699999999999999,6283.657216,2.719744,,7881.68704,421.0,6467.104768,,,5.4,82.4718936871895,,1.1839999999999975,0.04899999999999949,0.0,1024.0,0.0,,0.0003855579998344183,3463.0,245453.0,,2453.671936,31832.989696,227,65,,
,0.0,,,,,,,,,1681398652.0,,,,,,,5184.0,,,,0.0,,,,7.1458740234375,,,,0.002792080999824975,,,,,,161.0,,,,3.0,,,228,65,0.0001,0.20460127500155068
,0.0,,,,0.1428370570001789,0.039580030999786686,,,,1681398653.0,0.016775295000115875,0.0030867570003465516,,,,,5216.0,,,,0.0,,,,7.4371337890625,,,,0.002582491000794107,,,,,,162.0,0.00037832399993931176,,,3.0,,,229,66,0.0001,0.20523995500116143
,0.0,,,,0.1415693269991607,0.044886879999467055,,,,1681398653.0,0.016901250999580952,0.003123936000520189,,,,,5248.0,,,,0.0,,,,7.0584716796875,,,,0.002750460999777715,,,,,,163.0,0.00039508400004706345,,,3.0,,,230,66,0.0001,0.20962693899855367
0.33600000000001273,,0.0,0.21252952589701146,,0.14099170000008598,0.03985623199969268,199756.034048,0.43344081268517426,3.033333333333333,1681398653.0,0.01697424299982231,0.0031466279997403035,2.3,1191236.0,233727.0,510.0,,6.699999999999999,6283.935744,2.719744,,7874.510848,421.0,6467.104768,,,5.4,100.61293359094724,,1.2079999999999984,0.04899999999999949,0.0,1066.0,0.0,,0.000388067999665509,3529.0,249818.0,,2453.942272,31832.997888,231,66,,
,0.0,,,,,,,,,1681398653.0,,,,,,,5280.0,,,,0.0,,,,6.9718017578125,,,,0.00273784799992427,,,,,,164.0,,,,3.0,,,232,66,0.0001,0.20409471899893106
,0.0,,,,0.14307348599959369,0.03959348499938642,,,,1681398654.0,0.016683836999618507,0.0030931500004953705,,,,,5312.0,,,,0.0,,,,7.0745849609375,,,,0.0026969439995809807,,,,,,165.0,0.0004143629994359799,,,3.0,,,233,67,0.0001,0.20555526499811094
,0.0,,,,0.1417692420000094,0.03975626899955387,,,,1681398654.0,0.01707879999958095,0.0031049119997987873,,,,,5344.0,,,,0.0,,,,7.4718017578125,,,,0.0035869490002369275,,,,,,166.0,0.00042910899992421037,,,3.0,,,234,67,0.0001,0.20572528099910414
0.3369999999999891,,0.0,0.016348697327116437,,0.1414141710001786,0.04005924599914579,199749.79584,0.40189217132442123,3.033333333333333,1681398654.0,0.016965289999461675,0.0031234699999913573,2.3,1194447.0,237860.0,514.0,,6.699999999999999,6283.935744,2.719744,,7880.339456,421.0,6467.104768,,,5.4,82.38370416589602,,1.2239999999999895,0.04899999999999949,0.0,1111.0,0.0,,0.0004134379996685311,3576.0,253335.0,,2453.942272,31832.997888,235,67,,
,0.0,,,,,,,,,1681398655.0,,,,,,,5376.0,,,,0.0,,,,7.02099609375,,,,0.002685935000044992,,,,,,167.0,,,,3.0,,,236,68,0.0001,0.20466154999849095
,0.0,,,,0.14255321599921444,0.040023481999924115,,,,1681398655.0,0.016951765000158048,0.00315232799948717,,,,,5408.0,,,,0.0,,,,7.159423828125,,,,0.0029396129993983777,,,,,,168.0,0.00038989899985608645,,,3.0,,,237,68,0.0001,0.20601030299803824
,0.0,,,,0.1396451820000948,0.04032372900019254,,,,1681398655.0,0.017166531999464496,0.003121798000393028,,,,,5440.0,,,,0.0,,,,7.1981201171875,,,,0.003096366000136186,,,,,,169.0,0.0004184019999229349,,,3.0,,,238,68,0.0001,0.20377200900020398
0.3380000000000791,,0.0,0.01634659729500954,,0.14329867600008583,,199747.506176,0.46246982135935694,3.1333333333333333,1681398655.0,0.016389507999519992,0.0030487859994536848,2.3666666666666667,1198070.0,243493.0,518.0,,6.966666666666667,6283.935744,2.719744,,7882.579968,421.0,6467.104768,,,5.4,103.04115122206117,,1.2399999999999807,0.04899999999999949,0.0,1145.0,0.0,,0.0003922930000044289,3618.0,257482.0,,2453.942272,31832.997888,239,68,,
,0.0,,,,,0.03962066599979153,,,,1681398656.0,,,,,,,5472.0,,,,0.0,,,,7.0008544921875,,,,0.0030025440000827075,,,,,,170.0,,,,3.0,,,240,69,0.0001,0.20575247299893817
,0.0,,,,0.14266583399967203,0.03951470700030768,,,,1681398656.0,0.0164812040002289,0.0030034479996174923,,,,,5504.0,,,,0.0,,,,7.1580810546875,,,,0.0026744759998109657,,,,,,171.0,0.0003918049997082562,,,3.0,,,241,69,0.0001,0.20473147399934533
,0.0,,,,0.14137172200025816,0.03966372099966975,,,,1681398656.0,0.01664958299988939,0.0030800490003457526,,,,,5536.0,,,,0.0,,,,7.538818359375,,,,0.003019126000253891,,,,,,172.0,0.0004032000006191083,,,3.0,,,242,69,0.0001,0.20418740100103605
0.3380000000000791,,0.0,0.016348063373875222,,0.14184239899987006,,199747.203072,0.7155630355174722,3.1333333333333333,1681398656.0,0.016832412999974622,0.003069992999371607,2.3666666666666667,1201962.0,248221.0,522.0,,6.966666666666667,6283.935744,2.719744,,7882.801152,421.0,6467.104768,,,5.4,75.69578007538567,,1.2559999999999718,0.04899999999999949,0.0,1174.0,0.0,,0.0004092580002179602,3679.0,262454.0,,2453.942272,31832.997888,243,69,,
,0.0,,,,,0.03952143100013927,,,,1681398657.0,,,,,,,5568.0,,,,0.0,,,,7.135498046875,,,,0.0025060110001504654,,,,,,173.0,,,,3.0,,,244,70,0.0001,0.20418150499972398
,0.0,,,,0.1416123779999907,0.039572001000124146,,,,1681398657.0,0.017157766000309493,0.0030193390002750675,,,,,5600.0,,,,0.0,,,,7.0355224609375,,,,0.002878338000300573,,,,,,174.0,0.0003770729999814648,,,3.0,,,245,70,0.0001,0.20461689500098146
,0.0,,,,0.14300317900051596,0.03946133399949758,,,,1681398657.0,0.01644101999954728,0.0030966629992690287,,,,,5632.0,,,,0.0,,,,7.1826171875,,,,0.003436920999774884,,,,,,175.0,0.0003980110004704329,,,3.0,,,246,70,0.0001,0.20583712799907516
0.34000000000003183,,0.0,0.016337099487941542,,0.14161398800024472,,199746.502656,0.3516863793935765,3.1333333333333333,1681398657.0,0.016646303999550582,0.0030353940001077717,2.3666666666666667,1205388.0,252900.0,526.0,,6.966666666666667,6283.935744,2.719744,,7883.522048,421.0,6467.108864,,,5.4,87.78953397169512,,1.275999999999982,0.04899999999999949,0.0,1197.0,0.0,,0.0003853529997286387,3727.0,266901.0,,2453.942272,31832.997888,247,70,,
,0.0,,,,,0.03957780200016714,,,,1681398658.0,,,,,,,5664.0,,,,0.0,,,,7.274658203125,,,,0.0029371400005402393,,,,,,176.0,,,,3.0,,,248,71,0.0001,0.2041959810003391
,0.0,,,,0.14175849599996582,0.03967481100062287,,,,1681398658.0,0.016453249999358377,0.003041580999706639,,,,,5696.0,,,,0.0,,,,7.2227783203125,,,,0.002635081999869726,,,,,,177.0,0.000386360000447894,,,3.0,,,249,71,0.0001,0.20394957999997132
,0.0,,,,0.14325752800050395,0.03962611499991908,,,,1681398658.0,0.016415338000115298,0.003111398999863013,,,,,5728.0,,,,0.0,,,,7.304443359375,,,,0.0026825559998542303,,,,,,178.0,0.0003977289998147171,,,3.0,,,250,71,0.0001,0.2054906650000703
0.35400000000004184,,0.0,0.1716439262281336,,,,199748.255744,0.31081726599214476,3.1333333333333333,1681398658.0,0.016339655000592757,0.0030286660003184807,2.3666666666666667,1208735.0,257971.0,555.0,,6.966666666666667,6283.935744,2.719744,,7881.801728,421.0,6467.108864,,,5.4,90.77030329859143,,1.299999999999983,0.04899999999999949,0.0,1225.0,0.0,,0.0003869080001095426,3803.0,270850.0,,2453.942272,31833.001984,251,71,,
,0.0,,,,0.14145714400001452,0.039652176999879885,,,,1681398659.0,,,,,,,5760.0,,,,0.0,,,,7.419677734375,,,,0.0028280930000619264,,,,,,179.0,,,,3.0,,,252,72,0.0001,0.2036926430009771
,0.0,,,,0.14145005899990792,0.039768659000401385,,,,1681398659.0,0.016315773000314948,0.003065095000238216,,,,,5792.0,,,,0.0,,,,6.990966796875,,,,0.0028052330007994897,,,,,,180.0,0.0004072520005138358,,,3.0,,,253,72,0.0001,0.2038120710021758
,0.0,,,,0.14402279100067972,0.03948603200024081,,,,1681398659.0,0.01646834100029082,0.003022984000381257,,,,,5824.0,,,,0.0,,,,7.28759765625,,,,0.0025446159997954965,,,,,,181.0,0.00040773700038698735,,,3.0,,,254,72,0.0001,0.2059525010017751
0.3550000000000182,,0.0,0.016346305674819615,,,,199746.859008,0.34130894686739893,3.1333333333333333,1681398659.0,0.016374623000046995,0.0030248889997892547,2.3666666666666667,1211662.0,262602.0,559.0,,6.966666666666667,6283.935744,2.719744,,7883.165696,421.0,6467.108864,,,5.4,90.88864419548574,,1.315999999999974,0.04899999999999949,0.0,1239.0,0.0,,0.0003791509998336551,3856.0,274322.0,,2453.942272,31833.001984,255,72,,
,0.0,,,,0.14333896700009063,0.0398235749999003,,,,1681398660.0,,,,,,,5856.0,,,,0.0,,,,7.0621337890625,,,,0.0029222009998193244,,,,,,182.0,,,,3.0,,,256,73,0.0001,0.20586340599948016
,0.0,,,,0.1412117979998584,0.03966720200060081,,,,1681398660.0,0.016254580999884638,0.0030163880001055077,,,,,5888.0,,,,0.0,,,,7.2474365234375,,,,0.0028540470002553775,,,,,,183.0,0.0003853069993056124,,,3.0,,,257,73,0.0001,0.20338932300001034
,0.0,,,,0.14168173699999898,0.03957144299965876,,,,1681398660.0,0.0164556210002047,0.003064555000491964,,,,,5920.0,,,,0.0,,,,7.0438232421875,,,,0.002792811000290385,,,,,,184.0,0.000365435000276193,,,3.0,,,258,73,0.0001,0.20393160200092098
0.3570000000000846,,0.0,0.01634732058324731,,,,199769.76384,0.36372788290828584,3.166666666666666,1681398660.0,0.01654434499960189,0.003085557999838784,2.3666666666666667,1214870.0,267074.0,563.0,,6.699999999999999,6283.935744,2.719744,,7879.5776,421.0,6467.108864,,,5.4,81.76186622006378,,1.3319999999999936,0.04899999999999949,0.0,1263.0,0.0,,0.00042275900068489136,3911.0,278325.0,,2453.942272,31833.001984,259,73,,
,0.0,,,,0.14302606400087825,0.03950190600062342,,,,1681398661.0,,,,,,,5952.0,,,,0.0,,,,7.0986328125,,,,0.0028084499999749823,,,,,,185.0,,,,3.0,,,260,74,0.0001,0.20538908200160222
,0.0,,,,0.1431215009997686,0.03979728000012983,,,,1681398661.0,0.016533312999854388,0.0030625440003859694,,,,,5984.0,,,,0.0,,,,7.05810546875,,,,0.002621111999360437,,,,,,186.0,0.0004026380001960206,,,3.0,,,261,74,0.0001,0.20553838799969526
,0.0,,,,0.1412689369999498,0.03949285599992436,,,,1681398661.0,0.01641514799939614,0.0030212800002118456,,,,,6016.0,,,,0.0,,,,7.1702880859375,,,,0.002765298999293009,,,,,,187.0,0.00038962999951763777,,,3.0,,,262,74,0.0001,0.2033531499982928
0.36000000000001364,,0.0,0.0858281290092988,,,,199767.552,0.34167609802468035,3.166666666666666,1681398661.0,0.016837884999404196,0.0030371509992619394,2.3666666666666667,1218289.0,271956.0,570.0,,6.699999999999999,6283.935744,2.719744,,7881.711616,421.0,6467.108864,,,5.4,96.00755105776675,,1.3519999999999754,0.04899999999999949,0.0,1275.0,0.0,,0.0003960509993703454,3956.0,282572.0,,2453.942272,31833.001984,263,74,,
,0.0,,,,0.14238647900037904,0.0395871390001048,,,,1681398662.0,,,,,,,6048.0,,,,0.0,,,,7.269775390625,,,,0.002843954000127269,,,,,,188.0,,,,3.0,,,264,75,0.0001,0.2050886589986476
,0.0,,,,0.1432478490005451,0.039851421999628656,,,,1681398662.0,0.017006878999382025,0.0031549020004604245,,,,,6080.0,,,,0.0,,,,7.08447265625,,,,0.003097783999692183,,,,,,189.0,0.000393203000385256,,,3.0,,,265,75,0.0001,0.20675203900009365
,0.0,,,,0.14147173800029123,0.039975790999960736,,,,1681398662.0,0.01631639900006121,0.003068848000111757,,,,,6112.0,,,,0.0,,,,7.0369873046875,,,,0.0027708280003935215,,,,,,190.0,0.00040140500004781643,,,3.0,,,266,75,0.0001,0.20400500900086627
0.36200000000008004,,0.0,0.016348300607163163,,,,199762.681856,0.3727859563329651,3.166666666666666,1681398662.0,0.01656313500006945,0.003028693000487692,2.3666666666666667,1221321.0,276517.0,574.0,,6.699999999999999,6283.935744,2.719744,,7886.630912,421.0,6467.108864,,,5.4,91.49118890796345,,1.367999999999995,0.04899999999999949,0.0,1292.0,0.0,,0.00043061399992438965,3997.0,286180.0,,2453.942272,31833.001984,267,75,,
,0.0,,,,0.14133668300019053,0.03988245499931509,,,,1681398663.0,,,,,,,6144.0,,,,0.0,,,,7.294677734375,,,,0.002645212000061292,,,,,,191.0,,,,3.0,,,268,76,0.0001,0.20388679200004844
,0.0,,,,0.14182540099955077,0.03996921899943118,,,,1681398663.0,0.01646823399914865,0.003098326999861456,,,,,6176.0,,,,0.0,,,,7.406005859375,,,,0.0029127919997335994,,,,,,192.0,0.0003913259997716523,,,3.0,,,269,76,0.0001,0.2046652989974973
,0.0,,,,0.14186038000025292,0.0398712730002444,,,,1681398663.0,0.016455861999929766,0.0030363669993676012,,,,,6208.0,,,,0.0,,,,7.3486328125,,,,0.002630002000842069,,,,,,193.0,0.00038650900023640133,,,3.0,,,270,76,0.0001,0.20424039300087315
0.3630000000000564,,0.0,0.016346737287140634,,,,199784.091648,0.4046775294912297,3.166666666666666,1681398663.0,0.016638417000649497,0.003089658000135387,2.3666666666666667,1224169.0,281611.0,578.0,,6.699999999999999,6283.931648,2.719744,,7884.521472,421.0,6467.108864,,,5.3,68.67238791591144,,1.3879999999999768,0.04899999999999949,0.0,1307.0,0.0,,0.0004222030001983512,4065.0,289263.0,,2453.938176,31833.001984,271,76,,
,0.0,,,,0.14115676500023255,0.0396260750003421,,,,1681398664.0,,,,,,,6240.0,,,,0.0,,,,7.25439453125,,,,0.0028007979999529198,,,,,,194.0,,,,3.0,,,272,77,0.0001,0.2037339160015108
,0.0,,,,0.14068739100002858,0.03970530000060535,,,,1681398664.0,0.016831991000799462,0.003043335999791452,,,,,6272.0,,,,0.0,,,,7.293212890625,,,,0.002604530000098748,,,,,,195.0,0.0004050580000694026,,,3.0,,,273,77,0.0001,0.203277606001393
,0.0,,,,0.14194356099960714,0.03974363999986963,,,,1681398664.0,0.016620002999843564,0.0030542180002157693,,,,,6304.0,,,,0.0,,,,7.145263671875,,,,0.0026099139995494625,,,,,,196.0,0.0003806989998338395,,,3.0,,,274,77,0.0001,0.2043520349989194
0.36400000000003274,,0.0,0.016346799503408775,,,,199760.09728,0.4248970594836497,3.166666666666666,1681398664.0,0.016876251000212505,0.003058592999877874,2.3666666666666667,1228409.0,287399.0,582.0,,6.699999999999999,6283.931648,2.719744,,7889.178624,421.0,6467.108864,,,5.4,154.54557181735555,,1.4039999999999964,0.04899999999999949,0.0,1331.0,0.0,,0.0004062190000695409,4123.0,294950.0,,2453.938176,31833.001984,275,77,,
,0.0,,,,0.14258169799995812,0.039598704999662004,,,,1681398665.0,,,,,,,6336.0,,,,0.0,,,,7.09326171875,,,,0.0028055980001227,,,,,,197.0,,,,3.0,,,276,78,0.0001,0.20532706399990275
,0.0,,,,0.14156736200038722,0.03974788300001819,,,,1681398665.0,0.016383868999582774,0.003033551000044099,,,,,6368.0,,,,0.0,,,,7.148193359375,,,,0.0026463540007171105,,,,,,198.0,0.00038148499970702687,,,3.0,,,277,78,0.0001,0.20376050400045642
,0.0,,,,0.1415545359996031,0.03969805399992765,,,,1681398665.0,0.016867809999894234,0.0031278129999918747,,,,,6400.0,,,,0.0,,,,7.0291748046875,,,,0.003072479000366002,,,,,,199.0,0.0004107490003661951,,,3.0,,,278,78,0.0001,0.20473144100014906
0.36600000000009913,,0.0,0.016346410652243376,,,,199756.222464,0.27427329560309693,3.2,1681398665.0,,0.003060148999793455,2.4,1231221.0,291795.0,586.0,,6.699999999999999,6283.931648,2.719744,,7893.086208,421.0,6467.11296,,,5.4,92.24537341027077,,1.4199999999999875,0.04899999999999949,0.0,1348.0,0.0,,,4165.0,298329.0,,2453.938176,31833.001984,279,78,,
,0.0,,,,0.1408338929995807,0.039703404000647424,,,,1681398666.0,0.01777167999989615,,,,,,6432.0,,,,0.0,,,,7.2974853515625,,,,0.0028831290001107845,,,,,,200.0,0.0004052129997944576,,,3.0,,,280,79,0.0001,0.20465746799982298
,0.0,,,,0.13924193499951798,0.03995586200016987,,,,1681398666.0,0.016477539000334218,0.0030743650004296796,,,,,6464.0,,,,0.0,,,,7.0230712890625,,,,0.0028216450000400073,,,,,,201.0,0.00038712700006726664,,,3.0,,,281,79,0.0001,0.20195847300055902
,0.0,,,,0.14146037799946498,0.03976313899966044,,,,1681398666.0,0.016408050000791263,0.003082349000578688,,,,,6496.0,,,,0.0,,,,7.124267578125,,,,0.0027178359996469226,,,,,,202.0,0.0003818870000031893,,,3.0,,,282,79,0.0001,0.20381363900014549
0.3690000000000282,,0.0,0.040871159910942464,,,,199751.196672,0.7500576281151691,3.2,1681398666.0,,,2.4,1234499.0,296405.0,592.0,,6.699999999999999,6270.95552,2.719744,,7897.66144,421.0,6467.11296,,,5.4,91.60564028369133,,1.4399999999999977,0.04899999999999949,0.0,1351.0,0.0,,,4213.0,302425.0,,2440.962048,31833.001984,283,79,,
,0.0,,,,0.14268027700018138,0.03967447499962873,,,,1681398667.0,0.016493388999151648,0.003042479000214371,,,,,6528.0,,,,0.0,,,,7.188720703125,,,,0.002718216999710421,,,,,,203.0,0.00038807799955975497,,,3.0,,,284,80,0.0001,0.2049969149984463
,0.0,,,,0.14233379200049967,0.039718288000585744,,,,1681398667.0,0.016338928000550368,0.00305532999936986,,,,,6560.0,,,,0.0,,,,7.3223876953125,,,,0.0028363990004436346,,,,,,204.0,0.0003760700001294026,,,3.0,,,285,80,0.0001,0.20465880700157868
0.37000000000000455,,0.0,0.012261304214919725,,0.14202558099987073,0.039804080999601865,199732.514816,0.32070973841051736,3.2,1681398667.0,0.01663778599959187,0.0030718359994352795,2.4,1237781.0,301183.0,595.0,,6.699999999999999,6283.931648,2.719744,,7897.485312,421.0,6467.11296,,,5.4,97.55020194812658,,1.4519999999999982,0.04899999999999949,0.0,1374.0,0.0,,0.0004295509997973568,4238.0,306470.0,,2453.938176,31833.001984,286,80,,
,0.0,,,,,,,,,1681398667.0,,,,,,,6592.0,,,,0.0,,,,7.2591552734375,,,,0.0027673699996739742,,,,,,205.0,,,,3.0,,,287,80,0.0001,0.20473620499797107
