03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_4_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
10443,1007.9109824737773,4,10240,49,22.15,109,1,10.0,1007.9109824737773,1683049560,0,2272.0,1.0,251.04,0.0,252.68,2272.0,1.0,0.0,1.0,2272.0,0.0,253.11,252.33,2272.0,1.0,0.0,,,,,,,
11656,1006.0390310764351,4,11520,50,20.99,110,1,10.0,1006.0390310764351,1683049561,0,2560.0,1.0,250.88,0.0,252.3,2560.0,1.0,0.0,1.0,2560.0,0.0,252.49,252.23,2560.0,1.0,0.0,,,,,,,
12864,1004.5568008473075,4,12672,51,19.81,112,1,10.0,1004.5568008473075,1683049563,0,2880.0,1.0,250.86,0.0,250.19,2880.0,1.0,0.0,1.0,2880.0,0.0,252.55,252.44,2880.0,1.0,0.0,,,,,,,
14063,1005.0727270509092,4,13920,52,18.61,113,1,10.0,1005.0727270509092,1683049564,0,3168.0,1.0,250.91,0.0,248.82,3168.0,1.0,0.0,1.0,3168.0,0.0,252.37,252.47,3168.0,1.0,0.0,,,,,,,
15278,1006.3867937256193,4,15104,53,17.38,114,1,9.93,1006.3867937256193,1683049565,0,3488.0,1.0,250.66,0.0,250.35,3488.0,1.0,0.0,1.0,3456.0,0.0,251.93,252.13,3488.0,1.0,0.0,,,,,,,
16488,1006.7344110333814,4,16320,54,16.17,115,1,9.24,1006.7344110333814,1683049566,0,3776.0,1.0,250.85,0.0,251.29,3776.0,1.0,0.0,1.0,3776.0,0.0,252.13,252.11,3776.0,1.0,0.0,,,,,,,
17699,1006.4278818904354,4,17536,55,14.97,116,1,8.56,1006.4278818904354,1683049567,0,4064.0,1.0,250.9,0.0,250.97,4096.0,1.0,0.0,1.0,4064.0,0.0,252.7,252.17,4096.0,1.0,0.0,,,,,,,
18906,1004.675405554319,4,18752,56,13.8,118,1,7.88,1004.675405554319,1683049569,0,4384.0,1.0,250.86,0.0,250.64,4384.0,1.0,0.0,1.0,4384.0,0.0,252.67,252.26,4384.0,1.0,0.0,,,,,,,
20102,998.655864862762,4,19936,57,12.68,119,1,7.25,998.655864862762,1683049570,0,4672.0,1.0,250.66,0.0,249.12,4704.0,1.0,0.0,1.0,4672.0,0.0,252.73,252.17,4704.0,1.0,0.0,,,,,,,
21310,1003.164063984073,4,21152,58,11.42,120,1,6.53,1003.164063984073,1683049571,0,4992.0,1.0,250.64,0.0,243.34,4992.0,1.0,0.0,1.0,4960.0,0.0,252.57,252.09,4992.0,1.0,0.0,,,,,,,
22532,1004.1200939943822,4,22368,59,10.19,121,1,5.83,1004.1200939943822,1683049572,0,5280.0,1.0,250.68,0.0,247.71,5312.0,1.0,0.0,1.0,5248.0,0.0,252.76,252.01,5312.0,1.0,0.0,,,,,,,
23738,1006.0165699579959,4,23584,60,8.98,122,1,5.13,1006.0165699579959,1683049573,0,5600.0,1.0,250.4,0.0,249.76,5600.0,1.0,0.0,1.0,5568.0,0.0,252.18,251.78,5600.0,1.0,0.0,,,,,,,
24947,1004.7752228473965,4,24768,61,7.78,124,1,4.45,1004.7752228473965,1683049575,0,5888.0,1.0,250.15,0.0,251.32,5920.0,1.0,0.0,1.0,5856.0,0.0,252.17,252.38,5920.0,1.0,0.0,,,,,,,
26151,1001.631049930365,4,25984,62,6.61,125,1,3.77,1001.631049930365,1683049576,0,6176.0,1.0,249.86,0.0,250.19,6208.0,1.0,0.0,1.0,6176.0,0.0,252.35,252.37,6208.0,1.0,0.0,,,,,,,
27363,1004.7352826523979,4,27200,63,5.38,126,1,3.07,1004.7352826523979,1683049577,0,6496.0,1.0,250.24,0.0,247.05,6528.0,1.0,0.0,1.0,6464.0,0.0,252.62,251.71,6496.0,1.0,0.0,,,,,,,
28575,1004.7217787789447,4,28416,64,4.17,127,1,2.38,1004.7217787789447,1683049578,0,6784.0,1.0,250.3,0.0,249.86,6816.0,1.0,0.0,1.0,6784.0,0.0,252.72,251.86,6816.0,1.0,0.0,,,,,,,
29777,1003.4797325587342,4,29600,65,2.98,128,1,1.7,1003.4797325587342,1683049579,0,7104.0,1.0,250.06,0.0,250.38,7136.0,1.0,0.0,1.0,7072.0,0.0,252.41,251.87,7104.0,1.0,0.0,,,,,,,
30985,1003.5563802752824,4,30816,66,1.78,130,1,1.02,1003.5563802752824,1683049581,0,7392.0,1.0,249.98,0.0,250.01,7424.0,1.0,0.0,1.0,7360.0,0.0,252.07,251.42,7424.0,1.0,0.0,,,,,,,
32187,1003.4401585344967,4,32032,67,0.58,131,1,0.5,1003.4401585344967,1683049582,0,7680.0,1.0,250.02,0.0,249.85,7744.0,1.0,0.0,1.0,7680.0,0.0,252.15,251.53,7712.0,1.0,0.0,,,,,,,
33488,1003.0245579717791,4,32832,68,0.0,132,1,0.5,1003.0245579717791,1683049583,0,8000.0,1.0,250.01,0.0,250.5,8032.0,1.0,0.0,1.0,7968.0,0.0,251.87,251.07,8032.0,1.0,0.0,,,,,,,
34694,1003.0245579717791,4,32832,69,0.0,133,1,0.5,1003.0245579717791,1683049584,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
35902,1003.0245579717791,4,32832,70,0.0,134,1,0.5,1003.0245579717791,1683049585,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
37104,1003.0245579717791,4,32832,71,0.0,136,1,0.5,1003.0245579717791,1683049587,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
38307,1003.0245579717791,4,32832,72,0.0,137,1,0.5,1003.0245579717791,1683049588,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
39522,1003.0245579717791,4,32832,73,0.0,138,1,0.5,1003.0245579717791,1683049589,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
40723,1003.0245579717791,4,32832,74,0.0,139,1,0.5,1003.0245579717791,1683049590,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
41925,1003.0245579717791,4,32832,75,0.0,141,1,0.5,1003.0245579717791,1683049592,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
43133,1003.0245579717791,4,32832,76,0.0,142,1,0.5,1003.0245579717791,1683049593,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
44338,1003.0245579717791,4,32832,77,0.0,143,1,0.5,1003.0245579717791,1683049594,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
186,1011.1516157310928,4,64,78,32.22,144,2,10.0,508.95032322568966,1683049595,0,8192.0,1.0,249.95,0.0,250.87,8224.0,1.0,0.0,1.0,8192.0,0.0,250.99,251.21,8224.0,1.0,0.0,,,,,,,
1343,939.7002997514178,4,1152,79,33.44,145,2,10.0,939.7002997514178,1683049596,0,32.0,2.0,254.46,0.0,254.49,8224.0,1.0,0.0,2.0,32.0,1.0,250.99,251.21,8224.0,1.0,1.0,44.55059625022113,0.0,65664.0,32832.0,0.0,736.9598336147304,2.0
2566,982.8414518515635,4,2432,80,30.73,147,2,10.0,982.8414518515635,1683049598,0,288.0,2.0,234.63,0.0,234.4,288.0,2.0,0.0,2.0,288.0,0.0,236.14,234.53,288.0,2.0,0.0,,,,,,,
3777,997.0616679976117,4,3584,81,29.08,148,2,10.0,997.0616679976117,1683049599,0,608.0,2.0,244.53,0.0,245.97,608.0,2.0,0.0,2.0,608.0,0.0,246.61,245.73,608.0,2.0,0.0,,,,,,,
4990,1002.8512137523884,4,4864,82,27.7,149,2,10.0,1002.8512137523884,1683049600,0,896.0,2.0,247.71,0.0,249.43,896.0,2.0,0.0,2.0,896.0,0.0,250.23,249.69,896.0,2.0,0.0,,,,,,,
6197,1005.5418908897534,4,6016,83,26.42,150,2,10.0,1005.5418908897534,1683049601,0,1216.0,2.0,249.52,0.0,250.84,1216.0,2.0,0.0,2.0,1216.0,0.0,251.79,250.7,1216.0,2.0,0.0,,,,,,,
7412,1005.9410419119879,4,7232,84,25.21,151,2,10.0,1005.9410419119879,1683049602,0,1504.0,2.0,250.32,0.0,251.8,1504.0,2.0,0.0,2.0,1504.0,0.0,252.08,251.34,1504.0,2.0,0.0,,,,,,,
8624,1005.5090928928944,4,8448,85,24.01,153,2,10.0,1005.5090928928944,1683049604,0,1792.0,2.0,250.35,0.0,251.69,1824.0,2.0,0.0,2.0,1824.0,0.0,252.19,251.71,1792.0,2.0,0.0,,,,,,,
9824,1005.601358111468,4,9664,86,22.82,154,2,10.0,1005.601358111468,1683049605,0,2112.0,2.0,249.93,0.0,251.6,2112.0,2.0,0.0,2.0,2112.0,0.0,252.29,251.69,2112.0,2.0,0.0,,,,,,,
11013,995.9317504934147,4,10848,87,21.84,155,2,10.0,995.9317504934147,1683049606,0,2400.0,2.0,250.31,0.0,251.49,2432.0,2.0,0.0,2.0,2432.0,0.0,251.94,251.86,2400.0,2.0,0.0,,,,,,,
12213,1001.1510465911297,4,12032,88,20.53,156,2,10.0,1001.1510465911297,1683049607,0,2688.0,2.0,240.94,0.0,251.12,2720.0,2.0,0.0,2.0,2720.0,0.0,252.04,251.83,2720.0,2.0,0.0,,,,,,,
13418,1003.4316651275772,4,13280,89,19.28,157,2,10.0,1003.4316651275772,1683049608,0,2976.0,2.0,245.84,0.0,251.63,3040.0,2.0,0.0,2.0,3008.0,0.0,252.33,251.35,3008.0,2.0,0.0,,,,,,,
14620,1004.2199221852263,4,14432,90,18.07,159,2,10.0,1004.2199221852263,1683049610,0,3296.0,2.0,248.25,0.0,251.5,3328.0,2.0,0.0,2.0,3328.0,0.0,252.36,251.33,3328.0,2.0,0.0,,,,,,,
15824,1004.2058303049582,4,15648,91,16.87,160,2,9.64,1004.2058303049582,1683049611,0,3584.0,2.0,249.09,0.0,251.41,3616.0,2.0,0.0,2.0,3616.0,0.0,252.26,251.46,3616.0,2.0,0.0,,,,,,,
16998,991.085014061894,4,16864,92,15.91,161,2,9.09,991.085014061894,1683049612,0,3872.0,2.0,249.68,0.0,251.17,3936.0,2.0,0.0,2.0,3936.0,0.0,251.91,251.45,3904.0,2.0,0.0,,,,,,,
18205,998.7406488545398,4,18016,93,14.58,162,2,8.33,998.7406488545398,1683049613,0,4192.0,2.0,249.34,0.0,245.03,4224.0,2.0,0.0,2.0,4224.0,0.0,245.4,251.32,4224.0,2.0,0.0,,,,,,,
19416,1001.1031630142808,4,19264,94,13.34,163,2,7.62,1001.1031630142808,1683049614,0,4480.0,2.0,249.34,0.0,248.75,4512.0,2.0,0.0,2.0,4512.0,0.0,249.53,251.12,4512.0,2.0,0.0,,,,,,,
20616,1002.2913296722222,4,20448,95,12.12,165,2,6.93,1002.2913296722222,1683049616,0,4800.0,2.0,249.43,0.0,249.8,4832.0,2.0,0.0,2.0,4800.0,0.0,251.03,250.85,4832.0,2.0,0.0,,,,,,,
21811,997.8143927353361,4,21632,96,10.98,166,2,6.27,997.8143927353361,1683049617,0,5088.0,2.0,249.25,0.0,250.1,5120.0,2.0,0.0,2.0,5120.0,0.0,251.96,250.98,5120.0,2.0,0.0,,,,,,,
23019,1001.7740911106614,4,22880,97,9.73,167,2,5.56,1001.7740911106614,1683049618,0,5376.0,2.0,249.54,0.0,250.63,5440.0,2.0,0.0,2.0,5408.0,0.0,252.03,245.62,5408.0,2.0,0.0,,,,,,,
24234,1002.5316029600906,4,24064,98,8.51,168,2,4.86,1002.5316029600906,1683049619,0,5696.0,2.0,249.67,0.0,251.05,5728.0,2.0,0.0,2.0,5728.0,0.0,252.23,248.82,5728.0,2.0,0.0,,,,,,,
25440,1001.8435100991283,4,25280,99,7.31,169,2,4.18,1001.8435100991283,1683049620,0,5984.0,2.0,249.56,0.0,250.94,6048.0,2.0,0.0,2.0,6016.0,0.0,251.97,250.06,6016.0,2.0,0.0,,,,,,,
26638,1002.058281180457,4,26496,100,6.12,171,2,3.5,1002.058281180457,1683049622,0,6272.0,2.0,249.51,0.0,250.15,6336.0,2.0,0.0,2.0,6336.0,0.0,251.67,250.51,6336.0,2.0,0.0,,,,,,,
27835,1001.4912143557186,4,27648,101,4.93,172,2,2.81,1001.4912143557186,1683049623,0,6592.0,2.0,249.38,0.0,250.53,6656.0,2.0,0.0,2.0,6624.0,0.0,251.52,250.63,6624.0,2.0,0.0,,,,,,,
29035,997.5786033790814,4,28832,102,3.74,173,2,2.14,997.5786033790814,1683049624,0,6880.0,2.0,249.39,0.0,250.65,6944.0,2.0,0.0,2.0,6912.0,0.0,251.12,250.33,6912.0,2.0,0.0,,,,,,,
30234,997.3812044860485,4,30080,103,2.54,174,2,1.45,997.3812044860485,1683049625,0,7168.0,2.0,249.05,0.0,247.04,7232.0,2.0,0.0,2.0,7200.0,0.0,251.5,249.98,7232.0,2.0,0.0,,,,,,,
31436,997.7790594621083,4,31232,104,1.33,175,2,0.76,997.7790594621083,1683049626,0,7488.0,2.0,249.26,0.0,246.46,7552.0,2.0,0.0,2.0,7520.0,0.0,251.7,249.97,7520.0,2.0,0.0,,,,,,,
32626,995.6545005253251,4,32480,105,0.14,177,2,0.5,995.6545005253251,1683049628,0,7776.0,2.0,249.21,0.0,247.07,7840.0,2.0,0.0,2.0,7808.0,0.0,251.66,249.83,7808.0,2.0,0.0,,,,,,,
33828,996.883122446827,4,32832,106,0.0,178,2,0.5,996.883122446827,1683049629,0,8096.0,2.0,248.39,0.0,246.18,8160.0,2.0,0.0,2.0,8096.0,0.0,251.45,249.63,8128.0,2.0,0.0,,,,,,,
35031,996.883122446827,4,32832,107,0.0,179,2,0.5,996.883122446827,1683049630,0,8160.0,2.0,248.62,0.0,247.47,8256.0,2.0,0.0,2.0,8192.0,0.0,251.38,249.41,8224.0,2.0,0.0,,,,,,,
