_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.599808,1680697398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1680697398,2.8666666666666667,0.0,0.0,1203.769344,0.0,14.0,0.21931001327372607,177.881088,0.0,394.05568,0.0,0.0,0.0,1.1,4.0,0.24589304358304243,208128.602112,2.719744,135.0,0.0,2481.016832,0.0,12.0,1.4,3.4333333333333336,9963.384832,46.0,,,,,,,,,,,,,,
2,2,,,1680697399,2.9000000000000004,0.0,0.007999999999995566,1723.764736,0.012254394887435443,3452.0,0.511980002103707,182.960128,3.0,787.116032,0.0,0.0,0.0,1.5333333333333334,1673.0,1.3195893027823287,207608.60672,2.719744,161.0,0.0,2895.589376,0.0,3651.0,1.6,3.5000000000000004,10511.917056,48.0,,,,,,,,,,,,,,
3,3,,,1680697400,2.9000000000000004,0.0,0.02400000000000091,2135.293952,0.7926700606220556,8154.0,0.08470320577911462,184.795136,77.0,1195.421696,0.0,0.0,0.0,1.5333333333333334,4868.0,0.07645154621169123,207197.06112,2.719744,225.0,0.022999999999996135,3538.857984,0.0,13224.0,1.8,3.5000000000000004,13097.529344,54.0,,,,,,,,,,,,,,
4,4,,,1680697401,2.9000000000000004,0.0,0.028000000000005798,2660.78208,0.004086653210376605,11215.0,0.12903288251546835,354.603008,78.0,1812.250624,0.0,0.0,0.0,1.5333333333333334,6886.0,0.12722900822643698,206661.169152,2.719744,263.0,0.022999999999996135,3999.25248,0.0,18398.0,2.1,3.5000000000000004,14231.04,60.0,,,,,,,,,,,,,,
5,5,,,1680697402,2.9000000000000004,0.0,0.031999999999996476,2525.782016,0.004088540956083347,13619.0,0.1084261895407172,927.768576,79.0,2311.68,0.0,0.0,0.0,1.5333333333333334,7759.0,0.10646975883216278,206338.39616,2.719744,567.0,0.022999999999996135,3956.28544,0.0,20784.0,2.2,3.5000000000000004,16539.082752,67.0,,,,,,,,,,,,,,
6,6,,,1680697403,2.9000000000000004,0.0,0.036000000000001364,5374.509056,0.004077829982424034,19206.0,0.2736207991213228,1611.517952,80.0,5255.442432,0.0,0.0,0.0,1.5333333333333334,10914.0,0.21470730613784955,202802.294784,2.719744,642.0,0.022999999999996135,6224.756736,0.0,958343.0,3.9,3.5000000000000004,22135.672832,296.0,,,,,,,,,,,,,,
7,7,,,1680697404,2.8666666666666667,0.0,0.04000000000000625,5773.758464,0.004080046757421124,23799.0,0.4215835809242888,2045.485056,81.0,5774.815232,0.0,0.0,0.0,1.4333333333333333,14466.0,5.150692459252036,201963.712512,2.719744,657.0,0.022999999999996135,6335.504384,0.0,982292.0,4.3,3.4333333333333336,22881.222656,418.0,,,,,,,,,,,,,,
8,8,,,1680697405,2.8666666666666667,0.0,0.04800000000000182,6755.229696,0.2614232993523332,27993.0,0.6742851078695326,2190.19264,111.0,5919.60064,0.0,0.0,0.0,1.4333333333333333,22390.0,235.63671668068895,200880.324608,2.719744,662.0,0.04099999999999682,6335.778816,0.0,988794.0,4.8,3.4333333333333336,23061.344256,437.0,0.002801085999863062,,,,,,,,,,,,,
9,9,,,1680697406,2.8666666666666667,0.0,0.0519999999999925,7589.666816,0.00408648018200022,29174.0,0.14497426968716853,2453.786624,112.0,6292.31616,0.0,0.0,0.0,1.4333333333333333,22928.0,0.14032110963627922,200045.69088,2.719744,670.0,0.04099999999999682,6467.1744,0.0,990412.0,5.2,3.4333333333333336,31766.355968,451.0,,0.0002699710000797495,1.4298404999999548,0.039375327000016114,0.1904914040001131,,,,,,,,,
10,9,,,1680697406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.1795654296875,2.645637244999989,0.0,0.0001,0.9828589569999622,0.0,0.0
11,9,,,1680697406,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003012699999999313,0.00038197499998204876,0.01687056399987341,0.03971031900005073,0.141620544000034,1.0,64.0,7.2235107421875,0.20429334799996468,0.0,0.0001,0.0026972460000251886,0.0,1.0
12,10,,,1680697407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031063680000897875,0.000335589999849617,0.01690608500007329,0.039677151999967464,0.14229825000006713,1.0,96.0,7.1915283203125,0.2048837940001249,0.0,0.0001,0.002560349000077622,0.0,2.0
13,10,,,1680697407,2.8666666666666667,0.0,0.06799999999999784,7602.122752,0.0163483783997084,31836.0,0.6197376490537554,2451.955712,116.0,6290.579456,0.0,0.0,0.0,1.4333333333333333,25916.0,76.13174797139744,200033.603584,2.719744,690.0,0.04200000000000159,6467.436544,0.0,993389.0,5.2,3.4333333333333336,31766.618112,490.0,0.003061784000010448,0.0003755340001134755,0.01680815400004576,0.04001274500001273,0.14343795199988563,,,,,,,,,
14,10,,,1680697407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,128.0,7.15283203125,0.2064809390001301,0.0,0.0001,0.0027847700000620534,0.0,3.0
15,10,,,1680697407,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030223779999687395,0.0004000270000688033,0.016714229999934105,0.03997520500001883,0.14224279299992304,1.0,160.0,7.035400390625,0.204927090999945,0.0,0.0001,0.0025724580000314745,0.0,4.0
16,11,,,1680697408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00309311399996659,0.0004073509999216185,0.01670649399989088,0.03986344600002667,0.14223746700008633,1.0,192.0,7.1494140625,0.20491533299991715,0.0,0.0001,0.0026074610000250686,0.0,5.0
17,11,,,1680697408,2.8666666666666667,0.0,0.08400000000000318,7609.188352,0.016347219468346857,34594.0,0.5968730617973309,2452.013056,120.0,6290.6368,0.0,0.0,0.0,1.4333333333333333,29364.0,91.14670790572733,200026.120192,2.719744,727.0,0.04400000000001114,6467.436544,0.0,996646.0,5.2,3.4333333333333336,31766.618112,521.0,0.003030674999990879,0.00037380100002337713,0.017178215000058117,,0.14188545499996508,,,,,,,,,
18,11,,,1680697408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.03994781400001557,,1.0,224.0,7.2816162109375,0.2051300400000855,0.0,0.0001,0.0027140800000324816,0.0,6.0
19,11,,,1680697408,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0031084089998785203,0.0003882040000462439,0.016789491000054113,0.04001704300003439,0.14362831100015683,1.0,256.0,7.1248779296875,0.20631778400024814,0.0,0.0001,0.002386326000078043,0.0,7.0
20,12,,,1680697409,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0027724070000658685,0.0003790220000610134,0.016782682999973986,0.040173732999846834,0.1443928109999888,1.0,288.0,7.3597412109375,0.20714901999986068,0.0,0.0001,0.002648363999924186,0.0,8.0
21,12,,,1680697409,2.9000000000000004,0.0,0.1039999999999992,7616.561152,0.016346087933109328,37745.0,0.7491504683947247,2451.955712,124.0,6290.579456,0.0,0.0,0.0,1.5666666666666667,33907.0,84.50674447059747,200018.694144,2.719744,768.0,0.045000000000015916,6467.436544,0.0,1000689.0,5.2,3.4333333333333336,31766.622208,559.0,0.003072623999969437,0.0003863659999296942,0.016849527999966085,,0.14445066999996925,,,,,,,,,
22,12,,,1680697409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.039964910999970016,,1.0,320.0,6.9808349609375,0.20759925999982443,0.0,0.0001,0.0028751610000199435,0.0,9.0
23,12,,,1680697409,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0030823479999071424,0.0003844810000828147,0.016770081999993636,0.03993660000014643,0.14564223100001072,1.0,352.0,7.1771240234375,0.2082172900002206,0.0,0.0001,0.002401548000079856,0.0,10.0
24,13,,,1680697410,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.003038717999970686,0.0003878500001519569,0.016676550000056523,0.04010862099994483,0.14402385400012463,1.0,384.0,7.3497314453125,0.20699000400031764,0.0,0.0001,0.0027544110000690125,0.0,11.0
