_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683047966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683047966,2.166666666666667,0.0,0.0,1205.825536,0.0,19.0,0.0,177.856512,0.0,394.358784,0.0,0.0,0.0,0.33333333333333337,8.0,0.0,208130.4576,2.711552,123.0,0.0,2481.446912,0.0,27.0,1.4,1.3333333333333335,9975.296,124.0,,,,,,,,,,,,,,
2,2,,,1683047967,2.166666666666667,0.0,0.012000000000000455,1582.395392,0.563670267688045,3524.0,0.5229283058224702,181.997568,68.0,642.793472,0.0,0.0,0.0,0.33333333333333337,1881.0,0.5233989883511792,207753.883648,2.711552,143.0,0.015999999999991132,2742.882304,0.0,3605.0,1.6,1.3333333333333335,10370.691072,144.0,,,,,,,,,,,,,,
3,3,,,1683047968,2.166666666666667,0.0,0.015999999999991132,2690.936832,0.004085768781098057,5116.0,0.19020370892617663,441.786368,69.0,1929.957376,0.0,0.0,0.0,0.33333333333333337,2823.0,0.16881726296431754,206634.930176,2.711552,176.0,0.015999999999991132,3783.139328,0.0,5404.0,2.1,1.3333333333333335,12287.811584,146.0,,,,,,,,,,,,,,
4,4,,,1683047969,2.166666666666667,0.0,0.020000000000010232,3511.066624,0.004079047025183952,13680.0,0.43337484531319154,894.644224,70.0,3038.769152,0.0,0.0,0.0,0.33333333333333337,6256.0,0.4272005065572835,205391.773696,2.711552,686.0,0.015999999999991132,4725.059584,0.0,866078.0,2.7,1.3333333333333335,16845.467648,591.0,,,,,,,,,,,,,,
5,5,,,1683047970,2.1333333333333333,0.0,0.02400000000000091,3797.028864,0.004076349606145838,20528.0,0.8864069995032838,944.689152,71.0,3089.375232,0.0,0.0,0.0,0.3,12997.0,63.51759203268488,205026.746368,2.711552,718.0,0.016999999999995907,4802.035712,0.0,941862.0,2.9,1.3,17577.762816,615.0,,,,,,,,,,,,,,
6,6,,,1683047971,2.1333333333333333,0.0,0.036000000000001364,4736.536576,0.2042874189379442,28871.0,1.4037657872093698,1060.868096,74.0,3253.805056,0.0,0.0,0.0,0.3,29997.0,580.8933026656584,203829.006336,2.711552,740.0,0.018999999999977035,4850.540544,0.0,955804.0,3.4,1.3,18089.541632,643.0,0.00286779900034162,,,,,,,,,,,,,
7,7,,,1683047972,2.1333333333333333,0.0,0.04400000000001114,5846.953984,0.3427249040002473,31100.0,0.4853755389384241,1377.357824,126.0,4668.821504,0.0,0.0,0.0,0.3,31146.0,0.5074572611191529,202718.396416,2.711552,749.0,0.0549999999999784,5971.357696,0.0,958130.0,4.0,1.3,23488.950272,649.0,,0.00021452400051202858,1.3789907259997563,0.004346632999840949,0.13896553399990808,,,,,,,,,
8,7,,,1683047972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.12744140625,2.911351514000671,0.0,0.0001,1.3859662980003122,0.0,0.0
9,7,,,1683047972,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0023901750000732136,0.00031505799961450975,0.05492994699943665,0.0041707469999892055,0.04585115899953962,1.0,64.0,7.1097412109375,0.10994668599778379,0.0,0.0001,0.002289599999130587,0.0,1.0
