_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,80.0,540929.032192,1681396473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681396473,0.3375,0.0,0.0,7062.806528,0.0,16.0,0.0,106.426368,0.0,321.47456,0.0,0.0,0.0,0.1625,18.0,0.0,530359.382016,2.854912,3508.0,0.0,4775.514112,0.0,53.0,2.0,0.11249999999999999,42402.029568,90.0,,,,,,,,,,,,,,
2,2,,,1681396474,0.3375,0.0,0.003999999999990678,7140.892672,0.1875894408244989,3099.0,0.04678585149691653,106.692608,2.0,321.785856,0.0,0.0,0.0,0.1625,1774.0,0.028235587960406535,530281.324544,2.854912,3509.0,0.0010000000000047748,4775.514112,0.0,2086.0,2.0,0.11249999999999999,42402.029568,90.0,,,,,,,,,,,,,,
3,3,,,1681396475,0.3375,0.0,0.003999999999990678,7142.309888,0.0,4261.0,0.023497618626254477,106.692608,2.0,321.794048,0.0,0.0,0.0,0.1625,3472.0,0.03373199529881479,530279.907328,2.854912,3509.0,0.0010000000000047748,4775.522304,0.0,2714.0,2.0,0.11249999999999999,42402.029568,90.0,,,,,,,,,,,,,,
4,4,,,1681396476,0.3375,0.0,0.003999999999990678,7134.39232,0.0,5404.0,35.47153897251828,106.692608,2.0,321.794048,0.0,0.0,0.0,0.1625,5056.0,0.2554552995324126,530287.824896,2.854912,3509.0,0.0010000000000047748,4775.5264,0.0,3535.0,2.0,0.11249999999999999,42402.029568,90.0,,,,,,,,,,,,,,
5,5,,,1681396477,0.3375,0.0,0.003999999999990678,7199.268864,0.0,6967.0,2.406348227977971,107.134976,2.0,387.649536,0.0,0.0,0.0,0.1625,7349.0,0.10861938715256086,530222.948352,2.854912,3543.0,0.0010000000000047748,4856.307712,0.0,4582.0,2.0,0.11249999999999999,42549.788672,91.0,,,,,,,,,,,,,,
6,6,,,1681396478,0.3375,0.0,0.003999999999990678,7745.630208,0.0,7893.0,0.05086765968011925,107.134976,2.0,932.626432,0.0,0.0,0.0,0.25,8981.0,0.017537823451413803,529676.587008,2.854912,3543.0,0.0010000000000047748,5419.073536,0.0,5476.0,2.1,0.13749999999999998,43112.554496,97.0,,,,,,,,,,,,,,
7,7,,,1681396479,0.3375,0.0,0.007999999999981355,7938.953216,0.012246972404307237,17110.0,35.04977457331021,107.524096,3.0,1116.99968,0.0,0.0,0.0,0.25,24607.0,0.024031494041132164,529483.259904,2.854912,3576.0,0.0010000000000047748,5909.680128,0.0,26662.0,2.1,0.13749999999999998,46215.294976,101.0,,,,,,,,,,,,,,
8,8,,,1681396480,0.3375,0.0,0.007999999999981355,8031.850496,0.0,24260.0,0.4103178730864903,198.324224,3.0,1210.003456,0.0,0.0,0.0,0.25,37281.0,0.07803845828405638,529390.362624,2.854912,3608.0,0.0010000000000047748,5922.111488,0.0,40988.0,2.1,0.13749999999999998,46395.465728,105.0,,,,,,,,,,,,,,
9,9,,,1681396481,0.3375,0.0,0.012000000000000455,8841.240576,0.008164209829401968,25652.0,0.20809167627968383,306.221056,4.0,2106.802176,0.0,0.0,0.0,0.25,38793.0,0.0846159754376683,528570.486784,2.854912,3620.0,0.0010000000000047748,6711.074816,0.0,42129.0,2.3,0.13749999999999998,47889.104896,106.0,,,,,,,,,,,,,,
10,10,,,1681396482,0.3375,0.0,0.015999999999991132,8527.978496,0.09799843713156035,29511.0,1.9744196840484958,514.576384,6.0,2007.535616,0.0,0.0,0.0,0.25,42881.0,0.11930799312598071,528715.53024,2.854912,3827.0,0.0020000000000024443,6445.95712,0.0,44954.0,2.3,0.13749999999999998,49545.273344,107.0,,,,,,,,,,,,,,
11,11,,,1681396483,0.6,0.0,0.015999999999991132,11095.056384,0.0,37553.0,0.12304497370253153,1201.455104,6.0,5100.9536,0.0,0.0,0.0,4.237500000000001,52693.0,0.07044334694189787,525453.98784,2.854912,4142.0,0.0020000000000024443,8852.3776,0.0,436919.0,2.9,0.9625,55289.270272,115.0,,,,,,,,,,,,,,
