_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683051738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683051738,2.1333333333333333,0.0,0.0,1296.40448,0.0,18.0,0.2143223433114778,178.384896,0.0,394.788864,0.0,0.0,0.0,0.26666666666666666,4.0,0.24030081489523855,208028.34432,2.711552,128.0,0.0,2481.434624,0.0,17.0,1.4,1.4333333333333333,9975.287808,88.0,,,,,,,,,,,,,,
2,2,,,1683051739,2.1333333333333333,0.0,0.007999999999981355,1811.689472,0.012254796989192991,3521.0,0.5447400873329233,182.59968,3.0,779.18208,0.0,0.0,0.0,0.26666666666666666,1643.0,0.5399371004907841,207513.04704,2.711552,146.0,0.0009999999999763531,2882.830336,0.0,3635.0,1.7,1.4333333333333333,10510.6432,132.0,,,,,,,,,,,,,,
3,3,,,1683051740,2.166666666666667,0.0,0.016000000000019554,2250.293248,0.22060732774786376,4388.0,0.00785945514872655,309.67808,6.0,1266.651136,0.0,0.0,0.0,0.5,1901.0,0.00854566150718575,207063.953408,2.711552,181.0,0.002999999999985903,3249.23392,0.0,4750.0,1.9,1.4666666666666666,11552.58368,195.0,,,,,,,,,,,,,,
4,4,,,1683051741,2.166666666666667,0.0,0.02800000000002001,2687.909888,0.6333884586583551,6316.0,0.15932082176703233,461.221888,115.0,1837.3632,0.0,0.0,0.0,0.5,2808.0,0.19173249656487792,206625.73056,2.711552,214.0,0.02600000000001046,3947.593728,0.0,6500.0,2.1,1.4666666666666666,14665.207808,232.0,,,,,,,,,,,,,,
5,5,,,1683051742,2.166666666666667,0.0,0.031999999999982265,4534.042624,0.003474780185443059,14470.0,0.4381412769173315,1477.85728,116.0,4201.119744,0.0,0.0,0.0,0.5,6537.0,0.42458827687615286,203764.158464,2.711552,555.0,0.026999999999986812,5312.598016,0.0,669106.0,3.5,1.4666666666666666,19460.493312,605.0,,,,,,,,,,,,,,
6,6,,,1683051743,2.166666666666667,0.0,0.036000000000001364,4869.787648,0.004084646787380052,24072.0,1.3331265961716963,1477.910528,117.0,4201.2672,0.0,0.0,0.0,0.5,21040.0,241.05076330973932,203350.007808,2.711552,616.0,0.026999999999986812,5380.788224,0.0,687141.0,3.7,1.4666666666666666,20141.645824,618.0,,,,,,,,,,,,,,
7,7,,,1683051744,2.166666666666667,0.0,0.04399999999998272,5555.26144,0.004085443298147876,29442.0,0.8391436691339733,1586.25792,118.0,4309.843968,0.0,0.0,0.0,0.5,29584.0,400.3924656522542,202466.320384,2.711552,646.0,0.026999999999986812,5389.586432,0.0,695667.0,4.1,1.4666666666666666,20580.032512,669.0,0.0027909729979000986,,,,,,,,,,,,,
8,8,,,1683051745,2.166666666666667,0.0,0.055999999999983174,6649.061376,0.09805931368721658,31654.0,0.5314259386930275,1879.22432,121.0,5358.432256,0.0,0.0,0.0,0.7333333333333333,31022.0,3.8198204444372106,201372.295168,2.711552,654.0,0.028999999999996362,6167.617536,0.0,698033.0,4.6,1.5000000000000002,25882.456064,681.0,,0.00021720199947594665,1.4475175279985706,,,,,,,,,,,
9,8,,,1683051745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.003127830001176335,32.0,6.9857177734375,0.1394975830007752,3.3010781739976665,0.0,0.0001,1.7079270579997683,0.0,0.0
