_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,80.0,540929.032192,1681405999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681405999,2.4125,0.0,0.0,7510.87616,0.0,18.0,0.0,106.729472,0.0,321.814528,0.0,0.0,0.0,2.7125,21.0,0.0,529911.287808,2.854912,3503.0,0.0,4775.510016,0.0,56.0,2.0,4.0625,42402.025472,85.0,,,,,,,,,,,,,,
2,2,,,1681406000,2.4125,0.0,0.0,7588.589568,0.0,3339.0,0.0784130668707878,106.98752,0.0,322.121728,0.0,0.0,0.0,2.7125,2195.0,0.0948201055809358,529833.623552,2.854912,3504.0,0.0,4775.510016,0.0,2320.0,2.1,4.0625,42402.025472,85.0,,,,,,,,,,,,,,
3,3,,,1681406001,2.4,0.0,0.0,7587.749888,0.0,4212.0,0.007688211890426866,106.98752,0.0,322.12992,0.0,0.0,0.0,2.5,3851.0,0.005839854165687239,529834.463232,2.854912,3504.0,0.0,4775.518208,0.0,2850.0,2.1,3.9875000000000003,42402.025472,85.0,,,,,,,,,,,,,,
4,4,,,1681406002,2.4,0.0,0.0,7588.016128,0.0,5092.0,35.04528524746,106.98752,0.0,322.12992,0.0,0.0,0.0,2.5,5161.0,0.08630470907769673,529834.196992,2.854912,3504.0,0.0,4775.518208,0.0,3492.0,2.1,3.9875000000000003,42402.025472,85.0,,,,,,,,,,,,,,
5,5,,,1681406003,2.4,0.0,0.0,7962.046464,0.0,6292.0,0.09461571940228079,107.429888,0.0,691.87584,0.0,0.0,0.0,2.5,6836.0,0.025266471096039637,529460.166656,2.854912,3537.0,0.0,5162.119168,0.0,4336.0,2.1,3.9875000000000003,42855.604224,85.0,,,,,,,,,,,,,,
6,6,,,1681406004,2.4,0.0,0.0,8393.35936,0.0,10714.0,0.05541669104008941,107.773952,0.0,1117.257728,0.0,0.0,0.0,2.5,13218.0,0.02124731401728081,529028.85376,2.854912,3544.0,0.0,5909.680128,0.0,12324.0,2.2,3.9875000000000003,46215.299072,87.0,,,,,,,,,,,,,,
7,7,,,1681406005,2.4,0.0,0.003999999999990678,8398.80704,0.07734669447013831,21600.0,35.19461445362659,107.819008,2.0,1117.401088,0.0,0.0,0.0,2.5,33398.0,0.1460904772258907,529023.401984,2.854912,3586.0,0.0,5909.680128,0.0,36395.0,2.2,3.9875000000000003,46215.299072,92.0,,,,,,,,,,,,,,
8,8,,,1681406006,2.4250000000000003,0.0,0.003999999999990678,8905.986048,0.0,24250.0,2.3588917255039648,274.960384,2.0,1732.5056,0.0,0.0,0.0,2.9,37692.0,0.12033144427254112,528505.737216,2.854912,3614.0,0.0,6367.776768,0.0,41352.0,2.3,4.05,47478.70208,97.0,,,,,,,,,,,,,,
9,9,,,1681406007,2.4250000000000003,0.0,0.003999999999990678,8793.468928,0.0,25798.0,0.38618832689839,340.586496,2.0,1680.842752,0.0,0.0,0.0,2.9,39373.0,0.10147409218587652,528618.254336,2.854912,3652.0,0.0,6252.498944,0.0,42426.0,2.3,4.05,48906.928128,103.0,,,,,,,,,,,,,,
10,10,,,1681406008,2.4250000000000003,0.0,0.003999999999990678,11381.248,0.0,34183.0,0.14477945692331703,1132.847104,2.0,5041.082368,0.0,0.0,0.0,2.9,49318.0,0.08057879181993537,525238.616064,2.854912,3744.0,0.0,8865.77152,0.0,52422.0,2.9,4.05,52646.965248,377.0,,,,,,,,,,,,,,
11,11,,,1681406009,2.4250000000000003,0.0,0.007999999999981355,12492.824576,0.024471394413391447,43207.0,0.19205902319951199,1899.618304,3.0,6331.92448,0.0,0.0,0.0,2.9,59687.0,0.15381450345784528,523378.72896,2.854912,4126.0,0.0,9385.091072,0.0,1404431.0,3.2,4.05,56535.6544,399.0,,,,,,,,,,,,,,
12,13,,,1681406011,2.4250000000000003,0.0,0.007999999999981355,12585.926656,0.0,50294.0,0.34691298695063294,1921.662976,3.0,6090.088448,0.0,0.0,0.0,2.9,75587.0,0.3593688400526777,523241.910272,2.854912,4163.0,0.0,9197.535232,0.0,1438443.0,3.3,4.05,56957.218816,400.0,,,,,,,,,,,,,,
13,14,,,1681406012,2.4125,0.0,0.007999999999981355,12721.676288,0.0,58166.0,2.128680372403438,1921.667072,3.0,6090.182656,0.0,0.0,0.0,2.6625,87037.0,130.36611919814297,523106.16064,2.854912,4163.0,0.0,9206.059008,0.0,1445318.0,3.3,3.9875000000000003,57032.720384,400.0,,,,,,,,,,,,,,
