_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,30.0,211076.595712,1683053821,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683053821,2.2666666666666666,0.0,0.0,1238.212608,0.0,12.0,0.2204890765786788,178.29888,0.0,394.723328,0.0,0.0,0.0,0.4333333333333333,4.0,0.24721498842592593,208085.213184,2.711552,135.0,0.0,2481.434624,0.0,13.0,1.4,0.9666666666666666,9975.287808,54.0,,,,,,,,,,,,,,
2,2,,,1683053822,2.2666666666666666,0.0,0.007999999999981355,1750.46656,0.012254578459611748,2942.0,0.3178770634285072,183.271424,3.0,796.606464,0.0,0.0,0.0,0.4333333333333333,1098.0,0.8988605645527437,207572.942848,2.711552,157.0,0.0009999999999763531,2895.982592,0.0,2837.0,1.7,0.9666666666666666,10523.795456,57.0,,,,,,,,,,,,,,
3,3,,,1683053823,2.2666666666666666,0.0,0.012000000000000455,2165.256192,0.0040860826610691296,7453.0,0.009345317938204485,185.237504,4.0,1196.023808,0.0,0.0,0.0,0.4333333333333333,3845.0,0.012681221331202593,207158.157312,2.711552,208.0,0.0009999999999763531,3538.989056,0.0,13487.0,1.9,0.9666666666666666,13109.1456,71.0,,,,,,,,,,,,,,
4,4,,,1683053824,2.2666666666666666,0.0,0.01599999999996271,2749.472768,0.0040865910034988805,10595.0,0.0779644939366781,360.20224,5.0,1878.925312,0.0,0.0,0.0,0.4333333333333333,5857.0,0.07062140045572497,206563.454976,2.711552,271.0,0.0009999999999763531,4057.690112,0.0,19763.0,2.1,0.9666666666666666,14303.391744,81.0,,,,,,,,,,,,,,
5,5,,,1683053825,2.3,0.0,0.01999999999998181,2580.176896,0.004085882471987846,12271.0,0.002888846526512656,1060.1472,6.0,2499.9936,0.0,0.0,0.0,0.6666666666666667,6555.0,0.002386091576459858,206141.329408,2.711552,288.0,0.0019999999999527063,4012.036096,0.0,21766.0,2.3,1.0,16770.187264,413.0,,,,,,,,,,,,,,
6,6,,,1683053826,2.3,0.0,0.031999999999982265,5595.160576,0.7502480608588182,17477.0,0.0585892386086605,1735.524352,109.0,5602.57024,0.0,0.0,0.0,0.6666666666666667,9128.0,0.010233406531327068,202451.181568,2.711552,301.0,0.043000000000006366,6447.726592,0.0,970545.0,4.1,1.0,22496.612352,729.0,,,,,,,,,,,,,,
7,7,,,1683053827,2.3,0.0,0.036000000000001364,5735.825408,0.004080029308784237,19547.0,0.004478469682945704,2045.816832,110.0,5799.927808,0.0,0.0,0.0,0.6666666666666667,10381.0,0.003020178216318959,201996.095488,2.711552,309.0,0.043000000000006366,6343.241728,0.0,989270.0,4.3,1.0,22768.861184,791.0,,,,,,,,,,,,,,
8,8,,,1683053828,2.3,0.0,0.03999999999996362,5736.689664,0.004086802920907053,20155.0,0.05182736593502802,2045.820928,111.0,5800.034304,0.0,0.0,0.0,0.6666666666666667,10555.0,0.010065348588597114,201992.486912,2.711552,309.0,0.043000000000006366,6351.765504,0.0,989653.0,4.3,1.0,22844.362752,791.0,,,,,,,,,,,,,,
9,9,,,1683053829,2.3,0.0,0.04399999999998272,5736.685568,0.004087663490334472,20704.0,0.0038481519785167617,2045.820928,112.0,5800.034304,0.0,0.0,0.0,0.6666666666666667,10708.0,0.003313242534157709,201992.486912,2.711552,309.0,0.043000000000006366,6351.765504,0.0,989975.0,4.3,1.0,22844.362752,791.0,,,,,,,,,,,,,,
10,10,,,1683053830,2.2666666666666666,0.0,0.04800000000000182,5736.685568,0.004083699158661853,21276.0,0.047600618335154034,2045.820928,113.0,5800.034304,0.0,0.0,0.0,0.6,10887.0,0.010703758607358844,201992.486912,2.711552,309.0,0.04399999999998272,6351.765504,0.0,990311.0,4.3,1.0,22844.362752,791.0,,,,,,,,,,,,,,
11,11,,,1683053831,2.2666666666666666,0.0,0.051999999999964075,5736.685568,0.00408598937388756,21964.0,0.002888922220493783,2045.820928,114.0,5800.034304,0.0,0.0,0.0,0.6,11041.0,0.002386154001261719,201992.486912,2.711552,309.0,0.04399999999998272,6351.765504,0.0,990707.0,4.3,1.0,22844.362752,791.0,,,,,,,,,,,,,,
12,12,,,1683053832,2.2666666666666666,0.0,0.06399999999996453,5736.689664,0.17978571299653062,22546.0,0.046263218066087186,2045.820928,135.0,5800.034304,0.0,0.0,0.0,0.6,11219.0,0.011069015362660122,201992.482816,2.711552,309.0,0.049999999999954525,6351.765504,0.0,991090.0,4.3,1.0,22844.362752,791.0,,,,,,,,,,,,,,
13,13,,,1683053833,2.2666666666666666,0.0,0.06799999999998363,5736.689664,0.00408514020166673,23150.0,0.002888321829187467,2045.820928,136.0,5800.034304,0.0,0.0,0.0,0.6,11338.0,0.0023856580979425765,201992.482816,2.711552,309.0,0.049999999999954525,6351.765504,0.0,991426.0,4.3,1.0,22844.362752,791.0,,,,,,,,,,,,,,
