_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.169152,1696169849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1696169849,3.75,0.0,0.0,1068.711936,2.7549501581785387,18.0,0.3694789925013084,243.83488,0.0,549.76512,0.0,0.0,0.0,1.5,19.0,0.13272546258828108,30027.194368,2.654208,101.0,0.0,1110.441984,0.0,24.0,4.8,3.6249999999999996,9347.15392,18.0,,,,,,,,,,,,,,
2,2,,,1696169850,3.875,0.0,0.015999999999991132,1271.054336,0.18382859874355978,4758.0,1.0204082964713819,248.446976,30.0,559.202304,0.0,0.0,0.0,3.375,2215.0,2.3564368928225727,29824.847872,2.654208,154.0,0.032999999999901775,1138.638848,0.0,6110.0,5.5,4.0,10060.488704,18.0,,,,,,,,,,,,,,
3,3,,,1696169851,3.875,0.0,0.01999999999999602,1319.305216,0.00408513048415142,11123.0,1.4640245945941295,248.70912,31.0,602.50112,0.0,0.0,0.0,3.375,5325.0,32.2660041860372,29776.592896,2.654208,397.0,0.033999999999650754,1181.597696,0.0,11374.0,5.6,4.0,10103.43936,19.0,,,,,,,,,,,,,,
4,4,,,1696169852,3.875,0.0,0.027999999999991587,1359.183872,0.0040671903990851755,23212.0,3.4877746413528574,248.725504,32.0,633.933824,0.0,0.0,0.0,3.375,13826.0,1346.4222590475574,29736.656896,2.654208,3640.0,0.03499999999985448,1213.059072,0.0,25413.0,5.8,4.0,10134.89664,19.0,,,,,,,,,,,,,,
5,5,,,1696169853,3.875,0.0,0.031999999999996476,1724.506112,0.004085282024235079,33636.0,2.822937858671913,250.036224,33.0,994.48832,0.0,0.0,0.0,3.375,20875.0,976.6482266882907,29371.379712,2.654208,5981.0,0.03600000000005821,1646.743552,0.0,37095.0,6.9,4.0,10568.58112,21.0,,,,,,,,,,,,,,
6,6,,,1696169854,3.875,0.0,0.04399999999999693,1870.76608,0.21243380655973101,38784.0,1.1530422533071596,252.788736,36.0,1078.112256,0.0,0.0,0.0,3.375,22890.0,0.7240973537146379,29225.115648,2.654208,5986.0,0.03899999999975989,1687.212032,0.0,41768.0,7.4,4.0,10921.398272,23.0,,,,,,,,,,,,,,
7,7,,,1696169855,3.875,0.0,0.04799999999998761,2373.03808,0.004083837977938399,44035.0,1.2324735870837213,462.430208,37.0,1767.825408,0.0,0.0,0.0,4.125,24953.0,0.7379064507784523,28710.273024,2.654208,5997.0,0.03999999999996362,2169.09824,0.0,46805.0,9.0,4.125,11833.20064,27.0,,,,,,,,,,,,,,
8,8,,,1696169856,3.875,0.0,0.0519999999999925,2705.22368,0.004084669125912661,49155.0,1.0079399743421744,613.011456,38.0,2246.795264,0.0,0.0,0.0,4.125,26867.0,0.672502478013073,28295.892992,2.654208,6112.0,0.03999999999996362,2633.535488,0.0,51174.0,10.3,4.125,13185.073152,31.0,,,,,,,,,,,,,,
9,9,,,1696169857,3.875,0.0,0.06399999999999295,3587.244032,0.020411150210190694,54182.0,0.7996705942875373,1114.05056,43.0,3423.37536,0.0,0.0,0.0,4.125,28584.0,0.6948003369807554,26913.83296,2.654208,6522.0,0.04500000000007276,3228.40576,0.0,156534.0,14.7,4.125,15050.887168,36.0,,,,,,,,,,,,,,
