_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.599808,1680692802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1680692802,4.133333333333333,0.0,0.0,1201.618944,0.0,19.0,0.21795025384281813,178.66752,0.0,394.850304,0.0,0.0,0.0,1.866666666666667,4.0,0.24436849919422302,208126.222336,2.719744,128.0,0.0,2481.0496,0.0,16.0,1.4,3.766666666666666,9963.4176,47.0,,,,,,,,,,,,,,
2,1,,,1680692803,4.133333333333333,0.0,0.012000000000000455,1348.788224,0.012258317963292626,2703.0,0.35028782040845463,181.22752,3.0,398.737408,0.0,0.0,0.0,1.866666666666667,1151.0,1.01428802409376,207979.06944,2.719744,159.0,0.0,2499.162112,0.0,2658.0,1.5,3.766666666666666,10115.489792,47.0,,,,,,,,,,,,,,
3,2,,,1680692804,4.133333333333333,0.0,0.020000000000010232,1385.660416,0.24109768568539122,3481.0,0.07871111546517526,183.128064,6.0,422.17472,0.0,0.0,0.0,1.866666666666667,1818.0,0.20785576766273808,207942.180864,2.719744,179.0,0.002000000000066393,2521.178112,0.0,3354.0,1.5,3.766666666666666,10138.263552,48.0,,,,,,,,,,,,,,
4,3,,,1680692805,4.133333333333333,0.0,0.02400000000000091,1410.94912,0.004086873898679048,4086.0,0.1148555243503649,183.84896,7.0,455.827456,0.0,0.0,0.0,1.866666666666667,2239.0,0.25335425280171847,207916.89216,2.719744,200.0,0.0030000000000427463,2695.602176,0.0,3857.0,1.5,3.766666666666666,10312.68352,48.0,,,,,,,,,,,,,,
5,4,,,1680692806,4.133333333333333,0.0,0.027999999999991587,1882.763264,0.004086484070117412,4570.0,0.0040306141735426656,185.749504,8.0,927.338496,0.0,0.0,0.0,2.0,2407.0,0.0037831903365214336,207445.078016,2.719744,200.0,0.0030000000000427463,3024.437248,0.0,4401.0,1.7,3.766666666666666,10641.518592,54.0,,,,,,,,,,,,,,
6,5,,,1680692807,4.133333333333333,0.0,0.036000000000001364,2307.575808,0.6374883310623084,5254.0,0.05876685924972956,329.95328,111.0,1417.662464,0.0,0.0,0.0,2.0,2721.0,0.012826068546541976,207009.857536,2.719744,211.0,0.04800000000000182,3622.199296,0.0,6145.0,1.9,3.766666666666666,12046.60224,60.0,,,,,,,,,,,,,,
7,6,,,1680692808,4.133333333333333,0.0,0.03999999999999204,2726.5024,0.004085871782831306,6947.0,0.005258963890069487,712.019968,112.0,2280.865792,0.0,0.0,0.0,2.0,3414.0,0.002793076316544268,206349.463552,2.719744,307.0,0.04900000000009186,4150.12864,0.0,7987.0,2.2,3.766666666666666,15941.443584,66.0,,,,,,,,,,,,,,
8,7,,,1680692809,4.133333333333333,0.0,0.04800000000000182,4470.726656,0.08984958283438475,11914.0,0.052207521274251815,1461.710848,115.0,4259.26656,0.0,0.0,0.0,2.0,5254.0,0.01548278063993265,203854.987264,2.719744,663.0,0.051000000000044565,5386.170368,0.0,354785.0,3.4,3.766666666666666,19602.845696,90.0,,,,,,,,,,,,,,
9,8,,,1680692810,4.133333333333333,0.0,0.0519999999999925,4468.195328,0.004085704650566754,12468.0,0.002721143130671693,1461.710848,116.0,4259.340288,0.0,0.0,0.0,2.0,5364.0,0.002473766514098642,203850.600448,2.719744,663.0,0.051000000000044565,5386.170368,0.0,355096.0,3.4,3.766666666666666,19602.845696,90.0,,,,,,,,,,,,,,
10,9,,,1680692811,4.1000000000000005,0.0,0.055999999999983174,4468.195328,0.004086809726191792,13076.0,0.05251390861707226,1461.714944,117.0,4259.45088,0.0,0.0,0.0,1.8333333333333333,5550.0,0.011725631783066003,203850.600448,2.719744,663.0,0.051000000000044565,5394.694144,0.0,355463.0,3.4,3.7000000000000006,19678.347264,90.0,,,,,,,,,,,,,,
11,10,,,1680692812,4.1000000000000005,0.0,0.06399999999999295,4468.44928,0.06538094584550358,13532.0,0.002721545711542169,1461.714944,130.0,4259.45088,0.0,0.0,0.0,1.8333333333333333,5665.0,0.003000883227141707,203850.350592,2.719744,663.0,0.055000000000063665,5394.694144,0.0,355719.0,3.4,3.7000000000000006,19678.347264,90.0,,,,,,,,,,,,,,
12,11,,,1680692813,4.1000000000000005,0.0,0.06799999999998363,4468.707328,0.00408731630470013,14066.0,0.0492713207260878,1461.714944,131.0,4259.467264,0.0,0.0,0.0,1.8333333333333333,5816.0,0.013403523636445555,203850.092544,2.719744,663.0,0.055000000000063665,5394.694144,0.0,356038.0,3.4,3.7000000000000006,19678.347264,90.0,,,,,,,,,,,,,,
13,12,,,1680692814,4.1000000000000005,0.0,0.0759999999999934,4468.699136,0.05721975998744448,14666.0,0.004645912408110714,1461.714944,134.0,4259.467264,0.0,0.0,0.0,1.8333333333333333,5946.0,0.003664044245665901,203850.09664,2.719744,663.0,0.05700000000001637,5394.694144,0.0,356374.0,3.4,3.7000000000000006,19678.347264,90.0,,,,,,,,,,,,,,
14,13,,,1680692815,4.1000000000000005,0.0,0.07999999999998408,4468.690944,0.004086745570238598,15106.0,0.04709335710951918,1461.714944,135.0,4259.467264,0.0,0.0,0.0,1.8333333333333333,6082.0,0.01186912238723125,203850.104832,2.719744,663.0,0.05800000000010641,5394.694144,0.0,356668.0,3.4,3.7000000000000006,19678.347264,90.0,,,,,,,,,,,,,,
15,14,,,1680692816,4.1000000000000005,0.0,0.08400000000000318,4468.686848,0.00408682139244693,15596.0,0.0027218869272500256,1461.714944,136.0,4259.467264,0.0,0.0,0.0,1.7000000000000002,6181.0,0.002474442666416135,203850.104832,2.719744,663.0,0.05800000000010641,5394.694144,0.0,356935.0,3.4,3.6333333333333337,19678.347264,90.0,,,,,,,,,,,,,,
16,15,,,1680692817,4.1000000000000005,0.0,0.08799999999999386,4468.686848,0.004086765985587774,16149.0,0.04922477696362067,1461.714944,137.0,4259.475456,0.0,0.0,0.0,1.7000000000000002,6356.0,0.012946746886723821,203850.104832,2.719744,663.0,0.05800000000010641,5394.694144,0.0,357267.0,3.4,3.6333333333333337,19678.347264,90.0,,,,,,,,,,,,,,
17,16,,,1680692818,4.1000000000000005,0.0,0.09600000000000364,4468.686848,0.05313436606260772,16687.0,0.02091527029082716,1461.714944,146.0,4259.475456,0.0,0.0,0.0,1.7000000000000002,6543.0,0.058961903305911056,203850.104832,2.719744,663.0,0.06100000000003547,5394.694144,0.0,357594.0,3.4,3.6333333333333337,19678.347264,90.0,,,,,,,,,,,,,,
18,17,,,1680692819,4.1000000000000005,0.0,0.103999999999985,4468.908032,0.044951110961954976,17169.0,0.06567874503630809,1461.714944,149.0,4259.475456,0.0,0.0,0.0,1.7000000000000002,6735.0,0.02060791344836048,203849.875456,2.719744,663.0,0.06200000000001182,5394.694144,0.0,357899.0,3.4,3.6333333333333337,19678.347264,90.0,,,,,,,,,,,,,,
19,18,,,1680692820,4.1000000000000005,0.0,0.10800000000000409,4469.129216,0.004086699872222475,17980.0,0.07966670205485533,1461.714944,150.0,4259.475456,0.0,0.0,0.0,1.7000000000000002,7023.0,0.031081268144458208,203849.662464,2.719744,663.0,0.06200000000001182,5394.694144,0.0,358418.0,3.4,3.6333333333333337,19678.347264,90.0,,,,,,,,,,,,,,
