_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1683583068.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683583068.0,8.25,0.0,0.0,739.741696,0.0,17.0,0.0,177.68448,0.0,400.863232,0.0,0.0,0.0,13.5,12.0,0.0,30356.189184,2.654208,126.0,0.0,1009.672192,0.0,16.0,3.8,14.124999999999998,8492.683264,34.0,,,,,,,,,,,,,,
2,2,,,1683583069.0,8.25,0.0,0.012000000000000455,1130.156032,0.14278203678416576,2180.0,0.2857712350091999,182.382592,5.0,637.579264,0.0,0.0,0.0,13.5,846.0,0.2633420255502854,29965.770752,2.654208,143.0,0.0029999999997016857,1261.81376,0.0,2227.0,5.0,14.124999999999998,8878.784512,37.0,,,,,,,,,,,,,,
3,3,,,1683583070.0,8.25,0.0,0.015999999999991132,1695.670272,0.004084386537683714,2410.0,0.007586428899993535,183.169024,6.0,1200.017408,0.0,0.0,0.0,13.5,1052.0,0.0034541784521440145,29400.2688,2.654208,149.0,0.0039999999999054126,1845.854208,0.0,3131.0,6.8,14.124999999999998,9663.758336,41.0,,,,,,,,,,,,,,
4,4,,,1683583071.0,8.25,0.0,0.02400000000000091,1695.961088,0.004082012772283104,2878.0,0.056151593654627276,184.348672,7.0,1201.299456,0.0,0.0,0.0,13.5,2125.0,0.05646252822188209,29399.98208,2.654208,150.0,0.005000000000109139,1845.866496,0.0,4673.0,6.8,14.124999999999998,9663.758336,44.0,,,,,,,,,,,,,,
5,5,,,1683583072.0,8.25,0.0,0.036000000000001364,2033.020928,0.020425506710210036,3313.0,0.013372323924845194,314.126336,11.0,1582.882816,0.0,0.0,0.0,13.5,2672.0,0.01801593521966816,29050.339328,2.654208,165.0,0.007999999999810825,2107.936768,0.0,5891.0,7.9,14.124999999999998,10296.97536,45.0,,,,,,,,,,,,,,
6,6,,,1683583073.0,8.25,0.0,0.04400000000001114,2812.755968,0.004086174991515145,3775.0,0.0688265100037072,446.181376,12.0,2490.507264,0.0,0.0,0.0,13.5,2952.0,0.801967707644089,28270.546944,2.654208,169.0,0.009000000000014552,2883.588096,0.0,6580.0,10.4,14.000000000000002,11408.171008,47.0,,,,,,,,,,,,,,
7,7,,,1683583074.0,8.25,0.0,0.0519999999999925,2705.453056,0.15517226905439585,5820.0,0.02386284071808625,1081.352192,15.0,3011.080192,0.0,0.0,0.0,13.5,4266.0,0.036017576431169575,27761.942528,2.654208,512.0,0.011999999999716238,2802.888704,0.0,8922.0,12.0,14.000000000000002,13638.59456,50.0,,,,,,,,,,,,,,
8,8,,,1683583075.0,8.25,0.0009999999999994458,0.060000000000002274,4949.250048,0.004068935874314248,7070.0,0.04723780240926024,1366.331392,16.0,5288.189952,2.0,0.0,0.016275743494941812,13.5,5120.0,0.009997502597902039,25232.891904,2.654208,654.0,0.012999999999919964,4803.497984,0.0,108141.0,20.0,14.000000000000002,18557.976576,53.0,,,,,,,,,,,,,,
9,9,,,1683583076.0,8.25,0.0009999999999994458,0.06800000000001205,5752.000512,0.016299195145294883,8318.0,0.0,2004.115456,19.0,6377.168896,2.0,0.0,0.0,13.5,5726.0,0.0,23790.198784,2.654208,884.0,0.015000000000327418,5284.806656,0.0,238228.0,24.6,14.000000000000002,19677.06112,55.0,,,,,,,,,,,,,,
10,10,,,1683583077.0,8.25,0.0009999999999994458,0.0759999999999934,5775.470592,0.1305784281465327,9110.0,0.04828150132512406,2047.934464,39.0,6187.327488,2.0,0.0,0.0,13.5,6137.0,0.003682082141099648,23724.1344,2.654208,895.0,0.03600000000005821,5037.846528,0.0,243202.0,24.8,14.000000000000002,19607.998464,55.0,,,,,,,,,,,,,,
11,11,,,1683583078.0,8.25,0.0009999999999994458,0.08400000000000318,5777.01888,0.004082904308970638,9441.0,0.0,2047.934464,40.0,6187.347968,2.0,0.0,0.0,12.375,6238.0,0.0,23722.586112,2.654208,895.0,0.03600000000005821,5037.846528,0.0,243411.0,24.8,13.750000000000002,19607.998464,55.0,,,,,,,,,,,,,,
12,12,,,1683583079.0,8.25,0.0009999999999994458,0.09200000000001296,5777.043456,0.13074276656819736,9692.0,0.0,2047.934464,44.0,6187.347968,2.0,0.0,0.0,12.375,6367.0,0.0,23722.553344,2.654208,895.0,0.03899999999975989,5037.879296,0.0,243586.0,24.8,13.750000000000002,19607.998464,55.0,,,,,,,,,,,,,,
13,13,,,1683583080.0,8.25,0.0009999999999994458,0.09600000000000364,5777.002496,0.004085521018810511,9954.0,0.003734421555746201,2047.934464,45.0,6187.347968,2.0,0.0,0.0,12.375,6516.0,0.001053298388484206,23722.602496,2.654208,895.0,0.03999999999996362,5037.879296,0.0,243765.0,24.8,13.750000000000002,19607.998464,55.0,,,,,,,,,,,,,,
14,14,,,1683583081.0,8.25,0.0009999999999994458,0.09999999999999432,5776.969728,0.004085454949345818,10086.0,0.06975595155060449,2047.934464,46.0,6187.347968,2.0,0.0,0.0,12.375,6632.0,0.01368467821235331,23722.635264,2.654208,895.0,0.04100000000016735,5037.879296,0.0,243878.0,24.8,13.750000000000002,19607.998464,55.0,,,,,,,,,,,,,,
15,15,,,1683583082.0,8.25,0.0009999999999994458,0.10400000000001342,5776.965632,0.004085503530587139,10238.0,0.0,2047.934464,47.0,6187.347968,2.0,0.0,0.0,12.375,6714.0,0.0,23722.635264,2.654208,895.0,0.042000000000371074,5037.879296,0.0,243977.0,24.8,13.750000000000002,19607.998464,55.0,,,,,,,,,,,,,,
16,16,,,1683583083.0,8.125,0.0009999999999994458,0.10800000000000409,5777.22368,0.004085417063238449,10524.0,0.0016437420213105587,2047.934464,48.0,6187.347968,2.0,0.0,0.0,11.375,6855.0,0.0005266357900905521,23722.381312,2.654208,895.0,0.042999999999665306,5037.879296,0.0,244175.0,24.8,13.625000000000002,19607.998464,55.0,,,,,,,,,,,,,,
17,17,,,1683583084.0,8.125,0.0009999999999994458,0.11599999999998545,5777.608704,0.04085458838778074,10775.0,0.07131998261549334,2047.934464,52.0,6187.360256,2.0,0.0,0.0,11.375,7039.0,0.06398690317575678,23721.992192,2.654208,895.0,0.04500000000007276,5037.879296,0.0,244376.0,24.8,13.625000000000002,19607.998464,55.0,,,,,,,,,,,,,,
18,18,,,1683583085.0,8.125,0.0009999999999994458,0.12000000000000455,5777.85856,0.004085935918609482,10937.0,0.00035113511827484514,2047.934464,53.0,6187.360256,2.0,0.0,0.0,11.375,7158.0,0.0,23721.734144,2.654208,895.0,0.046000000000276486,5037.879296,0.0,244506.0,24.8,13.625000000000002,19607.998464,55.0,,,,,,,,,,,,,,
19,19,,,1683583086.0,8.125,0.0009999999999994458,0.12399999999999523,5777.821696,0.004086098214185806,11186.0,0.044579969963375446,2047.934464,54.0,6187.360256,2.0,0.0,0.0,11.375,7296.0,0.007980660575092006,23721.766912,2.654208,895.0,0.04700000000048021,5037.879296,0.0,244681.0,24.8,13.625000000000002,19607.998464,55.0,,,,,,,,,,,,,,
20,20,,,1683583087.0,8.125,0.0009999999999994458,0.1279999999999859,5777.821696,0.004085809596113306,11366.0,0.0,2047.934464,55.0,6187.360256,2.0,0.0,0.0,11.375,7391.0,0.0,23721.766912,2.654208,895.0,0.047999999999774445,5037.879296,0.0,244807.0,24.8,13.625000000000002,19607.998464,55.0,,,,,,,,,,,,,,
21,21,,,1683583088.0,8.125,0.0009999999999994458,0.132000000000005,5777.821696,0.004085559882065152,11616.0,0.045076812051875234,2047.934464,56.0,6187.360256,2.0,0.0,0.0,10.5,7517.0,0.010660757817887438,23721.766912,2.654208,895.0,0.04899999999997817,5037.879296,0.0,244987.0,24.8,13.375,19607.998464,55.0,,,,,,,,,,,,,,
22,22,,,1683583089.0,8.125,0.0009999999999994458,0.13999999999998636,5777.764352,0.09804711833696193,12301.0,0.09266122926892802,2047.934464,62.0,6187.360256,2.0,0.0,0.0,10.5,7872.0,0.036097425403226586,23721.811968,2.654208,895.0,0.052999999999883585,5037.879296,0.0,245530.0,24.8,13.375,19607.998464,55.0,,,,,,,,,,,,,,
23,23,,,1683583090.0,8.125,0.0009999999999994458,0.14799999999999613,5777.731584,0.004085292712120301,12541.0,0.0631943716317807,2047.934464,63.0,6187.360256,2.0,0.0,0.0,10.5,7994.0,0.01122657586739526,23721.844736,2.654208,895.0,0.052999999999883585,5037.879296,0.0,245706.0,24.8,13.375,19607.998464,55.0,,,,,,,,,,,,,,
24,24,,,1683583091.0,8.125,0.0009999999999994458,0.1519999999999868,5777.825792,0.00408514991197157,12761.0,0.006135703675521695,2047.934464,64.0,6187.360256,2.0,0.0,0.0,10.5,8109.0,0.006135703677265,23721.775104,2.654208,895.0,0.05400000000008731,5037.879296,0.0,245868.0,24.8,13.375,19607.998464,55.0,,,,,,,,,,,,,,
25,25,,,1683583092.0,8.125,0.0009999999999994458,0.16399999999998727,5778.558976,0.04494329629646569,13416.0,0.07707073076006503,2047.934464,68.0,6187.360256,2.0,0.0,0.0,10.5,8507.0,0.035327409925791003,23721.037824,2.654208,895.0,0.056999999999789,5037.879296,0.0,246431.0,24.8,13.375,19607.998464,55.0,,,,,,,,,,,,,,
26,26,,,1683583093.0,8.125,0.0009999999999994458,0.16800000000000637,5778.259968,0.0040857250591462835,13636.0,0.005083216527948571,2047.934464,69.0,6187.360256,2.0,0.0,0.0,9.625,8637.0,0.004029865536094894,23721.336832,2.654208,895.0,0.057999999999992724,5037.879296,0.0,246590.0,24.8,13.125,19607.998464,55.0,,,,,,,,,,,,,,
