_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,80.0,540929.032192,1681398585,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681398585,0.9125,0.0,0.0,7186.198528,0.0,18.0,0.0,106.532864,0.0,321.601536,0.0,0.0,0.0,6.587499999999999,13.0,0.0,530236.022784,2.854912,3513.0,0.0,4775.514112,0.0,40.0,2.0,1.5125,42402.029568,86.0,,,,,,,,,,,,,,
2,3,,,1681398586,0.9125,0.0,0.0,7261.540352,0.0,3224.0,0.05251334152416287,106.819584,0.0,321.937408,0.0,0.0,0.0,6.1625,2104.0,0.06004142218924438,530160.66048,2.854912,3514.0,0.0,4775.514112,0.0,2370.0,2.0,1.5125,42402.029568,86.0,,,,,,,,,,,,,,
3,4,,,1681398587,0.9125,0.0,0.0,7541.956608,0.0,5095.0,3.116583594595912,107.261952,0.0,595.51744,0.0,0.0,0.0,6.1625,4671.0,0.13032849733667826,529880.244224,2.854912,3553.0,0.0,5066.534912,0.0,4161.0,2.0,1.5125,42760.019968,87.0,,,,,,,,,,,,,,
4,5,,,1681398588,0.9125,0.0,0.003999999999990678,8066.92864,0.12249286415869572,7458.0,35.11763553166614,107.606016,2.0,1116.93824,0.0,0.0,0.0,6.1625,7040.0,0.08389485236098831,529355.280384,2.854912,3555.0,0.0009999999999976694,5649.63328,0.0,7451.0,2.1,1.5125,45955.125248,88.0,,,,,,,,,,,,,,
5,6,,,1681398589,0.9125,0.0,0.008000000000009777,8072.392704,0.012255601273918908,19311.0,35.074669123663796,107.651072,3.0,1117.179904,0.0,0.0,0.0,6.1625,29191.0,0.025763890914851102,529349.824512,2.854912,3586.0,0.0009999999999976694,5909.680128,0.0,33422.0,2.1,1.5125,46215.299072,93.0,,,,,,,,,,,,,,
6,7,,,1681398590,0.9125,0.0,0.008000000000009777,8554.643456,0.0,21241.0,0.47482905027828115,260.149248,3.0,1636.851712,0.0,0.0,0.0,5.7625,32737.0,0.02422605336959076,528857.120768,2.854912,3605.0,0.0009999999999976694,6287.036416,0.0,39084.0,2.2,1.5,47431.51616,99.0,,,,,,,,,,,,,,
7,8,,,1681398591,0.9125,0.0,0.008000000000009777,8787.017728,0.0,22397.0,0.02993384849402702,339.345408,3.0,1944.576,0.0,0.0,0.0,5.7625,34810.0,0.034944098137786615,528624.713728,2.854912,3605.0,0.0009999999999976694,6517.403648,0.0,39971.0,2.3,1.5,48735.625216,105.0,,,,,,,,,,,,,,
8,9,,,1681398592,0.9125,0.0,0.008000000000009777,8521.777152,0.0,24145.0,1.4986744596689487,340.525056,3.0,1676.775424,0.0,0.0,0.0,5.7625,36500.0,0.10225410677554603,528889.954304,2.854912,3647.0,0.0009999999999976694,6250.385408,0.0,40796.0,2.2,1.5,48904.814592,106.0,,,,,,,,,,,,,,
9,10,,,1681398593,0.9125,0.0,0.008000000000009777,8521.777152,0.0,25466.0,0.06911144568875785,340.525056,3.0,1676.828672,0.0,0.0,0.0,5.7625,37557.0,0.0542910307338768,528889.954304,2.854912,3647.0,0.0009999999999976694,6250.389504,0.0,41459.0,2.2,1.5,48904.814592,106.0,,,,,,,,,,,,,,
10,11,,,1681398594,0.9125,0.0,0.012000000000000455,8521.834496,0.05715742736772276,26883.0,0.19802560700765,340.525056,5.0,1676.828672,0.0,0.0,0.0,5.7625,39355.0,0.08319244406703787,528889.888768,2.854912,3647.0,0.0009999999999976694,6250.389504,0.0,42241.0,2.2,1.5,48904.814592,106.0,,,,,,,,,,,,,,
11,12,,,1681398595,1.175,0.0,0.012000000000000455,9061.400576,0.0,33579.0,0.06795531006684699,934.56384,5.0,2836.533248,0.0,0.0,0.0,9.3125,45620.0,0.06428593070072221,527754.604544,2.854912,3729.0,0.0009999999999976694,6851.514368,0.0,46636.0,2.4,2.3125,50370.023424,354.0,,,,,,,,,,,,,,
12,13,,,1681398596,1.175,0.0,0.015999999999991132,11718.344704,0.14682139528953098,41360.0,0.15372754490203094,1441.083392,31.0,5389.889536,0.0,0.0,0.0,9.3125,56151.0,0.10986114831084554,524599.898112,2.854912,3959.0,0.007999999999995566,8908.750848,0.0,1285506.0,3.0,2.3125,55584.108544,361.0,,,,,,,,,,,,,,
