_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,01_general/step_based_sps,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
288,77,,,1682876438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.0807299942037,,6752.0,7.5330810546875,,0.16659661799997139,0.0001,0.0028206519999685042,0.0,210.0
289,77,,,1682876438.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002578509999977996,0.00045424000001048626,0.017324206000012055,191.82119617389614,1.6399999935856613e-06,6784.0,7.150390625,0.14360845799996014,0.16682202299995197,0.0001,0.002854968999997709,0.0,211.0
290,78,,,1682876439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025008079999793154,0.0004087859999799548,0.01712576599999238,193.93623689255529,1.5129999724194931e-06,6816.0,7.179931640625,0.14218531900002063,0.1650026859999798,0.0001,0.0027804940000351053,0.0,212.0
291,78,,,1682876439.0,1.4333333333333333,0.19200000000000017,5.572000000000003,4974.022656,0.01634855341930635,432217.0,0.07659393068179618,864.70656,3252.0,3846.815744,2515.0,0.0,0.0,4.266666666666667,372274.0,99.55647179251363,204069.74464,2.719744,2286.0,2.2200000000000273,5594.4192,0.0,372943.0,3.3,2.966666666666667,27598.901248,932.0,0.0026983459999883053,0.00042294499996842205,0.017005158999950254,,1.6209999671445985e-06,,,0.1431706630000349,,,,,
292,78,,,1682876439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.8054989575374,,6848.0,7.4217529296875,,0.16597036999991133,0.0001,0.0026716360000023087,0.0,213.0
293,78,,,1682876439.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026640149999934692,0.0006188829999587142,0.017251407999992807,192.54091790848094,1.5879999750723073e-06,6880.0,7.1953125,0.1418532420000247,0.16619843899991338,0.0001,0.0038093029999686223,0.0,214.0
294,79,,,1682876440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002583834000006391,0.00042683999998871514,0.017046564999986913,191.4224806728555,1.6420000292782788e-06,6912.0,7.1849365234375,0.14289098500000819,0.16716949800002112,0.0001,0.0042196320000016385,0.0,215.0
295,79,,,1682876440.0,1.4333333333333333,0.19200000000000017,5.587999999999994,4977.307648,0.05313329158357433,436193.0,0.4409520373625008,864.6656,3258.0,3846.774784,2515.0,0.0,0.0,4.266666666666667,376644.0,98.65191034074232,204066.9184,2.719744,2305.0,2.223000000000013,5594.4192,0.0,375886.0,3.3,2.966666666666667,27598.901248,969.0,0.0025335060000202247,0.00043126600002096893,0.01698018700000148,,1.4830000054644188e-06,,,0.14419376200004308,,,,,
296,79,,,1682876440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.31286465531707,,6944.0,7.45361328125,,0.16814417700010154,0.0001,0.004003973000010319,0.0,216.0
297,79,,,1682876440.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024795489999860365,0.00041931200001954494,0.016905398999995214,191.9077365174553,1.3630000239572837e-06,6976.0,7.28369140625,0.1439962279999918,0.1667467950000514,0.0001,0.002944944000034866,0.0,217.0
298,80,,,1682876441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002674086000013176,0.0004399050000074567,0.017048949999946217,192.80571967822314,1.6149999737535836e-06,7008.0,7.013671875,0.14294203599996536,0.1659701799998743,0.0001,0.002863587999968331,0.0,218.0
299,80,,,1682876441.0,1.4666666666666666,0.19200000000000017,5.603999999999999,4983.697408,0.016347763916129403,439994.0,0.06907089899731046,864.70656,3262.0,3846.815744,2515.0,0.0,0.0,4.466666666666667,380759.0,101.2058693441196,204060.581888,2.719744,2321.0,2.2239999999999895,5594.4192,0.0,378702.0,3.3,3.0000000000000004,27598.901248,989.0,0.002530893000027845,0.0004194789999587556,0.01676300799999808,,1.7290000187131227e-06,,,0.144992856999977,,,,,
300,80,,,1682876441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.95380914478866,,7040.0,7.1729736328125,,0.16757979400000522,0.0001,0.002871828000024834,0.0,219.0
301,80,,,1682876441.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024105059999897094,0.000417228999992858,0.016838909999989937,194.62874891545147,1.7969999817069038e-06,7072.0,6.98779296875,0.14185792900002525,0.16441558699995085,0.0001,0.002889215999971384,0.0,220.0
302,81,,,1682876442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002498257999945963,0.00042132900000524387,0.01678390400002172,193.51403367407065,1.505999989603879e-06,7104.0,7.1688232421875,0.1427246959999593,0.1653626839999447,0.0001,0.0029329910000228665,0.0,221.0
303,81,,,1682876442.0,1.4666666666666666,0.19200000000000017,5.623999999999995,4986.650624,0.016348716767051824,443306.0,0.06135558452626612,864.6656,3266.0,3846.774784,2515.0,0.0,0.0,4.466666666666667,383920.0,82.66178622793863,204058.157056,2.719744,2343.0,2.2250000000000227,5594.4192,0.0,380978.0,3.3,3.0000000000000004,27598.901248,995.0,0.0024402050000276176,0.0004102180000131739,0.016785165999976925,,1.5330000451285741e-06,,,0.14393458000000692,,,,,
304,81,,,1682876442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.29200733517754,,7136.0,7.1168212890625,,0.16641357300005666,0.0001,0.002841870999986895,0.0,222.0
305,81,,,1682876442.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024485160000153883,0.0004147910000256161,0.01675687699997752,192.8865373876588,1.6469999764012755e-06,7168.0,7.4144287109375,0.1435408330000314,0.16590064000001803,0.0001,0.002737975999991704,0.0,223.0
306,82,,,1682876443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002370143999996799,0.0004120559999591933,0.016813114000001406,193.39787870692925,1.6640000239931396e-06,7200.0,7.13720703125,0.14312206599998945,0.16546200099998032,0.0001,0.0027429570000094827,0.0,224.0
307,82,,,1682876443.0,1.4666666666666666,0.19200000000000017,5.640000000000001,4991.070208,0.016348790674077636,446201.0,0.07934112816745476,864.70656,3270.0,3846.815744,2515.0,0.0,0.0,4.466666666666667,388415.0,92.9707748829106,204053.79072,2.719744,2358.0,2.2270000000000323,5594.4192,0.0,383974.0,3.3,3.0000000000000004,27598.901248,1005.0,0.0023945400000116024,0.0004262369999992188,0.016988199000024906,,2.2140000055514975e-06,,,0.1439690839999912,,,,,
308,82,,,1682876443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.24560991523927,,7232.0,7.1898193359375,,0.16645373600005087,0.0001,0.0026734620000183895,0.0,225.0
309,82,,,1682876443.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024196589999974094,0.00042641600003889835,0.01680778200000077,192.20299365408752,1.4560000067831425e-06,7264.0,7.324462890625,0.14406162199998107,0.16649064300003147,0.0001,0.002773708000006536,0.0,226.0
310,83,,,1682876444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026347810000402205,0.00040721599998505553,0.016595561999963593,192.88149156215988,2.1210000227256387e-06,7296.0,7.3359375,0.14353220899999997,0.16590498000005027,0.0001,0.002733091000038712,0.0,227.0
311,83,,,1682876444.0,1.4666666666666666,0.19200000000000017,5.655999999999992,5002.993664,0.09807860392317347,449554.0,0.0724095943032509,864.6656,3277.0,3846.774784,2515.0,0.0,0.0,4.466666666666667,392475.0,82.10413910809363,204041.920512,2.719744,2374.0,2.228999999999985,5594.4192,0.0,386669.0,3.3,3.0000000000000004,27598.901248,1012.0,0.0026699910000047566,0.0004260410000256343,0.01674614199998814,,1.599999961854337e-06,,,0.14416843699996207,,,,,
312,83,,,1682876444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.67687840222646,,7328.0,7.191162109375,,0.1669476269998995,0.0001,0.0029354159999570584,0.0,228.0
313,83,,,1682876444.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024999380000281235,0.0004194889999666884,0.01662944399998878,191.94986384730248,1.7479999883107666e-06,7360.0,7.0455322265625,0.14408827199997631,0.1667101989999651,0.0001,0.00307130800001687,0.0,229.0
314,84,,,1682876445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024773740000227917,0.00041098000002648405,0.016677982000032898,192.69767348869368,1.4660000147159735e-06,7392.0,7.3983154296875,0.1438587779999807,0.16606324000002815,0.0001,0.0026366599999505524,0.0,230.0
315,84,,,1682876445.0,1.4666666666666666,0.19200000000000017,5.676000000000002,5009.178624,0.016347970035219168,452792.0,0.0817159029429429,864.70656,3281.0,3846.815744,2515.0,0.0,0.0,4.466666666666667,397231.0,105.2449503026521,204035.239936,2.719744,2396.0,2.2309999999999945,5594.4192,0.0,389876.0,3.3,3.0000000000000004,27598.901248,1023.0,0.002533456999969985,0.0004388639999888255,0.016918397999972967,,2.118999987033021e-06,,,0.14401637100002063,,,,,
316,84,,,1682876445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.75437721623592,,7424.0,7.141357421875,,0.16688015399989808,0.0001,0.002970944999958647,0.0,231.0
317,84,,,1682876445.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00264333299998043,0.0004167750000192427,0.0167800269999816,193.44854112841313,1.301999986935698e-06,7456.0,7.3472900390625,0.14270529199995963,0.1654186679999725,0.0001,0.0028719390000446765,0.0,232.0
318,85,,,1682876446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025454240000044592,0.00041190199999618926,0.016647071000022606,194.29213661234382,1.4909999777046323e-06,7488.0,7.2833251953125,0.14219746899999564,0.16470043799995437,0.0001,0.0028970809999577796,0.0,233.0
319,85,,,1682876446.0,1.5000000000000002,0.19200000000000017,5.691999999999993,5004.541952,0.016347900031926575,456396.0,0.08822118707402465,864.6656,3285.0,3846.774784,2515.0,0.0,0.0,4.633333333333333,401519.0,92.53335280786753,204040.425472,2.719744,2412.0,2.2320000000000277,5594.4192,0.0,392669.0,3.3,3.066666666666667,27598.901248,1033.0,0.002426459000048453,0.00040715099999033555,0.01700775999995585,,1.5229999803523242e-06,,,0.14326608400000396,,,,,
320,85,,,1682876446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.75476520799245,,7520.0,7.3114013671875,,0.16601405400001568,0.0001,0.0029050770000367265,0.0,234.0
321,85,,,1682876446.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024731390000169995,0.0004171159999941665,0.016664013000024624,192.5171773752653,1.9230000134484726e-06,7552.0,7.1104736328125,0.14395285999995622,0.16621893399997134,0.0001,0.0027098829999658847,0.0,235.0
322,86,,,1682876447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024759489999723883,0.0004447590000040691,0.0169863570000075,194.82172025721314,1.7379999803779356e-06,7584.0,7.0733642578125,0.14134636699998282,0.16425273299995524,0.0001,0.0029975630000080855,0.0,236.0
323,86,,,1682876447.0,1.5000000000000002,0.19200000000000017,5.707999999999998,4987.14624,0.0163484834037573,460349.0,0.08325113938948897,864.70656,3289.0,3846.815744,2515.0,0.0,0.0,4.633333333333333,405130.0,109.44922483237251,204056.592384,2.719744,2430.0,2.233000000000004,5594.4192,0.0,395199.0,3.3,3.066666666666667,27598.901248,1042.0,0.0024006919999806087,0.0004170899999849098,0.01665888399998039,,1.5599999869664316e-06,,,0.1434150609999847,,,,,
324,86,,,1682876447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.2983416621749,,7616.0,7.324951171875,,0.1655472039999495,0.0001,0.0026539170000319245,0.0,237.0
325,86,,,1682876447.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002392603999965104,0.00041351799995936744,0.016609039999991637,192.83854878757575,2.0580000068548543e-06,7648.0,7.314453125,0.14384953199999018,0.16594192499991323,0.0001,0.002675173000000086,0.0,238.0
326,87,,,1682876448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002377631999991081,0.0004282620000140014,0.016608781999991606,192.3808039499187,1.3709999961974972e-06,7680.0,7.0596923828125,0.14421943400003556,0.1663367620000713,0.0001,0.0027012810000428544,0.0,239.0
327,87,,,1682876448.0,1.5000000000000002,0.19200000000000017,5.724000000000004,4993.019904,0.016348775116176745,464257.0,0.08273374281268195,864.6656,3293.0,3846.774784,2515.0,0.0,0.0,4.633333333333333,409357.0,97.08195631401668,204051.156992,2.719744,2443.0,2.2350000000000136,5594.4192,0.0,398995.0,3.3,3.066666666666667,27598.901248,1055.0,0.00242886199998793,0.0004373879999661767,0.016706850999980816,,1.918000009482057e-06,,,0.14403372000003856,,,,,
328,87,,,1682876448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.41595403417702,,7712.0,7.263916015625,,0.1663063759999659,0.0001,0.002697636999982933,0.0,240.0
329,87,,,1682876448.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026541579999843634,0.0004284350000034465,0.017055475999995906,192.8689188393004,1.871999984359718e-06,7744.0,7.2020263671875,0.14312658999995165,0.1659157949999326,0.0001,0.002649264000012863,0.0,241.0
330,88,,,1682876449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026712620000353127,0.00042361200002005717,0.016846018000023832,192.13860917679742,1.687999997557199e-06,7776.0,7.3349609375,0.14355676900004255,0.1665464330001214,0.0001,0.003047084000002087,0.0,242.0
331,88,,,1682876449.0,1.5000000000000002,0.19200000000000017,5.739999999999995,4987.82208,0.09400234834980899,467215.0,0.068019192448162,864.70656,3299.0,3846.815744,2515.0,0.0,0.0,4.633333333333333,411807.0,67.7506998372012,204056.416256,2.719744,2464.0,2.237000000000023,5594.4192,0.0,400976.0,3.3,3.066666666666667,27598.901248,1067.0,0.0024539230000186762,0.00043335199995908624,0.016970125999989705,,1.6010000081223552e-06,,,0.1436396459999969,,,,,
332,88,,,1682876449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.15579453783153,,7808.0,7.3509521484375,,0.1665315380000152,0.0001,0.0030328900000426984,0.0,243.0
333,88,,,1682876449.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024921300000073643,0.00042072499996947954,0.01708733699996401,192.51797307191893,2.064000000245869e-06,7840.0,7.3004150390625,0.14355329200003553,0.16621824699996068,0.0001,0.002662698999984059,0.0,244.0
334,89,,,1682876450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025075390000210973,0.00043260699999336794,0.016893365999976595,191.17044643498826,1.8650000015441037e-06,7872.0,7.2337646484375,0.1448386330000062,0.16738988999998128,0.0001,0.0027158799999824623,0.0,245.0
335,89,,,1682876450.0,1.5000000000000002,0.19200000000000017,5.759999999999991,4988.145664,0.016348471735767454,470831.0,0.43416048878686164,864.6656,3303.0,3846.774784,2515.0,0.0,0.0,4.633333333333333,415463.0,111.7578814095401,204056.14592,2.719744,2484.0,2.2390000000000327,5594.4192,0.0,403480.0,3.3,3.066666666666667,27598.901248,1082.0,0.0026885379999725956,0.00041822100001809304,0.016966937999995935,,1.9880000081684557e-06,,,0.14442003900001055,,,,,
336,89,,,1682876450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.05883234621848,,7904.0,7.060302734375,,0.1674876769999969,0.0001,0.002991952999991554,0.0,246.0
337,89,,,1682876450.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026007490000097278,0.00042895299998235714,0.01720178099998293,191.0295256906718,1.5640000015082478e-06,7936.0,7.221435546875,0.14425324600000522,0.16751337199997351,0.0001,0.0030270789999917724,0.0,247.0
338,90,,,1682876451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025745859999801723,0.0004340790000014749,0.01762768399999004,192.25692099833205,1.5660000372008653e-06,7968.0,7.0682373046875,0.1429408249999824,0.1664439429999902,0.0001,0.002865202999998928,0.0,248.0
339,90,,,1682876451.0,1.5333333333333334,0.19200000000000017,5.775999999999996,4992.274432,0.016348557308673312,474408.0,0.06696681994301437,864.70656,3307.0,3846.815744,2515.0,0.0,0.0,4.8,418819.0,95.14923415600668,204052.566016,2.719744,2499.0,2.240000000000009,5594.4192,0.0,405852.0,3.3,3.1333333333333333,27598.901248,1095.0,0.0025098130000174024,0.0004195829999957823,0.016903737000006913,,1.9969999698332686e-06,,,0.14396927400002824,,,,,
340,90,,,1682876451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.93216848461483,,8000.0,7.308837890625,,0.16672556899999336,0.0001,0.00292116499997519,0.0,249.0
341,90,,,1682876451.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024924539999915396,0.00041584499996361046,0.016877636000003804,192.1830678249144,1.9870000187438563e-06,8032.0,7.38037109375,0.14389142800001764,0.16650790500000312,0.0001,0.002828555000007782,0.0,250.0
342,91,,,1682876452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024598549999836905,0.00042614299997012495,0.01719187100002273,193.0385625234116,2.306999988377356e-06,8064.0,6.975830078125,0.14279978900003698,0.16576998699997603,0.0001,0.002890021999974124,0.0,251.0
343,91,,,1682876452.0,1.5333333333333334,0.19200000000000017,5.799999999999997,4992.274432,0.0940047859780769,478521.0,0.08295666914579118,864.6656,3314.0,3846.774784,2515.0,0.0,0.0,4.8,422515.0,108.86696977993238,204052.115456,2.719744,2514.0,2.242999999999995,5594.4192,0.0,408370.0,3.3,3.1333333333333333,27598.901248,1108.0,0.0024500950000287958,0.0004359280000016952,0.016942441000026065,,1.5799999459886749e-06,,,0.14446946300000718,,,,,
344,91,,,1682876452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,191.54214417098748,,8096.0,7.285888671875,,0.1670650610000166,0.0001,0.0027655540000068868,0.0,252.0
345,91,,,1682876452.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002461648000007699,0.0004407949999745142,0.01687136499998587,191.8246940976686,1.929999996264087e-06,8128.0,6.97900390625,0.14417181700002857,0.16681898099994896,0.0001,0.0028714259999560454,0.0,253.0
346,92,,,1682876453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00245588900003213,0.0004276330000152484,0.016902067999978954,191.44285725355718,1.9359999896551017e-06,8160.0,7.313232421875,0.14471048999996583,0.16715170499998067,0.0001,0.002653688999998849,0.0,254.0
347,92,,,1682876453.0,1.5333333333333334,0.19200000000000017,5.819999999999993,4996.23936,0.01634876732997709,481943.0,0.07831123415814407,864.70656,3318.0,3846.815744,2515.0,0.0,0.0,4.8,425516.0,85.3399747615055,204048.150528,2.719744,2530.0,2.244000000000028,5594.4192,0.0,410611.0,3.3,3.1333333333333333,27598.901248,1120.0,0.00266705000001366,0.000434666999979072,0.016965494000032777,,2.1239999909994367e-06,,,0.14332983200000626,,,,,
348,92,,,1682876453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.54444213033992,,8192.0,7.192138671875,,0.16619539700002406,0.0001,0.0027962300000012874,0.0,255.0
349,92,,,1682876453.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002757780999957049,0.0004140009999673566,0.016879949000042416,191.3686072202975,2.1240000478428556e-06,8224.0,7.2437744140625,0.14408899599999359,0.16721655899999632,0.0001,0.0030737079999880734,0.0,256.0
350,93,,,1682876454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002460669000015514,0.0006412509999904614,0.017001680000021224,190.69851543237442,1.9059999658566085e-06,8256.0,7.1593017578125,0.14474405999999362,0.1678041379999513,0.0001,0.002954571999964628,0.0,257.0
351,93,,,1682876454.0,1.5333333333333334,0.19200000000000017,5.8359999999999985,4988.68224,0.01634826561128645,485149.0,0.06293443655339981,864.6656,3322.0,3846.774784,2515.0,0.0,0.0,4.8,428856.0,74.93854172183656,204056.256512,2.719744,2548.0,2.2450000000000045,5594.4192,0.0,412931.0,3.3,3.1333333333333333,27598.901248,1134.0,0.002525160000004689,0.00045209199998907934,0.016920007999999598,,1.5380000490949897e-06,,,0.14207039299998314,,,,,
352,93,,,1682876454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,194.1420146652962,,8288.0,7.195068359375,,0.16482779400001846,0.0001,0.002858602999992854,0.0,258.0
353,93,,,1682876454.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002503321999995478,0.00044133699998383236,0.01688498300001129,190.79037907557495,2.198999993652251e-06,8320.0,7.305908203125,0.14506435800001327,0.16772334199998795,0.0001,0.0028271429999904285,0.0,259.0
354,94,,,1682876455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026780610000400884,0.0004346619999751056,0.016959133000000293,190.91237639177857,1.7149999962384754e-06,8352.0,7.2076416015625,0.1440949729999943,0.16761616299999105,0.0001,0.003447618999985025,0.0,260.0
355,94,,,1682876455.0,1.5333333333333334,0.19200000000000017,5.852000000000004,4973.981696,0.01634785725243179,488918.0,0.07381281054302267,864.70656,3326.0,3846.815744,2515.0,0.0,0.0,4.8,432557.0,105.76039505061057,204070.46144,2.719744,2563.0,2.247000000000014,5594.4192,0.0,415494.0,3.3,3.1333333333333333,27598.901248,1152.0,0.0025676139999859515,0.0004477159999964897,0.017202387999986968,,2.046999952654005e-06,,,0.14431414299997414,,,,,
356,94,,,1682876455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.75156079200812,,8384.0,6.8919677734375,,0.1677574739998704,0.0001,0.0032235659999741983,0.0,261.0
357,94,,,1682876455.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002574876000039694,0.0004076879999956873,0.01686751700003697,190.96506331156695,2.015000006849732e-06,8416.0,7.114501953125,0.14477443200001971,0.16756991800008336,0.0001,0.002943389999984447,0.0,262.0
358,95,,,1682876456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00251551600001676,0.0004369250000308966,0.016866025000012996,193.0245173890594,1.4709999618389702e-06,8448.0,6.980712890625,0.14315708999998833,0.16578204900002902,0.0001,0.002805022000018198,0.0,263.0
359,95,,,1682876456.0,1.5333333333333334,0.19200000000000017,5.872,4975.5136,0.016348600084571792,492636.0,0.07874149965003947,864.6656,3330.0,3846.774784,2515.0,0.0,0.0,4.7,437539.0,91.92219925007164,204068.478976,2.719744,2579.0,2.2479999999999905,5594.4192,0.0,418710.0,3.3,3.1333333333333333,27598.901248,1174.0,0.0024595300000100906,0.00045131699999956254,0.017096310999988873,,1.7610000213608146e-06,,,0.14321180300004244,,,,,
360,95,,,1682876456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.74203602251492,,8480.0,7.1873779296875,,0.16602501800002756,0.0001,0.002804295999965234,0.0,264.0
361,95,,,1682876456.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002475554000000102,0.00042638200000055804,0.016964202999986355,191.35003711929397,1.5690000054746633e-06,8512.0,6.9700927734375,0.144642704999967,0.16723278699993216,0.0001,0.0027223739999726604,0.0,265.0
362,96,,,1682876457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024624399999879643,0.0004159249999702297,0.016887171999997008,191.44151837914617,1.7540000385452004e-06,8544.0,7.37255859375,0.14443502599999647,0.1671528740000099,0.0001,0.0029505570000196712,0.0,266.0
363,96,,,1682876457.0,1.5333333333333334,0.19200000000000017,5.887999999999991,5003.169792,0.01634791558816201,496556.0,0.0869840020211425,864.70656,3334.0,3846.815744,2515.0,0.0,0.0,4.7,441901.0,91.09916670371227,204060.151808,2.719744,2598.0,2.2490000000000236,5594.4192,0.0,421636.0,3.3,3.1333333333333333,27598.901248,1205.0,0.0024547799999936615,0.0006868259999919246,0.016914896000002955,,1.7319999869869207e-06,,,0.14317082899998468,,,,,
364,96,,,1682876457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.85256570816614,,8576.0,7.287353515625,,0.16592986399996335,0.0001,0.002700801000003139,0.0,267.0
365,96,,,1682876457.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024737780000236853,0.0004371599999899445,0.017255447000025015,188.82569430523145,1.58400001737391e-06,8608.0,7.2520751953125,0.14651833099998157,0.1694684620000544,0.0001,0.002782162000016797,0.0,268.0
366,97,,,1682876458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0026611569999772655,0.0004167950000351084,0.016816775999984657,192.76281179350968,1.7320000438303396e-06,8640.0,7.171875,0.14358450899999298,0.16600712400003204,0.0001,0.002526154999998198,0.0,269.0
367,97,,,1682876458.0,1.5333333333333334,0.19200000000000017,5.908000000000001,5016.354816,0.04495547381549852,500023.0,0.06714585328723056,864.6656,3340.0,3846.774784,2515.0,0.0,0.0,4.7,445711.0,95.73972972368958,204047.020032,2.719744,2617.0,2.251000000000033,5594.4192,0.0,424292.0,3.3,3.1333333333333333,27598.901248,1222.0,0.0026759059999790225,0.0004226889999472405,0.01694896899999776,,1.6379999578930438e-06,,,0.1433610230000113,,,,,
368,97,,,1682876458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,192.2757241576714,,8672.0,7.2447509765625,,0.16642766599989045,0.0001,0.003017440999997234,0.0,270.0
369,97,,,1682876458.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002522386999999071,0.00045153600001412997,0.017243616000030215,191.2892792210599,2.1979999473842327e-06,8704.0,6.9290771484375,0.1439709659999835,0.1672859039999821,0.0001,0.003095201000007819,0.0,271.0
370,98,,,1682876459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002506052000001091,0.0004095219999840083,0.01687363199999936,190.0331282377041,1.7490000345787848e-06,8736.0,7.1441650390625,0.14588645600002792,0.16839169200000015,0.0001,0.002714280999953189,0.0,272.0
371,98,,,1682876459.0,1.5333333333333334,0.19200000000000017,5.927999999999997,5000.646656,0.01634741779605249,504572.0,0.0927763853033824,864.70656,3344.0,3846.815744,2515.0,0.0,0.0,4.7,450581.0,108.61486999329573,204044.3904,2.719744,2637.0,2.252999999999986,5594.4192,0.0,427464.0,3.3,3.1333333333333333,27598.901248,1246.0,0.002737724999974489,0.0004399850000140759,0.01720943499998384,,1.4789999909226026e-06,,,0.14249154500004124,,,,,
372,98,,,1682876459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,193.07959761921515,,8768.0,7.502197265625,,0.1657347560000062,0.0001,0.0028545870000016293,0.0,273.0
373,98,,,1682876459.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002697902000022623,0.00046735800003716577,0.01689487799995959,191.92573241847148,1.6900000332498166e-06,8800.0,7.1419677734375,0.14347458600002483,0.16673116000009713,0.0001,0.003194746000019677,0.0,274.0
