02_timing/dataload_time_s,cpu/interrupts/interrupts_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_five_min_percent,01_general/step,02_timing/step_time_s,01_general/minibatch_loss,disk/time/disk_busy_time_sys_s,process/involuntary_proc_ctx_switches,process/memory/virtual_memory_size_proc_MB,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/resident_set_size_proc_MB,02_timing/forward_time_s,02_timing/loss_calc_time_s,cpu/interrupts/soft_interrupts_count,process/voluntary_proc_ctx_switches,cpu/load/avg_sys_load_one_min_percent,process/memory/text_resident_set_proc_MB,_runtime,02_timing/backward_time_s,cpu/interrupts/ctx_switches_count,bandwidth/disk_write_sys_bandwidth_MBs,process/memory/data_resident_set_proc_MB,disk/time/disk_read_time_sys_s,02_timing/dataload_cuda_move_time_s,process/memory/dirty_pages_proc_count,02_timing/opt_step_time_s,memory/total_memory_sys_MB,memory/available_memory_sys_MB,memory/used_memory_sys_percent,disk/counter/disk_read_sys_count,_timestamp,03_hivemind/num_peers,cpu/logical_core_count,memory/used_memory_sys_MB,01_general/locally_processed_samples,process/memory/shared_memory_proc_MB,disk/time/disk_write_time_sys_s,disk/counter/disk_write_sys_count,process/memory/lib_memory_proc_MB,01_general/dataset_iteration_count,bandwidth/net_recv_sys_bandwidth_Mbits,_step,01_general/lr,03_hivemind/global_epoch,cpu/load/avg_sys_load_fifteen_min_percent
0.00270805900004234,,,,67.0,0.08295069299970237,7.0611572265625,,,,,,0.036389215999861335,0.0002727399999002955,,,,,16,0.029392276999942624,,,,,0.0026863599998705467,,0.011502041000085228,,,,,1680687597.0,2.0,,,2176.0,,,,,0.0,,85,0.0001,0.0,
0.0028361269999095384,,,,68.0,0.08323002599991014,7.146728515625,,,,,,0.0362777240000014,0.000280423000049268,,,,,17,0.029410263000045234,,,,,0.0026923249999981635,,0.011733163999906537,,,,,1680687598.0,2.0,,,2208.0,,,,,0.0,,86,0.0001,0.0,
0.0024354199999834236,,,,69.0,0.0829013490001671,7.070556640625,,,,,,0.03607487899989792,0.0002488000000084867,,,,,17,0.0291784920000282,,,,,0.002709863000063706,,0.012253895000185366,,,,,1680687598.0,2.0,,,2240.0,,,,,0.0,,87,0.0001,0.0,
0.0027511809998941317,,,,70.0,0.08255650699993566,7.1173095703125,,,,,,0.03699160200017104,0.00031868800010670384,,,,,17,0.02945091199990202,,,,,0.0026917739999134938,,0.010352349999948274,,,,,1680687598.0,2.0,,,2272.0,,,,,0.0,,88,0.0001,0.0,
0.0011481230001209042,,,,71.0,0.08184568700039563,7.1827392578125,,,,,,0.0362539730001572,0.00035380400004214607,,,,,17,0.029441182000027766,,,,,0.0027576550000958377,,0.011890949999951772,,,,,1680687598.0,2.0,,,2304.0,,,,,0.0,,89,0.0001,0.0,
0.002690305999976772,,,,72.0,0.08348131400020975,7.089111328125,,,,,,0.03657853000004252,0.00027414999999564316,,,,,17,0.029869999999846186,,,,,0.002617273000169007,,0.011451055000179622,,,,,1680687598.0,2.0,,,2336.0,,,,,0.0,,90,0.0001,0.0,
,840634.0,0.0,2.466666666666667,,,,0.4200000000000017,879.0,25511.583744,0.6754203596397413,5450.297344,0.0368348550000519,0.00029174699989198416,159550.0,1972.0,3.266666666666666,2.719744,17,,186038.0,0.032694633388937536,0.0,0.0,0.0027596850000009,0.0,,,201668.435968,4.5,0.0,1680687598.0,,,6552.035328,,1906.683904,0.06399999999996453,217.0,6181.330944,,274.75961661099984,91,,,1.5666666666666667
0.002234390000012354,,,,73.0,0.08282486500002051,7.16748046875,,,,,,,,,,,,17,0.030391427000040494,,,,,,,0.010312761000022874,,,,,1680687598.0,2.0,,,2368.0,,,,,0.0,,92,0.0001,0.0,
0.002851850000070044,,,,74.0,0.08336664099988411,6.8538818359375,,,,,,0.03640010099979918,0.00026457800004209275,,,,,17,0.02940512200007106,,,,,0.002692988000035257,,0.01175200199986648,,,,,1680687598.0,2.0,,,2400.0,,,,,0.0,,93,0.0001,0.0,
0.002263824999999997,,,,75.0,0.08305276799978856,6.9984130859375,,,,,,0.03627886899994337,0.00026923099994746735,,,,,18,0.02968648299997767,,,,,0.002717573999916567,,0.011836786000003485,,,,,1680687599.0,2.0,,,2432.0,,,,,0.0,,94,0.0001,0.0,
0.002589644000181579,,,,76.0,0.08334340200030965,7.2008056640625,,,,,,0.03635822899991581,0.0002816870000970084,,,,,18,0.02952811499994823,,,,,0.0026764260001073126,,0.011909301000059713,,,,,1680687599.0,2.0,,,2464.0,,,,,0.0,,95,0.0001,0.0,
0.00262327199993706,,,,77.0,0.08288924700013922,6.9183349609375,,,,,,0.036497362000091016,0.0002948680000827153,,,,,18,0.029380497999909494,,,,,0.002652947000115091,,0.011440300000003845,,,,,1680687599.0,2.0,,,2496.0,,,,,0.0,,96,0.0001,0.0,
0.00251813999989281,,,,78.0,0.08239782099963122,7.111083984375,,,,,,0.03628456199999164,0.0002906800000346266,,,,,18,0.030456153999921298,,,,,0.0027397609999297856,,0.010108523999861063,,,,,1680687599.0,2.0,,,2528.0,,,,,0.0,,97,0.0001,0.0,
0.0025255729999571486,,,,79.0,0.08310236499983148,7.098876953125,,,,,,0.03656944299996212,0.0002601379999305209,,,,,18,0.029317031999880783,,,,,0.0027178970001386915,,0.011712281999962215,,,,,1680687599.0,2.0,,,2560.0,,,,,0.0,,98,0.0001,0.0,
,846310.0,0.0,2.466666666666667,,,,0.4519999999999982,886.0,25511.583744,0.580527526988674,5450.297344,,,166323.0,2098.0,3.266666666666666,2.719744,18,,194281.0,0.0326904884702817,0.0,0.0,0.00269894000007298,0.0,,,201665.220608,4.5,0.0,1680687599.0,,,6554.74688,,1906.683904,0.06700000000000728,225.0,6181.347328,,209.7549836700184,99,,,1.5666666666666667
0.002701706000152626,,,,80.0,0.08320136900056241,7.325927734375,,,,,,0.04046792799999821,0.00026998300018021837,,,,,18,0.030342874000098163,,,,,,,0.0067199380000602105,,,,,1680687599.0,2.0,,,2592.0,,,,,0.0,,100,0.0001,0.0,
0.002577500000143118,,,,81.0,0.0825168510000367,7.0626220703125,,,,,,0.036431785999866406,0.00031470300018554553,,,,,18,0.02992171299979418,,,,,0.0026754590001019096,,0.010595689999945535,,,,,1680687599.0,2.0,,,2624.0,,,,,0.0,,101,0.0001,0.0,
0.0028364360000523448,,,,82.0,0.08330490399953305,7.04833984375,,,,,,0.03699301299980107,0.0003792339998653915,,,,,19,0.030360397999857014,,,,,0.0027567739998630714,,0.009979049000094165,,,,,1680687600.0,2.0,,,2656.0,,,,,0.0,,102,0.0001,0.0,
0.00279414400006317,,,,83.0,0.08472277300006681,7.107421875,,,,,,0.03642912200007231,0.0002849659999810683,,,,,19,0.029828932000100394,,,,,0.002748442999973122,,0.012637165999876743,,,,,1680687600.0,2.0,,,2688.0,,,,,0.0,,103,0.0001,0.0,
0.002999591999923723,,,,84.0,0.08323829999994814,7.0313720703125,,,,,,0.03671230700001615,0.00032039600000643986,,,,,19,0.02962069899990638,,,,,0.002718635000064751,,0.010866671000030692,,,,,1680687600.0,2.0,,,2720.0,,,,,0.0,,104,0.0001,0.0,
0.0025996370000029856,,,,85.0,0.0830175590001545,7.1099853515625,,,,,,0.03639159099998324,0.00029821500015714264,,,,,19,0.02960066899981939,,,,,0.002728138000065883,,0.011399309000125868,,,,,1680687600.0,2.0,,,2752.0,,,,,0.0,,105,0.0001,0.0,
0.002557121999871015,,,,86.0,0.0830528249996405,6.979248046875,,,,,,0.03665970599990942,0.0002769029999853956,,,,,19,0.029227720999870144,,,,,0.002716536999969321,,0.011614836000035211,,,,,1680687600.0,2.0,,,2784.0,,,,,0.0,,106,0.0001,0.0,
,852538.0,0.0,2.466666666666667,,,,0.48799999999999955,893.0,25511.845888,0.512473864640968,5450.600448,,,174249.0,2220.0,3.266666666666666,2.719744,19,,205164.0,0.032690550675066765,0.0,0.0,0.002736741999797232,0.0,,,201643.58144,4.5,0.0,1680687600.0,,,6576.492544,,1906.683904,0.06999999999993634,233.0,6181.646336,,249.82914542761742,107,,,1.5666666666666667
0.0025200620000305207,,,,87.0,0.08299039499979699,7.0660400390625,,,,,,0.038505880000002435,0.00029136599982848566,,,,,19,0.02935655000010229,,,,,,,0.009579795000036029,,,,,1680687600.0,2.0,,,2816.0,,,,,0.0,,108,0.0001,0.0,
0.0029421490000913764,,,,88.0,0.08379831600018406,7.0108642578125,,,,,,0.03693588900000577,0.00029092699992361304,,,,,19,0.029277342000114004,,,,,0.002796828000100504,,0.011555180999948789,,,,,1680687600.0,2.0,,,2848.0,,,,,0.0,,109,0.0001,0.0,
0.0028149629999916215,,,,89.0,0.08356814799981294,7.1112060546875,,,,,,0.03659453399995982,0.0003017869998984679,,,,,20,0.029641597999898295,,,,,0.002715188000138369,,0.011500077999926361,,,,,1680687601.0,2.0,,,2880.0,,,,,0.0,,110,0.0001,0.0,
0.0026579160000892443,,,,90.0,0.0835519510001177,7.0306396484375,,,,,,0.03753215300002921,0.0002666069999577303,,,,,20,0.031170506000080422,,,,,0.0027108169999792153,,0.009213951999981873,,,,,1680687601.0,2.0,,,2912.0,,,,,0.0,,111,0.0001,0.0,
0.0025295919999734906,,,,91.0,0.08265605400015374,7.03564453125,,,,,,0.03629058999990775,0.0002828809999755322,,,,,20,0.02951474400015286,,,,,0.0026975880000463803,,0.01134065900009773,,,,,1680687601.0,2.0,,,2944.0,,,,,0.0,,112,0.0001,0.0,
0.0025647859999935463,,,,92.0,0.08304708700006813,7.138916015625,,,,,,0.03640590500003782,0.00030004700010977103,,,,,20,0.029451948000087214,,,,,0.0027072709999629296,,0.011617129999876852,,,,,1680687601.0,2.0,,,2976.0,,,,,0.0,,113,0.0001,0.0,
0.0026891600000453764,,,,93.0,0.08349373200007904,7.2308349609375,,,,,,0.036266832999899634,0.0002570340000147553,,,,,20,0.029314261000081387,,,,,0.0027150999999321357,,0.012251344000105746,,,,,1680687601.0,2.0,,,3008.0,,,,,0.0,,114,0.0001,0.0,
,858246.0,0.0,2.466666666666667,,,,0.5280000000000058,897.0,25511.845888,0.6861680330407484,5433.71264,,,181205.0,2361.0,3.266666666666666,2.719744,20,,215208.0,0.18804330313300263,0.0,0.0,,0.0,,,201644.003328,4.5,0.0,1680687601.0,,,6575.988736,,1889.517568,0.07899999999995089,251.0,6181.6832,,214.69669281251365,115,,,1.5666666666666667
0.002537104999873918,,,,94.0,0.08267987799990806,7.197509765625,,,,,,0.03672301200003858,0.00027354899998499604,,,,,20,0.029623162999996566,,,,,0.002730537999923399,,0.010792511000090599,,,,,1680687601.0,2.0,,,3040.0,,,,,0.0,,116,0.0001,0.0,
0.002663771000015913,,,,95.0,0.08224644800020542,7.1600341796875,,,,,,0.036625245000095674,0.0002702570000110427,,,,,20,0.029365509999934147,,,,,0.002648346000114543,,0.010673319000034098,,,,,1680687601.0,2.0,,,3072.0,,,,,0.0,,117,0.0001,0.0,
0.0029454660000283184,,,,96.0,0.08234286199990493,7.087646484375,,,,,,0.03675543300005302,0.0002910559999236284,,,,,21,0.029265698000017437,,,,,0.0026648819998627005,,0.010420327000019824,,,,,1680687602.0,2.0,,,3104.0,,,,,0.0,,118,0.0001,0.0,
,863628.0,0.0,2.533333333333333,,,,0.5439999999999969,901.0,25511.845888,0.2897076825905698,5453.307904,0.03776698000001488,0.0003031720000308269,187131.0,2449.0,3.5333333333333337,2.719744,21,0.0313592460001928,221600.0,0.016331892806423266,0.0,0.0,0.0026550850000148785,0.0,,,201618.960384,4.5,0.0,1680687602.0,,,6582.66112,,1909.112832,0.08000000000004093,255.0,6181.6832,,153.51747980555382,119,,,1.5666666666666667
,864029.0,0.0,2.533333333333333,,,,0.5480000000000018,901.0,25511.845888,0.12542230910296498,5453.307904,,,187325.0,2449.0,3.5333333333333337,2.719744,22,,222278.0,0.004083962244137736,0.0,0.0,,0.0,,,201618.960384,4.5,0.0,1680687603.0,,,6582.66112,,1909.112832,0.08000000000004093,256.0,6181.6832,,0.03850251120094193,120,,,1.5666666666666667
,864364.0,0.0,2.533333333333333,,,,0.5520000000000067,901.0,25511.845888,0.026145185042207326,5453.307904,,,187493.0,2449.0,3.5333333333333337,2.719744,23,,222842.0,0.004086182762966196,0.0,0.0,,0.0,,,201618.55488,4.5,0.0,1680687604.0,,,6582.611968,,1909.112832,0.08000000000004093,257.0,6181.6832,,0.014844335824882631,121,,,1.5666666666666667
,864658.0,0.0,2.533333333333333,,,,0.5559999999999974,901.0,25511.845888,0.025167082753068587,5453.307904,,,187630.0,2449.0,3.5333333333333337,2.719744,24,,223368.0,0.004085461757399286,0.0,0.0,,0.0,,,201618.55488,4.5,0.0,1680687605.0,,,6582.611968,,1909.112832,0.08100000000001728,258.0,6181.6832,,0.006072336709297152,122,,,1.5666666666666667
,865071.0,0.0,2.533333333333333,,,,0.5640000000000072,901.0,25511.845888,0.06452337984744755,5453.307904,,,187801.0,2449.0,3.5333333333333337,2.719744,25,,224101.0,0.1184963690747727,0.0,0.0,,0.0,,,201618.57536,4.5,0.0,1680687606.0,,,6582.59968,,1909.112832,0.08600000000001273,266.0,6181.6832,,0.014436956606761421,123,,,1.5666666666666667
,865419.0,0.0,2.5,,,,0.5679999999999978,901.0,25511.845888,0.026720233715997462,5453.307904,,,187950.0,2449.0,3.266666666666666,2.719744,26,,224713.0,0.0040838088513647655,0.0,0.0,,0.0,,,201618.57536,4.5,0.0,1680687607.0,,,6582.59968,,1909.112832,0.08600000000001273,267.0,6181.6832,,0.00736202259962234,124,,,1.5666666666666667
,865784.0,0.0,2.5,,,,0.5720000000000027,901.0,25511.845888,0.07484344758597707,5453.307904,,,188120.0,2449.0,3.266666666666666,2.719744,27,,225286.0,0.00408527134366267,0.0,0.0,,0.0,,,201618.57536,4.5,0.0,1680687608.0,,,6582.59968,,1909.112832,0.08600000000001273,268.0,6181.6832,,0.01793689447308566,125,,,1.5666666666666667
,866108.0,0.0,2.5,,,,0.5760000000000076,901.0,25511.845888,0.0254646306656957,5453.307904,,,188269.0,2449.0,3.266666666666666,2.719744,28,,225837.0,0.004083273063274952,0.0,0.0,,0.0,,,201618.57536,4.5,0.0,1680687609.0,,,6582.59968,,1909.112832,0.08699999999998909,269.0,6181.6832,,0.007664112147208102,126,,,1.5666666666666667
,866531.0,0.0,2.5,,,,0.5799999999999983,901.0,25511.845888,0.08268716793385068,5453.307904,,,188441.0,2449.0,3.266666666666666,2.719744,29,,226585.0,0.004085681338130317,0.0,0.0,,0.0,,,201618.579456,4.5,0.0,1680687610.0,,,6582.595584,,1909.112832,0.08699999999998909,270.0,6181.6832,,0.030578771229007755,127,,,1.5666666666666667
,867067.0,0.0,2.5,,,,0.5880000000000081,901.0,25511.845888,0.05140543398844736,5453.307904,,,188713.0,2449.0,3.266666666666666,2.719744,30,,227385.0,0.15941352785542937,0.0,0.0,,0.0,,,201618.06336,4.5,0.0,1680687611.0,,,6583.11168,,1909.112832,0.09399999999993724,284.0,6181.6832,,0.03685160479878196,128,,,1.5666666666666667
,867904.0,0.0,2.533333333333333,,,,0.5919999999999987,901.0,25511.845888,0.1325803037715666,5453.307904,,,189078.0,2449.0,3.266666666666666,2.719744,31,,228278.0,0.008174508133484058,0.0,0.0,,0.0,,,201617.866752,4.5,0.0,1680687612.0,,,6583.341056,,1909.112832,0.09399999999993724,286.0,6181.6832,,0.1386553044451348,129,,,1.5666666666666667
,973164.0,0.0,2.533333333333333,,,,0.5960000000000036,901.0,25511.845888,916.9717853392325,5453.307904,,,216772.0,2449.0,3.266666666666666,2.719744,32,,421481.0,0.004086545308939131,0.0,0.0,,0.0,,,201403.142144,4.6,0.0,1680687613.0,,,6798.077952,,1909.112832,0.09399999999993724,287.0,6181.6832,,911.6207735145267,130,,,1.5666666666666667
,1084826.0,0.0,2.533333333333333,,,,0.6000000000000085,901.0,25511.845888,1050.161943684859,5453.307904,,,246256.0,2449.0,3.266666666666666,2.719744,33,,632233.0,0.004086645440765231,0.0,0.0,,0.0,,,201251.934208,4.7,0.0,1680687614.0,,,6949.289984,,1909.112832,0.09500000000002728,288.0,6181.6832,,1090.342551991069,131,,,1.5666666666666667
0.002604842999971879,,,,97.0,12.98961519500017,7.0712890625,,,,,,,,,,,,34,,,,,,,,12.914925868999944,,,,,1680687615.0,2.0,,,3136.0,,,,,0.0,,132,0.0001,1.0,
0.0029383229998529714,,,,98.0,0.11200273299959917,7.185302734375,,,,,,0.04987696399984998,0.0005434380000224337,,,,,34,0.04422616599981666,,,,,0.003765072000078362,,0.010652769999978773,,,,,1680687615.0,2.0,,,3168.0,,,,,0.0,,133,0.0001,1.0,
0.0044916189999639755,,,,99.0,0.10531632700053706,7.30126953125,,,,,,0.05063159200017253,0.00041687500015541445,,,,,34,0.04388182700017751,,,,,0.003061267000020962,,0.002833147000046665,,,,,1680687615.0,2.0,,,3200.0,,,,,0.0,,134,0.0001,1.0,
0.0042199120000532275,,,,100.0,0.11173591900001156,6.95703125,,,,,,0.05113051099988297,0.000602909000008367,,,,,34,0.04791151700010232,,,,,0.003028016000143907,,0.004843053999820768,,,,,1680687615.0,2.0,,,3232.0,,,,,0.0,,135,0.0001,1.0,
,1890303.0,0.0,2.533333333333333,,,,0.6240000000000094,944.0,27776.888832,166.69778796414215,5454.62272,0.037442783999949825,0.0003039949999674718,267125.0,2655.0,3.266666666666666,2.719744,34,0.03121094500011168,762952.0,0.09397952128229664,0.0,0.0,0.0027954009999575646,0.0,,,200757.403648,4.9,0.0,1680687615.0,,,7463.1168,,1909.317632,0.09699999999997999,297.0,6437.39648,,201.31835602293026,136,,,1.5666666666666667
0.0029818640000485175,,,,101.0,0.1939346399999522,7.159912109375,,,,,,,,,,,,34,,,,,,,,0.11919965099991714,,,,,1680687615.0,2.0,,,3264.0,,,,,0.0,,137,0.0001,1.0,
0.0026082319998295134,,,,102.0,0.08035374500013859,7.1846923828125,,,,,,0.037626794000061636,0.0002636670001265884,,,,,34,0.030821534999859068,,,,,0.002666236000095523,,0.006367281000166258,,,,,1680687615.0,2.0,,,3296.0,,,,,0.0,,138,0.0001,1.0,
0.002782873999876756,,,,103.0,0.0831187060002776,7.0919189453125,,,,,,0.037383800000043266,0.00026657100011107104,,,,,35,0.030974881000020105,,,,,0.002768860000060158,,0.008941720000166242,,,,,1680687616.0,2.0,,,3328.0,,,,,0.0,,139,0.0001,1.0,
0.002531777000058355,,,,104.0,0.08278071200015802,7.026123046875,,,,,,0.037566413999911674,0.0002729980001276999,,,,,35,0.030644897999991372,,,,,0.0027361960001144325,,0.009028428999954485,,,,,1680687616.0,2.0,,,3360.0,,,,,0.0,,140,0.0001,1.0,
0.0025763440000901028,,,,105.0,0.08238876199993683,7.2025146484375,,,,,,0.03796540200005438,0.0002870079999865993,,,,,35,0.03108334599983209,,,,,0.0027854170000409795,,0.007691244999932678,,,,,1680687616.0,2.0,,,3392.0,,,,,0.0,,141,0.0001,1.0,
0.002671602999953393,,,,106.0,0.08283729699996911,7.1094970703125,,,,,,0.0378355240000019,0.00026830000001609733,,,,,35,0.0307205490000797,,,,,0.0028090270000120654,,0.00853229399990596,,,,,1680687616.0,2.0,,,3424.0,,,,,0.0,,142,0.0001,1.0,
0.0026337240001339524,,,,107.0,0.08340546800013726,6.962646484375,,,,,,0.037930231000018466,0.0002891249998810963,,,,,35,0.03081051000003754,,,,,0.0028197880001243902,,0.008922089999941818,,,,,1680687616.0,2.0,,,3456.0,,,,,0.0,,143,0.0001,1.0,
,1909944.0,0.0,2.533333333333333,,,,0.6599999999999966,948.0,27776.892928,3.789654640271974,5452.541952,0.0374168200000895,0.00026425399983054376,285893.0,2773.0,3.266666666666666,2.719744,35,0.03175210199992762,786861.0,0.08581651255399012,0.0,0.0,0.002800496999952884,0.0,0.01131622600019,,200746.258432,4.9,0.0,1680687616.0,,,7475.130368,,1907.236864,0.10099999999999909,314.0,6437.39648,,224.28760127075083,144,,,1.5666666666666667
0.0026408609999180044,,,,108.0,0.08619075999990855,7.0400390625,,,,,,,,,,,,35,,,,,,,,,,,,,1680687616.0,2.0,,,3488.0,,,,,0.0,,145,0.0001,1.0,
0.002983012999948187,,,,109.0,0.08308937500009961,7.1419677734375,,,,,,0.03747758600002271,0.00027282399992145656,,,,,35,0.03130473700002767,,,,,0.0027619800000593386,,0.008289235000120243,,,,,1680687616.0,2.0,,,3520.0,,,,,0.0,,146,0.0001,1.0,
0.0025803959999848303,,,,110.0,0.08328773799985356,7.07568359375,,,,,,0.037690515000122105,0.00026180400004705007,,,,,36,0.03052662400000372,,,,,0.002700941999819406,,0.009527456999876449,,,,,1680687617.0,2.0,,,3552.0,,,,,0.0,,147,0.0001,1.0,
0.002695439000035549,,,,111.0,0.08311798799991266,7.1470947265625,,,,,,0.03750326999988829,0.0003127469999526511,,,,,36,0.03184400899999673,,,,,0.0028053530002125626,,0.007957169999826874,,,,,1680687617.0,2.0,,,3584.0,,,,,0.0,,148,0.0001,1.0,
0.0026405210001030355,,,,112.0,0.08237209300000359,7.2852783203125,,,,,,0.037798901000087426,0.0002627519997986383,,,,,36,0.030062533000091207,,,,,0.0028246849999504775,,0.008782700999972803,,,,,1680687617.0,2.0,,,3616.0,,,,,0.0,,149,0.0001,1.0,
0.0026074810000409343,,,,113.0,0.08232534100011435,7.1685791015625,,,,,,0.03748629799997616,0.0002703239999846119,,,,,36,0.02980599100010295,,,,,0.0028078410000489384,,0.009347405999960756,,,,,1680687617.0,2.0,,,3648.0,,,,,0.0,,150,0.0001,1.0,
0.002693614999998317,,,,114.0,0.08299852000004648,7.0699462890625,,,,,,0.037572271000044566,0.000275571999964086,,,,,36,0.02981231400008255,,,,,0.0027593610000167246,,0.009885386999940238,,,,,1680687617.0,2.0,,,3680.0,,,,,0.0,,151,0.0001,1.0,
,1928925.0,0.0,2.6333333333333333,,,,0.695999999999998,950.0,27776.892928,3.995651205416637,5452.53376,0.038711956000042846,0.0002658359999259119,304351.0,2891.0,3.8,2.719744,36,,811276.0,0.032691771499144866,0.0,0.0,0.002718028000117556,0.0,,,200724.733952,4.9,0.0,1680687617.0,,,7495.278592,,1907.228672,0.10500000000001819,322.0,6437.429248,,234.069372555031,152,,,1.633333333333333
0.002540989000181071,,,,115.0,0.08320637100018757,7.1474609375,,,,,,,,,,,,36,0.030799346999856425,,,,,,,0.008170215000063763,,,,,1680687617.0,2.0,,,3712.0,,,,,0.0,,153,0.0001,1.0,
0.002564916999972411,,,,116.0,0.08215109799994025,6.9842529296875,,,,,,0.03731878900021002,0.00029494799991880427,,,,,36,0.029469100999904185,,,,,0.0027922760000365088,,0.009711066999898321,,,,,1680687617.0,2.0,,,3744.0,,,,,0.0,,154,0.0001,1.0,
0.0029583810000985977,,,,117.0,0.08251885799995762,7.212646484375,,,,,,0.037654259999953865,0.000268534000042564,,,,,37,0.030173475999845323,,,,,0.002791806999994151,,0.008672400000023117,,,,,1680687618.0,2.0,,,3776.0,,,,,0.0,,155,0.0001,1.0,
0.0026451639998867904,,,,118.0,0.0827293899999404,7.00927734375,,,,,,0.037888214999838965,0.00025805500013120763,,,,,37,0.029774688000088645,,,,,0.0027912519999517826,,0.009372016000043004,,,,,1680687618.0,2.0,,,3808.0,,,,,0.0,,156,0.0001,1.0,
0.002648291000014069,,,,119.0,0.08286998800008405,7.2880859375,,,,,,0.03712103999987448,0.00029640399998243083,,,,,37,0.029340355000158524,,,,,0.0027482420000524144,,0.010715656000002127,,,,,1680687618.0,2.0,,,3840.0,,,,,0.0,,157,0.0001,1.0,
0.002612284999941039,,,,120.0,0.08188866199975564,6.9156494140625,,,,,,0.03701115999979265,0.0002889039999445231,,,,,37,0.02933836300007897,,,,,0.0027519570001004467,,0.009885992999898008,,,,,1680687618.0,2.0,,,3872.0,,,,,0.0,,158,0.0001,1.0,
0.002519311000014568,,,,121.0,0.08268862900013119,7.0277099609375,,,,,,0.037341900999990685,0.00030341800015776244,,,,,37,0.029308124999943175,,,,,0.0027583219998632558,,0.01045755200016174,,,,,1680687618.0,2.0,,,3904.0,,,,,0.0,,159,0.0001,1.0,
,1940799.0,0.0,2.6333333333333333,,,,0.7319999999999993,953.0,27776.892928,2.1521655351669087,5452.541952,0.03756149400010145,0.0002600139998776285,316384.0,2989.0,3.8,2.719744,37,,826521.0,0.03269492115375445,0.0,0.0,0.002761666999958834,0.0,,,200728.346624,4.9,0.0,1680687618.0,,,7492.395008,,1907.236864,0.1069999999999709,330.0,6437.429248,,213.45284770635487,160,,,1.633333333333333
0.002725831000134349,,,,122.0,0.08333592000008139,6.934814453125,,,,,,,,,,,,37,0.030357770000136952,,,,,,,0.009669143999872176,,,,,1680687618.0,2.0,,,3936.0,,,,,0.0,,161,0.0001,1.0,
0.0025109640000664513,,,,123.0,0.08282917700034886,7.3480224609375,,,,,,0.03723409300005187,0.00028499500012912904,,,,,37,0.02926454700013892,,,,,0.0027522759999101254,,0.010782302000052368,,,,,1680687618.0,2.0,,,3968.0,,,,,0.0,,162,0.0001,1.0,
0.0026289320001069427,,,,124.0,0.08211148700002013,7.0333251953125,,,,,,0.03729661800002759,0.0002581480000571901,,,,,38,0.029241481999861207,,,,,0.0027393279999614606,,0.00994697900000574,,,,,1680687619.0,2.0,,,4000.0,,,,,0.0,,163,0.0001,1.0,
0.0026277140000274812,,,,125.0,0.08234455799993157,7.1016845703125,,,,,,0.03719441100020049,0.0002656689998730144,,,,,38,0.029491529999859267,,,,,0.0027437460000783176,,0.010021487999892997,,,,,1680687619.0,2.0,,,4032.0,,,,,0.0,,164,0.0001,1.0,
0.0024936989998423087,,,,126.0,0.08331073699969238,7.02392578125,,,,,,0.03782442600004288,0.00026053900000988506,,,,,38,0.029272318000039377,,,,,0.002761757999905967,,0.010697996999851966,,,,,1680687619.0,2.0,,,4064.0,,,,,0.0,,165,0.0001,1.0,
0.002712114000132715,,,,127.0,0.082994463000432,7.0592041015625,,,,,,0.037224464000019,0.0002706300001591444,,,,,38,0.029445278000139297,,,,,0.0027786749999449967,,0.010563302000036856,,,,,1680687619.0,2.0,,,4096.0,,,,,0.0,,166,0.0001,1.0,
0.0026617159999204887,,,,128.0,0.08237141399968095,6.9912109375,,,,,,0.03721779399984371,0.0002617449999888777,,,,,38,0.029316610000023502,,,,,0.0027567249999265186,,0.01015682399997786,,,,,1680687619.0,2.0,,,4128.0,,,,,0.0,,167,0.0001,1.0,
,1947307.0,0.0,2.6333333333333333,,,,0.7639999999999958,956.0,27776.892928,0.5827425871881028,5452.537856,0.03764450999983637,0.0002770199998849421,325053.0,3089.0,3.8,2.719744,38,,833420.0,0.03269610340570986,0.0,0.0,0.002529733000073975,0.0,,,200723.357696,4.9,0.0,1680687619.0,,,7497.035776,,1907.228672,0.11099999999999,338.0,6437.429248,,215.09923485970458,168,,,1.633333333333333
0.002518776000215439,,,,129.0,0.08238370599997324,7.0780029296875,,,,,,,,,,,,38,0.03215005399988513,,,,,,,0.007263613000077385,,,,,1680687619.0,2.0,,,4160.0,,,,,0.0,,169,0.0001,1.0,
0.002659986000026038,,,,130.0,0.08320103500022924,7.1451416015625,,,,,,0.03706056800001534,0.00026934000015899073,,,,,38,0.030339530999981434,,,,,0.0027558760000374605,,0.01011573400000998,,,,,1680687619.0,2.0,,,4192.0,,,,,0.0,,170,0.0001,1.0,
0.002726743000039278,,,,131.0,0.08268470799976058,7.212158203125,,,,,,0.03734182899984262,0.0003053880000152276,,,,,39,0.03055495399985375,,,,,0.002811650000012378,,0.008944143999997323,,,,,1680687620.0,2.0,,,4224.0,,,,,0.0,,171,0.0001,1.0,
0.002623052999979336,,,,132.0,0.08213012600003822,6.998291015625,,,,,,0.03725396799995906,0.00026633400011633057,,,,,39,0.030230351000000155,,,,,0.002744420999988506,,0.00901199899999483,,,,,1680687620.0,2.0,,,4256.0,,,,,0.0,,172,0.0001,1.0,
