_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.599808,1680694198,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1680694198,4.033333333333333,0.0,0.0,1191.329792,0.0,24.0,0.6893616652612922,178.466816,0.0,394.657792,0.0,0.0,0.0,10.166666666666666,19.0,1.052183600661678,208136.884224,2.719744,135.0,0.0,2481.045504,0.0,29.0,1.4,4.266666666666667,9963.413504,48.0,,,,,,,,,,,,,,
2,1,,,1680694199,4.033333333333333,0.0,0.008000000000009777,1728.897024,0.012252667322919887,2871.0,0.31576144734547035,300.449792,3.0,852.365312,0.0,0.0,0.0,10.166666666666666,1073.0,0.8963990784069031,207588.917248,2.719744,161.0,0.0009999999999763531,2844.11904,0.0,3145.0,1.7,4.266666666666667,11133.566976,53.0,,,,,,,,,,,,,,
3,2,,,1680694200,4.033333333333333,0.0,0.015999999999991132,2792.6528,0.5019830874180753,5473.0,0.01934567061894294,564.191232,86.0,2230.939648,0.0,0.0,0.0,10.166666666666666,2098.0,0.019696395593840805,206425.747456,2.719744,362.0,0.04099999999993997,4251.549696,0.0,12235.0,2.2,4.266666666666667,15256.71936,60.0,,,,,,,,,,,,,,
4,3,,,1680694201,4.033333333333333,0.0,0.020000000000010232,2927.910912,0.004084449659407121,8189.0,0.07084765113172235,664.834048,87.0,2336.043008,0.0,0.0,0.0,10.166666666666666,2902.0,0.06649196855519665,206188.158976,2.719744,377.0,0.04099999999993997,4260.47488,0.0,274758.0,2.3,4.266666666666667,15770.832896,222.0,,,,,,,,,,,,,,
5,4,,,1680694202,4.0,0.0,0.02400000000000091,2928.939008,0.004085736715580754,8540.0,0.04828670485487966,664.834048,88.0,2336.0512,0.0,0.0,0.0,9.333333333333332,3024.0,0.004819892541244137,206187.126784,2.719744,377.0,0.04099999999993997,4260.47488,0.0,274968.0,2.3,4.2,15770.832896,222.0,,,,,,,,,,,,,,
6,5,,,1680694203,4.0,0.0,0.036000000000001364,2926.501888,0.19619085568765945,9101.0,0.0041751228028350925,664.838144,91.0,2336.165888,0.0,0.0,0.0,9.333333333333332,3185.0,0.010840949742133833,206185.578496,2.719744,377.0,0.043000000000006366,4268.998656,0.0,275284.0,2.3,4.2,15846.334464,222.0,,,,,,,,,,,,,,
7,6,,,1680694204,4.0,0.0,0.03999999999999204,2926.75584,0.004086781540276432,9625.0,0.04730928546391226,664.838144,92.0,2336.165888,0.0,0.0,0.0,9.333333333333332,3366.0,0.005459684698196141,206185.336832,2.719744,377.0,0.043000000000006366,4268.998656,0.0,275592.0,2.3,4.2,15846.334464,222.0,,,,,,,,,,,,,,
8,7,,,1680694205,4.0,0.0,0.0519999999999925,2926.75584,0.18389930711495447,10088.0,0.0036955459744316375,664.838144,123.0,2336.165888,0.0,0.0,0.0,9.333333333333332,3512.0,0.009386527175612747,206185.336832,2.719744,377.0,0.057999999999992724,4268.998656,0.0,275861.0,2.3,4.2,15846.334464,222.0,,,,,,,,,,,,,,
9,8,,,1680694206,4.0,0.0,0.055999999999983174,2927.005696,0.00408688653026224,10525.0,0.046208957298733803,664.838144,124.0,2336.165888,0.0,0.0,0.0,9.333333333333332,3630.0,0.004294423683875136,206185.086976,2.719744,377.0,0.057999999999992724,4268.998656,0.0,276112.0,2.3,4.2,15846.334464,222.0,,,,,,,,,,,,,,
10,9,,,1680694207,4.0,0.0,0.060000000000002274,2927.005696,0.004086629887112569,11051.0,0.008867667589144382,664.838144,125.0,2336.165888,0.0,0.0,0.0,8.600000000000001,3862.0,0.01455063724846102,206185.086976,2.719744,377.0,0.05899999999996908,4268.998656,0.0,276445.0,2.3,4.133333333333333,15846.334464,222.0,,,,,,,,,,,,,,
11,10,,,1680694208,4.0,0.0,0.06799999999998363,2927.005696,0.044951517263135995,11468.0,0.0028813028528288653,664.838144,128.0,2336.165888,0.0,0.0,0.0,8.600000000000001,3970.0,0.0021869168991878194,206185.086976,2.719744,377.0,0.05999999999994543,4268.998656,0.0,276710.0,2.3,4.133333333333333,15846.334464,222.0,,,,,,,,,,,,,,
12,11,,,1680694209,4.0,0.0,0.07200000000000273,2926.997504,0.004086939038168009,12205.0,0.05811116440221601,664.838144,129.0,2336.17408,0.0,0.0,0.0,8.600000000000001,4140.0,0.01210117107704242,206185.08288,2.719744,377.0,0.05999999999994543,4268.998656,0.0,277129.0,2.3,4.133333333333333,15846.334464,222.0,,,,,,,,,,,,,,
13,12,,,1680694210,4.0,0.0,0.0759999999999934,2926.997504,0.004086835975359517,12594.0,0.0028815386370330937,664.838144,130.0,2336.17408,0.0,0.0,0.0,8.600000000000001,4236.0,0.0021870957439013975,206185.08288,2.719744,377.0,0.06099999999992178,4268.998656,0.0,277343.0,2.3,4.133333333333333,15846.334464,222.0,,,,,,,,,,,,,,
14,13,,,1680694211,4.0,0.0,0.08400000000000318,2926.997504,0.03269169373739287,13006.0,0.04692247740828456,664.838144,134.0,2336.17408,0.0,0.0,0.0,8.600000000000001,4367.0,0.012083795023672163,206185.086976,2.719744,377.0,0.06199999999989814,4268.998656,0.0,277576.0,2.3,4.133333333333333,15846.334464,222.0,,,,,,,,,,,,,,
15,14,,,1680694212,3.9666666666666663,0.0,0.09199999999998454,2926.985216,0.004086424777134157,13522.0,0.0028812487101603254,664.838144,135.0,2336.17408,0.0,0.0,0.0,7.9,4498.0,0.0021868758047514326,206185.086976,2.719744,377.0,0.06199999999989814,4268.998656,0.0,277862.0,2.3,4.066666666666666,15846.334464,222.0,,,,,,,,,,,,,,
16,15,,,1680694213,3.9666666666666663,0.0,0.09600000000000364,2926.985216,0.004086864169285621,14009.0,0.04698297368991462,664.838144,136.0,2336.17408,0.0,0.0,0.0,7.9,4639.0,0.012252610268710986,206185.086976,2.719744,377.0,0.06199999999989814,4268.998656,0.0,278140.0,2.3,4.066666666666666,15846.334464,222.0,,,,,,,,,,,,,,
17,16,,,1680694214,3.9666666666666663,0.0,0.103999999999985,2926.98112,0.053127654448281735,14558.0,0.02757753095112642,664.838144,139.0,2336.17408,0.0,0.0,0.0,7.9,4874.0,0.06343231222405951,206185.107456,2.719744,377.0,0.06399999999996453,4268.998656,0.0,278485.0,2.3,4.066666666666666,15846.334464,222.0,,,,,,,,,,,,,,
18,17,,,1680694215,3.9666666666666663,0.0,0.10800000000000409,2927.714304,0.004086263431170335,15372.0,0.13394484224206582,664.838144,140.0,2336.17408,0.0,0.0,0.0,7.9,5203.0,0.045762958116016036,206184.378368,2.719744,377.0,0.06399999999996453,4268.998656,0.0,279014.0,2.3,4.066666666666666,15846.334464,222.0,,,,,,,,,,,,,,
