_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.595712,1683053902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1683053902,2.0666666666666664,0.0,0.0,1204.649984,0.0,23.0,0.4353007428593366,178.31936,0.0,394.805248,0.0,0.0,0.0,0.26666666666666666,23.0,0.48806446272266585,208128.073728,2.711552,136.0,0.0,2481.442816,0.0,30.0,1.4,0.8,9975.291904,47.0,,,,,,,,,,,,,,
2,1,,,1683053903,2.0666666666666664,0.0,0.007999999999981355,1726.877696,0.01225465421090989,3651.0,0.5717482323170999,183.197696,3.0,790.278144,0.0,0.0,0.0,0.26666666666666666,1802.0,0.5523210949538115,207605.846016,2.711552,155.0,0.0010000000000047748,2895.986688,0.0,3857.0,1.6,0.8,10523.795456,51.0,,,,,,,,,,,,,,
3,2,,,1683053904,2.0666666666666664,0.0,0.015999999999991132,2137.362432,0.224732248156633,7929.0,0.01929696647854763,185.556992,6.0,1196.544,0.0,0.0,0.0,0.26666666666666666,4231.0,0.017349712632378892,207195.365376,2.711552,201.0,0.001999999999981128,3539.255296,0.0,11297.0,1.8,0.8,13109.407744,57.0,,,,,,,,,,,,,,
4,3,,,1683053905,2.0666666666666664,0.0,0.02400000000000091,2662.432768,0.5721178406550952,10870.0,0.06612718066074047,340.537344,101.0,1797.828608,0.0,0.0,0.0,0.26666666666666666,6441.0,0.06187301199004409,206659.813376,2.711552,270.0,0.026999999999986812,3995.684864,0.0,17888.0,2.1,0.8,14241.3824,64.0,,,,,,,,,,,,,,
5,4,,,1683053906,2.1,0.0,0.027999999999991587,2600.153088,0.004085127566366013,11844.0,0.051798140981392495,463.826944,102.0,1845.264384,0.0,0.0,0.0,0.5,6946.0,0.06020775906611189,206722.08896,2.711552,274.0,0.026999999999986812,3919.663104,0.0,18742.0,2.1,0.8333333333333334,15775.973376,72.0,,,,,,,,,,,,,,
6,5,,,1683053907,2.1,0.0,0.031999999999982265,2600.153088,0.004084321475906856,12541.0,0.1346629509464378,463.826944,103.0,1845.264384,0.0,0.0,0.0,0.5,7341.0,0.07499356686701658,206722.08896,2.711552,274.0,0.027999999999991587,3919.663104,0.0,19264.0,2.1,0.8333333333333334,15775.973376,72.0,,,,,,,,,,,,,,
7,6,,,1683053908,2.1,0.0,0.036000000000001364,3038.179328,0.004086755291808005,18920.0,0.17370306361359839,1210.2656,104.0,3134.492672,0.0,0.0,0.0,0.5,11106.0,0.18301001021118626,205540.1472,2.711552,623.0,0.027999999999991587,4524.982272,0.0,25614.0,2.6,0.8333333333333334,17397.133312,76.0,,,,,,,,,,,,,,
8,7,,,1683053909,2.1,0.0,0.04800000000000182,6180.462592,0.08982980835079309,25522.0,0.20580149453858626,1813.274624,108.0,6280.523776,0.0,0.0,0.0,0.5,14920.0,0.1798510154622504,201791.520768,2.711552,955.0,0.030000000000001137,7063.523328,0.0,990412.0,4.4,0.8333333333333334,23188.680704,85.0,,,,,,,,,,,,,,
9,8,,,1683053910,2.1,0.0,0.055999999999983174,6372.429824,0.18781466943182767,30313.0,0.38795786631405055,2046.713856,119.0,6265.511936,0.0,0.0,0.0,0.5,18549.0,4.972272161386491,201365.651456,2.711552,1014.0,0.03499999999999659,6876.229632,0.0,1017946.0,4.6,0.8333333333333334,23837.7984,89.0,,,,,,,,,,,,,,
