_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.599808,1682971906.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1682971906.0,3.9666666666666663,0.0,0.0,1216.110592,0.0,29.0,1.3967541576833205,179.027968,0.0,395.44832,0.0,0.0,0.0,2.666666666666667,22.0,35.494368345297744,208081.309696,2.719744,129.0,0.0,2481.33632,0.0,25.0,1.4,4.333333333333334,9963.70432,50.0,,,,,,,,,,,,,,
2,1,,,1682971907.0,3.9666666666666663,0.0,0.007999999999981355,1733.226496,0.012255135015442179,3319.0,0.31592078505478255,183.894016,3.0,783.323136,0.0,0.0,0.0,2.666666666666667,970.0,0.3113889380261497,207564.22656,2.719744,158.0,0.0,2887.929856,0.0,3042.0,1.7,4.333333333333334,10503.901184,82.0,,,,,,,,,,,,,,
3,2,,,1682971908.0,3.9666666666666663,0.0,0.01599999999996271,2155.405312,0.5074192820274943,7295.0,0.02326993114039195,186.187776,89.0,1199.009792,0.0,0.0,0.0,2.666666666666667,3456.0,0.020288842743394167,207142.047744,2.719744,201.0,0.05299999999999727,3540.946944,0.0,12125.0,1.9,4.333333333333334,13099.134976,174.0,,,,,,,,,,,,,,
4,3,,,1682971909.0,3.9666666666666663,0.0,0.01999999999998181,2383.450112,0.004086485049406921,10849.0,0.22399844294533705,290.787328,90.0,1455.255552,0.0,0.0,0.0,2.666666666666667,6011.0,0.0696139112477611,206903.595008,2.719744,248.0,0.053999999999973625,3703.607296,0.0,18554.0,2.0,4.333333333333334,13934.911488,237.0,,,,,,,,,,,,,,
5,4,,,1682971910.0,3.933333333333333,0.0,0.02400000000000091,2606.137344,0.004086793199111027,11413.0,0.0032167532576786893,462.598144,91.0,1841.19296,0.0,0.0,0.0,2.7,6215.0,0.0032965734353921365,206680.817664,2.719744,249.0,0.053999999999973625,3916.742656,0.0,19122.0,2.1,4.333333333333334,15758.659584,274.0,,,,,,,,,,,,,,
6,5,,,1682971911.0,3.933333333333333,0.0,0.031999999999982265,5185.871872,0.19586806092259332,19162.0,0.05892141009058928,1278.816256,94.0,5220.6592,0.0,0.0,0.0,2.7,9236.0,0.012998893696369179,203284.811776,2.719744,686.0,0.05600000000004002,6522.6752,0.0,268121.0,3.7,4.333333333333334,22099.460096,335.0,,,,,,,,,,,,,,
7,6,,,1682971912.0,3.933333333333333,0.0,0.036000000000001364,6185.6768,0.0040778396688664915,25052.0,0.07158520099969101,2046.316544,95.0,6215.430144,0.0,0.0,0.0,2.7,12184.0,0.007144184102303522,201517.535232,2.719744,969.0,0.05600000000004002,6757.9904,0.0,1011608.0,4.5,4.333333333333334,23169.155072,398.0,,,,,,,,,,,,,,
8,7,,,1682971913.0,3.933333333333333,0.0,0.04399999999998272,6186.934272,0.34308928478398465,25513.0,0.004770447169422605,2046.316544,157.0,6215.430144,0.0,0.0,0.0,2.7,12363.0,0.012420712658871862,201516.273664,2.719744,969.0,0.10900000000003729,6757.9904,0.0,1011939.0,4.5,4.333333333333334,23169.155072,398.0,,,,,,,,,,,,,,
9,8,,,1682971914.0,3.933333333333333,0.0,0.04800000000000182,6187.966464,0.004085920370357154,26121.0,0.07128813808538859,2046.32064,158.0,6215.532544,0.0,0.0,0.0,2.7,12528.0,0.006519915851071825,201515.241472,2.719744,969.0,0.10900000000003729,6766.514176,0.0,1012292.0,4.5,4.333333333333334,23244.65664,398.0,,,,,,,,,,,,,,
