03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_3_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_3_epoch_oos,04_peers/peer_3_epoch,04_peers/peer_3_samples_accumulated,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,04_peers/peer_4_samples_per_second,04_peers/peer_4_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_4_epoch_oos,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
125294,3285.1076143574332,4,0,81,0.0,137,4,0.5,3285.1076143574332,1683049145,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
128686,3285.1076143574332,4,0,82,0.0,138,4,0.5,3285.1076143574332,1683049146,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
132055,3285.1076143574332,4,0,83,0.0,139,4,0.5,3285.1076143574332,1683049147,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
135431,3285.1076143574332,4,0,84,0.0,140,4,0.5,3285.1076143574332,1683049148,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
138817,3285.1076143574332,4,0,85,0.0,141,4,0.5,3285.1076143574332,1683049149,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
142208,3285.1076143574332,4,0,86,0.0,142,4,0.5,3285.1076143574332,1683049150,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
145571,3285.1076143574332,4,0,87,0.0,143,4,0.5,3285.1076143574332,1683049151,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
148977,3285.1076143574332,4,0,88,0.0,144,4,0.5,3285.1076143574332,1683049152,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
152333,3285.1076143574332,4,0,89,0.0,145,4,0.5,3285.1076143574332,1683049153,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
155688,3285.1076143574332,4,0,90,0.0,146,4,0.5,3285.1076143574332,1683049154,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
159053,3285.1076143574332,4,0,91,0.0,147,4,0.5,3285.1076143574332,1683049155,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
162420,3285.1076143574332,4,0,92,0.0,148,4,0.5,3285.1076143574332,1683049156,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
165788,3285.1076143574332,4,0,93,0.0,149,4,0.5,3285.1076143574332,1683049157,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
169147,3285.1076143574332,4,0,94,0.0,150,4,0.5,3285.1076143574332,1683049158,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
172516,3285.1076143574332,4,0,95,0.0,151,4,0.5,3285.1076143574332,1683049159,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
175878,3285.1076143574332,4,0,96,0.0,152,4,0.5,3285.1076143574332,1683049160,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
179243,3285.1076143574332,4,0,97,0.0,153,4,0.5,3285.1076143574332,1683049161,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
182606,3285.1076143574332,4,0,98,0.0,154,4,0.5,3285.1076143574332,1683049162,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
185991,3285.1076143574332,4,0,99,0.0,155,4,0.5,3285.1076143574332,1683049163,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
189354,3285.1076143574332,4,0,100,0.0,156,4,0.5,3285.1076143574332,1683049164,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
192715,3285.1076143574332,4,0,101,0.0,157,4,0.5,3285.1076143574332,1683049165,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
196075,3285.1076143574332,4,0,102,0.0,158,4,0.5,3285.1076143574332,1683049166,0,0.0,4.0,810.5,0.0,821.66,0.0,4.0,0.0,4.0,0.0,0.0,828.78,824.17,0.0,4.0,0.0,,,,,,,
