03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
257,7.568262000012874,1,256,0,2130.86,43,0,10.0,7.568262000012874,1683041792,0,,,,,,,,,,,,,,,
709,46.64482189205548,1,704,1,336.05,44,0,10.0,46.64482189205548,1683041793,0,256.0,0.0,7.57,0.0,,,,,,,,,,,
1140,140.00612867886502,1,1120,2,108.88,45,0,10.0,140.00612867886502,1683041794,0,704.0,0.0,46.64,0.0,,,,,,,,,,,
1596,268.51399721133754,1,1568,3,55.07,47,0,10.0,268.51399721133754,1683041796,0,1120.0,0.0,140.01,0.0,,,,,,,,,,,
2097,340.6733514713933,1,2048,4,41.94,48,0,10.0,340.6733514713933,1683041797,0,1568.0,0.0,268.51,0.0,,,,,,,,,,,
2634,383.7044022361506,2,2592,5,35.83,49,0,10.0,383.7044022361506,1683041798,0,2048.0,0.0,340.67,0.0,,,,,,,,,,,
3512,530.6811801443414,2,3424,6,24.26,50,0,9.7,530.6811801443414,1683041799,0,2496.0,0.0,360.18,0.0,96.0,0.0,0.0,23.53,,,,,,,
4407,661.7360515052295,2,4320,7,18.1,51,0,7.24,661.7360515052295,1683041800,0,2912.0,0.0,365.6,0.0,512.0,0.0,0.0,165.08,,,,,,,
5277,709.1043267385373,2,5184,8,15.66,53,0,6.27,709.1043267385373,1683041802,0,3360.0,0.0,366.85,0.0,960.0,0.0,0.0,294.88,,,,,,,
6156,728.9376515963713,2,6048,9,14.03,54,0,5.61,728.9376515963713,1683041803,0,3808.0,0.0,366.79,0.0,1376.0,0.0,0.0,342.32,,,,,,,
7023,730.10820256086,2,6944,10,12.82,55,0,5.13,730.10820256086,1683041804,0,4224.0,0.0,366.11,0.0,1824.0,0.0,0.0,362.83,,,,,,,
7896,733.685473023029,2,7808,11,11.57,56,0,4.63,733.685473023029,1683041805,0,4672.0,0.0,366.14,0.0,2272.0,0.0,0.0,363.97,,,,,,,
8769,733.6180327648979,2,8672,12,10.38,57,0,4.15,733.6180327648979,1683041806,0,5120.0,0.0,365.65,0.0,2688.0,0.0,0.0,368.03,,,,,,,
9637,733.9726865665325,2,9568,13,9.19,59,0,3.68,733.9726865665325,1683041808,0,5536.0,0.0,365.41,0.0,3136.0,0.0,0.0,368.21,,,,,,,
10509,734.7904763379568,2,10400,14,8.0,60,0,3.2,734.7904763379568,1683041809,0,5984.0,0.0,365.28,0.0,3584.0,0.0,0.0,368.7,,,,,,,
11382,733.0223988354511,2,11296,15,6.82,61,0,2.73,733.0223988354511,1683041810,0,6400.0,0.0,365.45,0.0,4000.0,0.0,0.0,369.34,,,,,,,
