_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
10,10,,,1680698239,3.4000000000000004,0.0,0.060000000000002274,4073.009152,0.004086486986210161,9709.0,0.10150769828491862,185.049088,151.0,3095.056384,0.0,0.0,0.0,1.5333333333333334,4427.0,0.0685683782945471,205254.336512,2.719744,200.0,0.06899999999995998,5194.399744,0.0,9082.0,2.8,3.3666666666666663,12810.71104,92.0,,,,,,,,,,,,,,
11,11,,,1680698240,3.4000000000000004,0.0,0.06799999999998363,4650.520576,0.004086828205052851,10874.0,0.17022597308394719,185.049088,152.0,3671.527424,0.0,0.0,0.0,1.6666666666666667,4981.0,0.14105942975028113,204676.825088,2.719744,200.0,0.06899999999995998,6222.606336,0.0,10177.0,3.0,3.3666666666666663,13838.917632,97.0,,,,,,,,,,,,,,
12,12,,,1680698241,3.4000000000000004,0.0,0.07200000000000273,5104.828416,0.04086579334203528,12332.0,0.22862495790208082,185.049088,156.0,4123.52512,0.0,0.0,0.0,1.6666666666666667,5654.0,0.17052688955260298,204222.52544,2.719744,200.0,0.07100000000002638,6466.822144,0.0,11462.0,3.2,3.3666666666666663,14552.068096,102.0,,,,,,,,,,,,,,
13,13,,,1680698242,3.4000000000000004,0.0,0.07600000000002183,4144.693248,0.0040869322251927695,13721.0,0.17846004655029768,186.048512,157.0,3100.594176,0.0,0.0,0.0,1.6666666666666667,6359.0,0.1466107114907633,205182.652416,2.719744,200.0,0.07200000000000273,5451.333632,0.0,13692.0,2.8,3.3666666666666663,13704.245248,111.0,,,,,,,,,,,,,,
14,14,,,1680698243,3.4000000000000004,0.0,0.08400000000000318,5292.72832,0.024518426212939492,15071.0,0.21864657745585883,460.521472,161.0,4506.8288,0.0,0.0,0.0,1.6666666666666667,6970.0,0.15797304999849257,204024.209408,2.719744,210.0,0.07299999999997908,6583.345152,0.0,14935.0,3.3,3.3666666666666663,16616.779776,116.0,,,,,,,,,,,,,,
15,15,,,1680698244,3.4000000000000004,0.0,0.08800000000002228,4454.064128,0.004079729921518644,16899.0,0.18586675826138613,1294.647296,162.0,4570.8288,0.0,0.0,0.0,1.6666666666666667,7830.0,0.17649612860729652,204040.097792,2.719744,237.0,0.07299999999997908,5849.305088,0.0,17129.0,3.3,3.3666666666666663,20191.588352,126.0,,,,,,,,,,,,,,
16,16,,,1680698245,3.4000000000000004,0.0,0.09199999999998454,9436.516352,0.004079885914706499,22034.0,0.3682893886624639,2706.710528,163.0,10625.998848,0.0,0.0,0.0,1.8000000000000003,9506.0,0.3090672946965235,197637.705728,2.719744,643.0,0.07299999999997908,10504.695808,0.0,27387.0,6.4,3.3666666666666663,31265.972224,133.0,,,,,,,,,,,,,,
17,17,,,1680698246,3.4000000000000004,0.0,0.09600000000000364,10358.468608,0.07763991012327044,25306.0,0.19175333887291762,4571.52512,166.0,12494.688256,0.0,0.0,0.0,1.8000000000000003,11056.0,0.19844148085923016,194854.670336,2.719744,934.0,0.07500000000004547,10504.695808,0.0,285064.0,7.7,3.3666666666666663,33132.969984,143.0,,,,,,,,,,,,,,
18,18,,,1680698247,3.4000000000000004,0.0,0.10000000000002274,10486.31296,0.004085194593030809,30578.0,0.555434866105141,4947.222528,167.0,11880.275968,0.0,0.0,0.0,1.8000000000000003,14542.0,10.064371578950434,194342.957056,2.719744,1073.0,0.07500000000004547,9540.07552,0.0,312523.0,7.9,3.3666666666666663,32744.538112,145.0,,,,,,,,,,,,,,
19,19,,,1680698248,3.4000000000000004,0.0,0.10800000000000409,11433.04192,0.049029400314283995,35054.0,0.5208256576872032,5136.789504,177.0,12070.109184,0.0,0.0,0.0,1.8000000000000003,19791.0,113.91498370364731,193390.641152,2.719744,1089.0,0.07900000000006457,9548.61568,0.0,317715.0,8.4,3.3666666666666663,38390.480896,156.0,8.244000127888285e-06,0.8904686660007428,0.003280143000665703,,,,,,,,,,,
20,19,,,1680698248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.007192578999820398,32.0,12.57326889038086,0.043982667000818765,1.8534460500031855,0.0,0.0001,0.90851375100101,0.0,0.0
21,19,,,1680698248,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000364159999662661,0.018482348999896203,0.003723638001247309,1.0,0.008698842999365297,64.0,12.765625,0.0475293210001837,0.07965655000043625,0.0,0.0001,0.0008582390000810847,0.0,1.0
22,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0003689599998324411,0.01767258700056118,0.0037170820014580386,1.0,0.00864610700045887,96.0,12.642057418823242,0.048288713000147254,0.07923476900214155,0.0,0.0001,0.0005413199996837648,0.0,2.0
23,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004417950003698934,0.01803311100047722,0.003744252999240416,1.0,0.00849433199982741,128.0,12.747149467468262,0.047335700000985526,0.07876543500060507,0.0,0.0001,0.0007162439997046022,0.0,3.0
24,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004328130016801879,0.017832183999416884,0.0037407429990707897,1.0,0.008585767000113265,160.0,12.85737133026123,0.048299516000042786,0.07944251499975508,0.0,0.0001,0.000551491999431164,0.0,4.0
25,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045222900007502176,0.018163373999414034,0.0037896989997534547,1.0,0.008716447999177035,192.0,12.740032196044922,0.04760565400101768,0.0792884469992714,0.0,0.0001,0.0005610429998341715,0.0,5.0
26,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044617100138566457,0.017859374998806743,0.0037419200016302057,1.0,0.008502659000441781,224.0,12.82516860961914,0.04766074799954367,0.07878566200270143,0.0,0.0001,0.0005747890008933609,0.0,6.0
27,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004403769999044016,0.017863082999610924,0.0037111550009285565,1.0,0.008507407999786665,256.0,12.537931442260742,0.04756373099917255,0.07865907899940794,0.0,0.0001,0.0005733250000048429,0.0,7.0
28,20,,,1680698249,3.4000000000000004,0.0,0.14800000000002456,11447.885824,0.11852523583050864,43492.0,0.9198877021393241,5136.658432,190.0,12070.350848,0.0,0.0,0.0,1.8000000000000003,23942.0,57.04865942798387,193376.202752,2.719744,1214.0,0.08400000000006003,9548.886016,0.0,324065.0,8.4,3.3666666666666663,40471.117824,162.0,0.0004293849997338839,0.01782880500104511,0.0037525460011238465,,,,,,,,,,,
29,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008580342000641394,288.0,12.707118034362793,0.048264961998938816,0.07944419600062247,0.0,0.0001,0.000588155999139417,0.0,8.0
30,20,,,1680698249,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004492329990171129,0.01792569999997795,0.0037999729993316578,1.0,0.0087408460003644,320.0,12.635382652282715,0.0478832329990837,0.07933991799836804,0.0,0.0001,0.0005409330005932134,0.0,9.0
31,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005125909992784727,0.018120165999789606,0.003804599000432063,1.0,0.008499634999679984,352.0,12.712109565734863,0.047411057001227164,0.0792187240003841,0.0,0.0001,0.000870675999976811,0.0,10.0
32,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004821759994229069,0.01865081200048735,0.0037894170000072336,1.0,0.008532404999641585,384.0,12.699824333190918,0.04696884599979967,0.07901681299881602,0.0,0.0001,0.0005931569994572783,0.0,11.0
33,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004415759995026747,0.017786121999961324,0.003765430999919772,1.0,0.008668071999636595,416.0,12.62670612335205,0.04838870899948233,0.07963051299884683,0.0,0.0001,0.0005806030003441265,0.0,12.0
34,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046962099986558314,0.01807892000033462,0.0037667800006602192,1.0,0.008750274999329122,448.0,12.551562309265137,0.04770497100071225,0.07936625300135347,0.0,0.0001,0.0005956860004516784,0.0,13.0
35,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004415889998199418,0.01780841700019664,0.0037906920006207656,1.0,0.00865541599887365,480.0,12.550976753234863,0.047336772999187815,0.07884016699790664,0.0,0.0001,0.0008072799992078217,0.0,14.0
36,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004454970003280323,0.017921261000083177,0.0036894250006298535,1.0,0.008688892999998643,512.0,12.539165496826172,0.04796296499989694,0.07955150000088906,0.0,0.0001,0.0008434589999524178,0.0,15.0
37,21,,,1680698250,3.4333333333333336,0.0,0.18799999999998818,11461.050368,0.036786441840448006,53033.0,1.1596989655092251,5136.658432,199.0,12070.367232,0.0,0.0,0.0,2.2,31205.0,68.96048017177107,193362.804736,2.719744,1349.0,0.08699999999998909,9548.886016,0.0,332287.0,8.4,3.4000000000000004,40471.12192,184.0,0.0005119039997225627,0.01996381499884592,0.0037042149997432716,,,,,,,,,,,
38,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008906369999749586,544.0,12.830141067504883,0.04575899500014202,0.07959798499905446,0.0,0.0001,0.0007526860008510994,0.0,16.0
39,21,,,1680698250,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005100190010125516,0.018804928000463406,0.0037260469998727785,1.0,0.008874098000887898,576.0,12.65114974975586,0.04676121400007105,0.07917859500230406,0.0,0.0001,0.0005022889999963809,0.0,17.0
40,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006407799992302898,0.018063606999930926,0.0037171139993006364,1.0,0.008681139001055271,608.0,12.628279685974121,0.04723736200139683,0.07884480500069913,0.0,0.0001,0.00050480299978517,0.0,18.0
41,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004751999986183364,0.01776656699985324,0.003728714000317268,1.0,0.008888657001079991,640.0,12.593650817871094,0.04809660300088581,0.07980007600053796,0.0,0.0001,0.0008443349997833138,0.0,19.0
42,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000479922999147675,0.01811928600000101,0.003728143001353601,1.0,0.008831993000057992,672.0,12.7512845993042,0.0479662300003838,0.08006650600145804,0.0,0.0001,0.000940931000513956,0.0,20.0
43,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045008699999016244,0.017929018000359065,0.0037864299993088935,1.0,0.0086398140010715,704.0,12.6118745803833,0.04734188499969605,0.07885691100091208,0.0,0.0001,0.0007096770004864084,0.0,21.0
44,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044953600081498735,0.017806811998525518,0.0037649339992640307,1.0,0.008730565999940154,736.0,12.75564193725586,0.048064227999930154,0.07966680899880885,0.0,0.0001,0.000850733000334003,0.0,22.0
45,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004331820000516018,0.017662217000179226,0.00378808399909758,1.0,0.00872653199985507,768.0,12.706225395202637,0.0484192060011992,0.07976921400040737,0.0,0.0001,0.0007399930000246968,0.0,23.0
46,22,,,1680698251,3.4333333333333336,0.0,0.2319999999999709,11469.459456,0.03678365887722475,62393.0,1.2248208044583457,5136.658432,208.0,12070.404096,0.0,0.0,0.0,2.2,37874.0,53.637455611629704,193354.30144,2.719744,1463.0,0.09000000000003183,9548.886016,0.0,340515.0,8.4,3.4000000000000004,40471.12192,248.0,0.00045534899982158095,0.017787214999771095,0.003764520999538945,,,,,,,,,,,
47,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008732459000384551,800.0,12.54377269744873,0.04794917599974724,0.0794782140001189,0.0,0.0001,0.000789494000855484,0.0,24.0
48,22,,,1680698251,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004456490005395608,0.01810346399906848,0.0038258760014286963,1.0,0.008715161000509397,832.0,12.678740501403809,0.04744777799896838,0.07932313799938129,0.0,0.0001,0.000785209998866776,0.0,25.0
49,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044966200039198156,0.017973334000998875,0.003678531000332441,1.0,0.008757916999456938,864.0,12.730642318725586,0.04821444399931352,0.07995708100133925,0.0,0.0001,0.0008831930008454947,0.0,26.0
50,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044083399916416965,0.01768116200037184,0.003731621000042651,1.0,0.008690182999998797,896.0,12.539158821105957,0.04839887900016038,0.07972966099987389,0.0,0.0001,0.0007869820001360495,0.0,27.0
51,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042490000123507343,0.01764293300038844,0.003765512999962084,1.0,0.008601862000432448,928.0,12.72413158416748,0.04763156999979401,0.07863664400065318,0.0,0.0001,0.0005698659988411237,0.0,28.0
52,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043210900003032293,0.017628937001063605,0.003736112001206493,1.0,0.00875309399998514,960.0,12.574511528015137,0.048265358000207925,0.07965164600136632,0.0,0.0001,0.0008360359988728305,0.0,29.0
53,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046766400009801146,0.01780288200097857,0.0037342400009947596,1.0,0.008751673000006122,992.0,12.605022430419922,0.04840532099842676,0.07969898600094893,0.0,0.0001,0.0005372060004447121,0.0,30.0
54,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004341160001786193,0.01751795900054276,0.0037435379999806173,1.0,0.008747053001570748,1024.0,12.759588241577148,0.048307946999557316,0.0796042000019952,0.0,0.0001,0.0008535870001651347,0.0,31.0
55,23,,,1680698252,3.4333333333333336,0.0,0.27600000000001046,11477.250048,0.03678478776437418,71317.0,1.2055878911147524,5136.662528,217.0,12070.453248,0.0,0.0,0.0,2.2,45992.0,56.083677599043504,193346.80576,2.719744,1602.0,0.09500000000002728,9548.898304,0.0,349127.0,8.4,3.4000000000000004,40471.12192,251.0,0.0004603809993568575,0.019052425001063966,0.003820967000137898,,,,,,,,,,,
56,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008792040000116685,1056.0,12.698945999145508,0.04711095099992235,0.079729169001439,0.0,0.0001,0.0004924050008412451,0.0,32.0
57,23,,,1680698252,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045927399878564756,0.01789647999976296,0.003759985000215238,1.0,0.008881526000550366,1088.0,12.672676086425781,0.04801833000055922,0.07992122300129267,0.0,0.0001,0.0009056280014192453,0.0,33.0
58,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004932740012009162,0.018033981999906246,0.0037436380007420667,1.0,0.00878156399994623,1120.0,12.59738826751709,0.0480106489994796,0.0796496240018314,0.0,0.0001,0.0005865170005563414,0.0,34.0
59,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043132900100317784,0.017534005999550573,0.0037641529997927137,1.0,0.008623632000308135,1152.0,12.656720161437988,0.047875575999569264,0.0788150759999553,0.0,0.0001,0.0005863799997314345,0.0,35.0
60,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004377429995656712,0.017736810001224512,0.0036923490006302018,1.0,0.008768097999563906,1184.0,12.597284317016602,0.04819995899924834,0.07959428800131718,0.0,0.0001,0.0007593290010845521,0.0,36.0
61,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000432032999015064,0.017614857000808115,0.0037430530010169605,1.0,0.008852162000039243,1216.0,12.793695449829102,0.04843827600052464,0.07961006000186899,0.0,0.0001,0.0005296790004649665,0.0,37.0
62,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043519100108824205,0.01761944999998377,0.003758880000532372,1.0,0.008903862999432022,1248.0,12.659996032714844,0.04802390999975614,0.07927219700104615,0.0,0.0001,0.0005309030002536019,0.0,38.0
63,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043884600017918274,0.017992289000176243,0.0037548780001088744,1.0,0.008719972998733283,1280.0,12.611257553100586,0.04771577499923296,0.07941582599960384,0.0,0.0001,0.0007940650011732941,0.0,39.0
64,24,,,1680698253,3.4333333333333336,0.0,0.3159999999999741,11478.994944,0.2207053136123828,80443.0,1.6807226909689097,5136.662528,245.0,12070.641664,0.0,0.0,0.0,2.2,54547.0,61.150004134347476,193344.729088,2.719744,1723.0,0.10599999999999454,9548.918784,0.0,358042.0,8.4,3.4000000000000004,40471.12192,253.0,0.0004647409987228457,0.017810531999202794,0.003729932999704033,,,,,,,,,,,
65,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008779984000284458,1312.0,12.6640625,0.04839322699990589,0.07970873099839082,0.0,0.0001,0.0005303140005707974,0.0,40.0
66,24,,,1680698253,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044660599996859673,0.017649277999225887,0.0037198909994913265,1.0,0.00894539099863323,1344.0,12.634632110595703,0.04825136200088309,0.07992426499913563,0.0,0.0001,0.0009117370009334991,0.0,41.0
67,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045590400077344384,0.017987274999541114,0.003710949000378605,1.0,0.008664906999911182,1376.0,12.682373046875,0.04744482199930644,0.07903410399921995,0.0,0.0001,0.0007702469993091654,0.0,42.0
68,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004373580013634637,0.017478950998338405,0.0037357279998104787,4.0,0.008863442999427207,1408.0,12.705957412719727,0.048453060000611003,0.07969966799828399,0.0,0.0001,0.0007311279987334274,0.0,43.0
69,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000446347999968566,0.017736707000949536,0.0037603990003844956,4.0,0.008960739000031026,1440.0,12.696795463562012,0.04814736999833258,0.07966052099982335,0.0,0.0001,0.0006089580001571449,0.0,44.0
70,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004586300001392374,0.01766863599914359,0.0037549099997704616,4.0,0.008830286999000236,1472.0,12.75551986694336,0.04771594099838694,0.0790299909949681,0.0,0.0001,0.0006015869985276368,0.0,45.0
71,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00042884100002993364,0.017626360999202006,0.0037533029990299838,4.0,0.008648594999613124,1504.0,12.893415451049805,0.04806812800052285,0.07908367299751262,0.0,0.0001,0.0005584449991147267,0.0,46.0
72,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004262570000719279,0.01762612499987881,0.0037344420015870128,4.0,0.008804889999737497,1536.0,12.766160011291504,0.04860783000003721,0.07975949900173873,0.0,0.0001,0.000559955000426271,0.0,47.0
73,25,,,1680698254,3.4333333333333336,0.0,0.35199999999997544,11480.55552,0.0367839038938459,90434.0,1.5772695320194596,5136.666624,254.0,12070.936576,0.0,0.0,0.0,2.2,64623.0,72.25350167036672,193343.11936,2.719744,1899.0,0.10800000000006094,9557.77024,0.0,368156.0,8.4,3.4000000000000004,40546.885632,259.0,0.000451932000942179,0.01754355299999588,0.001214304998939042,,,,,,,,,,,
74,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,0.008869703999152989,1568.0,12.62459945678711,0.048409521999928984,0.07720867399984854,0.0,0.0001,0.0007196580008894671,0.0,48.0
75,25,,,1680698254,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004478650007513352,0.01752009700066992,0.0037284350000845734,4.0,0.008556659999158,1600.0,12.454004287719727,0.0481042970004637,0.07919287900222116,0.0,0.0001,0.0008355250010936288,0.0,49.0
76,26,,,1680698255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005533890016522491,0.018245119999846793,0.003726879000168992,4.0,0.008772367998972186,1632.0,12.69288444519043,0.04772632700041868,0.07996553000157292,0.0,0.0001,0.0009414470005140174,0.0,50.0
77,26,,,1680698255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048550800056545995,0.018130622998796753,0.003719799999089446,4.0,0.008722627999304677,1664.0,12.678013801574707,0.048060293000162346,0.08083136099776311,0.0,0.0001,0.001712508999844431,0.0,51.0
78,26,,,1680698255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004507289995672181,0.018186903000241728,0.003045929999643704,4.0,0.00849919000029331,1696.0,12.538476943969727,0.04739860299923748,0.07845970199923613,0.0,0.0001,0.0008783470002526883,0.0,52.0
79,26,,,1680698255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004555850009637652,0.01796526699945389,0.0030231029995775316,4.0,0.00862183599929267,1728.0,12.679095268249512,0.048235756999929436,0.07908275999761827,0.0,0.0001,0.0007812119984009769,0.0,53.0
80,26,,,1680698255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044833299944002647,0.018137106999347452,0.0035046849989157636,4.0,0.008792908000032185,1760.0,12.489243507385254,0.04794756200135453,0.07959262499934994,0.0,0.0001,0.0007620300002599834,0.0,54.0
81,26,,,1680698255,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004470170006243279,0.01773762500124576,0.0030751230005989783,4.0,0.00861438299943984,1792.0,12.629166603088379,0.0480844560006517,0.07883671600211528,0.0,0.0001,0.000878111999554676,0.0,55.0
82,26,,,1680698255,3.4333333333333336,0.0,0.3879999999999768,11483.111424,0.03677389558254521,100034.0,1.7258432909039234,5136.662528,263.0,12070.940672,0.0,0.0,0.0,2.3,73120.0,65.26072037279845,193340.547072,2.719744,2018.0,0.11099999999999,9557.786624,0.0,377195.0,8.4,3.4000000000000004,40546.885632,277.0,,,0.003067542998905992,,,,,,,,,,,
