03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
2435,800.8481419610636,1,2336,0,17.42,43,0,4.35,800.8481419610636,1682808221,0,,,,,,,,,,,,,,,
3451,843.7309514082754,1,3360,1,15.33,44,0,3.83,843.7309514082754,1682808222,0,2336.0,0.0,800.85,0.0,,,,,,,,,,,
4433,822.7155822127595,1,4352,2,14.53,45,0,3.63,822.7155822127595,1682808223,0,3360.0,0.0,843.73,0.0,,,,,,,,,,,
5821,1016.9632422985701,2,5728,3,10.39,46,0,4.15,1016.9632422985701,1682808224,0,4352.0,0.0,822.72,0.0,,,,,,,,,,,
8134,1620.3603208094896,2,7968,4,5.09,48,0,2.04,1620.3603208094896,1682808226,0,5344.0,0.0,826.44,0.0,384.0,0.0,0.0,190.52,,,,,,,
10120,1647.3170442616492,2,9952,5,3.8,49,0,1.52,1647.3170442616492,1682808227,0,6464.0,0.0,835.44,0.0,1504.0,0.0,0.0,784.92,,,,,,,
12120,1678.5586765263906,2,11936,6,2.54,50,0,1.02,1678.5586765263906,1682808228,0,7456.0,0.0,821.72,0.0,2496.0,0.0,0.0,825.6,,,,,,,
14110,1672.2154742492448,2,13920,7,1.36,51,0,0.54,1672.2154742492448,1682808229,0,8448.0,0.0,844.69,0.0,3488.0,0.0,0.0,833.86,,,,,,,
16076,1652.0200116973476,2,15904,8,0.19,52,0,0.5,1652.0200116973476,1682808230,0,9440.0,0.0,834.33,0.0,4480.0,0.0,0.0,837.89,,,,,,,
18052,1658.582135225962,2,16416,9,0.0,54,0,0.5,1658.582135225962,1682808232,0,10432.0,0.0,833.47,0.0,5472.0,0.0,0.0,818.55,,,,,,,
20032,1658.582135225962,2,16416,10,0.0,55,0,0.5,1658.582135225962,1682808233,0,10688.0,0.0,838.95,0.0,5728.0,0.0,0.0,819.64,,,,,,,
21996,1658.582135225962,2,16416,11,0.0,56,0,0.5,1658.582135225962,1682808234,0,10688.0,0.0,838.95,0.0,5728.0,0.0,0.0,819.64,,,,,,,
