_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681156457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681156457,5.5,0.0,0.0,740.900864,0.0,18.0,1.3291836078949053,178.241536,0.0,405.434368,0.0,0.0,0.0,1.875,10.0,7.785218274244345,30354.878464,2.654208,92.0,0.0,1009.60256,0.0,23.0,3.8,5.125,8492.621824,22.0,,,,,,,,,,,,,,
2,2,,,1681156458,5.5,0.0,0.012000000000000455,896.02048,0.012238373114887737,2672.0,0.5311183029630496,180.49024,3.0,407.77728,0.0,0.0,0.0,1.875,1238.0,0.5010880762301885,30199.758848,2.654208,106.0,0.001999999999497959,1018.126336,0.0,3423.0,4.3,5.125,8568.127488,22.0,,,,,,,,,,,,,,
3,3,,,1681156459,5.5,0.0,0.02400000000000091,897.306624,0.008165796970395895,2938.0,0.008636287228164433,180.49024,5.0,407.785472,0.0,0.0,0.0,1.7500000000000002,1394.0,0.0066347100382200186,30198.468608,2.654208,106.0,0.0039999999999054126,1018.126336,0.0,3620.0,4.3,5.0,8568.127488,22.0,,,,,,,,,,,,,,
4,4,,,1681156460,5.5,0.0,0.027999999999991587,898.310144,0.0040847351681498,3179.0,0.07742647422139431,180.49024,6.0,407.785472,0.0,0.0,0.0,1.7500000000000002,1614.0,0.06956814582858319,30197.465088,2.654208,106.0,0.005000000000109139,1018.138624,0.0,3848.0,4.3,5.0,8568.127488,22.0,,,,,,,,,,,,,,
5,5,,,1681156461,5.5,0.0,0.03200000000001069,1105.89952,0.00408424477184193,3460.0,0.0005903010020810883,182.980608,7.0,612.315136,0.0,0.0,0.0,1.7500000000000002,1791.0,0.0,29989.875712,2.654208,113.0,0.0059999999994033715,1232.93696,0.0,4170.0,5.0,5.0,8849.903616,23.0,,,,,,,,,,,,,,
6,6,,,1681156462,5.5,0.0,0.04400000000001114,1623.216128,0.20424496533468087,4234.0,0.21744908321131845,182.980608,10.0,1128.198144,0.0,0.0,0.0,1.7500000000000002,2213.0,0.11133744106007981,29472.555008,2.654208,113.0,0.009000000000014552,1775.931392,0.0,5220.0,6.6,5.0,9392.898048,25.0,,,,,,,,,,,,,,
7,7,,,1681156463,5.5,0.0,0.04800000000000182,1700.052992,0.004085275225851421,5158.0,0.13408000954221413,183.504896,11.0,1204.260864,0.0,0.0,0.0,1.7500000000000002,3238.0,0.19034829253353763,29395.718144,2.654208,113.0,0.010000000000218279,1845.706752,0.0,7241.0,6.8,5.0,9663.606784,29.0,,,,,,,,,,,,,,
8,8,,,1681156464,5.875,0.0,0.0519999999999925,1882.76736,0.004084821606636142,6284.0,0.2265161231238344,292.929536,12.0,1413.279744,0.0,0.0,0.0,6.625,4136.0,0.21844221791441668,29200.42496,2.654208,124.0,0.01099999999951251,1955.651584,0.0,9240.0,7.5,6.0,10077.589504,32.0,,,,,,,,,,,,,,
9,9,,,1681156465,5.875,0.0,0.06399999999999295,2589.052928,0.3472202388035902,6952.0,0.09010811987665711,409.264128,67.0,2230.054912,0.0,0.0,0.0,6.625,4956.0,0.85098478609411,28494.143488,2.654208,124.0,0.12600000000020373,2655.981568,0.0,10290.0,9.7,6.0,11113.463808,34.0,,,,,,,,,,,,,,
