_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.599808,1682975039,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1682975039,2.466666666666667,0.0,0.0,1258.356736,0.0,9.0,0.0,177.876992,0.0,394.231808,0.0,0.0,0.0,0.03333333333333333,15.0,0.0,207968.514048,2.719744,134.0,0.0,2481.344512,0.0,22.0,1.5,1.8333333333333333,9963.716608,49.0,,,,,,,,,,,,,,
2,1,,,1682975040,2.466666666666667,0.0,0.007999999999981355,1896.804352,0.012256306563129808,5755.0,0.6544995375833799,332.0832,3.0,984.477696,0.0,0.0,0.0,0.03333333333333333,2083.0,0.6490655891250907,207319.61344,2.719744,173.0,0.0010000000000047748,2944.241664,0.0,4921.0,1.8,1.8333333333333333,11232.935936,52.0,,,,,,,,,,,,,,
3,2,,,1682975041,3.0000000000000004,0.0,0.012000000000000455,2719.10912,0.003948478438602205,12445.0,0.6747965080223022,508.633088,4.0,2011.070464,0.0,0.0,0.0,8.033333333333333,4779.0,0.6489308893940717,206452.944896,2.719744,277.0,0.0020000000000095497,4086.444032,0.0,19668.0,2.2,3.4666666666666663,15034.322944,58.0,,,,,,,,,,,,,,
4,3,,,1682975042,3.0000000000000004,0.0,0.01999999999998181,2932.748288,0.21229235656880147,20822.0,1.2767921272219673,553.598976,8.0,2097.750016,0.0,0.0,0.0,8.033333333333333,10673.0,13.42521904267029,206192.852992,2.719744,409.0,0.004000000000019099,4209.696768,0.0,190230.0,2.3,3.4666666666666663,16008.679424,64.0,,,,,,,,,,,,,,
5,4,,,1682975043,3.0000000000000004,0.0,0.027999999999963165,4226.31424,0.6038891648767906,33318.0,1.9948092798938066,733.794304,105.0,3070.58688,0.0,0.0,0.0,8.033333333333333,30535.0,607.538571567821,204620.480512,2.719744,427.0,0.04600000000002069,5003.702272,0.0,207777.0,3.1,3.4666666666666663,17375.453184,75.0,0.0028693679996649735,,,,,,,,,,,,,
6,5,,,1682975044,3.0000000000000004,0.0,0.031999999999982265,5046.050816,0.1267239602626889,49251.0,1.7529775244165464,980.80768,110.0,4067.831808,0.0,0.0,0.0,8.033333333333333,37403.0,505.3366221639928,203800.752128,2.719744,438.0,0.049000000000006594,5775.720448,0.0,218762.0,3.4,3.4666666666666663,19606.114304,119.0,,0.00023768399842083454,1.2842617860005703,0.09791552800015779,,,,,,,,,,
7,6,,,1682975045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0176923590006481,32.0,7.044677734375,3.530298927998956,1.0,0.0001,1.127322202999494,0.0,0.0
8,6,,,1682975045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0025400779995834455,0.00014211099914973602,0.00758341099935933,0.007514153003285173,1.0,0.005051563999586506,64.0,7.0849609375,0.0264309919984953,1.0,0.0001,0.0035996749975311104,0.0,1.0
9,6,,,1682975045,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0024663039985171054,0.00011852399984491058,0.006435675997636281,0.007440966001013294,1.0,0.0008522630014340393,96.0,6.9873046875,0.020716779999929713,1.0,0.0001,0.003403047001484083,0.0,2.0
