_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1683587720.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1683587720.0,8.0,0.0,0.0,733.937664,0.0,32.0,0.45101323716317415,177.729536,0.0,398.872576,0.0,0.0,0.0,4.125,13.0,0.5193004522396277,30362.0096,2.654208,131.0,0.0,1009.676288,0.0,30.0,3.8,12.125,8492.691456,33.0,,,,,,,,,,,,,,
2,2,,,1683587721.0,8.0,0.0,0.003999999999990678,1074.425856,0.008160486928468307,2801.0,0.38666682198626634,182.534144,2.0,580.452352,0.0,0.0,0.0,4.125,1176.0,0.37352556911578877,30021.521408,2.654208,153.0,0.0010000000002037268,1204.604928,0.0,2842.0,4.9,12.125,8821.579776,34.0,,,,,,,,,,,,,,
3,3,,,1683587722.0,8.0,0.0,0.015999999999991132,1598.672896,0.6003698512531392,3098.0,0.00801673709221499,182.59968,11.0,1100.693504,0.0,0.0,0.0,4.125,1387.0,0.0034539772685589997,29497.266176,2.654208,153.0,0.01900000000023283,1738.15808,0.0,3532.0,6.5,12.125,9355.132928,36.0,,,,,,,,,,,,,,
4,4,,,1683587723.0,8.0,0.0,0.01999999999998181,1696.350208,0.004084561331035382,3629.0,0.06962900643027235,184.631296,12.0,1199.386624,0.0,0.0,0.0,4.75,2386.0,0.07053048188618831,29399.59296,2.654208,153.0,0.020000000000436557,1845.792768,0.0,5090.0,6.8,12.125,9663.688704,37.0,,,,,,,,,,,,,,
5,5,,,1683587724.0,8.0,0.0,0.02400000000000091,1838.10048,0.004084896393446846,4109.0,0.011648337370308454,285.10208,13.0,1358.159872,0.0,0.0,0.0,4.75,3083.0,0.12492442913474218,29245.263872,2.654208,164.0,0.020000000000436557,1914.335232,0.0,6517.0,7.3,12.125,10036.269056,41.0,,,,,,,,,,,,,,
6,6,,,1683587725.0,8.0,0.0,0.04800000000000182,2585.247744,2.7413598303150666,4478.0,0.07066610777198919,415.780864,184.0,2230.382592,0.0,0.0,0.0,4.75,3549.0,0.6990965485702653,28498.108416,2.654208,166.0,0.3540000000002692,2656.026624,0.0,7223.0,9.7,12.125,11113.504768,41.0,,,,,,,,,,,,,,
7,7,,,1683587726.0,8.0,0.0,0.0519999999999925,2129.539072,0.0040832187194427974,6065.0,0.06508427336857901,728.436736,185.0,2081.640448,0.0,0.0,0.0,4.75,4468.0,0.06126423085928234,28690.542592,2.654208,369.0,0.3540000000002692,2228.563968,0.0,8967.0,9.1,12.125,12702.511104,42.0,,,,,,,,,,,,,,
8,8,,,1683587727.0,8.0,0.0010000000000012221,0.060000000000002274,4351.393792,0.0040727286746465655,8413.0,0.15897960015647156,1299.664896,186.0,4768.272384,2.0,0.0,0.016290914696325442,4.75,5579.0,0.12148981452948786,25896.628224,2.654208,620.0,0.35500000000047294,4352.425984,0.0,55665.0,17.9,12.125,18040.23808,45.0,,,,,,,,,,,,,,
9,9,,,1683587728.0,8.125,0.0010000000000012221,0.06399999999999295,5122.781184,0.004075957925355159,9702.0,0.0023245697539788636,1785.823232,187.0,5540.675584,2.0,0.0,0.0,7.375,6187.0,0.002698729948197384,24639.832064,2.654208,855.0,0.35600000000067666,4644.982784,0.0,225442.0,21.9,12.5,18819.026944,51.0,,,,,,,,,,,,,,
