_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681314728,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681314728,8.5,0.0,0.0,726.155264,0.0,16.0,0.23574148040053033,177.43872,0.0,404.39808,0.0,0.0,0.0,4.625,14.0,0.12460621190440813,30369.783808,2.654208,123.0,0.0,1009.610752,0.0,22.0,3.8,12.25,8492.630016,26.0,,,,,,,,,,,,,,
2,2,,,1681314729,8.5,0.0,0.012000000000000455,1073.872896,0.036753493390547405,2953.0,0.41330930427832785,182.3744,7.0,598.888448,0.0,0.0,0.0,4.625,1235.0,0.3961209843441217,30022.070272,2.654208,149.0,0.006000000000312866,1223.31136,0.0,3784.0,4.9,12.25,8840.290304,28.0,,,,,,,,,,,,,,
3,3,,,1681314730,8.5,0.0,0.016000000000019554,1635.721216,0.004084204962656191,4732.0,0.31785006038913993,182.3744,8.0,1156.984832,0.0,0.0,0.0,4.625,2016.0,0.3494707409950255,29460.221952,2.654208,149.0,0.007000000000516593,1775.9232,0.0,5773.0,6.6,12.25,9392.902144,31.0,,,,,,,,,,,,,,
4,4,,,1681314731,8.5,0.0,0.03999999999999204,1682.49344,2.4228649224973706,5241.0,0.0742701433181105,184.602624,162.0,1205.137408,0.0,0.0,0.0,4.625,3028.0,0.036827840485710715,29413.449728,2.654208,149.0,0.5640000000003056,1845.710848,0.0,7310.0,6.8,12.25,9663.61088,32.0,,,,,,,,,,,,,,
5,5,,,1681314732,8.5,0.0,0.04800000000000182,2003.177472,0.310495167080384,5684.0,0.026946499260666796,314.601472,166.0,1573.183488,0.0,0.0,0.0,5.25,3476.0,0.0250473974429349,29080.174592,2.654208,161.0,0.5690000000004147,2095.652864,0.0,8503.0,7.8,12.25,10284.699648,33.0,,,,,,,,,,,,,,
6,6,,,1681314733,8.5,0.0,0.0519999999999925,2786.881536,0.004085751294382375,6217.0,0.1105866043547798,443.445248,167.0,2480.377856,0.0,0.0,0.0,5.25,3939.0,0.07284128478977415,28296.47872,2.654208,161.0,0.5700000000006185,2872.590336,0.0,9285.0,10.3,12.25,11397.18144,35.0,,,,,,,,,,,,,,
7,7,,,1681314734,8.5,0.0,0.056000000000011596,2602.463232,0.004085538503554916,8425.0,0.14407906889724054,964.911104,168.0,2809.090048,0.0,0.0,0.0,5.25,4914.0,0.9297392951108752,27980.361728,2.654208,478.0,0.5710000000008222,2718.6176,0.0,11580.0,11.3,12.25,13421.592576,38.0,,,,,,,,,,,,,,
8,8,,,1681314735,8.5,0.0010000000000012221,0.06800000000001205,4878.913536,0.004073014481929326,11293.0,0.4302837505513403,1347.350528,169.0,5275.774976,2.0,0.0,0.01629205792545633,5.25,6699.0,0.36987267247887634,25322.360832,2.654208,636.0,0.5720000000001164,4803.907584,0.0,83668.0,19.8,12.25,18539.323392,41.0,,,,,,,,,,,,,,
9,9,,,1681314736,8.5,0.0010000000000012221,0.07200000000000273,5658.771456,0.004072993238116244,13370.0,0.20953640991599762,1928.3968,170.0,6247.15776,2.0,0.0,0.0,5.25,7816.0,0.1950422816384222,23961.366528,2.654208,865.0,0.5720000000001164,5228.589056,0.0,224676.0,24.1,12.25,19544.973312,45.0,,,,,,,,,,,,,,
10,10,,,1681314737,8.375,0.009000000000000341,0.09999999999999432,5794.75456,0.4160738605271503,17569.0,0.8029084619367592,2048.393216,222.0,6137.606144,6.0,0.0,0.25698679620780257,4.875,10443.0,46.46714212838043,23704.793088,2.654208,895.0,0.6380000000008295,4990.152704,0.0,232790.0,24.9,12.0,19627.347968,46.0,,,,,,,,,,,,,,
11,11,,,1681314738,8.375,0.009000000000000341,0.10400000000001342,6414.327808,0.0040801446221363944,19514.0,0.19526520246529433,2146.906112,223.0,6236.217344,6.0,0.0,0.0,4.875,12587.0,198.4436430945314,22986.743808,2.654208,901.0,0.6390000000001237,4990.427136,0.0,237569.0,27.2,12.0,19826.745344,48.0,0.006370787999912864,,,,,,,,,,,,,
12,12,,,1681314739,8.375,0.009000000000000341,0.10800000000000409,6917.459968,0.004083997190721356,19949.0,0.10146180519281447,2326.581248,224.0,6419.836928,6.0,0.0,0.0,4.875,12882.0,0.04087985469126609,22483.611648,2.654208,904.0,0.6400000000003274,5008.330752,0.0,238418.0,28.8,12.0,20290.052096,50.0,,,,,,,,,,,,,,
13,13,,,1681314740,8.375,0.009000000000000341,0.11199999999999477,7162.523648,0.004083070241796927,20671.0,0.1150038202123393,2399.670272,225.0,6564.814848,6.0,0.0,0.0,4.875,13255.0,0.12107260234899471,22238.547968,2.654208,932.0,0.6400000000003274,5088.714752,0.0,239550.0,29.5,12.0,28464.910336,52.0,,0.0003915979999646879,2.227886738000052,0.10342459799994685,0.4450072630000932,,,,,,,,,
14,13,,,1681314740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,32.0,7.1793212890625,3.7530990640000255,0.0,0.0001,0.9700180790000559,0.0,0.0
15,14,,,1681314741,8.375,0.009000000000000341,0.12000000000000455,7163.912192,0.008167769147406285,22077.0,0.47931404663604227,2399.858688,227.0,6565.097472,6.0,0.0,0.0,4.875,14234.0,26.943460388549436,22237.159424,2.654208,943.0,0.6420000000007349,5088.714752,0.0,241255.0,29.5,12.0,28445.63456,53.0,0.006838540999979159,0.0006316640000250118,0.028218991000017013,0.10314077599991833,0.332839282000009,,,,,,,,,
16,14,,,1681314741,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,64.0,7.2237548828125,0.47545224399993913,0.0,0.0001,0.0037829899999906047,0.0,1.0
17,15,,,1681314742,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006601332999935039,0.0008584749999727137,0.03063063299998703,0.1032940029999736,0.3308649759999298,1.0,96.0,7.1910400390625,0.47788495999986935,0.0,0.0001,0.00563554000007116,0.0,2.0
18,15,,,1681314742,8.5,0.009000000000000341,0.13599999999999568,7178.706944,0.44924054526510954,23601.0,0.4873286774307888,2397.970432,278.0,6563.217408,6.0,0.0,0.0,5.5,15203.0,26.410598001077506,22241.636352,2.654208,971.0,0.7140000000008513,5088.714752,0.0,243009.0,29.5,12.0,28445.63456,56.0,0.006707112000071902,0.0008701030000111132,0.03004101500005163,,,,,,,,,,,
19,16,,,1681314743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10315339299995685,0.33101694400011183,1.0,128.0,7.15283203125,0.47635275200013893,0.0,0.0001,0.0045641849999356054,0.0,3.0
20,16,,,1681314743,8.5,0.009000000000000341,0.14400000000000546,7178.77248,0.008171304370516476,25176.0,0.6189124676647328,2398.007296,280.0,6563.254272,6.0,0.0,0.0,5.5,16495.0,43.44049735894764,22222.290944,2.654208,983.0,0.7160000000003492,5088.714752,0.0,245104.0,29.6,12.0,28445.63456,58.0,0.0068258019999802855,0.0007565820000081658,0.027002085000049192,,,,,,,,,,,
21,17,,,1681314744,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.10319394500004364,0.33319083200001387,1.0,160.0,7.0352783203125,0.47552664600004846,0.0,0.0001,0.004557399999953304,0.0,4.0
22,17,,,1681314744,8.5,0.009000000000000341,0.1560000000000059,7180.210176,0.008168775013805465,27007.0,0.6512364426073775,2397.98272,282.0,6563.262464,6.0,0.0,0.0,5.5,17875.0,41.45855944679545,22220.996608,2.654208,1003.0,0.717000000000553,5097.529344,0.0,247501.0,29.6,12.0,28521.398272,58.0,0.006814920000010716,0.0007122960000742751,0.026030859000002238,,0.33605168299993693,,,,,,,,,
23,18,,,1681314745,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1030851169999778,,6.0,192.0,7.1495361328125,0.476877007999974,0.0,0.0001,0.004182132999972055,0.0,5.0
