_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681158537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681158537,12.5,0.0,0.0,692.379648,0.0,11.0,0.0,177.62304,0.0,400.65024,0.0,0.0,0.0,5.875,11.0,0.0,30399.352832,2.654208,233.0,0.0,1009.598464,0.0,14.0,3.7,13.125,8492.617728,39.0,,,,,,,,,,,,,,
2,2,,,1681158538,12.5,0.0,0.016000000000019554,860.643328,0.2979378031485598,3121.0,0.38116684323362965,180.26496,8.0,403.382272,0.0,0.0,0.0,5.875,1687.0,1.159156293993649,30231.089152,2.654208,244.0,0.011000000000422006,1018.12224,0.0,3908.0,4.2,13.125,8568.123392,39.0,,,,,,,,,,,,,,
3,3,,,1681158539,12.5,0.0,0.02800000000002001,852.66432,0.20822910946772563,3432.0,0.07279087439845931,180.26496,11.0,403.386368,0.0,0.0,0.0,5.375,2016.0,0.013907458912797871,30239.06816,2.654208,245.0,0.014000000000123691,1018.12224,0.0,4210.0,4.2,12.875,8568.123392,39.0,,,,,,,,,,,,,,
4,4,,,1681158540,12.5,0.0,0.03200000000001069,853.049344,0.004084575897823334,3619.0,0.06848046774233334,180.26496,12.0,403.386368,0.0,0.0,0.0,5.375,2254.0,0.06459533404734952,30238.683136,2.654208,245.0,0.014000000000123691,1018.134528,0.0,4439.0,4.2,12.875,8568.123392,39.0,,,,,,,,,,,,,,
5,5,,,1681158541,12.5,0.0,0.040000000000020464,1042.194432,0.00408570173921927,3926.0,0.013956821000228365,182.427648,13.0,589.6192,0.0,0.0,0.0,5.375,2453.0,0.007373414855994713,30049.533952,2.654208,252.0,0.015000000000327418,1213.878272,0.0,4781.0,4.8,12.875,8830.844928,39.0,,,,,,,,,,,,,,
6,6,,,1681158542,12.5,0.0,0.04800000000000182,1595.621376,0.004084837142899196,4263.0,0.052352932346052566,182.427648,14.0,1141.526528,0.0,0.0,0.0,5.375,2699.0,0.02111031072570594,29496.107008,2.654208,252.0,0.016000000000531145,1775.935488,0.0,5312.0,6.5,12.875,9392.902144,40.0,,,,,,,,,,,,,,
7,7,,,1681158543,12.5,0.0,0.05200000000002092,1653.61664,0.004084815779207456,5535.0,0.09846639905780959,184.262656,15.0,1200.898048,0.0,0.0,0.0,5.375,3873.0,0.09549054697527104,29438.107648,2.654208,252.0,0.01700000000073487,1845.706752,0.0,7539.0,6.7,12.875,9663.606784,42.0,,,,,,,,,,,,,,
8,8,,,1681158544,12.5,0.0,0.056000000000011596,1908.461568,0.00408486725540277,5871.0,0.055424946926079806,304.263168,16.0,1493.254144,0.0,0.0,0.0,6.0,4333.0,0.014863491603810407,29170.704384,2.654208,267.0,0.01700000000073487,2028.843008,0.0,8642.0,7.6,12.875,10184.33536,46.0,,,,,,,,,,,,,,
9,9,,,1681158545,12.5,0.0,0.060000000000002274,2658.14016,0.08580616451245501,6562.0,0.058672518743819214,430.55104,19.0,2363.650048,0.0,0.0,0.0,6.0,5407.0,0.8448619245074445,28421.009408,2.654208,267.0,0.01900000000023283,2772.586496,0.0,9849.0,9.9,12.875,11263.623168,50.0,,,,,,,,,,,,,,
10,10,,,1681158546,12.5,0.0,0.06400000000002137,2530.267136,0.004085076087238051,8169.0,0.048797510474328974,926.33088,20.0,2727.641088,0.0,0.0,0.0,6.0,5998.0,0.015654139210425005,28086.550528,2.654208,568.0,0.020000000000436557,2681.667584,0.0,11504.0,11.0,12.875,13346.500608,53.0,,,,,,,,,,,,,,
11,11,,,1681158547,12.5,0.0,0.06800000000001205,4838.1952,0.004072721916176052,10107.0,0.0862112501947811,1328.205824,21.0,5253.632,0.0,0.0,0.0,6.0,6888.0,0.08734874873637684,25377.32096,2.654208,737.0,0.021000000000640284,4804.964352,0.0,85249.0,19.6,12.875,18521.309184,60.0,,,,,,,,,,,,,,
12,12,,,1681158548,12.5,0.0,0.07200000000000273,5711.855616,0.00407382673753533,11607.0,0.04988846422874483,1867.481088,22.0,6245.933056,0.0,0.0,0.0,6.0,7687.0,0.014131086514143243,23965.85984,2.654208,967.0,0.02200000000084401,5257.957376,0.0,240461.0,24.1,12.875,19536.216064,61.0,,,,,,,,,,,,,,
13,13,,,1681158549,12.375,0.0,0.07600000000002183,5772.3904,0.004080725145724651,13929.0,0.3132833267126943,2048.036864,23.0,6162.690048,0.0,0.0,0.0,5.5,9303.0,9.03208734631208,23722.942464,2.654208,1005.0,0.023000000000138243,5028.0448,0.0,247920.0,24.8,12.625,19732.217856,61.0,,,,,,,,,,,,,,
14,14,,,1681158550,12.375,0.0,0.08400000000000318,6320.611328,0.08981339318444648,16714.0,0.42330461920825396,2127.290368,26.0,6242.021376,0.0,0.0,0.0,5.5,12218.0,234.16863252151063,23076.245504,2.654208,1008.0,0.025000000000545697,5028.319232,0.0,252354.0,26.9,12.625,19912.339456,62.0,0.006519831000332488,,,,,,,,,,,,,
15,15,,,1681158551,12.375,0.0,0.09200000000001296,6822.273024,0.0040848420027674815,16981.0,0.009254720159628959,2295.312384,27.0,6413.971456,0.0,0.0,0.0,5.5,12451.0,0.9529250265232823,22574.579712,2.654208,1008.0,0.025000000000545697,5046.255616,0.0,253276.0,28.5,12.625,20375.646208,64.0,,,,,,,,,,,,,,
16,16,,,1681158552,12.375,0.0010000000000012221,0.10000000000002274,7136.595968,0.00408562789091114,17398.0,0.06489126174784887,2384.56832,28.0,6577.434624,1.0,0.0,0.07762692998548532,5.5,12753.0,0.029317572032759677,22260.256768,2.654208,1024.0,0.026000000000749424,5128.728576,0.0,253920.0,29.5,12.625,28550.242304,65.0,,0.00030344999959197594,2.203886313000112,0.46400399000003745,,,,,,,,,,
17,17,,,1681158553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.10809372399990025,32.0,7.1793212890625,3.8802861080002913,0.0,0.0001,1.0974788000003173,0.0,0.0
18,17,,,1681158553,12.375,0.0010000000000012221,0.11200000000002319,7139.467264,0.012258320882473608,18961.0,0.20133653591323372,2384.764928,31.0,6577.811456,1.0,0.0,0.0,5.5,13701.0,27.72951095323901,22257.393664,2.654208,1063.0,0.028000000000247383,5128.99072,0.0,255679.0,29.5,12.625,28550.504448,66.0,0.006817956000304548,0.0006975300002522999,0.02553390999992189,0.3567018150001786,,0.10697539399961897,,,,,,,,
19,17,,,1681158553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,64.0,7.2237548828125,0.501734810000471,0.0,0.0001,0.005008205000194721,0.0,1.0
20,18,,,1681158554,12.375,0.0010000000000012221,0.12400000000002365,7148.17536,0.02451905024425266,20008.0,0.21311300802037267,2382.913536,35.0,6575.960064,1.0,0.0,0.0,6.0,14557.0,25.097051735564587,22248.685568,2.654208,1074.0,0.031000000000858563,5128.99072,0.0,257068.0,29.5,12.625,28550.504448,67.0,0.006819118000294111,0.0006516130001728015,0.024766616999841062,0.35431810199997926,,0.10664940500009834,,,,,,,,
21,18,,,1681158554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,96.0,7.1910400390625,0.4976524760004395,0.0,0.0001,0.004447621000053914,0.0,2.0
22,19,,,1681158555,12.375,0.0010000000000012221,0.1360000000000241,7150.772224,0.05720610971685984,21230.0,0.1716263098873217,2382.917632,39.0,6576.009216,1.0,0.0,0.0,6.0,15493.0,23.51852666498906,22246.076416,2.654208,1102.0,0.03300000000035652,5128.99072,0.0,258641.0,29.5,12.625,28550.504448,72.0,0.006612416999814741,0.0007913300000836898,0.02713775100028215,0.35039566900013597,,0.1074698500001432,,,,,,,,
23,19,,,1681158555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,128.0,7.15283203125,0.49712571900045077,0.0,0.0001,0.004718701999991026,0.0,3.0
24,20,,,1681158556,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006670819000191841,0.0008351720002792717,0.024161538000043947,0.35402713000030417,2.0,0.10747804699985863,160.0,7.0352783203125,0.49757790000057867,0.0,0.0001,0.004405193999900803,0.0,4.0
25,20,,,1681158556,12.375,0.0010000000000012221,0.15200000000001523,7148.601344,0.08176572078893836,22514.0,0.19555901056020444,2382.917632,45.0,6576.021504,1.0,0.0,0.0,6.0,16552.0,28.751765884780966,22267.383808,2.654208,1127.0,0.03800000000046566,5128.99072,0.0,260338.0,29.4,12.625,28550.504448,75.0,0.006884121999974013,0.0007059989998197125,0.02522952199979045,,,,,,,,,,,
26,21,,,1681158557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35463018900009047,2.0,0.10790105800015226,192.0,7.1495361328125,0.4997961099998065,0.0,0.0001,0.004445219999979599,0.0,5.0
27,21,,,1681158557,12.375,0.0010000000000012221,0.16800000000000637,7148.122112,0.008173650566056718,23809.0,0.174488282650824,2382.913536,47.0,6576.0256,1.0,0.0,0.0,6.0,17733.0,36.91442498594785,22248.718336,2.654208,1139.0,0.03900000000066939,5128.99072,0.0,262204.0,29.5,12.625,28550.508544,76.0,0.006644197999776225,0.0007203919999483333,0.024567574000229797,,,,,,,,,,,
28,22,,,1681158558,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35855274499999723,2.0,0.10751987899993765,224.0,7.28173828125,0.5020868369997515,0.0,0.0001,0.004082048999862309,0.0,6.0
29,22,,,1681158558,12.375,0.0010000000000012221,0.1839999999999975,7151.2064,0.4127060299432607,25088.0,0.2359460293145487,2382.917632,114.0,6576.029696,1.0,0.0,0.0,6.0,18934.0,42.910150164492826,22245.650432,2.654208,1156.0,0.14500000000043656,5128.99072,0.0,264072.0,29.5,12.625,28550.508544,77.0,0.006652827999914734,0.0006463400000029651,0.023912259000098857,,,,,,,,,,,
30,23,,,1681158559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3608176299999286,2.0,0.10957183299979079,256.0,7.125,0.505786962000002,0.0,0.0001,0.004186072000265995,0.0,7.0
31,23,,,1681158559,12.5,0.0010000000000012221,0.19200000000000728,7152.25088,0.008171632796180597,26323.0,0.1632012327379706,2382.913536,116.0,6576.0256,1.0,0.0,0.0,7.5,19999.0,35.01112928716195,22244.605952,2.654208,1169.0,0.14600000000064028,5128.99072,0.0,265896.0,29.5,12.875,28550.508544,80.0,0.006820155000241357,0.0007448129999829689,0.02583961000027557,0.35516668199989,,,,,,,,,,
32,24,,,1681158560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.10891848900018886,288.0,7.3597412109375,0.5014978270005486,0.0,0.0001,0.004008077999969828,0.0,8.0
33,24,,,1681158560,12.5,0.0010000000000012221,0.20000000000001705,7158.857728,0.008171982627698365,27645.0,0.24230247703970306,2382.917632,118.0,6576.029696,1.0,0.0,0.0,7.5,20979.0,21.12753583724414,22237.999104,2.654208,1185.0,0.14800000000013824,5128.99072,0.0,267531.0,29.5,12.875,28550.508544,83.0,0.00671446400019704,0.0007393830001092283,0.024457505000100355,0.35751683699982095,,0.10815018699986467,,,,,,,,
34,24,,,1681158560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,320.0,6.980712890625,0.5020551170000545,0.0,0.0001,0.004476740999962203,0.0,9.0
35,25,,,1681158561,12.5,0.0010000000000012221,0.2079999999999984,7163.04384,0.06537373090367492,28736.0,0.15011538722842244,2382.913536,122.0,6576.029696,1.0,0.0,0.0,7.5,22145.0,46.27449057807746,22233.812992,2.654208,1195.0,0.15100000000074942,5128.99072,0.0,269311.0,29.5,12.875,28550.508544,85.0,0.006812519000050088,0.0006401420000656799,0.026184799000020575,0.3568187030000445,,0.10906183499992039,,,,,,,,
36,25,,,1681158561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,352.0,7.1771240234375,0.5039522030001535,0.0,0.0001,0.004434205000052316,0.0,10.0
37,26,,,1681158562,12.5,0.0010000000000012221,0.21600000000000819,7163.63776,0.008172245020993918,29847.0,0.2588143613164284,2382.917632,124.0,6576.033792,1.0,0.0,0.0,7.5,23086.0,25.528138168553042,22233.21088,2.654208,1206.0,0.15300000000024738,5128.99072,0.0,270828.0,29.5,12.875,28550.508544,87.0,0.00685587799989662,0.000604622999617277,0.02570284899957187,0.3560901460000423,,0.10828633299979629,,,,,,,,
38,26,,,1681158562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,384.0,7.3497314453125,0.5018399619989395,0.0,0.0001,0.004300133000015194,0.0,11.0
39,27,,,1681158563,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006780690999676153,0.0006524330001411727,0.026386166000065714,0.3542912120001347,2.0,0.10736324199979208,416.0,7.1239013671875,0.49970945399945776,0.0,0.0001,0.004235709999647952,0.0,12.0
40,27,,,1681158563,12.5,0.0010000000000012221,0.23199999999999932,7163.400192,0.01635113636274546,31239.0,0.2748954961682941,2382.917632,128.0,6576.037888,1.0,0.0,0.0,7.5,24169.0,30.820095656814466,22252.589056,2.654208,1230.0,0.15500000000065484,5128.99072,0.0,272591.0,29.5,12.875,28550.508544,88.0,0.006941923000340466,,,,,,,,,,,,,
41,28,,,1681158564,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0006673109996881976,0.028720756999973673,0.3543296719999489,2.0,0.10918548300014663,448.0,7.1131591796875,0.5040445370004818,0.0,0.0001,0.004199391000383912,0.0,13.0
42,28,,,1681158564,12.5,0.0010000000000012221,0.2400000000000091,7161.491456,0.008163515406805072,32579.0,0.2630900115926447,2382.913536,130.0,6576.037888,1.0,0.0,0.0,8.0,25291.0,32.11727062383695,22237.589504,2.654208,1258.0,0.1570000000001528,5128.994816,0.0,274401.0,29.5,12.875,28550.508544,91.0,0.006755877000159671,0.0006374300000970834,0.02572679800005062,,,,,,,,,,,
43,29,,,1681158565,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3601965479997489,2.0,0.10805312799993771,480.0,7.4512939453125,0.5058111680000366,0.0,0.0001,0.004441387000042596,0.0,14.0
44,29,,,1681158565,12.5,0.0010000000000012221,0.25200000000000955,7164.997632,0.2081007693418,33926.0,0.23882336685524072,2382.917632,168.0,6576.300032,1.0,0.0,0.0,8.0,26406.0,36.33718207402034,22231.990272,2.654208,1274.0,0.2110000000002401,5129.293824,0.0,276207.0,29.6,12.875,28550.770688,93.0,0.006915518999903725,0.0006538990000990452,0.028870697999991535,,,,,,,,,,,
45,30,,,1681158566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.3533866200000375,3.0,0.10817986999973073,512.0,7.239013671875,0.5030827729997327,0.0,0.0001,0.005076166999970155,0.0,15.0
46,30,,,1681158566,12.5,0.0010000000000012221,0.26400000000001,7166.734336,0.040802957936175444,35103.0,0.28154837908568187,2382.913536,172.0,6576.295936,1.0,0.0,0.0,8.0,27506.0,31.898302098067347,22230.1184,2.654208,1287.0,0.2140000000008513,5129.29792,0.0,277905.0,29.6,12.875,28550.770688,94.0,0.006995271999585384,0.0006357739998748002,0.03186501700020017,,,,,,,,,,,
47,31,,,1681158567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.35822853099989516,3.0,0.10916344599991135,544.0,7.1322021484375,0.5125726449996364,0.0,0.0001,0.00568460500016954,0.0,16.0
