_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,80.0,540929.032192,1681383536,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681383536,1.875,0.0,0.0,6833.782784,0.0,18.0,0.0,106.876928,0.0,321.937408,0.0,0.0,0.0,0.46249999999999997,17.0,0.0,530588.438528,2.854912,3500.0,0.0,4775.514112,0.0,52.0,1.9,1.7874999999999999,42402.029568,88.0,,,,,,,,,,,,,,
2,2,,,1681383537,1.875,0.0,0.0,6911.299584,0.0,3203.0,0.05282467892970389,107.139072,0.0,322.248704,0.0,0.0,0.0,0.46249999999999997,2021.0,0.06038357829745591,530510.917632,2.854912,3501.0,0.0,4775.514112,0.0,2371.0,1.9,1.7874999999999999,42402.029568,88.0,,,,,,,,,,,,,,
3,3,,,1681383538,1.8624999999999998,0.0,0.0040000000000048885,6903.349248,0.17143573789200767,4528.0,0.021676607670225695,107.139072,3.0,322.2528,0.0,0.0,0.0,0.42500000000000004,4493.0,0.02765581166323361,530518.867968,2.854912,3501.0,0.0,4775.522304,0.0,3300.0,1.9,1.7624999999999997,42402.029568,88.0,,,,,,,,,,,,,,
4,4,,,1681383539,1.8624999999999998,0.0,0.0040000000000048885,6902.800384,0.0,5511.0,0.09743985357472851,107.139072,3.0,322.2528,0.0,0.0,0.0,0.42500000000000004,5750.0,0.09436943753194152,530519.412736,2.854912,3501.0,0.0,4775.522304,0.0,3907.0,1.9,1.7624999999999997,42402.029568,88.0,,,,,,,,,,,,,,
5,5,,,1681383540,1.8624999999999998,0.0,0.0040000000000048885,6988.091392,0.0,7389.0,3.0653678480125532,107.58144,3.0,403.644416,0.0,0.0,0.0,0.42500000000000004,7784.0,0.11713862470377305,530434.121728,2.854912,3538.0,0.0,4866.015232,0.0,5233.0,1.9,1.7624999999999997,42559.500288,90.0,,,,,,,,,,,,,,
6,6,,,1681383541,1.8624999999999998,0.0,0.0040000000000048885,7530.0864,0.0,8446.0,35.098591327408954,107.58144,3.0,944.840704,0.0,0.0,0.0,0.42500000000000004,9727.0,0.051201475201132635,529892.12672,2.854912,3543.0,0.0,5419.024384,0.0,6236.0,2.0,1.7624999999999997,43112.50944,90.0,,,,,,,,,,,,,,
7,7,,,1681383542,1.8624999999999998,0.0,0.0040000000000048885,7714.471936,0.0,18071.0,35.069747763042464,107.97056,3.0,1117.732864,0.0,0.0,0.0,0.42500000000000004,26383.0,0.039550014903680895,529707.741184,2.854912,3571.0,0.0,5909.643264,0.0,26253.0,2.1,1.7624999999999997,46215.262208,91.0,,,,,,,,,,,,,,
8,8,,,1681383543,2.125,0.0,0.0040000000000048885,7855.992832,0.0,25240.0,0.48432488727360395,221.683712,3.0,1263.890432,0.0,0.0,0.0,4.5,39086.0,0.1324822377978505,529557.962752,2.854912,3610.0,0.0,5959.708672,0.0,43070.0,2.1,2.575,46466.654208,93.0,,,,,,,,,,,,,,
9,9,,,1681383544,2.125,0.0,0.008000000000009777,8751.84128,0.04491019698889598,26767.0,0.0720381249262946,319.44704,5.0,2252.480512,0.0,0.0,0.0,4.5,40617.0,0.08970078232553855,528659.881984,2.854912,3617.0,0.0010000000000047748,6843.592704,0.0,44121.0,2.3,2.575,48021.62688,95.0,,,,,,,,,,,,,,
10,10,,,1681383545,2.125,0.0,0.008000000000009777,8158.892032,0.0,31782.0,0.6477671769498698,859.000832,5.0,2205.896704,0.0,0.0,0.0,4.5,46012.0,0.13579829643008567,528745.586688,2.854912,3707.0,0.0010000000000047748,6291.378176,0.0,48579.0,2.3,2.575,49743.417344,371.0,,,,,,,,,,,,,,
11,11,,,1681383546,2.125,0.0,0.008000000000009777,10816.966656,0.0,38813.0,0.16848513785662445,1392.541696,5.0,4851.34336,0.0,0.0,0.0,4.5,55506.0,0.16471272616269725,525540.888576,2.854912,3814.0,0.0010000000000047748,8411.680768,0.0,1211459.0,2.8,2.575,55039.2832,498.0,,,,,,,,,,,,,,
12,12,,,1681383547,2.125,0.0,0.008000000000009777,11467.59168,0.0,49727.0,0.32798936124281325,1922.699264,5.0,5636.694016,0.0,0.0,0.0,4.5,73088.0,0.2137094624641706,524360.568832,2.854912,3861.0,0.0010000000000047748,8743.440384,0.0,1312586.0,3.1,2.575,56503.123968,646.0,,,,,,,,,,,,,,
13,13,,,1681383548,2.1125,0.0,0.008000000000009777,11540.48,0.0,55328.0,0.9643943908339124,1922.699264,5.0,5636.718592,0.0,0.0,0.0,4.1375,80683.0,40.09596079228456,524287.356928,2.854912,3861.0,0.0010000000000047748,8743.440384,0.0,1317137.0,3.1,2.5374999999999996,56503.123968,646.0,,,,,,,,,,,,,,
14,14,,,1681383549,2.1125,0.0,0.008000000000009777,12370.28864,0.0,67185.0,1.7252278273060595,1922.699264,5.0,5636.718592,0.0,0.0,0.0,4.1375,103844.0,813.5278964813917,523457.536,2.854912,3861.0,0.0010000000000047748,8743.440384,0.0,1329742.0,3.2,2.5374999999999996,56503.123968,646.0,,,,,,,,,,,,,,
15,15,,,1681383550,2.1125,0.0,0.008000000000009777,13731.741696,0.0,75945.0,1.0883111225499047,2181.906432,5.0,5895.938048,0.0,0.0,0.0,4.1375,123993.0,709.7931367665361,521320.20224,2.854912,3879.0,0.0010000000000047748,8751.96416,0.0,1343584.0,3.6,2.5374999999999996,57121.93536,646.0,0.029739852994680405,,,,,,,,,,,,,
16,17,,,1681383552,2.1125,0.0,0.012000000000000455,14116.360192,0.06120264899069118,87115.0,1.798768167301825,2190.56128,7.0,5904.617472,0.0,0.0,0.0,4.1375,155243.0,904.7202294528636,520901.849088,2.854912,3891.0,0.0010000000000047748,8751.996928,0.0,1360426.0,3.7,2.5374999999999996,57759.469568,647.0,,,,,,,,,,,,,,
17,18,,,1681383553,2.1125,0.0,0.012000000000000455,14562.340864,0.0,96498.0,1.8659646364800877,2304.057344,7.0,6018.121728,0.0,0.0,0.0,4.1375,179145.0,671.4738910782906,519703.187456,2.854912,3911.0,0.0010000000000047748,8760.520704,0.0,1400645.0,3.9,2.5374999999999996,58539.74528,667.0,,,,,,,,,,,,,,
18,19,,,1681383554,2.15,0.0,0.012000000000000455,14938.472448,0.0,103047.0,1.7134817104453777,2304.057344,7.0,6018.121728,0.0,0.0,0.0,4.4125,198858.0,516.3843727047383,518772.932608,2.854912,3918.0,0.0010000000000047748,8760.520704,0.0,1411205.0,4.1,2.6250000000000004,58539.74528,677.0,,,,,,,,,,,,,,
19,20,,,1681383555,2.15,0.0,0.012000000000000455,15262.76096,0.0,104748.0,0.8120150841206604,2417.537024,7.0,6131.6096,0.0,0.0,0.0,4.4125,201059.0,16.471697756422003,518375.686144,2.854912,3936.0,0.0010000000000047748,8769.04448,0.0,1413123.0,4.2,2.6250000000000004,59085.139968,682.0,,,,,,,,,,,,,,
