_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,8.0,31557.18144,1681314729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681314729,8.75,0.0,0.0,723.644416,0.0,9.0,0.0,177.8688,0.0,404.402176,0.0,0.0,0.0,2.125,0.0,0.0,30372.302848,2.654208,124.0,0.0,1009.639424,0.0,6.0,3.8,12.375,8492.658688,31.0,,,,,,,,,,,,,,
2,3,,,1681314730,8.75,0.0,0.016000000000019554,1077.37088,0.31022368312488885,2873.0,0.5915871243474837,182.673408,62.0,598.87616,0.0,0.0,0.0,4.0,1365.0,0.5889960805269212,30018.572288,2.654208,146.0,0.10400000000026921,1223.344128,0.0,2987.0,4.9,12.625,8840.323072,34.0,,,,,,,,,,,,,,
3,4,,,1681314731,8.75,0.0,0.02800000000002001,1630.498816,0.5227618305537863,3350.0,0.049878383277130955,182.673408,67.0,1148.6208,0.0,0.0,0.0,4.0,1668.0,0.0774379249766977,29465.43616,2.654208,146.0,0.11200000000008004,1776.001024,0.0,3934.0,6.6,12.625,9392.979968,35.0,,,,,,,,,,,,,,
4,5,,,1681314732,8.75,0.0,0.03200000000001069,1685.762048,0.004087989330790425,3890.0,0.08013097835561706,184.180736,68.0,1204.477952,0.0,0.0,0.0,4.0,2764.0,0.04155856340167097,29410.18112,2.654208,146.0,0.11300000000028376,1845.784576,0.0,5500.0,6.8,12.625,9663.684608,37.0,,,,,,,,,,,,,,
5,6,,,1681314733,8.75,0.0,0.036000000000001364,1943.465984,0.004085165450732382,4456.0,0.059570010308589015,304.508928,69.0,1499.762688,0.0,0.0,0.0,4.0,3411.0,0.06619244649322108,29139.894272,2.654208,157.0,0.11400000000048749,2032.099328,0.0,6921.0,7.7,12.625,10221.146112,38.0,,,,,,,,,,,,,,
6,7,,,1681314734,8.75,0.0,0.040000000000020464,2753.41312,0.0040861263979335575,4936.0,0.1343314053132675,439.382016,70.0,2440.015872,0.0,0.0,0.0,4.0,3752.0,0.8474562302457087,28329.893888,2.654208,160.0,0.11499999999978172,2836.299776,0.0,7603.0,10.2,12.625,11327.336448,40.0,,,,,,,,,,,,,,
7,8,,,1681314735,9.0,0.0,0.04400000000001114,2527.059968,0.004081528847434799,7711.0,0.2943722963440751,888.209408,71.0,2652.192768,0.0,0.0,0.0,7.625,5233.0,0.3136559257948457,28133.502976,2.654208,437.0,0.11599999999998545,2633.547776,0.0,10394.0,10.8,13.25,13260.066816,42.0,,,,,,,,,,,,,,
8,9,,,1681314736,9.0,0.002000000000000668,0.060000000000002274,4846.4896,0.142565173490252,10565.0,0.3684657371716438,1328.357376,74.0,5254.438912,2.0,0.0,0.016293162684406417,7.625,6675.0,0.33860819832375666,25373.790208,2.654208,642.0,0.1180000000003929,4804.03456,0.0,70666.0,19.6,13.25,18520.379392,43.0,,,,,,,,,,,,,,
9,10,,,1681314737,9.0,0.002000000000000668,0.06400000000002137,5703.102464,0.004077626729863853,12811.0,0.28200930197760726,1776.96768,75.0,6137.225216,2.0,0.0,0.0,7.625,7753.0,0.262815785522787,24068.644864,2.654208,864.0,0.11899999999968713,5238.14912,0.0,226329.0,23.7,13.25,19412.180992,44.0,,,,,,,,,,,,,,
