_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/backward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681405431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681405431,7.75,0.0,0.0,741.449728,0.0,26.0,1.142480791562577,177.577984,0.0,400.687104,0.0,0.0,0.0,9.875,15.0,0.11618448818513588,30354.505728,2.654208,124.0,0.0,1009.627136,0.0,23.0,3.8,9.75,8492.6464,24.0,,,,,,,,,,,,,,
2,2,,,1681405432,7.75,0.0,0.007999999999981355,1048.047616,0.008160320249301094,3073.0,0.5514113276386367,182.25152,2.0,550.5024,0.0,0.0,0.0,9.875,1335.0,0.5696046978835405,30047.903744,2.654208,143.0,0.001999999999497959,1175.73632,0.0,4588.0,4.8,9.75,8792.715264,24.0,,,,,,,,,,,,,,
3,3,,,1681405433,7.75,0.0,0.012000000000000455,1547.034624,0.004081141014568304,4734.0,0.33788180945772445,182.317056,3.0,1043.570688,0.0,0.0,0.0,9.875,2770.0,1.1268572366211234,29548.91264,2.654208,143.0,0.001999999999497959,1700.048896,0.0,6944.0,6.4,9.75,9317.02784,28.0,,,,,,,,,,,,,,
4,4,,,1681405434,7.75,0.0,0.015999999999991132,1703.964672,0.004084680781763775,5088.0,0.06342424259860761,182.775808,4.0,1199.49312,0.0,0.0,0.0,9.875,3548.0,0.02308801988588951,29391.986688,2.654208,143.0,0.0029999999997016857,1845.706752,0.0,8178.0,6.9,9.75,9663.606784,29.0,,,,,,,,,,,,,,
5,5,,,1681405435,7.75,0.0,0.05999999999997385,1773.207552,0.2900174380955897,5489.0,0.009134847233138113,249.864192,8.0,1268.068352,0.0,0.0,0.0,9.875,4111.0,0.006318601752828607,29322.743808,2.654208,144.0,0.03999999999996362,1857.150976,0.0,9600.0,7.1,9.75,9842.737152,32.0,,,,,,,,,,,,,,
6,6,,,1681405436,7.75,0.0,0.06399999999999295,2395.639808,0.004084703118854203,6019.0,0.12329899744739241,373.182464,9.0,1995.952128,0.0,0.0,0.0,10.125,4430.0,0.08635317685961276,28687.720448,2.654208,169.0,0.04100000000016735,2462.101504,0.0,10367.0,9.1,9.75,10818.920448,34.0,,,,,,,,,,,,,,
7,7,,,1681405437,7.75,0.0,0.06799999999998363,2125.156352,0.004084887651989976,6734.0,0.15023929563255056,463.089664,10.0,1810.2272,0.0,0.0,0.0,10.125,4938.0,0.15223386968405234,28958.208,2.654208,170.0,0.04199999999946158,2186.653696,0.0,11330.0,8.2,9.75,12120.530944,37.0,,,,,,,,,,,,,,
8,8,,,1681405438,7.75,0.0,0.0719999999999743,2126.577664,0.004084256419830185,7682.0,0.1809756356758572,463.679488,11.0,1810.878464,0.0,0.0,0.0,10.125,5549.0,0.14148917221338514,28956.79488,2.654208,173.0,0.042999999999665306,2186.653696,0.0,12198.0,8.2,9.75,12120.530944,37.0,,,,,,,,,,,,,,
9,9,,,1681405439,7.75,0.0,0.07999999999998408,2126.188544,0.004084170008889049,7882.0,0.009723834453389939,463.679488,12.0,1810.878464,0.0,0.0,0.0,10.125,5666.0,0.0063177004801763985,28957.184,2.654208,173.0,0.042999999999665306,2186.653696,0.0,12337.0,8.2,9.75,12120.530944,37.0,,,,,,,,,,,,,,
10,10,,,1681405440,7.75,0.0,0.08799999999999386,2126.25408,0.004084705061221438,8300.0,0.1122575877117543,463.679488,13.0,1810.878464,0.0,0.0,0.0,10.125,5950.0,0.04647149800595687,28957.118464,2.654208,173.0,0.04500000000007276,2186.653696,0.0,12696.0,8.2,9.75,12120.530944,37.0,,,,,,,,,,,,,,
11,11,,,1681405441,8.0,0.0,0.09599999999997522,4255.260672,0.0978196250486285,11075.0,0.32573903299135276,1256.300544,16.0,4727.877632,0.0,0.0,0.0,13.25,7046.0,0.1753636491039494,26037.051392,2.654208,552.0,0.04699999999957072,4342.902784,0.0,15963.0,17.5,10.5,15336.5504,38.0,,,,,,,,,,,,,,
12,12,,,1681405442,8.0,0.0009999999999994458,0.103999999999985,4708.958208,0.004070874798415846,14085.0,0.47840729802039283,1471.680512,17.0,4944.252928,2.0,0.0,0.016283499191347098,13.25,8414.0,0.42405475872867965,25367.678976,2.654208,758.0,0.047999999999774445,4351.950848,0.0,190402.0,19.6,10.5,18211.405824,41.0,,,,,,,,,,,,,,
13,13,,,1681405443,8.0,0.0039999999999995595,0.12399999999999523,5322.760192,0.00407314001807591,17499.0,0.6287353027414211,2048.602112,18.0,5719.834624,6.0,0.0,0.2566078211029447,13.25,10081.0,0.6440413992144381,24176.80384,2.654208,955.0,0.04899999999997817,4575.944704,0.0,240023.0,23.4,10.5,19213.139968,44.0,,,,,,,,,,,,,,
14,14,,,1681405444,8.0,0.0039999999999995595,0.1279999999999859,5478.490112,0.004082541438562955,20702.0,0.6346438244778826,2048.69632,19.0,5720.055808,6.0,0.0,0.0,13.25,13016.0,114.83516083631706,23982.649344,2.654208,975.0,0.0500000000001819,4584.46848,0.0,244093.0,24.0,10.5,19327.193088,44.0,,,,,,,,,,,,,,
15,15,,,1681405445,8.0,0.0039999999999995595,0.13999999999998636,5986.832384,0.4899329146306896,22111.0,0.106869806671317,2146.59072,97.0,5818.028032,6.0,0.0,0.0,13.25,14521.0,127.48360646772946,23414.345728,2.654208,1007.0,0.1359999999995125,4584.742912,0.0,246907.0,25.8,10.5,19488.038912,47.0,0.006341695999935837,,,,,,,,,,,,,
16,16,,,1681405446,8.0,0.0039999999999995595,0.1559999999999775,6436.175872,0.4735770575794936,22680.0,0.17684983768917764,2312.962048,154.0,5988.323328,6.0,0.0,0.0,13.25,14962.0,0.08106115920252356,22964.89984,2.654208,1007.0,0.22599999999965803,4602.679296,0.0,248045.0,27.2,10.5,19951.345664,49.0,,,,,,,,,,,,,,
17,17,,,1681405447,8.0,0.0039999999999995595,0.16399999999998727,6691.96288,0.004083550649701033,23981.0,0.4308863746469894,2400.018432,155.0,6148.972544,6.0,0.0,0.0,13.25,15638.0,0.32622943789387693,22709.116928,2.654208,1025.0,0.22699999999986176,4684.45184,0.0,250252.0,28.0,10.5,28125.94176,51.0,,0.00040920299989011255,2.4795425219999743,0.46425366400012535,,,,,,,,,,
18,17,,,1681405447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,0.10793379400001868,32.0,7.1793212890625,4.285237765999909,0.0,0.0001,1.226756886999965,0.0,0.0
19,18,,,1681405448,8.0,0.0039999999999995595,0.17199999999999704,6698.098688,0.00817048244677469,26558.0,1.0709715197945449,2398.158848,157.0,6147.252224,6.0,0.0,0.0,13.25,17022.0,28.408041388287273,22702.98112,2.654208,1058.0,0.22800000000006548,4684.713984,0.0,253168.0,28.1,10.5,28106.928128,54.0,0.006903978999844185,0.0007352439999976923,0.027847211000107563,0.36470895700017536,,0.10594447900007253,,,,,,,,
20,18,,,1681405448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,64.0,7.2237548828125,0.5104332150001483,0.0,0.0001,0.004293344999950932,0.0,1.0
21,19,,,1681405449,8.0,0.0039999999999995595,0.1799999999999784,6703.960064,0.008169977333324472,28187.0,0.7950648546184858,2398.175232,159.0,6147.280896,6.0,0.0,0.0,13.25,18098.0,27.974114084302165,22697.259008,2.654208,1078.0,0.22999999999956344,4684.713984,0.0,255113.0,28.1,10.5,28126.203904,56.0,0.006974945000138177,0.000623175999862724,0.027120749000005162,0.3610148830000526,,0.10738363099994785,,,,,,,,
22,19,,,1681405449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,96.0,7.1910400390625,0.5080767760000526,0.0,0.0001,0.004959392000046137,0.0,2.0
23,20,,,1681405450,8.0,0.0039999999999995595,0.19599999999999795,6707.003392,0.4289670574173756,30141.0,1.1481571396233208,2398.22848,231.0,6147.33824,6.0,0.0,0.0,13.25,19480.0,22.901630384620574,22694.076416,2.654208,1088.0,0.3329999999996289,4684.713984,0.0,257434.0,28.1,10.5,28106.928128,59.0,0.006897092000144767,0.0008382399998936307,0.028382947999944008,0.36260306000008313,,0.10818382599995857,,,,,,,,
24,20,,,1681405450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,,128.0,7.15283203125,0.5111919799999214,0.0,0.0001,0.0042868139998972765,0.0,3.0
25,21,,,1681405451,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.006761362999895937,0.0009180560000459081,0.02624924499991721,0.3653658859998359,2.0,0.10857667999994192,160.0,7.0352783203125,0.5127018689995566,0.0,0.0001,0.004830638999919756,0.0,4.0
