memory/available_memory_sys_MB,02_timing/dataload_cuda_move_time_s,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/virtual_memory_size_proc_MB,02_timing/dataload_time_s,02_timing/forward_time_s,02_timing/backward_time_s,cpu/load/avg_sys_load_five_min_percent,03_hivemind/global_epoch,cpu/logical_core_count,01_general/minibatch_loss,03_hivemind/num_peers,01_general/step,01_general/dataset_iteration_count,02_timing/step_time_s,cpu/interrupts/interrupts_count,process/memory/resident_set_size_proc_MB,cpu/load/avg_sys_load_fifteen_min_percent,bandwidth/disk_write_sys_bandwidth_MBs,02_timing/opt_step_time_s,02_timing/loss_calc_time_s,disk/time/disk_read_time_sys_s,_timestamp,process/memory/dirty_pages_proc_count,process/voluntary_proc_ctx_switches,bandwidth/net_recv_sys_bandwidth_Mbits,disk/time/disk_write_time_sys_s,process/memory/data_resident_set_proc_MB,_runtime,disk/counter/disk_read_sys_count,memory/used_memory_sys_percent,cpu/interrupts/ctx_switches_count,_step,01_general/locally_processed_samples,memory/used_memory_sys_MB,bandwidth/disk_read_sys_bandwidth_MBs,process/memory/text_resident_set_proc_MB,01_general/lr,memory/total_memory_sys_MB,process/memory/lib_memory_proc_MB,cpu/interrupts/soft_interrupts_count,process/involuntary_proc_ctx_switches,disk/time/disk_busy_time_sys_s,cpu/load/avg_sys_load_one_min_percent,bandwidth/net_sent_sys_bandwidth_Mbits
27311.251456,,834.02752,69.0,13944.090624,,,,4.625,,,,,,,,84586.0,2612.49024,4.25,0.0040858892778364905,,,0.003999999999997783,1696169591.0,0.0,5073.0,0.25815318795026015,0.052000000000134605,0.0,10,8.0,13.5,26948.0,10,,3430.42048,0.0,2.654208,,,2702.7456,18422.0,51.0,0.09199999999999875,6.625,0.4958769295131098
27150.422016,,834.031616,70.0,14019.592192,,,,4.625,,,,,,,,89628.0,2612.588544,4.25,0.004089418793181895,,,0.003999999999997783,1696169592.0,0.0,5073.0,0.6802412704407386,0.05300000000033833,0.0,11,8.0,14.0,32374.0,11,,3591.24992,0.0,2.654208,,,2711.273472,20508.0,51.0,0.09599999999998943,6.625,1.1926166916549983
27143.970816,0.006470458000194412,867.786752,71.0,14232.576,,,,4.625,,,,,,,,94950.0,2646.454272,4.25,0.004086121538638966,,,0.15499999999999758,1696169593.0,0.0,5207.0,0.5804926217075767,0.05400000000008731,0.0,12,171.0,14.0,37985.0,12,,3578.34752,18.75938398126939,2.654208,,,2711.51104,22990.0,51.0,0.3119999999999976,6.625,1.141983182122538
26887.2704,,922.554368,74.0,14457.237504,,,,4.625,,,,,,,,101662.0,2857.234432,4.25,0.03676937437717839,,,0.8039999999999985,1696169594.0,0.0,5809.0,0.8014016008765952,0.05500000000029104,0.0,13,871.0,14.8,44569.0,13,,3813.781504,80.93756397692144,2.654208,,,2869.100544,26068.0,54.0,1.1640000000000015,6.625,1.3108505390590142
26484.4288,,1040.990208,75.0,15528.022016,,,,4.625,,,,,,,,108227.0,3306.3936,4.25,0.004085409291071783,,,1.3399999999999999,1696169595.0,0.0,6458.0,0.9265022049767186,0.05600000000004002,0.0,14,1624.0,16.1,51336.0,14,,4216.635392,84.08589401708603,2.654208,,,3203.780608,29327.0,54.0,1.8719999999999999,6.625,1.2859384293902603
26435.014656,,1107.849216,76.0,15843.745792,,,,4.75,,,,,,,,114500.0,3553.11616,4.25,0.0040829984329535576,,,2.1050000000000004,1696169596.0,0.0,7206.0,0.9458919786340184,0.05600000000004002,0.0,15,2510.0,16.2,58279.0,15,,4246.806528,94.45200273631241,2.654208,,,3385.315328,32455.0,54.0,2.7519999999999953,7.124999999999999,1.4871763567512577
26113.163264,,1190.596608,77.0,16295.69024,,,,4.75,,,,,,,,120097.0,3955.892224,4.25,0.004083173105700317,,,2.759999999999998,1696169597.0,0.0,8033.0,0.8497705281474943,0.057000000000243745,0.0,16,3491.0,17.3,64845.0,16,,4568.6784,99.68250505979621,2.654208,,,3703.066624,35628.0,56.0,3.5919999999999987,7.124999999999999,1.3130511768336284
26055.33184,,1249.296384,333.0,30681.071616,,4.68801968899993,,4.75,,,,,,,,125211.0,4070.035456,4.25,3.7006372008290165,,1.1380000159988413e-06,3.2609999999999992,1696169598.0,0.0,8150.0,0.8459007319128566,0.8440000000000509,0.0,17,4153.0,17.4,70885.0,17,,4626.518016,67.6530396879978,2.654208,,,3768.655872,38358.0,57.0,4.199999999999989,7.124999999999999,1.3324853172979116
25870.782464,,1288.27392,334.0,30748.18048,,,1.0430894670000725,4.75,,,,,,,,139435.0,4177.453056,4.25,0.004088904890205967,,,3.5380000000000003,1696169599.0,0.0,8154.0,713.1192041272235,0.8450000000002547,0.0,18,4605.0,18.0,89377.0,18,,4811.075584,42.14843160235185,2.654208,,,3835.273216,44319.0,57.0,4.563999999999993,7.124999999999999,2.267713040705157
25756.155904,,1288.27392,335.0,30748.18048,,,,4.75,,,,,,,,152616.0,4177.453056,4.25,0.004085699795904035,,,3.5380000000000003,1696169600.0,0.0,8154.0,762.0606481055892,0.8460000000000036,0.0,19,4605.0,18.4,107432.0,19,,4925.722624,0.0,2.654208,,,3835.273216,49261.0,57.0,4.567999999999998,7.124999999999999,1.7646711967576572
25581.38368,,1288.27392,575.0,30748.18048,,,,4.625,,,,,,,,164069.0,4177.453056,4.25,59.12259512585156,,,3.538999999999998,1696169601.0,0.0,8154.0,685.3576756129203,5.986000000000331,0.0,20,4606.0,18.9,123134.0,20,,5100.494848,0.00408530922638691,2.654208,,,3835.273216,53513.0,57.0,4.811999999999998,6.5,1.1985595108016713
25286.16448,,1585.938432,576.0,31119.650816,,,,4.625,,,,,,,,171669.0,4544.016384,4.25,0.004085241225201557,,,3.538999999999998,1696169602.0,0.0,8155.0,262.08942472788686,5.986000000000331,0.0,21,4606.0,19.9,133447.0,21,,5092.663296,0.0,2.654208,,,3903.983616,55650.0,58.0,4.815999999999988,6.5,0.6594871932409807
25259.1104,,1585.938432,577.0,31119.650816,,,,4.625,,,,,,,,174009.0,4544.016384,4.25,0.004085659958349107,,,3.538999999999998,1696169603.0,0.0,8155.0,156.5510864412762,5.98700000000008,0.0,22,4606.0,20.0,136507.0,22,,5119.63136,0.0,2.654208,,,3903.983616,56624.0,58.0,4.823999999999998,6.5,0.3273156252893426
25258.827776,,1585.938432,580.0,31119.650816,,,,4.625,,,,,,,,174489.0,4544.016384,4.25,0.08580208312934384,,,3.538999999999998,1696169604.0,0.0,8155.0,16.87948502867662,5.989000000000033,0.0,23,4606.0,20.0,137148.0,23,,5119.905792,0.0,2.654208,,,3904.02048,56874.0,58.0,4.827999999999989,6.5,0.10210543653728692
25249.296384,,1585.938432,581.0,31119.650816,,,,4.625,,,,,,,,176356.0,4544.016384,4.25,0.004083664217178753,,,3.538999999999998,1696169605.0,0.0,8155.0,78.48863241211313,5.9900000000002365,0.0,24,4606.0,20.0,139531.0,24,,5129.433088,0.0,2.654208,,,3904.02048,57858.0,58.0,4.831999999999994,6.5,0.28208389130620426
25174.315008,,1585.938432,867.0,31119.650816,,,,4.625,,,,,,,,186220.0,4544.016384,4.25,73.98678356098387,,,3.5429999999999993,1696169606.0,0.0,8155.0,543.929718610374,10.644999999999982,0.0,25,4607.0,20.2,152737.0,25,,5204.414464,0.004084057383700117,2.654208,,,3904.02048,61813.0,58.0,5.171999999999997,6.0,1.1522386193669956
,,,,,4.388072613000077,,,,1.0,,3.9990053176879883,1.0,0.0,0.0,18.280039317000274,,,,,8.154385951999984,,,1696169606.0,,,,,,25,,,,26,20.0,,,,0.0001,,,,,,,
25433.141248,0.006112830000120084,1287.51616,956.0,30816.784384,,0.2316416419998859,0.025612218999867764,4.625,,,,,,,,199196.0,4245.835776,4.25,22.335819612539826,,0.00035248300014245615,3.5429999999999993,1696169607.0,0.0,8204.0,415.5165820567265,13.592000000000098,0.0,26,4607.0,19.4,168987.0,27,,5267.72224,0.0,2.654208,,,3904.401408,66496.0,60.0,5.315999999999988,6.0,1.8703938024099844
,,,,,0.006586518999938562,,,,2.0,,2.822058916091919,1.0,1.0,0.0,0.7032283200001075,,,,,0.4329226270001527,,,1696169607.0,,,,,,26,,,,28,40.0,,,,0.0001,,,,,,,
,0.006205514999919615,,,,0.006235327000013058,0.1549916410001515,0.025617665000027046,,2.0,,2.8452606201171875,1.0,2.0,0.0,0.5396644510001352,,,,,0.34623944100007975,0.0003748619999441871,,1696169607.0,,,,,,26,,,,29,60.0,,,,0.0001,,,,,,,
25336.107008,0.00589759900003628,1287.110656,959.0,31118.790656,,0.1530152889999954,0.02487028699988514,4.625,,,,,,,,206379.0,4247.543808,4.25,0.012257936039813315,0.024835053000060725,0.0003865210001094965,3.5429999999999993,1696169608.0,0.0,8284.0,2.0768981747763178,13.594000000000051,0.0,27,4607.0,19.7,175352.0,30,,5403.418624,0.0,2.654208,,,3938.5088,69250.0,89.0,5.327999999999989,6.0,1.7531402273752692
,,,,,0.004305067000132112,,,,2.0,,2.715320587158203,1.0,3.0,0.0,0.21330981600021914,,,,,,,,1696169608.0,,,,,,27,,,,31,80.0,,,,0.0001,,,,,,,
,0.0055453689999467315,,,,0.004480062000084217,0.15162265000003572,0.025087929999926928,,2.0,,2.709409236907959,1.0,4.0,0.0,0.2059759240000858,,,,,0.018851189000088198,0.00038872400000400376,,1696169608.0,,,,,,27,,,,32,100.0,,,,0.0001,,,,,,,
25360.236544,,1287.118848,964.0,31118.790656,,,,4.625,,,,,,,,211214.0,4247.552,4.25,0.0817237525098257,,,3.5429999999999993,1696169609.0,0.0,8309.0,0.8172854101039282,13.597000000000207,0.0,28,4607.0,19.6,179534.0,33,,5379.29728,0.0,2.654208,,,3938.5088,71165.0,91.0,5.343999999999994,6.0,1.3218816968377602
25355.1616,,1287.118848,965.0,31118.794752,,,,4.625,,,,,,,,215798.0,4247.822336,4.25,0.004088945764267713,,,3.5429999999999993,1696169610.0,0.0,8309.0,0.8387370135529396,13.597999999999956,0.0,29,4607.0,19.7,184252.0,34,,5365.174272,0.0,2.654208,,,3938.557952,72994.0,91.0,5.347999999999999,6.0,1.3458701091428498
25380.43392,0.005519381000112844,1287.110656,966.0,31119.056896,,,,4.875,,,,,,,,218458.0,4248.088576,4.375,0.004075250181174946,,,3.5429999999999993,1696169611.0,0.0,8319.0,0.9261165229016735,13.59900000000016,0.0,30,4607.0,19.6,186660.0,35,,5359.02208,0.0,2.654208,,,3938.922496,74135.0,91.0,5.35199999999999,7.5,0.7253626945778218
25380.605952,,1287.110656,971.0,31119.31904,,0.22903477699992436,0.024240930999894772,4.875,,,,,,,,220642.0,4248.211456,4.375,0.08579414595642304,,0.00045184800001152325,3.5429999999999993,1696169612.0,0.0,8341.0,0.5274600474417692,13.602000000000317,0.0,31,4607.0,19.6,188136.0,36,,5320.486912,0.0,2.654208,,,3939.201024,74890.0,92.0,5.359999999999999,7.5,0.208995560906046
25307.193344,,1287.110656,973.0,31119.31904,,,,4.875,,,,,,,,221597.0,4248.211456,4.375,0.008170431934070424,,,3.5429999999999993,1696169613.0,0.0,8341.0,0.10159581037625658,13.603000000000065,0.0,32,4607.0,19.8,189109.0,37,,5393.883136,0.0,2.654208,,,3939.201024,75326.0,92.0,5.367999999999995,7.5,0.20585658585582098
25438.580736,,1287.110656,977.0,31119.31904,,,,4.875,,,,,,,,221850.0,4248.211456,4.375,0.016340968784749155,,,3.5429999999999993,1696169614.0,0.0,8341.0,0.007141194851848995,13.606000000000222,0.0,33,4607.0,19.4,189382.0,38,,5243.285504,0.0,2.654208,,,3939.201024,75493.0,92.0,5.375999999999991,7.5,0.062347817422048
25438.90432,,1287.110656,978.0,31119.31904,,,,4.875,,,,,,,,222042.0,4248.211456,4.375,0.004084352550010989,,,3.5429999999999993,1696169615.0,0.0,8341.0,0.0,13.606999999999971,0.0,34,4607.0,19.4,189665.0,39,,5242.957824,0.0,2.654208,,,3939.201024,75629.0,92.0,5.3799999999999955,7.5,0.00035099904736576247
25438.90432,,1287.110656,979.0,31119.31904,,,,4.875,,,,,,,,222244.0,4248.211456,4.375,0.0040852188822255164,,,3.5429999999999993,1696169616.0,0.0,8341.0,0.013612076976865463,13.608000000000175,0.0,35,4607.0,19.4,189959.0,40,,5242.957824,0.0,2.654208,,,3939.201024,75745.0,92.0,5.384,6.875000000000001,0.11827985293290942
25438.937088,,1287.110656,980.0,31119.31904,,,,4.875,,,,,,,,222444.0,4248.211456,4.375,0.0040852781402191726,,,3.5429999999999993,1696169617.0,0.0,8341.0,0.004556042613061236,13.608000000000175,0.0,36,4607.0,19.4,190250.0,41,,5242.925056,0.0,2.654208,,,3939.201024,75891.0,92.0,5.387999999999991,6.875000000000001,0.06028976879525575
25438.94528,,1287.110656,987.0,31119.31904,,,,4.875,,,,,,,,222688.0,4248.211456,4.375,0.06536382850811892,,,3.5429999999999993,1696169618.0,0.0,8341.0,0.013963220200521645,13.614000000000033,0.0,37,4607.0,19.4,190602.0,42,,5242.916864,0.0,2.654208,,,3939.201024,76050.0,92.0,5.3999999999999915,6.875000000000001,0.10705401453766898
25438.994432,,1287.110656,988.0,31119.31904,,,,4.875,,,,,,,,222902.0,4248.211456,4.375,0.004085399574090753,,,3.5429999999999993,1696169619.0,0.0,8341.0,0.0061759751400101235,13.615000000000236,0.0,38,4607.0,19.4,190893.0,43,,5242.875904,0.0,2.654208,,,3939.201024,76192.0,92.0,5.403999999999996,6.875000000000001,0.006175975139273072
25438.928896,,1287.110656,989.0,31119.31904,,,,4.875,,,,,,,,223129.0,4248.211456,4.375,0.004085184882513508,,,3.5429999999999993,1696169620.0,0.0,8341.0,0.018830149064830954,13.615999999999985,0.0,39,4607.0,19.4,191185.0,44,,5242.94144,0.0,2.654208,,,3939.201024,76348.0,92.0,5.411999999999992,6.875000000000001,0.11248620403442912
25438.928896,,1287.110656,990.0,31119.31904,,,,4.75,,,,,,,,223326.0,4248.211456,4.25,0.004084954670782096,,,3.5429999999999993,1696169621.0,0.0,8341.0,0.005082258057267282,13.615999999999985,0.0,40,4607.0,19.4,191465.0,45,,5242.937344,0.0,2.654208,,,3939.201024,76482.0,92.0,5.415999999999997,6.375,0.06028499509398291
25439.059968,,1287.110656,991.0,31119.31904,,,,4.75,,,,,,,,223520.0,4248.211456,4.25,0.004085291740656992,,,3.5429999999999993,1696169622.0,0.0,8341.0,0.014410228288035414,13.61700000000019,0.0,41,4607.0,19.4,191745.0,46,,5242.806272,0.0,2.654208,,,3939.201024,76606.0,92.0,5.420000000000002,6.375,0.10700751469980171
25439.059968,,1287.110656,994.0,31119.31904,,,,4.75,,,,,,,,223784.0,4248.211456,4.25,0.0326807485689753,,,3.5429999999999993,1696169623.0,0.0,8341.0,0.0027366935424155366,13.619000000000142,0.0,42,4607.0,19.4,192142.0,47,,5242.79808,0.0,2.654208,,,3939.201024,76776.0,92.0,5.423999999999992,6.375,0.059760450875996025
25439.059968,,1287.110656,995.0,31119.31904,,,,4.75,,,,,,,,223942.0,4248.211456,4.25,0.0040849439864794855,,,3.5429999999999993,1696169624.0,0.0,8341.0,0.01104211421305553,13.620000000000346,0.0,43,4607.0,19.4,192360.0,48,,5242.79808,0.0,2.654208,,,3939.201024,76879.0,92.0,5.427999999999997,6.375,0.04700876946286076
25439.00672,,1287.110656,996.0,31119.31904,,,,4.75,,,,,,,,224626.0,4248.211456,4.25,0.004085495756277151,,,3.5440000000000005,1696169625.0,0.0,8341.0,0.15509722859105307,13.620000000000346,0.0,44,4608.0,19.4,193177.0,49,,5242.847232,0.0571969406051162,2.654208,,,3939.201024,77270.0,92.0,5.439999999999998,6.375,0.21017162647916138
25303.908352,,1287.110656,997.0,31119.31904,,,,4.875,,,,,,,,238171.0,4248.211456,4.375,0.0040861633289501565,,,3.5440000000000005,1696169626.0,0.0,8341.0,369.1569000195523,13.621000000000095,0.0,45,4608.0,19.8,212233.0,50,,5377.949696,0.0,2.654208,,,3939.201024,81880.0,92.0,5.443999999999988,6.875000000000001,285.45999262200155
25214.947328,,1287.110656,998.0,31119.31904,,,,4.875,,,,,,,,274702.0,4248.211456,4.375,0.004082741300379966,,,3.5440000000000005,1696169627.0,0.0,8341.0,551.7390357759775,13.622000000000298,0.0,46,4608.0,20.1,267273.0,51,,5466.927104,0.0,2.654208,,,3939.201024,94217.0,92.0,5.447999999999993,6.875000000000001,707.0414672128271
25219.354624,,1287.110656,1001.0,31119.31904,,,,4.875,,,,,,,,298360.0,4248.211456,4.375,0.04494540203226149,,,3.5440000000000005,1696169628.0,0.0,8341.0,129.98183134779487,13.624000000000251,0.0,47,4608.0,20.1,298624.0,52,,5462.499328,0.0,2.654208,,,3939.201024,104210.0,92.0,5.455999999999989,6.875000000000001,78.46793652401725
,,,,,2.0173667040000964,,,,3.0,,2.732902765274048,7.0,5.0,0.0,19.772403232999977,,,,,17.495789591999937,,,1696169628.0,,,,,,47,,,,53,120.0,,,,0.0001,,,,,,,
25225.060352,0.005818288999989818,1287.184384,1018.0,31119.31904,,0.22524488299995937,0.027010341000050175,4.875,,,,,,,,332675.0,4248.28928,4.375,0.09809192724798735,,0.0005189630001041223,3.5440000000000005,1696169629.0,0.0,8411.0,35.93846975882222,13.63799999999992,0.0,48,4608.0,20.1,339248.0,54,,5476.02432,0.0,2.654208,,,3939.201024,121737.0,116.0,5.471999999999994,6.875000000000001,15.782366843656161
,,,,,0.014347140999916519,,,,3.0,,2.540903329849243,8.0,6.0,0.0,0.6451072370000475,,,,,0.37216762000002745,,,1696169629.0,,,,,,48,,,,55,140.0,,,,0.0001,,,,,,,
,0.005860233000021253,,,,0.004975486999910572,0.15294836899988695,0.02809983000020111,,3.0,,2.8010246753692627,8.0,7.0,0.0,0.20122815600029753,,,,,0.00875360100008038,0.0005906360001972644,,1696169629.0,,,,,,48,,,,56,160.0,,,,0.0001,,,,,,,
25079.88992,0.0063120810000327765,1438.683136,1021.0,31417.724928,,0.15396420900015073,0.017625129999942146,4.875,,,,,,,,354723.0,4323.385344,4.375,0.012256545566343922,,0.00039078100007827743,3.5440000000000005,1696169630.0,0.0,8496.0,7.366662656742551,13.640000000000327,0.0,49,4608.0,20.5,364888.0,57,,5508.07552,0.0,2.654208,,,3886.14144,133915.0,122.0,5.4879999999999995,6.875000000000001,1318.3243027919339
24946.348032,,1438.683136,1025.0,31417.724928,,,,5.375,,,,,,,,367871.0,4323.385344,4.5,0.09393579853497305,,,3.5440000000000005,1696169631.0,0.0,8562.0,2.3339647782787125,13.643000000000029,0.0,50,4608.0,20.9,379855.0,58,,5641.617408,0.0,2.654208,,,3886.14144,141809.0,123.0,5.49199999999999,9.375,1107.585641436416
25107.779584,,1438.683136,1028.0,31417.724928,,,,5.375,,,,,,,,371642.0,4323.385344,4.5,0.03678483151926987,,,3.5440000000000005,1696169632.0,0.0,8562.0,0.48818133392958774,13.646000000000186,0.0,51,4608.0,20.4,384013.0,59,,5441.912832,0.0,2.654208,,,3886.14144,143451.0,123.0,5.5,9.375,1.1950200724063704
25023.545344,,1438.683136,1029.0,31417.724928,,,,5.375,,,,,,,,372852.0,4323.385344,4.5,0.004085672587870448,,,3.5440000000000005,1696169633.0,0.0,8562.0,0.08621407549377966,13.646000000000186,0.0,52,4608.0,20.7,385340.0,60,,5525.97504,0.0,2.654208,,,3886.14144,143929.0,123.0,5.503999999999991,9.375,0.4096285762050299
25155.66592,,1438.683136,1030.0,31417.724928,,,,5.375,,,,,,,,373200.0,4323.385344,4.5,0.004085594859626493,,,3.5440000000000005,1696169634.0,0.0,8562.0,0.029947729503660116,13.646999999999935,0.0,53,4608.0,20.3,385716.0,61,,5374.636032,0.0,2.654208,,,3886.14144,144138.0,123.0,5.507999999999996,9.375,0.17149922795100497
25155.084288,,1438.683136,1031.0,31417.724928,,,,5.375,,,,,,,,373733.0,4323.385344,4.5,0.004085294655048306,,,3.5440000000000005,1696169635.0,0.0,8562.0,0.0819372867347566,13.648000000000138,0.0,54,4608.0,20.3,386320.0,62,,5375.22176,0.0,2.654208,,,3886.14144,144598.0,123.0,5.5120000000000005,9.375,0.13080124076332036
25155.149824,,1438.683136,1057.0,31417.724928,,,,5.375,,,,,,,,373945.0,4323.385344,4.5,0.1593299772158682,,,3.5440000000000005,1696169636.0,0.0,8562.0,0.008841026379389182,13.669000000000324,0.0,55,4608.0,20.3,386628.0,63,,5375.148032,0.0,2.654208,,,3886.14144,144715.0,123.0,5.524000000000001,8.625,0.04707766754658366
25155.182592,,1438.683136,1061.0,31417.724928,,,,5.375,,,,,,,,374129.0,4323.385344,4.5,0.03268163448136599,,,3.5440000000000005,1696169637.0,0.0,8562.0,0.00666239374681036,13.67300000000023,0.0,56,4608.0,20.3,386874.0,64,,5375.111168,0.0,2.654208,,,3886.14144,144884.0,123.0,5.5319999999999965,8.625,0.06739789220486979
25155.190784,,1438.683136,1062.0,31417.724928,,,,5.375,,,,,,,,374375.0,4323.385344,4.5,0.004085096485910796,,,3.5440000000000005,1696169638.0,0.0,8562.0,0.016874959116086854,13.67300000000023,0.0,57,4608.0,20.3,387215.0,65,,5375.111168,0.0,2.654208,,,3886.14144,145058.0,123.0,5.536000000000001,8.625,0.11393589416176547
25155.190784,,1438.683136,1065.0,31417.724928,,,,5.375,,,,,,,,374541.0,4323.385344,4.5,0.012255767388703803,,,3.5440000000000005,1696169639.0,0.0,8562.0,0.00560924770227227,13.675000000000182,0.0,58,4608.0,20.3,387442.0,66,,5375.111168,0.0,2.654208,,,3886.14144,145196.0,123.0,5.548000000000002,8.625,0.06687212661809873
25155.530752,,1438.683136,1066.0,31417.724928,,,,5.375,,,,,,,,374759.0,4323.385344,4.5,0.004085498670959558,,,3.5440000000000005,1696169640.0,0.0,8562.0,0.008306648667398601,13.67599999999993,0.0,59,4608.0,20.3,387769.0,67,,5374.779392,0.0,2.654208,,,3886.14144,145320.0,123.0,5.555999999999997,8.625,0.047094947584585524
25155.530752,,1438.683136,1067.0,31417.724928,,,,5.25,,,,,,,,374957.0,4323.385344,4.5,0.004084585609073025,,,3.5440000000000005,1696169641.0,0.0,8562.0,0.005608327506682425,13.67599999999993,0.0,60,4608.0,20.3,388036.0,68,,5374.779392,0.0,2.654208,,,3886.14144,145466.0,123.0,5.559999999999988,7.875,0.06738768483393535
25146.249216,,1438.683136,1070.0,31417.724928,,,,5.25,,,,,,,,375406.0,4323.385344,4.5,0.04085532677164968,,,3.5440000000000005,1696169642.0,0.0,8562.0,0.005609627876313943,13.678000000000338,0.0,61,4608.0,20.3,388489.0,69,,5384.052736,0.0,2.654208,,,3886.14144,146010.0,123.0,5.567999999999998,7.875,0.06740330961668778
25143.566336,,1438.683136,1071.0,31417.724928,,,,5.25,,,,,,,,377068.0,4323.385344,4.5,0.004088332739132726,,,3.5440000000000005,1696169643.0,0.0,8562.0,0.06964538700365558,13.679000000000087,0.0,62,4608.0,20.3,390156.0,70,,5386.735616,0.0,2.654208,,,3886.14144,147294.0,123.0,5.575999999999993,7.875,0.09415142836024123
