_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
27,20,,,1681396907,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047253100001398707,0.018663599000319664,0.002962036000099033,1.0,0.008649903999867092,224.0,12.82516860961914,0.047088531000099465,0.07844700600026044,0.0,0.0001,0.0006104049998612027,0.0,6.0
28,20,,,1681396907,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005407150001701666,0.018511629999920842,0.0030788570002187043,1.0,0.008642457999940234,256.0,12.537931442260742,0.047277849999773025,0.07902499900001203,0.0,0.0001,0.0009734889999890584,0.0,7.0
29,20,,,1681396907,2.3666666666666667,0.0,0.1600000000000108,11442.05312,0.11850163959104366,46826.0,0.8622414895237861,5136.420864,209.0,12072.845312,0.0,0.0,0.0,1.1333333333333333,25711.0,55.88345939210252,193381.228544,2.719744,1234.0,0.07200000000000273,9551.560704,0.0,325109.0,8.4,2.333333333333333,40473.792512,1013.0,0.0004458449998310243,0.018214044000160357,0.003005693999966752,,,,,,,,,,,
30,20,,,1681396907,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008580662999975175,288.0,12.707118034362793,0.04687573100000009,0.078010784000071,0.0,0.0001,0.0008888070001376036,0.0,8.0
31,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048038200020528166,0.018707853999785584,0.0030490879998978926,1.0,0.008660910999878979,320.0,12.635382652282715,0.046794850999958726,0.07860028899995086,0.0,0.0001,0.0009072030002243991,0.0,9.0
32,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00048344300012104213,0.01808340000025055,0.0030173529999046877,1.0,0.008704833000138024,352.0,12.712109565734863,0.04771122100009961,0.07859736200043699,0.0,0.0001,0.0005971119999230723,0.0,10.0
33,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004609059997164877,0.018129842999769608,0.0030181669999365113,1.0,0.008604886999819428,384.0,12.699824333190918,0.04766222700027356,0.07843830499950855,0.0,0.0001,0.000562274999992951,0.0,11.0
34,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043422700036899187,0.018359401999987313,0.0030305390000648913,1.0,0.008552698000130476,416.0,12.62670612335205,0.04669236899962925,0.07791784900018683,0.0,0.0001,0.0008486140000059095,0.0,12.0
35,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043670499962900067,0.01806634300010046,0.003016339000168955,1.0,0.008527238000169746,448.0,12.551562309265137,0.047728828999879624,0.07840600099962103,0.0,0.0001,0.0006305469996732427,0.0,13.0
36,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004511020001700672,0.01840495499982353,0.0034858600001825835,1.0,0.008772749000399926,480.0,12.550976753234863,0.04740829999991547,0.0795016090005447,0.0,0.0001,0.0009786430000531254,0.0,14.0
37,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004405649997352157,0.017946853000012197,0.0030049040001358662,1.0,0.008691239000199857,512.0,12.539165496826172,0.04778049500009729,0.07847575699997833,0.0,0.0001,0.0006117009997979039,0.0,15.0
38,21,,,1681396908,2.3666666666666667,0.0,0.20400000000000773,11452.366848,0.036783475111455945,58564.0,1.7120839752995713,5136.420864,218.0,12072.869888,0.0,0.0,0.0,1.1333333333333333,33710.0,69.175723315501,193370.898432,2.719744,1367.0,0.07600000000002183,9551.560704,0.0,334156.0,8.4,2.333333333333333,40473.796608,1119.0,0.0004577889999382023,0.01834066499986875,0.0029741260000264447,,,,,,,,,,,
39,21,,,1681396908,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.00864160199989783,544.0,12.830141067504883,0.046684530999755225,0.0777065239994954,0.0,0.0001,0.0006078110000089509,0.0,16.0
40,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046423699996012147,0.019374996999886207,0.0036902340002598066,1.0,0.008828920000269136,576.0,12.65114974975586,0.04631132399981652,0.07928382700038128,0.0,0.0001,0.0006141150001894857,0.0,17.0
41,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004407739997986937,0.018420836000132113,0.003671372000098927,1.0,0.008898014999886072,608.0,12.628279685974121,0.04719468600023902,0.07951087900028142,0.0,0.0001,0.0008851960001265979,0.0,18.0
42,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005384159999266558,0.01950293799973224,0.00366685500011954,1.0,0.008786963000147807,640.0,12.593650817871094,0.04570387200010373,0.07907268999997541,0.0,0.0001,0.0008736459999454382,0.0,19.0
43,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004382090000945027,0.018605860999741708,0.0036684449996755575,1.0,0.0087493370001539,672.0,12.7512845993042,0.04666609400010202,0.07897850600011225,0.0,0.0001,0.0008505600003445579,0.0,20.0
44,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044935000005352776,0.019560139999612147,0.003714755000146397,1.0,0.008954158000051393,704.0,12.6118745803833,0.046439488000032725,0.07990932499978953,0.0,0.0001,0.0007914339998933428,0.0,21.0
45,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044625400005315896,0.018944827999803238,0.003692921000038041,1.0,0.008579222000207665,736.0,12.75564193725586,0.04701721899982658,0.07930262900026719,0.0,0.0001,0.0006221850003385043,0.0,22.0
46,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005422760000328708,0.01953227500007415,0.003780509000080201,1.0,0.008717523000086658,768.0,12.706225395202637,0.045438650000050984,0.07902349200048775,0.0,0.0001,0.001012259000162885,0.0,23.0
47,22,,,1681396909,2.4,0.0,0.25200000000000955,11459.756032,0.13078839622500948,70459.0,1.7475146595496938,5136.420864,240.0,12072.890368,0.0,0.0,0.0,1.5666666666666667,41739.0,56.08193498007923,193363.501056,2.719744,1505.0,0.08500000000003638,9551.560704,0.0,343590.0,8.4,2.4,40473.796608,1349.0,0.00046203900001273723,0.018380384000010963,0.0017760640002961736,,,,,,,,,,,
48,22,,,1681396909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008551332000024559,800.0,12.54377269744873,0.047578502999840566,0.07735940900010974,0.0,0.0001,0.000611086999924737,0.0,24.0
49,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004554289998850436,0.01912240000001475,0.0037057919998915168,1.0,0.008857273000103305,832.0,12.678740501403809,0.0464360270002544,0.07961829699979717,0.0,0.0001,0.001041375999648153,0.0,25.0
50,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046910200035199523,0.018491648000235728,0.003696783000123105,1.0,0.008783933999893634,864.0,12.730642318725586,0.04683107100026973,0.07925468000075853,0.0,0.0001,0.000982141999884334,0.0,26.0
51,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045933299998068833,0.018780417000016314,0.0037067920002300525,1.0,0.008788956999978836,896.0,12.539158821105957,0.04652962300042418,0.07946320600058243,0.0,0.0001,0.0011980839999523596,0.0,27.0
52,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044271800015849294,0.018646339000042644,0.003687133999846992,1.0,0.008606533000147465,928.0,12.72413158416748,0.047501339000064036,0.079842865000046,0.0,0.0001,0.0009588019997863739,0.0,28.0
53,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004866520002906327,0.018705823999880522,0.003715726000336872,1.0,0.008738892000110354,960.0,12.574511528015137,0.046880441999746836,0.0794943690002583,0.0,0.0001,0.0009668329998930858,0.0,29.0
54,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004732159995910479,0.01854415899970263,0.003633504999925208,1.0,0.008436393000010867,992.0,12.605022430419922,0.04673076199969728,0.07879128299873628,0.0,0.0001,0.0009732479998092458,0.0,30.0
55,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004540710001492698,0.01876766499981386,0.003683660000206146,1.0,0.00854115800029831,1024.0,12.759588241577148,0.047215620999850216,0.07924382300006982,0.0,0.0001,0.0005816479997520219,0.0,31.0
56,23,,,1681396910,2.4,0.0,0.2920000000000016,11468.00128,0.036783230086027054,81540.0,1.8690478790239455,5136.42496,249.0,12072.931328,0.0,0.0,0.0,1.5666666666666667,50696.0,56.030414448554886,193355.276288,2.719744,1624.0,0.08899999999994179,9551.577088,0.0,353329.0,8.4,2.4,40473.796608,1462.0,0.00044666499979939545,0.018762431000141078,0.0036877749998893705,,,,,,,,,,,
57,23,,,1681396910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008894539999801054,1056.0,12.698945999145508,0.047129592999681336,0.0798669519995201,0.0,0.0001,0.0009459480002078635,0.0,32.0
58,24,,,1681396911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046512200015058625,0.019190378000075725,0.0037042849999124883,1.0,0.008694063000348251,1088.0,12.672676086425781,0.046405201999732526,0.07932449700047073,0.0,0.0001,0.0008654470002511516,0.0,33.0
59,24,,,1681396911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004482540002754831,0.01875186200004464,0.0037011790000178735,1.0,0.008612004999577039,1120.0,12.59738826751709,0.046607029999904626,0.07901996399959899,0.0,0.0001,0.0008996339997793257,0.0,34.0
60,24,,,1681396911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044973300009587547,0.019118627999887394,0.0037328319999687665,1.0,0.008849436000218702,1152.0,12.656720161437988,0.04677931200012608,0.07974705100059509,0.0,0.0001,0.0008171100002982712,0.0,35.0
61,24,,,1681396911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044105400002081296,0.018772388999877876,0.003645258999767975,1.0,0.00875602699989031,1184.0,12.597284317016602,0.04692594299967823,0.07941166699902169,0.0,0.0001,0.0008709949997864896,0.0,36.0
62,24,,,1681396911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004956459997629281,0.02016003000017008,0.0037522809998336015,1.0,0.008631521999632241,1216.0,12.793695449829102,0.04510606000030748,0.07903668899962213,0.0,0.0001,0.0008911499999157968,0.0,37.0
63,24,,,1681396911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004909929998575535,0.019117749000088224,0.003644157000053383,1.0,0.008690766999734478,1248.0,12.659996032714844,0.04673166099973969,0.07970310999962749,0.0,0.0001,0.0010277830001541588,0.0,38.0
64,24,,,1681396911,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004840359997615451,0.01955047100000229,0.0037394460000541585,1.0,0.008751625000058993,1280.0,12.611257553100586,0.04653388699989591,0.07982788099980098,0.0,0.0001,0.0007684160000280826,0.0,39.0
65,24,,,1681396911,2.4,0.0,0.3440000000000083,11474.649088,0.10217537176875546,93789.0,1.9111504166274047,5136.42496,262.0,12072.947712,0.0,0.0,0.0,1.5666666666666667,60360.0,63.799882655567906,193348.608,2.719744,1741.0,0.09400000000005093,9551.859712,0.0,363492.0,8.4,2.4,40474.058752,1654.0,0.0004476090002754063,0.018354886999986775,0.0037454019998222066,,,,,,,,,,,
66,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.008697246999872732,1312.0,12.6640625,0.047519327999907546,0.0792938529998537,0.0,0.0001,0.0005293799999890325,0.0,40.0
67,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00045312100019145873,0.01808647200004998,0.00372710100009499,1.0,0.008586536000166234,1344.0,12.634632110595703,0.04751665300000241,0.07951327200044034,0.0,0.0001,0.0011433889999352687,0.0,41.0
68,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00043811600016852026,0.01811664299975746,0.003713240999786649,1.0,0.008660236000196164,1376.0,12.682373046875,0.0482337869998446,0.0801045759999397,0.0,0.0001,0.0009425530001863081,0.0,42.0
69,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046447599970633746,0.019225961999836727,0.0036736809997819364,1.0,0.008810877000087203,1408.0,12.705957412719727,0.04677795599991441,0.07955544699916572,0.0,0.0001,0.0006024949998391094,0.0,43.0
70,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046888699989722227,0.01862271599975429,0.0036828279999099323,1.0,0.008517914999629284,1440.0,12.696795463562012,0.04670089800038113,0.0786470409998401,0.0,0.0001,0.0006537970002682414,0.0,44.0
71,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00047634600014134776,0.01957514400010041,0.003680463999899075,5.0,0.008768779000092763,1472.0,12.75551986694336,0.047505418000127975,0.08100050800021563,0.0,0.0001,0.0009943569998540625,0.0,45.0
72,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004401410001264594,0.01818321799964906,0.003713362999860692,5.0,0.008577122000133386,1504.0,12.893415451049805,0.04777141800013851,0.07981461599956674,0.0,0.0001,0.0011293539996586333,0.0,46.0
73,25,,,1681396912,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004512680002335401,0.018144849000236718,0.003708857000219723,5.0,0.008621368000149232,1536.0,12.766160011291504,0.04747017899990169,0.07928244400045514,0.0,0.0001,0.0008859229997142393,0.0,47.0
74,25,,,1681396912,2.4,0.0,0.38000000000000966,11481.055232,0.03677341455059451,104828.0,2.5725190090782846,5136.429056,271.0,12073.24672,0.0,0.0,0.0,1.5666666666666667,70555.0,71.8849708213887,193342.19776,2.719744,1880.0,0.09799999999995634,9560.449024,0.0,374145.0,8.4,2.4,40549.56032,1662.0,0.00043648099972415366,0.018139906999749655,0.003741145999811124,,,,,,,,,,,
75,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,0.013278763000016625,1568.0,12.62459945678711,0.04758981799977846,0.08381399299923942,0.0,0.0001,0.0006278780001593987,0.0,48.0
76,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004521579999163805,0.017926047000401013,0.00369605900004899,5.0,0.008681436000188114,1600.0,12.454004287719727,0.048431821000122,0.07975027600059548,0.0,0.0001,0.0005627549999189796,0.0,49.0
77,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00046021899970583036,0.018095624999659776,0.0037095889997544873,5.0,0.008684317000188457,1632.0,12.69288444519043,0.04801330600002984,0.07990603499956705,0.0,0.0001,0.0009429790002286609,0.0,50.0
78,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004471799998100323,0.01818329099978655,0.003777512999931787,5.0,0.00863694999998188,1664.0,12.678013801574707,0.04701803399984783,0.07862095299924476,0.0,0.0001,0.0005579849998866848,0.0,51.0
79,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004341680000834458,0.0179988179997963,0.0036908649999531917,5.0,0.0087869240001055,1696.0,12.538476943969727,0.04794745700019121,0.07995824400040874,0.0,0.0001,0.0011000120002790936,0.0,52.0
80,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.000442468000073859,0.0181821029996172,0.003690123000069434,5.0,0.0085992169997553,1728.0,12.679095268249512,0.04706538600021304,0.07889306699962617,0.0,0.0001,0.0009137699998973403,0.0,53.0
81,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00044432499998947605,0.018320415999824036,0.0037288109997462016,5.0,0.008671326999774465,1760.0,12.489243507385254,0.04764108400013356,0.07994352299920138,0.0,0.0001,0.0011375599997336394,0.0,54.0
82,26,,,1681396913,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004509250002229237,0.017883573999824876,0.0037485359998754575,5.0,0.008681208999860246,1792.0,12.629166603088379,0.04754936099971019,0.07888652099973115,0.0,0.0001,0.0005729160002374556,0.0,55.0
