04_peers/peer_2_epoch,03_hivemind/epoch_based_sps,03_hivemind/eta_next_epoch_s,_runtime,_timestamp,03_hivemind/num_clients,04_peers/peer_7_epoch_oos,03_hivemind/total_training_samples,04_peers/peer_9_samples_per_second,_step,03_hivemind/reached_TBS,03_hivemind/undershot_TBS,04_peers/peer_6_samples_accumulated,04_peers/peer_4_samples_per_second,04_peers/peer_8_samples_accumulated,03_hivemind/optimistic_total_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_epoch_oos,04_peers/peer_8_epoch_oos,03_hivemind/next_fetch_time_s,03_hivemind/num_peers,04_peers/peer_1_epoch,04_peers/peer_4_epoch_oos,03_hivemind/per_epoch_training_samples,04_peers/peer_2_samples_per_second,04_peers/peer_3_samples_per_second,04_peers/peer_6_samples_per_second,03_hivemind/estimated_current_samples,04_peers/peer_7_epoch,03_hivemind/actual_total_samples_per_second,04_peers/peer_8_samples_per_second,03_hivemind/global_samples_accumulated,04_peers/peer_3_samples_accumulated,04_peers/peer_4_samples_accumulated,04_peers/peer_9_epoch_oos,04_peers/peer_5_samples_per_second,04_peers/peer_3_epoch,03_hivemind/overshot_TBS,04_peers/peer_6_epoch_oos,04_peers/peer_9_samples_accumulated,04_peers/peer_4_epoch,04_peers/peer_5_epoch_oos,04_peers/peer_1_samples_accumulated,04_peers/peer_5_samples_accumulated,04_peers/peer_8_epoch,04_peers/peer_9_epoch,04_peers/peer_7_samples_per_second,04_peers/peer_2_samples_accumulated,04_peers/peer_3_epoch_oos,04_peers/peer_1_samples_per_second,04_peers/peer_7_samples_accumulated,03_hivemind/epoch_s,04_peers/peer_5_epoch,04_peers/peer_6_epoch,03_hivemind/global_epoch
0.0,,0.0,141,1681382755.0,0,0.0,,36.53,69,,,1408.0,38.49,1152.0,634.691525966143,0.0,0.0,0.0,0.5,9,0.0,0.0,,334.87,38.38,38.1,47289,0.0,634.691525966143,36.21,32992,1472.0,1472.0,0.0,37.51,0.0,,0.0,1152.0,0.0,0.0,3040.0,1408.0,0.0,0.0,38.45,20480.0,0.0,36.14,1408.0,,0.0,0.0,0
0.0,,0.0,143,1681382757.0,0,0.0,,36.53,70,,,1408.0,38.49,1152.0,634.691525966143,0.0,0.0,0.0,0.5,9,0.0,0.0,,334.87,38.38,38.1,48176,0.0,634.691525966143,36.21,32992,1472.0,1472.0,0.0,37.51,0.0,,0.0,1152.0,0.0,0.0,3040.0,1408.0,0.0,0.0,38.45,20480.0,0.0,36.14,1408.0,,0.0,0.0,0
0.0,,50.98,144,1681382758.0,0,0.0,,36.53,71,,,1408.0,38.49,1152.0,634.691525966143,0.0,0.0,0.0,10.0,9,0.0,0.0,,334.87,38.38,38.1,411,0.0,634.691525966143,36.21,0,1472.0,1472.0,0.0,37.51,0.0,,0.0,1152.0,0.0,0.0,3040.0,1408.0,0.0,0.0,38.45,20480.0,0.0,36.14,1408.0,,0.0,0.0,1
1.0,311.624134188509,49.81,145,1681382759.0,0,0.0,32992.0,36.53,72,0.0,0.0,0.0,38.49,0.0,632.2323520600039,0.0,0.0,0.0,10.0,9,1.0,0.0,32992.0,334.87,38.38,38.1,1274,1.0,632.2323520600039,36.21,512,0.0,0.0,0.0,37.51,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,38.45,0.0,0.0,36.14,0.0,105.87113249721006,1.0,1.0,1
1.0,,47.78,147,1681382761.0,0,0.0,,37.82,73,,,32.0,39.79,32.0,639.6428490363647,0.0,0.0,0.0,10.0,9,1.0,0.0,,321.86,39.64,39.5,2209,1.0,639.6428490363647,37.53,1536,32.0,32.0,0.0,38.87,1.0,,0.0,32.0,1.0,0.0,32.0,32.0,1.0,1.0,39.8,256.0,0.0,37.42,32.0,,1.0,1.0,1
1.0,,45.98,148,1681382762.0,0,0.0,,37.22,74,,,96.0,39.05,96.0,644.4583332303165,0.0,0.0,0.0,10.0,9,1.0,0.0,,334.92,38.9,38.7,3138,1.0,644.4583332303165,36.93,2560,96.0,96.0,0.0,38.13,1.0,,0.0,96.0,1.0,0.0,96.0,96.0,1.0,1.0,39.05,768.0,0.0,36.74,96.0,,1.0,1.0,1
1.0,,44.05,150,1681382764.0,0,0.0,,37.24,75,,,160.0,39.01,160.0,650.9164465029393,0.0,0.0,0.0,10.0,9,1.0,0.0,,340.05,38.87,38.6,4093,1.0,650.9164465029393,36.91,3488,160.0,160.0,0.0,38.09,1.0,,0.0,160.0,1.0,0.0,160.0,160.0,1.0,1.0,39.03,1280.0,0.0,36.66,160.0,,1.0,1.0,1
1.0,,42.47,151,1681382765.0,0,0.0,,37.25,76,,,224.0,38.99,192.0,653.3299341057573,0.0,0.0,0.0,10.0,9,1.0,0.0,,346.77,38.83,38.5,5020,1.0,653.3299341057573,36.91,4352,224.0,224.0,0.0,38.05,1.0,,0.0,192.0,1.0,0.0,192.0,224.0,1.0,1.0,39.0,1792.0,0.0,36.62,224.0,,1.0,1.0,1
1.0,,40.91,152,1681382766.0,0,0.0,,37.25,77,,,256.0,38.98,256.0,655.6038571355085,0.0,0.0,0.0,10.0,9,1.0,0.0,,349.37,38.81,38.45,5946,1.0,655.6038571355085,36.88,5280,256.0,256.0,0.0,38.03,1.0,,0.0,256.0,1.0,0.0,256.0,256.0,1.0,1.0,39.02,2304.0,0.0,36.54,256.0,,1.0,1.0,1
1.0,,39.19,154,1681382768.0,0,0.0,,37.24,78,,,320.0,38.95,288.0,660.1500890273932,0.0,0.0,0.0,10.0,9,1.0,0.0,,351.91,38.78,38.36,6898,1.0,660.1500890273932,36.87,6304,320.0,320.0,0.0,38.0,1.0,,0.0,288.0,1.0,0.0,288.0,320.0,1.0,1.0,38.97,2816.0,0.0,36.52,320.0,,1.0,1.0,1
1.0,,37.95,155,1681382769.0,0,0.0,,37.25,79,,,384.0,38.9,352.0,657.8466987039765,0.0,0.0,0.0,10.0,9,1.0,0.0,,356.82,38.74,38.29,7801,1.0,657.8466987039765,36.79,7136,384.0,384.0,0.0,37.97,1.0,,0.0,352.0,1.0,0.0,352.0,384.0,1.0,1.0,38.93,3328.0,0.0,36.45,384.0,,1.0,1.0,1
1.0,,34.5,157,1681382771.0,0,0.0,,37.23,80,,,416.0,38.88,416.0,687.8292945034722,0.0,0.0,0.0,10.0,9,1.0,0.0,,354.73,38.72,38.25,9037,1.0,687.8292945034722,36.72,8352,416.0,416.0,0.0,37.96,1.0,,0.0,416.0,1.0,0.0,384.0,416.0,1.0,1.0,38.92,3840.0,0.0,36.43,416.0,,1.0,1.0,1
1.0,,33.12,158,1681382772.0,0,0.0,,37.2,81,,,480.0,38.84,448.0,687.5480118647719,0.0,0.0,0.0,10.0,9,1.0,0.0,,385.13,38.68,38.18,9993,1.0,687.5480118647719,36.69,8800,480.0,480.0,0.0,37.83,1.0,,0.0,448.0,1.0,0.0,448.0,480.0,1.0,1.0,38.87,4608.0,0.0,36.4,480.0,,1.0,1.0,1
1.0,,31.74,159,1681382773.0,0,0.0,,37.16,82,,,512.0,38.82,512.0,687.2619939331636,0.0,0.0,0.0,10.0,9,1.0,0.0,,385.13,38.63,38.13,10953,1.0,687.2619939331636,36.69,9184,544.0,544.0,0.0,37.81,1.0,,0.0,512.0,1.0,0.0,512.0,512.0,1.0,1.0,38.83,4608.0,0.0,36.35,544.0,,1.0,1.0,1
1.0,,41.05,161,1681382775.0,0,0.0,,37.12,83,,,576.0,38.79,544.0,546.5381920932522,0.0,0.0,0.0,10.0,9,1.0,0.0,,385.13,38.61,38.02,10332,1.0,546.5381920932522,36.67,9888,576.0,576.0,0.0,37.77,1.0,,0.0,576.0,1.0,0.0,544.0,576.0,1.0,1.0,38.81,4608.0,0.0,36.34,608.0,,1.0,1.0,1
1.0,,38.25,162,1681382776.0,0,0.0,,37.11,84,,,640.0,38.77,608.0,562.1317992213708,0.0,0.0,0.0,10.0,9,1.0,0.0,,244.62,38.59,37.98,11265,1.0,562.1317992213708,36.63,10816,640.0,640.0,0.0,37.72,1.0,,0.0,608.0,1.0,0.0,608.0,640.0,1.0,1.0,38.79,4864.0,0.0,36.33,640.0,,1.0,1.0,1
1.0,,36.55,164,1681382778.0,0,0.0,,37.08,85,,,672.0,38.75,672.0,565.8779364303787,0.0,0.0,0.0,10.0,9,1.0,0.0,,260.39,38.57,37.95,12087,1.0,565.8779364303787,36.59,11488,704.0,704.0,0.0,37.7,1.0,,0.0,672.0,1.0,0.0,640.0,672.0,1.0,1.0,38.77,5376.0,0.0,36.32,704.0,,1.0,1.0,1
1.0,,34.04,165,1681382779.0,0,0.0,,37.07,86,,,736.0,38.73,704.0,579.8939351627389,0.0,0.0,0.0,10.0,9,1.0,0.0,,264.33,38.55,37.89,13027,1.0,579.8939351627389,36.59,12448,736.0,736.0,0.0,37.68,1.0,,0.0,736.0,1.0,0.0,704.0,736.0,1.0,1.0,38.75,5632.0,0.0,36.29,768.0,,1.0,1.0,1
1.0,,32.04,166,1681382780.0,0,0.0,,37.04,87,,,800.0,38.69,768.0,588.1834578564623,0.0,0.0,0.0,10.0,9,1.0,0.0,,278.6,38.53,37.85,13922,1.0,588.1834578564623,36.53,13344,800.0,800.0,0.0,37.66,1.0,,0.0,768.0,1.0,0.0,768.0,800.0,1.0,1.0,38.73,6144.0,0.0,36.26,800.0,,1.0,1.0,1
1.0,,29.91,168,1681382782.0,0,0.0,,37.02,88,,,832.0,38.67,800.0,599.2412452423025,0.0,0.0,0.0,10.0,9,1.0,0.0,,287.05,38.49,37.83,14848,1.0,599.2412452423025,36.51,14272,864.0,864.0,0.0,37.65,1.0,,0.0,832.0,1.0,0.0,800.0,832.0,1.0,1.0,38.7,6656.0,0.0,36.27,864.0,,1.0,1.0,1
1.0,,28.14,169,1681382783.0,0,0.0,,37.01,89,,,896.0,38.65,864.0,605.1605906086538,0.0,0.0,0.0,10.0,9,1.0,0.0,,298.45,38.48,37.77,15736,1.0,605.1605906086538,36.45,15232,896.0,896.0,0.0,37.61,1.0,,0.0,864.0,1.0,0.0,864.0,896.0,1.0,1.0,38.67,7168.0,0.0,36.14,928.0,,1.0,1.0,1
1.0,,26.13,171,1681382785.0,0,0.0,,36.98,90,,,960.0,38.62,928.0,613.7140676580542,0.0,0.0,0.0,10.0,9,1.0,0.0,,304.67,38.43,37.71,16733,1.0,613.7140676580542,36.42,16160,960.0,960.0,0.0,37.57,1.0,,0.0,928.0,1.0,0.0,896.0,960.0,1.0,1.0,38.65,7680.0,0.0,36.11,960.0,,1.0,1.0,1
1.0,,24.31,172,1681382786.0,0,0.0,,36.95,91,,,992.0,38.58,960.0,621.3949903594828,0.0,0.0,0.0,10.0,9,1.0,0.0,,313.5,38.4,37.67,17662,1.0,621.3949903594828,36.41,17152,1024.0,1024.0,0.0,37.54,1.0,,0.0,992.0,1.0,0.0,960.0,992.0,1.0,1.0,38.63,8192.0,0.0,36.03,1024.0,,1.0,1.0,1
1.0,,22.6,173,1681382787.0,0,0.0,,36.93,92,,,1056.0,38.58,1024.0,627.6425321174883,0.0,0.0,0.0,10.0,9,1.0,0.0,,321.41,38.39,37.62,18584,1.0,627.6425321174883,36.39,18080,1088.0,1088.0,0.0,37.5,1.0,,0.0,1024.0,1.0,0.0,1024.0,1056.0,1.0,1.0,38.6,8704.0,0.0,35.97,1088.0,,1.0,1.0,1
1.0,,21.09,175,1681382789.0,0,0.0,,36.92,93,,,1120.0,38.57,1088.0,630.0899020367092,0.0,0.0,0.0,10.0,9,1.0,0.0,,327.83,38.37,37.56,19480,1.0,630.0899020367092,36.37,18944,1120.0,1120.0,0.0,37.48,1.0,,0.0,1088.0,1.0,0.0,1056.0,1120.0,1.0,1.0,38.58,9216.0,0.0,35.96,1152.0,,1.0,1.0,1
1.0,,19.51,176,1681382790.0,0,0.0,,36.9,94,,,1152.0,38.55,1120.0,634.172489962772,0.0,0.0,0.0,10.0,9,1.0,0.0,,330.45,38.35,37.53,20398,1.0,634.172489962772,36.35,19936,1184.0,1184.0,0.0,37.46,1.0,,0.0,1120.0,1.0,0.0,1120.0,1152.0,1.0,1.0,38.58,9728.0,0.0,35.91,1184.0,,1.0,1.0,1
1.0,,18.2,178,1681382792.0,0,0.0,,36.86,95,,,1216.0,38.54,1184.0,632.1329854794913,0.0,0.0,0.0,10.0,9,1.0,0.0,,334.85,38.31,37.45,21262,1.0,632.1329854794913,36.32,20512,1248.0,1248.0,0.0,37.43,1.0,,0.0,1184.0,1.0,0.0,1152.0,1216.0,1.0,1.0,38.56,10240.0,0.0,35.85,1248.0,,1.0,1.0,1
1.0,,16.66,179,1681382793.0,0,0.0,,36.84,96,,,1248.0,38.54,1216.0,635.7592349208755,0.0,0.0,0.0,10.0,9,1.0,0.0,,333.02,38.3,37.42,22174,1.0,635.7592349208755,36.29,21472,1280.0,1280.0,0.0,37.42,1.0,,0.0,1248.0,1.0,0.0,1216.0,1248.0,1.0,1.0,38.54,10496.0,0.0,35.77,1280.0,,1.0,1.0,1
1.0,,15.28,180,1681382794.0,0,0.0,,36.82,97,,,1312.0,38.52,1280.0,635.4928265830575,0.0,0.0,0.0,10.0,9,1.0,0.0,,336.98,38.27,37.34,23057,1.0,635.4928265830575,36.22,22464,1344.0,1344.0,0.0,37.37,1.0,,0.0,1280.0,1.0,0.0,1248.0,1312.0,1.0,1.0,38.52,11008.0,0.0,35.73,1344.0,,1.0,1.0,1
1.0,,13.75,182,1681382796.0,0,0.0,,36.76,98,,,1376.0,38.51,1312.0,639.4401734479397,0.0,0.0,0.0,10.0,9,1.0,0.0,,337.06,38.23,37.26,23977,1.0,639.4401734479397,36.21,23264,1408.0,1408.0,0.0,37.33,1.0,,0.0,1344.0,1.0,0.0,1312.0,1376.0,1.0,1.0,38.49,11520.0,0.0,35.65,1408.0,,1.0,1.0,1
1.0,,12.39,183,1681382797.0,0,0.0,,36.72,99,,,1408.0,38.48,1376.0,638.4879418323455,0.0,0.0,0.0,9.29,9,1.0,0.0,,341.25,38.23,37.2,24856,1.0,638.4879418323455,36.18,24256,1440.0,1440.0,0.0,37.3,1.0,,0.0,1376.0,1.0,0.0,1344.0,1408.0,1.0,1.0,38.47,12032.0,0.0,35.61,1440.0,,1.0,1.0,1
1.0,,10.91,185,1681382799.0,0,0.0,,36.7,100,,,1472.0,38.48,1408.0,641.5860524627545,0.0,0.0,0.0,8.18,9,1.0,0.0,,340.57,38.18,37.12,25770,1.0,641.5860524627545,36.16,25280,1504.0,1504.0,0.0,37.27,1.0,,0.0,1440.0,1.0,0.0,1408.0,1472.0,1.0,1.0,38.45,12544.0,0.0,35.56,1504.0,,1.0,1.0,1
1.0,,9.53,186,1681382800.0,0,0.0,,36.65,101,,,1536.0,38.45,1472.0,641.4746778439448,0.0,0.0,0.0,7.15,9,1.0,0.0,,344.14,38.16,37.02,26656,1.0,641.4746778439448,35.98,26048,1568.0,1568.0,0.0,37.22,1.0,,0.0,1504.0,1.0,0.0,1472.0,1536.0,1.0,1.0,38.44,13056.0,0.0,35.52,1568.0,,1.0,1.0,1
1.0,,8.17,187,1681382801.0,0,0.0,,36.65,102,,,1568.0,38.44,1504.0,639.962040777479,0.0,0.0,0.0,6.13,9,1.0,0.0,,344.11,38.16,36.99,27538,1.0,639.962040777479,35.98,27072,1600.0,1600.0,0.0,37.21,1.0,,0.0,1536.0,1.0,0.0,1504.0,1568.0,1.0,1.0,38.43,13568.0,0.0,35.5,1600.0,,1.0,1.0,1
1.0,,6.71,189,1681382803.0,0,0.0,,36.57,103,,,1632.0,38.41,1568.0,642.8138351779073,0.0,0.0,0.0,5.04,9,1.0,0.0,,342.88,38.11,36.93,28452,1.0,642.8138351779073,35.97,27968,1664.0,1664.0,0.0,37.19,1.0,,0.0,1600.0,1.0,0.0,1568.0,1632.0,1.0,1.0,38.4,14080.0,0.0,35.49,1664.0,,1.0,1.0,1
1.0,,5.29,190,1681382804.0,0,0.0,,36.57,104,,,1664.0,38.4,1632.0,644.5828414638727,0.0,0.0,0.0,3.96,9,1.0,0.0,,345.86,38.09,36.9,29361,1.0,644.5828414638727,35.95,28608,1728.0,1728.0,0.0,37.17,1.0,,0.0,1632.0,1.0,0.0,1600.0,1664.0,1.0,1.0,38.38,14592.0,0.0,35.5,1728.0,,1.0,1.0,1
1.0,,3.91,191,1681382805.0,0,0.0,,36.55,105,,,1728.0,38.39,1664.0,644.1583000188049,0.0,0.0,0.0,2.93,9,1.0,0.0,,347.84,38.08,36.81,30251,1.0,644.1583000188049,35.92,29536,1760.0,1760.0,0.0,37.14,1.0,,0.0,1696.0,1.0,0.0,1664.0,1728.0,1.0,1.0,38.36,14848.0,0.0,35.5,1760.0,,1.0,1.0,1
1.0,,2.41,193,1681382807.0,0,0.0,,36.54,106,,,1760.0,38.37,1728.0,646.8009363374032,0.0,0.0,0.0,1.81,9,1.0,0.0,,347.53,38.06,36.78,31208,1.0,646.8009363374032,35.91,30464,1824.0,1824.0,0.0,37.13,1.0,,0.0,1760.0,1.0,0.0,1696.0,1760.0,1.0,1.0,38.33,15360.0,0.0,35.5,1824.0,,1.0,1.0,1
1.0,,1.07,194,1681382808.0,0,0.0,,36.52,107,,,1824.0,38.37,1760.0,644.1872346816806,0.0,0.0,0.0,0.8,9,1.0,0.0,,350.38,38.05,36.69,32082,1.0,644.1872346816806,35.88,31424,1856.0,1888.0,0.0,37.09,1.0,,0.0,1792.0,1.0,0.0,1760.0,1824.0,1.0,1.0,38.29,15872.0,0.0,35.54,1888.0,,1.0,1.0,1
1.0,,0.0,196,1681382810.0,0,0.0,,36.5,108,,,1888.0,38.37,1824.0,647.6326037052315,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.96,38.02,36.62,33008,1.0,647.6326037052315,35.84,32288,1920.0,1920.0,0.0,37.05,1.0,,0.0,1856.0,1.0,0.0,1792.0,1888.0,1.0,1.0,38.27,16384.0,0.0,35.57,1952.0,,1.0,1.0,1
1.0,,0.0,197,1681382811.0,0,0.0,,36.48,109,,,1920.0,38.33,1856.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,351.61,38.0,36.49,33875,1.0,643.8176897341168,35.82,33056,1984.0,1984.0,0.0,37.02,1.0,,0.0,1888.0,1.0,0.0,1856.0,1920.0,1.0,1.0,38.24,16896.0,0.0,35.63,1984.0,,1.0,1.0,1
1.0,,0.0,199,1681382813.0,0,0.0,,36.45,110,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,34776,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,200,1681382814.0,0,0.0,,36.45,111,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,35675,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,201,1681382815.0,0,0.0,,36.45,112,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,36568,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,203,1681382817.0,0,0.0,,36.45,113,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,37500,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,204,1681382818.0,0,0.0,,36.45,114,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,38394,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,206,1681382820.0,0,0.0,,36.45,115,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,39285,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,207,1681382821.0,0,0.0,,36.45,116,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,40181,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,208,1681382822.0,0,0.0,,36.45,117,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,41109,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,210,1681382824.0,0,0.0,,36.45,118,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,42005,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,211,1681382825.0,0,0.0,,36.45,119,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,42901,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,213,1681382827.0,0,0.0,,36.45,120,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,43797,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,214,1681382828.0,0,0.0,,36.45,121,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,44734,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,215,1681382829.0,0,0.0,,36.45,122,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,45630,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,217,1681382831.0,0,0.0,,36.45,123,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,46524,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,218,1681382832.0,0,0.0,,36.45,124,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,47423,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,220,1681382834.0,0,0.0,,36.45,125,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,48322,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,221,1681382835.0,0,0.0,,36.45,126,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,49218,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,222,1681382836.0,0,0.0,,36.45,127,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,50115,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,224,1681382838.0,0,0.0,,36.45,128,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,51012,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,225,1681382839.0,0,0.0,,36.45,129,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,51907,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,227,1681382841.0,0,0.0,,36.45,130,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,52799,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,228,1681382842.0,0,0.0,,36.45,131,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,53698,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
1.0,,0.0,229,1681382843.0,0,0.0,,36.45,132,,,1952.0,38.33,1888.0,643.8176897341168,0.0,0.0,0.0,0.5,9,1.0,0.0,,347.91,38.0,36.44,54593,1.0,643.8176897341168,35.81,33056,2016.0,2016.0,0.0,37.01,1.0,,0.0,1920.0,1.0,0.0,1888.0,1952.0,1.0,1.0,38.2,17408.0,0.0,35.66,2016.0,,1.0,1.0,1
