_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,8.0,31557.18144,1681314729,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681314729,8.25,0.0,0.0,722.98496,0.0,12.0,0.27540719235160743,178.409472,0.0,405.266432,0.0,0.0,0.0,2.0,2.0,0.47015942116586573,30372.962304,2.654208,130.0,0.0,1009.639424,0.0,10.0,3.8,11.875,8492.658688,34.0,,,,,,,,,,,,,,
2,3,,,1681314730,8.25,0.0,0.02400000000000091,1081.4464,2.7427163602276035,3282.0,0.5791156823668898,183.083008,221.0,605.61408,0.0,0.0,0.0,2.0,1468.0,0.5666242954843751,30014.496768,2.654208,154.0,0.5820000000003347,1223.319552,0.0,3883.0,4.9,11.875,8840.298496,35.0,,,,,,,,,,,,,,
3,4,,,1681314731,8.375,0.0,0.027999999999991587,1653.469184,0.0040831896053278105,3549.0,0.018470052977771732,183.083008,222.0,1174.2208,0.0,0.0,0.0,2.875,1669.0,0.04880687574444078,29442.469888,2.654208,154.0,0.5829999999996289,1813.684224,0.0,4535.0,6.7,11.875,9430.663168,38.0,,,,,,,,,,,,,,
4,5,,,1681314732,8.375,0.0,0.036000000000001364,1685.21728,0.008172515206512835,4079.0,0.07213202385365351,183.803904,224.0,1206.304768,0.0,0.0,0.0,2.875,2752.0,0.03358392967438193,29410.721792,2.654208,154.0,0.5850000000000364,1845.714944,0.0,6106.0,6.8,11.875,9663.614976,41.0,,,,,,,,,,,,,,
5,6,,,1681314733,8.375,0.0,0.04800000000000182,1987.588096,0.29005709303086513,4632.0,0.0515531161440301,316.100608,228.0,1556.668416,0.0,0.0,0.0,2.875,3361.0,0.050196665167358774,29095.77216,2.654208,165.0,0.5909999999994398,2071.937024,0.0,7427.0,7.8,11.875,10260.983808,43.0,,,,,,,,,,,,,,
6,7,,,1681314734,8.375,0.0,0.0519999999999925,2780.647424,0.004085517128897044,5028.0,0.08710450197739039,446.07488,229.0,2474.913792,0.0,0.0,0.0,2.875,3704.0,0.8204548271637562,28302.712832,2.654208,168.0,0.5919999999996435,2860.326912,0.0,8090.0,10.3,11.875,11384.918016,46.0,,,,,,,,,,,,,,
7,8,,,1681314735,8.375,0.0,0.055999999999983174,2148.31104,0.004085659958349107,7952.0,0.24514757727128453,1099.22304,230.0,2485.22752,0.0,0.0,0.0,2.875,5147.0,0.26819325297118257,28301.094912,2.654208,522.0,0.5929999999998472,2277.523456,0.0,11090.0,10.3,11.875,13113.581568,48.0,,,,,,,,,,,,,,
8,9,,,1681314736,8.5,0.0010000000000012221,0.07200000000000273,4489.474048,0.004076063334250265,10841.0,0.40481996194854797,1367.904256,231.0,4846.075904,2.0,0.0,0.01630425333468182,6.625,6772.0,0.36396379587979444,25692.127232,2.654208,659.0,0.5940000000000509,4351.725568,0.0,111118.0,18.6,12.5,18106.212352,51.0,,,,,,,,,,,,,,
9,10,,,1681314737,8.5,0.0010000000000012221,0.0759999999999934,5368.500224,0.004083120703576339,12754.0,0.20146851234380136,1967.730688,232.0,5987.098624,2.0,0.0,0.0,6.625,7655.0,0.17270324598409134,24213.622784,2.654208,893.0,0.5940000000000509,4899.090432,0.0,233850.0,23.3,12.5,19253.571584,53.0,,,,,,,,,,,,,,
