03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
1141,197.17905612519485,1,1120,0,35.76,37,0,8.94,197.17905612519485,1682818443,0,,,,,,,,,,,,,,,
2689,1169.8043656465416,1,2560,1,4.7,38,0,1.18,1169.8043656465416,1682818444,0,1120.0,0.0,197.18,0.0,,,,,,,,,,,
7428,1126.704018650605,1,3936,2,0.68,42,0,0.5,1126.704018650605,1682818448,0,2560.0,0.0,1169.8,0.0,,,,,,,,,,,
9373,1951.6912971911534,2,8896,3,0.0,43,0,0.5,1951.6912971911534,1682818449,0,3936.0,0.0,1126.7,0.0,,,,,,,,,,,
237,1641.9173391941815,2,160,4,4.84,44,1,1.94,760.5659625821659,1682818450,0,7840.0,0.0,1070.34,0.0,1056.0,0.0,0.0,881.35,,,,,,,
1652,2008.9153216915643,2,1536,5,3.26,46,1,1.3,1127.5639450795486,1682818452,0,160.0,1.0,760.57,0.0,1056.0,0.0,1.0,881.35,7.738687298260629,0.0,8896.0,8896.0,0.0,1149.5489683372389,1.0
2691,1852.9656407750015,2,2592,6,2.97,47,1,1.19,971.6142641629858,1682818453,0,1536.0,1.0,1127.56,0.0,1056.0,0.0,1.0,881.35,,,,,,,
4165,1929.1194445322528,2,3872,7,2.09,48,1,0.83,1047.7680679202372,1682818454,0,2592.0,1.0,971.61,0.0,1056.0,0.0,1.0,881.35,,,,,,,
4929,1775.3184009100758,2,4832,8,1.84,49,1,0.74,893.9670242980601,1682818455,0,3872.0,1.0,1047.77,0.0,1056.0,0.0,1.0,881.35,,,,,,,
6361,2055.5126122452307,2,6240,9,0.89,50,1,0.5,1174.161235633215,1682818456,0,4832.0,1.0,893.97,0.0,1056.0,0.0,1.0,881.35,,,,,,,
7582,1811.361152136676,2,7424,10,0.34,52,1,0.5,930.0097755246604,1682818458,0,6240.0,1.0,1174.16,0.0,1056.0,0.0,1.0,881.35,,,,,,,
8413,1655.2132079869461,2,7584,11,0.0,53,1,0.5,773.8618313749306,1682818459,0,7424.0,1.0,930.01,0.0,1056.0,0.0,1.0,881.35,,,,,,,
9334,1655.2132079869461,2,7584,12,0.0,54,1,0.5,773.8618313749306,1682818460,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
10255,1655.2132079869461,2,7584,13,0.0,55,1,0.5,773.8618313749306,1682818461,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
11176,1655.2132079869461,2,7584,14,0.0,56,1,0.5,773.8618313749306,1682818462,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
12095,1655.2132079869461,2,7584,15,0.0,58,1,0.5,773.8618313749306,1682818464,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
13013,1655.2132079869461,2,7584,16,0.0,59,1,0.5,773.8618313749306,1682818465,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
13928,1655.2132079869461,2,7584,17,0.0,60,1,0.5,773.8618313749306,1682818466,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
14848,1655.2132079869461,2,7584,18,0.0,61,1,0.5,773.8618313749306,1682818467,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
15764,1655.2132079869461,2,7584,19,0.0,62,1,0.5,773.8618313749306,1682818468,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
1014,1886.8629848356306,2,896,20,3.8,63,2,1.52,1005.511608223615,1682818469,0,7584.0,1.0,773.86,0.0,1056.0,0.0,1.0,881.35,,,,,,,
3229,1944.3255836919702,2,2496,21,2.55,65,2,1.02,1944.3255836919702,1682818471,0,896.0,2.0,1005.51,0.0,0.0,1.0,1.0,881.35,19.15866393316537,1.0,16480.0,7584.0,0.0,395.8522382592355,1.0
4402,1485.2457663335467,2,4032,22,2.55,66,2,1.02,1485.2457663335467,1682818472,0,1792.0,2.0,831.76,0.0,704.0,2.0,0.0,1112.57,,,,,,,
5703,1382.233437018274,2,5536,23,1.8,67,2,0.72,1382.233437018274,1682818473,0,3168.0,2.0,1127.11,0.0,864.0,2.0,0.0,358.14,,,,,,,
8387,2072.6105858565384,2,8160,24,0.0,68,2,0.5,2072.6105858565384,1682818474,0,4480.0,2.0,1178.72,0.0,1056.0,2.0,0.0,203.51,,,,,,,
10851,2072.6105858565384,2,8160,25,0.0,69,2,0.5,2072.6105858565384,1682818475,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
13303,2072.6105858565384,2,8160,26,0.0,71,2,0.5,2072.6105858565384,1682818477,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
15760,2072.6105858565384,2,8160,27,0.0,72,2,0.5,2072.6105858565384,1682818478,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
18224,2072.6105858565384,2,8160,28,0.0,73,2,0.5,2072.6105858565384,1682818479,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
20689,2072.6105858565384,2,8160,29,0.0,74,2,0.5,2072.6105858565384,1682818480,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
23155,2072.6105858565384,2,8160,30,0.0,75,2,0.5,2072.6105858565384,1682818481,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
25630,2072.6105858565384,2,8160,31,0.0,77,2,0.5,2072.6105858565384,1682818483,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
28082,2072.6105858565384,2,8160,32,0.0,78,2,0.5,2072.6105858565384,1682818484,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
30536,2072.6105858565384,2,8160,33,0.0,79,2,0.5,2072.6105858565384,1682818485,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
32997,2072.6105858565384,2,8160,34,0.0,80,2,0.5,2072.6105858565384,1682818486,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
35452,2072.6105858565384,2,8160,35,0.0,81,2,0.5,2072.6105858565384,1682818487,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
37910,2072.6105858565384,2,8160,36,0.0,82,2,0.5,2072.6105858565384,1682818488,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
1026,2289.81089292412,2,768,37,3.13,84,3,1.25,2289.81089292412,1682818490,0,5696.0,2.0,905.75,0.0,2464.0,2.0,0.0,1166.86,,,,,,,
3383,2023.3089278039492,2,3136,38,2.38,85,3,0.95,2023.3089278039492,1682818491,0,416.0,3.0,1119.01,0.0,352.0,3.0,0.0,1170.8,20.18807916622609,2.0,24640.0,8160.0,0.0,404.1989301117552,1.0
4939,1312.4499836705093,2,4736,39,2.48,86,3,0.99,1312.4499836705093,1682818492,0,1568.0,3.0,922.45,0.0,1568.0,3.0,0.0,1100.86,,,,,,,
7396,2142.0781044690266,2,7168,40,0.37,87,3,0.5,2142.0781044690266,1682818493,0,2080.0,3.0,565.72,0.0,2656.0,3.0,0.0,746.73,,,,,,,
8555,1105.981482075271,2,7776,41,0.0,88,3,0.5,1105.981482075271,1682818494,0,3264.0,3.0,1052.59,0.0,3904.0,3.0,0.0,1089.49,,,,,,,
9871,1105.981482075271,2,7776,42,0.0,90,3,0.5,1105.981482075271,1682818496,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
11186,1105.981482075271,2,7776,43,0.0,91,3,0.5,1105.981482075271,1682818497,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
12501,1105.981482075271,2,7776,44,0.0,92,3,0.5,1105.981482075271,1682818498,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
13820,1105.981482075271,2,7776,45,0.0,93,3,0.5,1105.981482075271,1682818499,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
15139,1105.981482075271,2,7776,46,0.0,94,3,0.5,1105.981482075271,1682818500,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
16458,1105.981482075271,2,7776,47,0.0,96,3,0.5,1105.981482075271,1682818502,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
17771,1105.981482075271,2,7776,48,0.0,97,3,0.5,1105.981482075271,1682818503,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
19081,1105.981482075271,2,7776,49,0.0,98,3,0.5,1105.981482075271,1682818504,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
20398,1105.981482075271,2,7776,50,0.0,99,3,0.5,1105.981482075271,1682818505,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
21710,1105.981482075271,2,7776,51,0.0,100,3,0.5,1105.981482075271,1682818506,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
23019,1105.981482075271,2,7776,52,0.0,102,3,0.5,1105.981482075271,1682818508,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
24336,1105.981482075271,2,7776,53,0.0,103,3,0.5,1105.981482075271,1682818509,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
25649,1105.981482075271,2,7776,54,0.0,104,3,0.5,1105.981482075271,1682818510,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
1319,1105.981482075271,2,0,55,6.21,105,4,2.49,1105.981482075271,1682818511,0,3584.0,3.0,646.7,0.0,4192.0,3.0,0.0,459.28,,,,,,,
2635,1105.981482075271,2,0,56,5.02,106,4,2.01,1105.981482075271,1682818512,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,21.39519606810063,3.0,32416.0,7776.0,0.0,363.44607337315784,1.0
3954,1105.981482075271,2,0,57,3.83,107,4,1.53,1105.981482075271,1682818513,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
5267,1105.981482075271,2,0,58,2.64,109,4,1.06,1105.981482075271,1682818515,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
9721,1105.981482075271,2,0,59,0.0,113,4,0.5,1105.981482075271,1682818519,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
10856,1105.981482075271,2,0,60,0.0,114,4,0.5,1105.981482075271,1682818520,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
11981,1105.981482075271,2,0,61,0.0,115,4,0.5,1105.981482075271,1682818521,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
13110,1105.981482075271,2,0,62,0.0,116,4,0.5,1105.981482075271,1682818522,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
14246,1105.981482075271,2,0,63,0.0,117,4,0.5,1105.981482075271,1682818523,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
15375,1105.981482075271,2,0,64,0.0,118,4,0.5,1105.981482075271,1682818524,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
16508,1105.981482075271,2,0,65,0.0,119,4,0.5,1105.981482075271,1682818525,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
17644,1105.981482075271,2,0,66,0.0,120,4,0.5,1105.981482075271,1682818526,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
18771,1105.981482075271,2,0,67,0.0,121,4,0.5,1105.981482075271,1682818527,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
19896,1105.981482075271,2,0,68,0.0,122,4,0.5,1105.981482075271,1682818528,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
21023,1105.981482075271,2,0,69,0.0,123,4,0.5,1105.981482075271,1682818529,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
22150,1105.981482075271,2,0,70,0.0,124,4,0.5,1105.981482075271,1682818530,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
23293,1105.981482075271,2,0,71,0.0,125,4,0.5,1105.981482075271,1682818531,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
24418,1105.981482075271,2,0,72,0.0,126,4,0.5,1105.981482075271,1682818532,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
25555,1105.981482075271,2,0,73,0.0,127,4,0.5,1105.981482075271,1682818533,0,0.0,4.0,646.7,0.0,0.0,4.0,0.0,459.28,,,,,,,
