_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.173248,1681386050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681386050,8.125,0.0,0.0,732.901376,0.0,13.0,0.0,177.369088,0.0,400.44544,0.0,0.0,0.0,1.125,10.0,0.0,30358.67136,2.654208,92.0,0.0,1009.590272,0.0,17.0,3.8,5.0,8492.609536,21.0,,,,,,,,,,,,,,
2,2,,,1681386051,8.125,0.0,0.012000000000000455,1097.48224,0.012244208377379476,2398.0,0.2775114754483482,182.042624,3.0,609.456128,0.0,0.0,0.0,1.125,921.0,0.258116840737552,29994.070016,2.654208,115.0,0.001999999999497959,1232.920576,0.0,3008.0,5.0,5.0,8849.89952,21.0,,,,,,,,,,,,,,
3,3,,,1681386052,8.125,0.0,0.01999999999998181,1675.69408,0.02041843271213476,2595.0,0.058096821823219624,182.161408,7.0,1184.48128,0.0,0.0,0.0,1.125,1144.0,0.044075101187445495,29415.858176,2.654208,115.0,0.004999999999199645,1813.676032,0.0,3692.0,6.8,5.0,9430.654976,23.0,,,,,,,,,,,,,,
4,4,,,1681386053,8.375,0.0,0.031999999999982265,1691.230208,0.020425875838441753,3016.0,0.006279361055832098,184.324096,11.0,1201.102848,0.0,0.0,0.0,5.125,2163.0,0.016667833850545592,29400.322048,2.654208,115.0,0.009999999999308784,1845.710848,0.0,5194.0,6.8,5.75,9663.61088,24.0,,,,,,,,,,,,,,
5,5,,,1681386054,8.375,0.0,0.04399999999998272,2044.035072,0.35539435197176217,3325.0,0.004930713680284349,319.307776,68.0,1606.967296,0.0,0.0,0.0,5.125,2521.0,0.004627530623800857,29034.954752,2.654208,126.0,0.12999999999919964,2127.945728,0.0,6056.0,8.0,5.75,10316.992512,28.0,,,,,,,,,,,,,,
6,6,,,1681386055,8.375,0.0,0.055999999999983174,2825.465856,0.18793401153221115,3646.0,0.06268722803256636,448.954368,71.0,2514.04288,0.0,0.0,0.0,5.125,2876.0,0.022582084475019356,28253.499392,2.654208,126.0,0.13299999999981083,2904.481792,0.0,6639.0,10.5,5.75,11462.627328,31.0,,,,,,,,,,,,,,
7,7,,,1681386056,8.375,0.0,0.060000000000002274,2645.147648,0.004082134010290615,5615.0,0.020873099299423364,1256.083456,72.0,3130.55232,0.0,0.0,0.0,5.125,3652.0,0.7931139904186106,27642.847232,2.654208,490.0,0.13399999999910506,2747.858944,0.0,8740.0,12.4,5.75,13741.50656,33.0,,,,,,,,,,,,,,
8,8,,,1681386057,8.375,0.0,0.06399999999999295,4589.125632,0.004071915888082935,7121.0,0.05690343393052851,1414.340608,73.0,4887.30624,0.0,0.0,0.0,5.125,4844.0,0.028169386851001614,25540.096,2.654208,639.0,0.13499999999930878,4352.372736,0.0,146989.0,19.1,5.75,18154.614784,34.0,,,,,,,,,,,,,,
9,9,,,1681386058,8.625,0.0,0.07200000000000273,5315.817472,0.16304218520055908,8792.0,0.004107898807273393,2048.503808,101.0,5757.710336,0.0,0.0,0.0,8.625,5714.0,0.006321069090871709,24179.392512,2.654208,855.0,0.17199999999957072,4597.067776,0.0,236251.0,23.4,6.5,19100.250112,37.0,,,,,,,,,,,,,,
