03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
24,0.40127831481999104,1,24,0,577.69,45,0,10.0,0.40127831481999104,1696171626,0,,,,,,,,,,,,,,,
48,0.9233628645420668,1,48,1,224.99,47,0,10.0,0.9233628645420668,1696171628,0,24.0,0.0,0.4,0.0,,,,,,,,,,,
65,1.3499471503246192,1,64,2,141.71,48,0,10.0,1.3499471503246192,1696171629,0,48.0,0.0,0.92,0.0,,,,,,,,,,,
95,2.1258367020139266,1,88,3,75.71,52,0,10.0,2.1258367020139266,1696171633,0,64.0,0.0,1.35,0.0,,,,,,,,,,,
161,5.424483688009194,1,160,4,17.58,53,0,4.4,5.424483688009194,1696171634,0,88.0,0.0,2.13,0.0,,,,,,,,,,,
178,6.338284603916973,1,176,5,12.29,54,0,3.07,6.338284603916973,1696171635,0,160.0,0.0,5.42,0.0,,,,,,,,,,,
196,7.250954165253172,1,192,6,8.34,55,0,2.08,7.250954165253172,1696171636,0,176.0,0.0,6.34,0.0,,,,,,,,,,,
212,8.005992675910498,1,208,7,5.53,56,0,1.38,8.005992675910498,1696171637,0,192.0,0.0,7.25,0.0,,,,,,,,,,,
244,11.61346224060741,2,240,8,1.04,58,0,0.5,11.61346224060741,1696171639,0,208.0,0.0,8.01,0.0,,,,,,,,,,,
279,14.997055132759773,2,272,9,0.0,59,0,0.5,14.997055132759773,1696171640,0,224.0,0.0,8.68,0.0,16.0,0.0,0.0,2.93,,,,,,,
309,17.06163468391767,2,288,10,0.0,60,0,0.5,17.06163468391767,1696171641,0,240.0,0.0,9.46,0.0,32.0,0.0,0.0,5.53,,,,,,,
328,17.06163468391767,2,288,11,0.0,61,0,0.5,17.06163468391767,1696171642,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
348,17.06163468391767,2,288,12,0.0,62,0,0.5,17.06163468391767,1696171643,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
367,17.06163468391767,2,288,13,0.0,63,0,0.5,17.06163468391767,1696171644,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
387,17.06163468391767,2,288,14,0.0,64,0,0.5,17.06163468391767,1696171645,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
407,17.06163468391767,2,288,15,0.0,66,0,0.5,17.06163468391767,1696171647,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
426,17.06163468391767,2,288,16,0.0,67,0,0.5,17.06163468391767,1696171648,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
446,17.06163468391767,2,288,17,0.0,68,0,0.5,17.06163468391767,1696171649,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
466,17.06163468391767,2,288,18,0.0,69,0,0.5,17.06163468391767,1696171650,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
485,17.06163468391767,2,288,19,0.0,70,0,0.5,17.06163468391767,1696171651,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
505,17.06163468391767,2,288,20,0.0,71,0,0.5,17.06163468391767,1696171652,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
524,17.06163468391767,2,288,21,0.0,72,0,0.5,17.06163468391767,1696171653,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
544,17.06163468391767,2,288,22,0.0,74,0,0.5,17.06163468391767,1696171655,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
564,17.06163468391767,2,288,23,0.0,75,0,0.5,17.06163468391767,1696171656,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
583,17.06163468391767,2,288,24,0.0,76,0,0.5,17.06163468391767,1696171657,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
603,17.06163468391767,2,288,25,0.0,77,0,0.5,17.06163468391767,1696171658,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
5,17.06163468391767,2,0,26,14.74,78,1,5.9,17.06163468391767,1696171659,0,240.0,0.0,9.46,0.0,48.0,0.0,0.0,7.6,,,,,,,
52,21.580286620428176,2,48,27,9.45,79,1,3.78,21.580286620428176,1696171660,0,0.0,1.0,9.46,0.0,0.0,1.0,0.0,7.6,32.86753731200588,0.0,288.0,288.0,0.0,8.762445365652605,1.0
86,23.06635820855092,2,72,28,7.38,81,1,2.95,23.06635820855092,1696171662,0,24.0,1.0,11.06,0.0,24.0,1.0,0.0,10.52,,,,,,,
124,25.213503369523764,2,120,29,5.24,82,1,2.09,25.213503369523764,1696171663,0,32.0,1.0,11.54,0.0,40.0,1.0,0.0,11.53,,,,,,,
163,26.911113577895325,2,152,30,3.45,83,1,1.38,26.911113577895325,1696171664,0,56.0,1.0,11.87,0.0,64.0,1.0,0.0,13.34,,,,,,,
208,29.320679107796302,2,200,31,1.63,84,1,0.65,29.320679107796302,1696171665,0,72.0,1.0,12.62,0.0,80.0,1.0,0.0,14.29,,,,,,,
251,30.974582371169667,2,240,32,0.16,85,1,0.5,30.974582371169667,1696171666,0,96.0,1.0,13.77,0.0,104.0,1.0,0.0,15.55,,,,,,,
292,31.845052289199657,2,264,33,0.0,86,1,0.5,31.845052289199657,1696171667,0,112.0,1.0,14.45,0.0,128.0,1.0,0.0,16.52,,,,,,,
328,31.845052289199657,2,264,34,0.0,87,1,0.5,31.845052289199657,1696171668,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
365,31.845052289199657,2,264,35,0.0,89,1,0.5,31.845052289199657,1696171670,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
402,31.845052289199657,2,264,36,0.0,90,1,0.5,31.845052289199657,1696171671,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
438,31.845052289199657,2,264,37,0.0,91,1,0.5,31.845052289199657,1696171672,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
475,31.845052289199657,2,264,38,0.0,92,1,0.5,31.845052289199657,1696171673,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
511,31.845052289199657,2,264,39,0.0,93,1,0.5,31.845052289199657,1696171674,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
548,31.845052289199657,2,264,40,0.0,94,1,0.5,31.845052289199657,1696171675,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
585,31.845052289199657,2,264,41,0.0,95,1,0.5,31.845052289199657,1696171676,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
621,31.845052289199657,2,264,42,0.0,97,1,0.5,31.845052289199657,1696171678,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
658,31.845052289199657,2,264,43,0.0,98,1,0.5,31.845052289199657,1696171679,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
694,31.845052289199657,2,264,44,0.0,99,1,0.5,31.845052289199657,1696171680,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
731,31.845052289199657,2,264,45,0.0,100,1,0.5,31.845052289199657,1696171681,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
767,31.845052289199657,2,264,46,0.0,101,1,0.5,31.845052289199657,1696171682,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
42,33.498617110437834,2,32,47,6.38,102,2,2.55,33.498617110437834,1696171683,0,128.0,1.0,15.05,0.0,136.0,1.0,0.0,16.8,,,,,,,
