03_hivemind/estimated_current_samples,03_hivemind/optimistic_total_samples_per_second,03_hivemind/num_peers,03_hivemind/global_samples_accumulated,_step,03_hivemind/eta_next_epoch_s,_runtime,03_hivemind/global_epoch,03_hivemind/next_fetch_time_s,03_hivemind/actual_total_samples_per_second,_timestamp,03_hivemind/num_clients,04_peers/peer_1_samples_accumulated,04_peers/peer_1_epoch,04_peers/peer_1_samples_per_second,04_peers/peer_1_epoch_oos,04_peers/peer_2_samples_accumulated,04_peers/peer_2_epoch,04_peers/peer_2_epoch_oos,04_peers/peer_2_samples_per_second,03_hivemind/epoch_s,03_hivemind/undershot_TBS,03_hivemind/total_training_samples,03_hivemind/per_epoch_training_samples,03_hivemind/reached_TBS,03_hivemind/epoch_based_sps,03_hivemind/overshot_TBS
134,16.148263324835437,1,128,0,2020.9,45,0,10.0,16.148263324835437,1683545078,0,,,,,,,,,,,,,,,
271,33.87013791604166,1,256,1,959.45,46,0,10.0,33.87013791604166,1683545079,0,128.0,0.0,16.15,0.0,,,,,,,,,,,
431,55.97555717127138,1,416,2,577.7,47,0,10.0,55.97555717127138,1683545080,0,256.0,0.0,33.87,0.0,,,,,,,,,,,
569,71.86609218382782,1,544,3,448.04,48,0,10.0,71.86609218382782,1683545081,0,416.0,0.0,55.98,0.0,,,,,,,,,,,
740,85.60826121389546,2,704,4,374.12,49,0,10.0,85.60826121389546,1683545082,0,544.0,0.0,71.87,0.0,,,,,,,,,,,
1047,102.12387959060305,2,1024,5,310.61,51,0,10.0,102.12387959060305,1683545084,0,672.0,0.0,85.0,0.0,32.0,0.0,0.0,0.61,,,,,,,
1315,113.97588407679514,2,1280,6,275.96,52,0,10.0,113.97588407679514,1683545085,0,832.0,0.0,97.44,0.0,192.0,0.0,0.0,4.69,,,,,,,
1585,125.70279073879277,2,1536,7,248.07,53,0,10.0,125.70279073879277,1683545086,0,960.0,0.0,104.46,0.0,320.0,0.0,0.0,9.52,,,,,,,
1882,140.33463145337507,2,1824,8,220.09,54,0,10.0,140.33463145337507,1683545087,0,1088.0,0.0,109.53,0.0,448.0,0.0,0.0,16.17,,,,,,,
2155,154.32888688117364,2,2112,9,198.36,55,0,10.0,154.32888688117364,1683545088,0,1216.0,0.0,112.89,0.0,608.0,0.0,0.0,27.44,,,,,,,
