_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,02_timing/backward_time_s,03_hivemind/num_peers,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.18144,1681382680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681382680,5.875,0.0,0.004000000000019099,694.562816,0.0,9.0,0.13589792153269975,175.865856,0.0,401.006592,0.0,0.0,0.0,1.0,0.0,0.0,30397.186048,2.654208,281.0,0.0,1009.594368,0.0,6.0,3.7,3.0,8492.613632,31.0,,,,,,,,,,,,,,
2,2,,,1681382681,5.875,0.002000000000000668,0.02400000000000091,855.12192,0.3550616299137543,2708.0,0.45979301361558045,178.44224,57.0,403.677184,3.0,0.0,0.06121752239849544,1.0,1186.0,0.48553147452961537,30236.626944,2.654208,299.0,0.12799999999970169,1018.118144,0.0,3574.0,4.2,3.0,8568.119296,31.0,,,,,,,,,,,,,,
3,3,,,1681382682,5.875,0.002000000000000668,0.03200000000001069,856.465408,0.004082122370781328,2931.0,0.029786736686644884,178.44224,58.0,403.685376,3.0,0.0,0.0,1.0,1335.0,0.01983656339653523,30235.27936,2.654208,299.0,0.1289999999999054,1018.118144,0.0,3763.0,4.2,3.0,8568.119296,31.0,,,,,,,,,,,,,,
4,4,,,1681382683,5.875,0.002000000000000668,0.040000000000020464,858.312704,0.0040854772985328,3492.0,0.13512396985995337,178.44224,59.0,403.685376,3.0,0.0,0.0,1.0,1794.0,0.10843271680188797,30233.43616,2.654208,299.0,0.13000000000010914,1018.130432,0.0,4291.0,4.2,3.0,8568.119296,31.0,,,,,,,,,,,,,,
5,5,,,1681382684,5.875,0.002000000000000668,0.04400000000001114,1085.198336,0.0040857726714905234,4050.0,0.08603264679935381,180.584448,60.0,626.921472,3.0,0.0,0.0,1.875,2123.0,0.5520341719944746,30006.546432,2.654208,309.0,0.13100000000031287,1252.257792,0.0,4965.0,4.9,3.25,8869.224448,32.0,,,,,,,,,,,,,,
6,6,,,1681382685,5.875,0.0030000000000001137,0.056000000000011596,1658.9824,0.15522879420274846,4481.0,0.09147297108714743,182.35392,63.0,1200.984064,4.0,0.0,0.044934650953436135,1.875,2638.0,0.31822062380763005,29432.713216,2.654208,317.0,0.13400000000001455,1845.706752,0.0,5717.0,6.7,3.25,9663.606784,34.0,,,,,,,,,,,,,,
7,7,,,1681382686,5.875,0.0030000000000001137,0.060000000000002274,1661.882368,0.004084875996772345,5945.0,0.22148484870198207,182.35392,64.0,1201.00864,4.0,0.0,0.0,1.875,4313.0,0.22275339415692866,29429.866496,2.654208,320.0,0.13500000000021828,1845.706752,0.0,8207.0,6.7,3.25,9663.606784,36.0,,,,,,,,,,,,,,
8,8,,,1681382687,5.875,0.0030000000000001137,0.06400000000002137,2043.35104,0.004085576399172264,6686.0,0.15020876977071074,333.611008,65.0,1650.130944,4.0,0.0,0.0,1.875,4888.0,0.10682345947588145,29035.814912,2.654208,331.0,0.136000000000422,2162.60608,0.0,9798.0,8.0,3.25,10385.207296,38.0,,,,,,,,,,,,,,
9,9,,,1681382688,5.875,0.0030000000000001137,0.07600000000002183,2801.995776,0.016343592090693995,7891.0,0.23893725138623262,451.641344,69.0,2522.99264,4.0,0.0,0.0,1.875,5537.0,0.23837863251549515,28277.170176,2.654208,331.0,0.14000000000032742,2909.4912,0.0,11102.0,10.4,3.25,11467.636736,41.0,,,,,,,,,,,,,,
