_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,1,8.0,31557.189632,1681405997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,1,,,1681405997,11.25,0.0,0.0,697.925632,0.0,53.0,1.6762121465405229,176.267264,0.0,401.424384,0.0,0.0,0.0,11.125,12.0,0.18975986712624782,30398.029824,2.654208,285.0,0.0,1009.60256,0.0,34.0,3.7,13.875000000000002,8492.621824,34.0,,,,,,,,,,,,,,
2,2,,,1681405998,11.25,0.011000000000001009,0.027999999999991587,1022.705664,0.012241198464719076,3146.0,0.4530518557507937,180.965376,3.0,572.157952,11.0,0.0,0.08160798977757265,11.125,1861.0,1.2294833405234382,30073.245696,2.654208,307.0,0.001999999999497959,1194.82368,0.0,4555.0,4.7,13.875000000000002,8811.802624,35.0,,,,,,,,,,,,,,
3,3,,,1681405999,11.25,0.011000000000001009,0.03200000000001069,1544.351744,0.004083647715529072,3340.0,0.058901832755440774,181.030912,4.0,1090.338816,11.0,0.0,0.0,11.125,2078.0,0.04407468216564534,29551.599616,2.654208,311.0,0.0029999999997016857,1737.87136,0.0,5199.0,6.4,13.875000000000002,9354.850304,37.0,,,,,,,,,,,,,,
4,4,,,1681406000,11.25,0.011000000000001009,0.03999999999999204,1654.525952,0.004084664271897431,4039.0,0.028496915591920326,182.21056,5.0,1200.9472,11.0,0.0,0.0,11.125,3029.0,0.07365958050766033,29441.425408,2.654208,311.0,0.0039999999999054126,1845.768192,0.0,6743.0,6.7,13.875000000000002,9663.668224,41.0,,,,,,,,,,,,,,
5,5,,,1681406001,11.25,0.011000000000001009,0.04400000000001114,1773.203456,0.00408523539657555,4483.0,0.01741012428671504,274.92352,6.0,1330.970624,11.0,0.0,0.0,11.25,3574.0,0.029442419159029915,29312.282624,2.654208,321.0,0.0039999999999054126,1894.187008,0.0,8187.0,7.1,13.875000000000002,9982.570496,42.0,,,,,,,,,,,,,,
6,6,,,1681406002,11.25,0.011000000000001009,0.056000000000011596,2486.304768,0.17159074020343107,4768.0,0.0565186575814268,405.377024,9.0,2169.413632,11.0,0.0,0.0,11.25,3785.0,0.019206608615336563,28597.06368,2.654208,324.0,0.007999999999810825,2603.081728,0.0,8683.0,9.4,13.875000000000002,11027.009536,44.0,,,,,,,,,,,,,,
7,7,,,1681406003,11.25,0.011000000000001009,0.060000000000002274,2077.94176,0.004084346725734354,5681.0,0.10446993108425473,462.000128,10.0,1810.6368,11.0,0.0,0.0,11.25,4523.0,0.8766587565628712,29005.37344,2.654208,328.0,0.007999999999810825,2186.231808,0.0,9822.0,8.1,13.875000000000002,12120.109056,45.0,,,,,,,,,,,,,,
8,8,,,1681406004,11.25,0.014000000000001123,0.06799999999998363,2079.29344,0.004084801210708483,6108.0,0.07191484004943029,462.000128,11.0,1810.69824,15.0,0.0,0.016339204840566408,11.25,5158.0,0.043369100358485534,29004.070912,2.654208,328.0,0.010000000000218279,2186.231808,0.0,10356.0,8.1,13.875000000000002,12120.109056,45.0,,,,,,,,,,,,,,
9,9,,,1681406005,11.25,0.014000000000001123,0.0759999999999934,2079.391744,0.15932724927099906,6490.0,0.033823528126853145,462.000128,40.0,1810.69824,15.0,0.0,0.0,11.25,5370.0,0.033312863867660074,29003.968512,2.654208,328.0,0.04899999999997817,2186.231808,0.0,10660.0,8.1,13.875000000000002,12120.109056,45.0,,,,,,,,,,,,,,
10,10,,,1681406006,11.25,0.014000000000001123,0.07999999999998408,2085.310464,0.0040818139515945845,8323.0,0.1732698133032151,745.914368,41.0,2102.4768,15.0,0.0,0.0,10.375,5957.0,0.1276204643020578,28716.445696,2.654208,534.0,0.0500000000001819,2227.67104,0.0,12173.0,9.0,13.625000000000002,12720.693248,49.0,,,,,,,,,,,,,,
11,11,,,1681406007,11.25,0.014000000000001123,0.08799999999999386,4321.251328,0.004065926535660454,10728.0,0.17197598657309726,1298.485248,42.0,4770.75456,15.0,0.0,0.0,10.375,7030.0,0.16445561072546686,25927.12704,2.654208,776.0,0.05099999999947613,4351.684608,0.0,65917.0,17.8,13.625000000000002,18039.5008,53.0,,,,,,,,,,,,,,
12,12,,,1681406008,11.25,0.014000000000001123,0.09600000000000364,5017.440256,0.0814522177365809,12236.0,0.10965822985064755,1672.544256,45.0,5371.322368,15.0,0.0,0.0,10.375,7848.0,0.06975937007569324,24858.279936,2.654208,951.0,0.052999999999883585,4578.177024,0.0,235091.0,21.2,13.625000000000002,18647.240704,55.0,,,,,,,,,,,,,,
13,13,,,1681406009,11.25,0.014000000000001123,0.09999999999999432,5279.588352,0.004078999565837612,14615.0,0.26803488550381827,2047.053824,46.0,5718.003712,15.0,0.0,0.0,10.375,9145.0,0.5262706118824638,24219.967488,2.654208,1055.0,0.05400000000008731,4584.20224,0.0,238300.0,23.3,13.625000000000002,19288.375296,59.0,,,,,,,,,,,,,,
14,14,,,1681406010,11.25,0.1590000000000007,0.30000000000001137,5538.414592,0.004079846186823081,18624.0,0.6555962209552532,2077.216768,47.0,5748.24448,143.0,0.0,14.573210577294999,10.375,12632.0,197.08732104294268,23884.169216,2.654208,1159.0,0.05500000000029104,4584.476672,0.0,243449.0,24.3,13.625000000000002,19468.496896,59.0,0.006407210999896051,,,,,,,,,,,,,
15,15,,,1681406011,11.25,0.2480000000000011,0.40799999999998704,6017.531904,0.004076314790325955,19210.0,0.034473521559849514,2158.46912,48.0,5829.496832,224.0,0.0,9.70570551440949,10.5,13341.0,46.040510624666936,23383.683072,2.654208,1229.0,0.05500000000029104,4584.476672,0.0,245048.0,25.9,13.625000000000002,19468.496896,62.0,,,,,,,,,,,,,,
16,16,,,1681406012,11.25,0.8020000000000014,1.0360000000000014,6268.956672,0.004081416368315083,20695.0,0.09582559795138117,2257.87904,49.0,5932.83072,895.0,0.0,73.20020255549927,10.5,14478.0,0.05842324327990302,23132.11904,2.654208,1755.0,0.05599999999958527,4602.380288,0.0,247335.0,26.7,13.625000000000002,19931.803648,63.0,,,,,,,,,,,,,,
17,17,,,1681406013,11.25,1.4110000000000014,1.8479999999999848,6480.666624,0.04901685697370883,22334.0,0.030890831747973902,2317.197312,52.0,5992.148992,1655.0,0.0,79.43181672655058,10.5,15677.0,0.07236847487499533,22920.368128,2.654208,2378.0,0.057999999999992724,4602.380288,0.0,249075.0,27.4,13.625000000000002,19931.803648,64.0,,,,,,,,,,,,,,
