_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,02_timing/loss_calc_time_s,02_timing/forward_time_s,03_hivemind/num_peers,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,0,30.0,211076.599808,1682808555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,0,,,1682808555,3.3666666666666663,0.0,0.0,1175.396352,0.0,23.0,1.3888258816452472,177.803264,0.0,394.1376,0.0,0.0,0.0,3.7000000000000006,4.0,1.5350180793155572,208156.688384,2.719744,135.0,0.0,2481.31584,0.0,17.0,1.4,5.266666666666667,9963.687936,46.0,,,,,,,,,,,,,,
2,1,,,1682808556,3.3666666666666663,0.0,0.007999999999995566,1744.932864,0.012254386146385942,2967.0,0.30912008183686007,307.023872,3.0,874.020864,0.0,0.0,0.0,3.6666666666666665,1107.0,0.30305671368591963,207576.752128,2.719744,165.0,0.0,2859.036672,0.0,3076.0,1.7,5.233333333333333,11148.488704,50.0,,,,,,,,,,,,,,
3,2,,,1682808557,3.3666666666666663,0.0,0.012000000000000455,2806.116352,0.004083090624068827,5876.0,0.01468955648707496,563.95776,4.0,2232.188928,0.0,0.0,0.0,3.6666666666666665,2049.0,0.017408958643120708,206415.970304,2.719744,363.0,0.0009999999999763531,4253.458432,0.0,12253.0,2.2,5.233333333333333,15359.16032,57.0,,,,,,,,,,,,,,
4,3,,,1682808558,3.3666666666666663,0.0,0.015999999999991132,2926.452736,0.00408133782691161,8649.0,0.06734207419479095,664.592384,5.0,2337.366016,0.0,0.0,0.0,3.6666666666666665,3007.0,0.06259114189634092,206193.618944,2.719744,393.0,0.0009999999999763531,4261.986304,0.0,287841.0,2.3,5.233333333333333,15772.348416,217.0,,,,,,,,,,,,,,
5,4,,,1682808559,3.3666666666666663,0.0,0.01999999999999602,2925.694976,0.0040862401123558465,9337.0,0.051804266684434344,664.592384,6.0,2337.386496,0.0,0.0,0.0,3.6666666666666665,3160.0,0.004022392603568498,206190.268416,2.719744,393.0,0.0009999999999763531,4261.986304,0.0,288210.0,2.3,5.233333333333333,15772.348416,217.0,,,,,,,,,,,,,,
6,5,,,1682808560,3.3666666666666663,0.0,0.027999999999991587,2926.198784,0.5719589328267732,9989.0,0.0038460408144064444,664.59648,70.0,2337.509376,0.0,0.0,0.0,3.6666666666666665,3309.0,0.00841820134505535,206189.760512,2.719744,393.0,0.07299999999997908,4270.51008,0.0,288602.0,2.3,5.233333333333333,15847.849984,217.0,,,,,,,,,,,,,,
7,6,,,1682808561,3.3333333333333335,0.0,0.031999999999996476,2926.194688,0.004085780441410955,10850.0,0.059187956165539714,664.59648,71.0,2337.509376,0.0,0.0,0.0,3.3666666666666663,3582.0,0.021458327379998608,206189.760512,2.719744,393.0,0.07299999999997908,4270.51008,0.0,289126.0,2.3,5.133333333333334,15847.849984,217.0,,,,,,,,,,,,,,
8,7,,,1682808562,3.3333333333333335,0.0,0.036000000000001364,2926.44864,0.004087751018172447,11351.0,0.0033612171480002,664.59648,72.0,2337.509376,0.0,0.0,0.0,3.3666666666666663,3699.0,0.008662519252982871,206189.502464,2.719744,393.0,0.07299999999997908,4270.51008,0.0,289405.0,2.3,5.133333333333334,15847.849984,217.0,,,,,,,,,,,,,,
9,8,,,1682808563,3.3333333333333335,0.0,0.03999999999999204,2926.444544,0.004085927179961052,11964.0,0.002809074933501449,664.59648,73.0,2337.509376,0.0,0.0,0.0,3.3666666666666663,3850.0,0.00244197992743262,206189.514752,2.719744,393.0,0.07299999999997908,4270.51008,0.0,289742.0,2.3,5.133333333333334,15847.849984,217.0,,,,,,,,,,,,,,
10,9,,,1682808564,3.3333333333333335,0.0,0.04399999999999693,2926.444544,0.0040874154873168,12523.0,0.05964273657846122,664.59648,74.0,2337.509376,0.0,0.0,0.0,3.3666666666666663,4011.0,0.013571496751057639,206189.514752,2.719744,393.0,0.07299999999997908,4270.51008,0.0,290072.0,2.3,5.133333333333334,15847.849984,217.0,,,,,,,,,,,,,,
11,10,,,1682808565,3.3333333333333335,0.0,0.0519999999999925,2926.444544,0.2984110788078916,13188.0,0.003289420068947121,664.59648,117.0,2337.509376,0.0,0.0,0.0,3.3666666666666663,4145.0,0.00290618665846761,206189.514752,2.719744,393.0,0.1169999999999618,4270.51008,0.0,290469.0,2.3,5.133333333333334,15847.849984,217.0,,,,,,,,,,,,,,
12,11,,,1682808566,3.3333333333333335,0.0,0.055999999999997385,2926.436352,0.004084764300681499,13904.0,0.048586356660385764,664.59648,118.0,2337.509376,0.0,0.0,0.0,3.1000000000000005,4313.0,0.011328838502699282,206189.522944,2.719744,393.0,0.11800000000005184,4270.51008,0.0,290889.0,2.3,5.066666666666666,15847.849984,217.0,,,,,,,,,,,,,,
13,12,,,1682808567,3.3333333333333335,0.0,0.060000000000002274,2926.432256,0.004086168191973391,14501.0,0.002809240627445148,664.59648,119.0,2337.509376,0.0,0.0,0.0,3.1000000000000005,4451.0,0.0024421239407348134,206189.522944,2.719744,393.0,0.11800000000005184,4270.51008,0.0,291221.0,2.3,5.066666666666666,15847.849984,217.0,,,,,,,,,,,,,,
14,13,,,1682808568,3.3333333333333335,0.0,0.06399999999999295,2926.432256,0.004087347415314199,15072.0,0.048297757581875975,664.59648,120.0,2337.509376,0.0,0.0,0.0,3.1000000000000005,4579.0,0.010912898289067104,206189.522944,2.719744,393.0,0.11800000000005184,4270.51008,0.0,291535.0,2.3,5.066666666666666,15847.849984,217.0,,,,,,,,,,,,,,
15,14,,,1682808569,3.3333333333333335,0.0,0.06799999999999784,2926.424064,0.004085933982329547,15710.0,0.0032878999969829163,664.59648,121.0,2337.509376,0.0,0.0,0.0,3.1000000000000005,4730.0,0.002904843683871372,206189.522944,2.719744,393.0,0.11800000000005184,4270.51008,0.0,291886.0,2.3,5.066666666666666,15847.849984,217.0,,,,,,,,,,,,,,
16,15,,,1682808570,3.3333333333333335,0.0,0.0799999999999983,2926.424064,0.1184834343404682,16224.0,0.04880419480322946,664.59648,139.0,2337.509376,0.0,0.0,0.0,3.1000000000000005,4888.0,0.013677303790202452,206189.522944,2.719744,393.0,0.12400000000002365,4270.51008,0.0,292194.0,2.3,5.066666666666666,15847.849984,217.0,,,,,,,,,,,,,,
17,16,,,1682808571,3.3000000000000003,0.0,0.08399999999998897,2927.357952,0.004085424831806101,17187.0,0.08914524659188765,664.59648,140.0,2337.509376,0.0,0.0,0.0,2.8666666666666667,5262.0,0.09390093641219979,206188.576768,2.719744,393.0,0.12400000000002365,4270.51008,0.0,292817.0,2.3,4.966666666666667,15847.849984,217.0,,,,,,,,,,,,,,
18,17,,,1682808572,3.3000000000000003,0.0,0.09199999999999875,2927.357952,0.00408744272401347,17955.0,0.09571960587971813,664.59648,141.0,2337.509376,0.0,0.0,0.0,2.8666666666666667,5457.0,0.016828768077681334,206188.576768,2.719744,393.0,0.12400000000002365,4270.51008,0.0,293249.0,2.3,4.966666666666667,15847.849984,217.0,,,,,,,,,,,,,,
19,18,,,1682808573,3.3000000000000003,0.0,0.09599999999998943,2927.357952,0.004084973121990063,18646.0,0.008943857174270823,664.59648,142.0,2337.509376,0.0,0.0,0.0,2.8666666666666667,5610.0,0.008576847870993968,206188.576768,2.719744,393.0,0.125,4270.51008,0.0,293652.0,2.3,4.966666666666667,15847.849984,217.0,,,,,,,,,,,,,,
20,19,,,1682808574,3.3000000000000003,0.0,0.09999999999999432,2927.357952,0.00408242405674854,19274.0,0.07483912530673191,664.59648,143.0,2337.509376,0.0,0.0,0.0,2.8666666666666667,5777.0,0.016576874242457514,206188.576768,2.719744,393.0,0.125,4270.51008,0.0,294016.0,2.3,4.966666666666667,15847.849984,217.0,,,,,,,,,,,,,,
21,20,,,1682808575,3.3000000000000003,0.0,0.10799999999998988,2927.357952,0.06129237703262819,20064.0,0.009425299125476058,664.59648,148.0,2337.509376,0.0,0.0,0.0,2.8666666666666667,5941.0,0.007892989699841814,206188.576768,2.719744,393.0,0.1270000000000664,4270.51008,0.0,294456.0,2.3,4.966666666666667,15847.849984,217.0,,,,,,,,,,,,,,
22,21,,,1682808576,3.3000000000000003,0.0,0.11599999999999966,2927.357952,0.016342204551073575,20762.0,0.051811491277725406,664.59648,152.0,2337.509376,0.0,0.0,0.0,2.6333333333333333,6112.0,0.01399620448811978,206188.576768,2.719744,393.0,0.12800000000004275,4270.51008,0.0,294856.0,2.3,4.9,15847.849984,217.0,,,,,,,,,,,,,,
23,22,,,1682808577,3.3000000000000003,0.0,0.11999999999999034,2927.357952,0.004086049618801151,21393.0,0.0033358764479319526,664.59648,153.0,2337.509376,0.0,0.0,0.0,2.6333333333333333,6246.0,0.004261622057603422,206188.576768,2.719744,393.0,0.12800000000004275,4270.51008,0.0,295205.0,2.3,4.9,15847.849984,217.0,,,,,,,,,,,,,,
