_step,_runtime,cpu/logical_core_count,memory/total_memory_sys_MB,_timestamp,cpu/load/avg_sys_load_fifteen_min_percent,disk/time/disk_read_time_sys_s,disk/time/disk_busy_time_sys_s,memory/used_memory_sys_MB,bandwidth/disk_write_sys_bandwidth_MBs,cpu/interrupts/ctx_switches_count,bandwidth/net_sent_sys_bandwidth_Mbits,process/memory/shared_memory_proc_MB,disk/counter/disk_write_sys_count,process/memory/resident_set_size_proc_MB,disk/counter/disk_read_sys_count,process/memory/dirty_pages_proc_count,bandwidth/disk_read_sys_bandwidth_MBs,cpu/load/avg_sys_load_one_min_percent,cpu/interrupts/soft_interrupts_count,bandwidth/net_recv_sys_bandwidth_Mbits,memory/available_memory_sys_MB,process/memory/text_resident_set_proc_MB,process/voluntary_proc_ctx_switches,disk/time/disk_write_time_sys_s,process/memory/lib_memory_proc_MB,process/memory/data_resident_set_proc_MB,cpu/interrupts/interrupts_count,memory/used_memory_sys_percent,cpu/load/avg_sys_load_five_min_percent,process/memory/virtual_memory_size_proc_MB,process/involuntary_proc_ctx_switches,02_timing/dataload_cuda_move_time_s,03_hivemind/num_peers,02_timing/loss_calc_time_s,02_timing/forward_time_s,02_timing/opt_step_time_s,01_general/locally_processed_samples,01_general/minibatch_loss,02_timing/backward_time_s,02_timing/step_time_s,03_hivemind/global_epoch,01_general/lr,02_timing/dataload_time_s,01_general/dataset_iteration_count,01_general/step
0,2,80.0,540929.032192,1681399110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2,,,1681399110,1.7999999999999998,0.0,0.0,7140.63872,0.0,12.0,0.0,106.3936,0.0,321.45408,0.0,0.0,0.0,1.4124999999999999,9.0,0.0,530281.582592,2.854912,3506.0,0.0,4775.518208,0.0,40.0,2.0,2.4375,42402.033664,83.0,,,,,,,,,,,,,,
2,3,,,1681399111,1.7999999999999998,0.0,0.0,7218.622464,0.0,3313.0,0.056565645589400075,106.758144,0.0,321.867776,0.0,0.0,0.0,1.3,2264.0,0.07151127026188736,530203.594752,2.854912,3507.0,0.0,4775.518208,0.0,2374.0,2.0,2.4,42402.033664,83.0,,,,,,,,,,,,,,
3,4,,,1681399112,1.7999999999999998,0.0,0.0,7218.438144,0.0,5289.0,3.0481615477706376,106.758144,0.0,321.875968,0.0,0.0,0.0,1.3,5121.0,0.1265191582879226,530203.779072,2.854912,3507.0,0.0,4775.5264,0.0,3720.0,2.0,2.4,42402.033664,83.0,,,,,,,,,,,,,,
4,5,,,1681399113,1.7999999999999998,0.0,0.0,7217.594368,0.0,6439.0,35.11053284768709,106.758144,0.0,321.875968,0.0,0.0,0.0,1.3,6463.0,0.09699621416077571,530204.622848,2.854912,3507.0,0.0,4775.5264,0.0,4437.0,2.0,2.4,42402.033664,83.0,,,,,,,,,,,,,,
5,6,,,1681399114,1.7999999999999998,0.0,0.004000000000019099,7222.829056,0.15923463037954264,7614.0,35.062918559568175,106.778624,3.0,322.850816,0.0,0.0,0.0,1.3,8088.0,0.08295862673864902,530199.379968,2.854912,3545.0,0.0010000000000047748,4788.768768,0.0,5129.0,2.0,2.4,42482.253824,83.0,,,,,,,,,,,,,,
6,7,,,1681399115,1.7999999999999998,0.0,0.004000000000019099,7503.917056,0.0,9054.0,0.5219813247570835,107.511808,3.0,601.427968,0.0,0.0,0.0,1.3,10057.0,0.2688559813675083,529918.291968,2.854912,3593.0,0.0010000000000047748,5063.909376,0.0,6156.0,2.0,2.4,42757.394432,84.0,,,,,,,,,,,,,,
7,8,,,1681399116,1.7874999999999999,0.0,0.004000000000019099,7750.06208,0.0,10788.0,0.05642886500214954,107.741184,3.0,849.969152,0.0,0.0,0.0,1.1875,11874.0,0.2090125764307429,529672.146944,2.854912,3635.0,0.0010000000000047748,6337.396736,0.0,7432.0,2.1,2.3625,44030.881792,87.0,,,,,,,,,,,,,,
8,9,,,1681399117,1.7874999999999999,0.0,0.004000000000019099,8444.70272,0.0,12150.0,0.5592790918281496,107.741184,3.0,1544.216576,0.0,0.0,0.0,1.1875,14132.0,0.05167105080053946,528977.506304,2.854912,3635.0,0.0010000000000047748,6337.396736,0.0,8510.0,2.2,2.3625,44030.881792,89.0,,,,,,,,,,,,,,
9,10,,,1681399118,1.7874999999999999,0.0,0.004000000000019099,8775.00416,0.0,13115.0,0.08119347456364957,107.749376,3.0,1873.805312,0.0,0.0,0.0,1.1875,15534.0,0.02699822200805463,528647.204864,2.854912,3635.0,0.0010000000000047748,6337.396736,0.0,9315.0,2.3,2.3625,44030.881792,90.0,,,,,,,,,,,,,,
